"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","YEAR","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","CoorX","CoorY","Origen","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"349","25_2201",25.2201,25,21,37,8.20519027777778,1.70872569444444,0.765625,374.898310394242,45.978094670992,127.323954473516,51579,25,2201,0,910618,NA,NA,NA,NA,NA,"3",910719,NA,291,5,"0291393",354,4660,90,165,6,NA,"0",NA,8,8,4,3,9,1,70,80,25,25,0,6,3,4,NA,39,NA,2,NA,2,NA,37,NA,1,NA,2,25,3,1,NA,39,3,6,NA,37,3,6,NA,25,39,37,45,21,44,NA,2,4,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P204",180,NA,"3.50",NA,354000,4660000,25,"IFN2","25_2201",23.2568965517241,8204.08363873589,3621.65914946891,10.6795409722222,548.200359538751,0,14.9654838709677,6.60645161290322,15.7493159093626,8.93103448275862,44.1445907787813,38.4016606123508,261.126303953138,47.8220925711363,89.0069434382598,1.23504920947304,42.0777625007826,"1986_1996",6.34848484848485,16.3484848484848,11.3484848484848,696.909090182998,32.6444286388061
"350","25_2209",25.2209,25,21,NA,9.47238541666667,5.7827,NA,438.560287631001,378.435086907396,NA,52650,25,2209,NA,921124,0,23,6,6,5,"S",921124,2,291,5,"0291387",369,4660,89,124,6,NA,"0",NA,7,7,2,5,9,1,80,80,25,25,0,7,3,3,NA,21,NA,2,NA,3,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,43,44,91,37,45,2,8,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P906",240,NA,"14.50",NA,369000,4660000,25,"IFN2","25_2209",23.2454545454545,12063.4141698887,7517.41847870719,15.2550854166667,816.995374538396,0,14.7655844155844,9.2012987012987,15.4188712592424,12.4545454545455,62.3158450239676,53.578412201799,376.140656662458,28.0906843135485,52.2826546353826,1.41630892298104,42.0804077530597,"1986_1996",6.81060606060606,16.780303030303,11.7954545454545,703.599999601191,32.2819603570932
"351","25_2212",25.2212,25,21,NA,12.7351625,11.3291152777778,NA,611.862336775509,618.935889801815,NA,51588,25,2212,0,910619,NA,NA,NA,NA,NA,"3",910719,NA,291,5,"0291385",373,4660,89,124,6,NA,"0",NA,8,8,5,5,9,1,80,90,25,25,9,5,3,4,21,21,1,4,3,4,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,76,78,43,91,37,2,6,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,"M906","P204",29,NA,"11.25",NA,373000,4660000,25,"IFN2","25_2212",24.5166666666667,18164.1768162524,9742.05090548057,24.0642777777778,1230.79822657732,0,14.7580459770115,7.91522988505747,15.777858048471,10.5151515151515,53.6333190544803,42.8898090352883,587.976893308822,27.1075978539993,50.4529245630348,1.46464884123458,42.0810648204763,"1986_1996",6.43181818181818,16.3257575757576,11.3787878787879,739.800001458688,34.604394115006
"352","25_2345",25.2345,25,21,42,9.25975069444444,3.63803125,0.4356,809.92182151209,254.647908947033,31.8309886183791,51721,25,2345,0,910627,NA,NA,NA,NA,NA,"5",910903,NA,291,5,"0291453",372,4652,89,64,6,NA,"0",NA,7,7,4,5,9,1,80,70,25,25,0,8,3,3,NA,21,NA,1,NA,3,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,42,43,37,15,91,2,8,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"01",187,NA,"8.00",NA,372000,4652000,25,"IFN2","25_2345",19.0338709677419,13146.5519770419,9834.00709482255,13.3333819444444,1096.4007190775,0,11.9906451612903,8.96935483870968,12.4434430200627,11.0161290322581,74.8029377740712,57.8764511482078,357.812247696174,27.4148787835745,51.024838815379,1.45431087593045,42.0088781446545,"1986_1996",6.93939393939394,16.9166666666667,11.9280303030303,708.018181280656,32.2882708340116
"353","25_2346",25.2346,25,21,43,25.20301875,8.9468,1.5876,2242.31630933915,604.788783749202,14.1471060526129,51722,25,2346,0,910627,NA,NA,NA,NA,NA,"1",910903,NA,291,5,"0291453",373,4652,89,64,6,NA,"0",NA,8,8,4,4,9,1,80,90,25,25,0,7,3,3,NA,21,NA,2,NA,3,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,42,43,15,9,95,1,7,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",145,NA,"6.50",NA,373000,4652000,25,"IFN2","25_2346",23.3871428571429,34550.9465958196,24152.6468083234,35.73741875,2861.25219914096,0,12.0754635352287,8.44128553770087,12.6106821662096,9.84285714285714,69.9044431137112,42.0866165780954,953.998839875138,18.9933140110405,35.3505406182526,1.46638237429832,42.0090400962192,"1986_1996",6.50757575757576,16.5,11.5037878787879,732.054545066573,34.0430508891272
"354","25_2347",25.2347,25,21,NA,12.13226875,7.60813125,NA,700.281749604339,541.126806512444,NA,51723,25,2347,0,910627,NA,NA,NA,NA,NA,"1",910903,NA,291,5,"0291454",374,4652,89,151,6,NA,"0",NA,8,8,2,5,9,1,90,80,25,25,9,7,3,3,21,21,1,2,3,3,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,43,42,91,15,37,2,4,"W",19,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"P906",115,NA,"12.50",NA,374000,4652000,25,"IFN2","25_2347",20.425,17156.9028653063,12048.0291920565,19.7404,1241.40855611678,0,13.8205128205128,9.70512820512821,14.2290421682431,11.375,70.2226345083488,55.6915544675643,502.421209896072,24.9511879428763,46.4393934800207,1.47845397139794,42.0092007788116,"1986_1996",6.50757575757576,16.5,11.5037878787879,732.054545066573,34.0430508891272
"355","25_2371",25.2371,21,25,44,15.8687083333333,4.19075625,0.819025,530.516476972984,236.964026381266,127.323954473516,51744,25,2371,0,910627,NA,NA,NA,NA,NA,"3",910727,NA,292,4,"0292105",390,4667,89,111,6,NA,"0",NA,9,9,5,5,9,1,80,70,21,21,0,7,4,4,NA,25,NA,2,NA,4,NA,44,NA,1,NA,3,21,3,1,NA,25,3,1,NA,44,3,6,NA,21,25,44,45,91,76,78,2,10,"G",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"M406",19,NA,"21.00",NA,390000,4667000,25,"IFN2","25_2371",25.8756756756757,14420.322038254,9284.03834702723,20.8784895833333,894.804457827767,0,16.1156126482213,10.3754940711462,17.2361604562248,12.8108108108108,64.3816297749709,49.5090871109254,492.630700328905,26.095120874015,48.56849256843,1.66879206704751,42.1466567338628,"1986_1996",4.81818181818182,14.3560606060606,9.58712121212121,850.990912524137,43.4464515386525
"356","25_2396",25.2396,21,25,44,11.8745666666667,4.8626125,0.9216,742.723067762178,350.14087480217,127.323954473516,51769,25,2396,0,910628,NA,NA,NA,NA,NA,"5",910731,NA,292,4,"0292269",390,4665,90,111,6,NA,"0",NA,8,8,3,5,9,1,80,70,21,21,0,7,3,3,25,25,1,2,3,3,NA,44,NA,1,NA,3,21,3,1,NA,25,3,1,NA,44,3,6,NA,21,25,44,91,37,45,NA,2,2,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"01",243,NA,"9.00",NA,390000,4665000,25,"IFN2","25_2396",22.2933333333333,15629.3690892754,10824.3045185055,17.6587791666667,1220.18789703786,0,12.8089855072464,8.87101449275362,13.5744436990667,10.5166666666667,69.2561833857573,47.1740430622009,457.88021088444,27.221279493019,50.6645099343596,1.66916921822404,42.128649242939,"1986_1996",4.81818181818182,14.3560606060606,9.58712121212121,850.990912524137,43.4464515386525
"357","25_2421",25.2421,21,25,45,9.13841319444444,2.107275,1.25902777777778,311.236333157484,173.302049144508,141.471060526129,51789,25,2421,0,910703,NA,NA,NA,NA,NA,"2",910710,NA,292,4,"0292270",392,4663,90,111,6,NA,"0",NA,9,9,5,5,9,1,60,70,21,21,6,6,3,4,25,45,1,2,3,3,45,25,3,1,4,3,21,3,1,NA,45,3,6,NA,25,3,1,NA,21,45,25,44,71,91,4,2,4,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"P410",354,NA,"10.00",NA,392000,4663000,25,"IFN2","25_2421",23.430303030303,9293.41080478708,5655.30564453201,12.5047159722222,626.009442828122,0,14.8454802259887,9.03389830508475,15.9478276330881,13.6818181818182,60.8528533099918,58.3936885669943,304.244776664483,29.2122993994005,54.370215533255,1.69372995651926,42.1109195921707,"1986_1996",5.46969696969697,15.0227272727273,10.2462121212121,802.790910048918,39.6514125823975
"359","25_2424",25.2424,21,25,44,13.8339249722222,5.05746744444444,1.290496,765.499908506885,38.4801284631071,5.09295817894065,51792,25,2424,0,910703,NA,NA,NA,NA,NA,"2",910710,NA,292,4,"0292264",377,4662,89,148,6,NA,"0",NA,11,8,5,5,9,1,80,60,21,21,5,5,3,4,45,25,3,3,4,4,NA,44,NA,1,NA,4,21,3,1,NA,25,3,1,NA,44,3,6,NA,21,25,44,45,91,37,76,2,8,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,"M904","P906",175,NA,"8.00",NA,377000,4662000,25,"IFN2","25_2424",33.9026657997399,12836.5393685579,8536.22232108611,20.7075134166667,840.903983767312,0,15.2651665545087,10.1512449528937,17.7070343610876,17.0208062418726,66.4994051433745,50.2049199977753,483.422381219984,20.2603371029402,37.7087363100853,1.51256963622398,42.0997079626578,"1986_1996",5.09848484848485,14.8257575757576,9.96212121212121,823.809092651714,41.2686148880555
"360","25_2436",25.2436,21,25,NA,12.1637881944444,3.56425422222222,NA,350.14087480217,52.6272345157201,NA,51804,25,2436,0,910703,NA,NA,NA,NA,NA,"2",910710,NA,292,4,"0292263",376,4661,89,124,6,NA,"0",NA,10,10,5,5,9,1,90,70,21,21,8,5,3,4,45,25,2,5,4,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,42,91,37,45,76,2,6,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"P906",200,NA,"12.00",NA,376000,4661000,25,"IFN2","25_2436",32.3955958549223,8079.8579004879,4298.81038067722,15.7280424166667,402.76810931789,0,20.060818405339,10.6731647348086,22.2979458787342,16.4818652849741,53.2040344474083,50.8768702967684,335.217326384774,30.2319458992369,56.2679915078833,1.50069280924816,42.0905474363112,"1986_1996",5.09848484848485,14.8257575757576,9.96212121212121,823.809092651714,41.2686148880555
"361","25_2439",25.2439,21,25,45,15.31421875,4.37274444444444,0.812825,622.472666314968,56.5884242104517,63.6619772367581,51806,25,2439,0,910703,NA,NA,NA,NA,NA,"2",910710,NA,292,4,"0292265",380,4661,89,124,6,NA,"0",NA,11,11,5,5,9,1,80,80,21,21,7,4,3,4,45,45,3,3,4,3,NA,25,NA,2,NA,4,21,3,1,NA,45,3,6,NA,25,3,1,NA,21,45,25,44,91,37,78,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P204",267,NA,"8.00",NA,380000,4661000,25,"IFN2","25_2439",31.225,13335.2390040186,6489.98490163618,21.1558881944444,774.554056380557,0,17.2166666666667,8.37899543378995,18.648539490109,12.1875,48.6679308835815,39.031224979984,483.885894261885,29.482173994953,54.8725087531937,1.54904230209985,42.0911690770668,"1986_1996",5.45454545454545,15,10.2272727272727,803.518184520982,39.724494515644
"362","25_244",25.244,22,NA,NA,45.4002155,NA,NA,937.10430492508,NA,NA,49702,25,244,0,901107,NA,NA,NA,NA,NA,"6",910123,NA,181,5,"0181134",328,4724,89,25,2,NA,"0",NA,21,21,5,5,9,1,60,80,22,22,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,37,NA,NA,NA,NA,NA,2,6,"G",8,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,"M206","M413",210,NA,"15.75",NA,328000,4724000,25,"IFN2","25_244",43.2853591160221,20847.331097297,6520.82559283087,45.4002155,937.10430492508,0,22.2465428743961,6.95848429951691,24.8364803077265,10.2458563535912,31.2789467505332,23.6704894283727,927.286098973704,31.8828966014383,59.3407569990967,0.901843737782577,42.6484890346251,"1986_1996",-1.20454545454545,7.98484848484848,3.39015151515152,1312.19999772852,97.9973972843931
"363","25_2451",25.2451,25,21,NA,8.620225,3.5705875,NA,392.582192960009,159.154943091895,NA,51816,25,2451,0,910715,NA,NA,NA,NA,NA,"2",910716,NA,292,4,"0292332",375,4660,89,124,6,NA,"0",NA,9,9,4,5,9,1,80,60,21,25,8,7,3,4,45,21,2,3,4,3,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,91,37,44,78,45,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"01",145,NA,"9.75",NA,375000,4660000,25,"IFN2","25_2451",22.6733333333333,8940.61734760005,3747.21471568585,12.1908125,551.737136051904,0,16.2044871794872,6.79166666666667,16.7727887456944,10.2666666666667,41.9122591874679,45.2807997647751,290.756861253866,41.4671731437006,77.1791056415117,1.48881939838661,42.0813857213417,"1986_1996",6.43181818181818,16.3257575757576,11.3787878787879,739.800001458688,34.604394115006
"364","25_2452",25.2452,21,25,NA,7.69911944444444,5.93643611111111,NA,148.544613552436,183.912378683968,NA,51817,25,2452,0,910715,NA,NA,NA,NA,NA,"2",910716,NA,292,4,"0292331",377,4660,89,124,6,NA,"0",NA,10,10,5,5,9,1,80,60,25,21,7,6,3,4,21,25,1,4,3,4,42,NA,2,NA,0,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,45,91,44,76,78,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"P110",110,NA,"10.00",NA,377000,4660000,25,"IFN2","25_2452",28.825,7307.6876314772,3658.79530285702,13.6355555555556,332.456992236404,0,21.9808510638298,11.0053191489362,22.851975099703,13.125,50.0677572355048,45.5333911535126,287.815622618819,41.7862070819923,77.7728947078973,1.5129903459125,42.0817015333326,"1986_1996",5.93939393939394,15.8257575757576,10.8825757575758,767.854542363774,36.7701068717642
"365","25_2453",25.2453,21,25,44,9.96331666666667,9.9071375,0.86955625,420.876405065234,519.906147433525,31.8309886183791,51818,25,2453,0,910716,NA,NA,NA,NA,NA,"2",910716,NA,292,4,"0292329",380,4660,89,124,6,NA,"0",NA,8,8,4,5,9,1,90,80,25,25,9,5,3,4,21,21,1,4,3,4,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,44,76,91,65,78,2,6,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"M112",227,NA,"8.75",NA,380000,4660000,25,"IFN2","25_2453",24.81875,15160.9230401083,8138.12275676558,20.7400104166667,972.613541117138,0,15.5878181818182,8.36727272727273,16.4774267077445,11.4375,53.6782802421471,46.0841097960212,498.143039576747,28.0348822971046,52.178795380082,1.54924748551743,42.0821657091777,"1986_1996",6.47727272727273,16.1742424242424,11.3257575757576,754.145456194878,35.3631261874685
"366","25_2457",25.2457,21,25,NA,17.26748125,4.2718125,NA,1145.91559026165,332.456992236404,NA,51822,25,2457,0,910716,NA,NA,NA,NA,NA,"2",910716,NA,292,4,"0292328",384,4660,89,146,6,NA,"0",NA,11,11,4,5,9,1,60,80,21,21,7,8,4,3,42,25,3,2,0,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,45,91,37,76,43,2,6,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",100,NA,"7.50",NA,384000,4660000,25,"IFN2","25_2457",20.7290322580645,19513.9875724973,10184.1479696247,21.53929375,1478.37258249805,0,13.1996411483254,6.88875598086124,13.6200543018963,10.2903225806452,52.1889641047948,49.6420790538438,557.759816351499,25.2742956235278,47.0407646352757,1.5975916464524,42.0827667971301,"1986_1996",5.6969696969697,15.2272727272727,10.4621212121212,790.363636125218,38.6256941756863
"367","25_246",25.246,22,NA,NA,8.11824244444444,NA,NA,76.9602569262143,NA,NA,49704,25,246,0,901107,NA,NA,NA,NA,NA,"5",910109,NA,181,5,"0181136",331,4724,89,25,2,NA,"0",NA,18,19,5,5,9,1,50,30,22,22,0,9,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,97,78,37,NA,NA,NA,2,4,"W",18,NA,NA,2,6,1,2,NA,0,NA,0,0,NA,NA,"G415",110,NA,"18.50",NA,331000,4724000,25,"IFN2","25_246",35.4117647058823,2725.29850997535,946.724337040857,8.11824244444444,76.9602569262143,0,35.4117647058823,12.3014705882353,36.648213883931,12.3014705882353,34.7383720930233,34.7383720930233,142.19278500481,92.6637161428276,172.466609009946,0.938416209083594,42.6491533171419,"1986_1996",-1.14393939393939,8.08333333333333,3.46969696969697,1308.61817841096,97.1527556525575
"368","25_2462",25.2462,25,21,NA,16.1880451388889,6.6802375,NA,820.532151051549,509.295817894065,NA,51827,25,2462,0,910716,NA,NA,NA,NA,NA,"2",910716,NA,292,4,"0292325",390,4660,90,146,6,NA,"0",NA,7,7,5,5,9,1,90,70,21,25,0,6,4,4,NA,21,NA,4,NA,4,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,37,91,76,45,44,2,5,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",87,NA,"11.00",NA,390000,4660000,25,"IFN2","25_2462",22.4220588235294,18739.0798384654,9317.63772390218,22.8682826388889,1329.82796894561,0,14.0913563829787,7.00664893617021,14.7970146410428,8.66176470588235,49.7230269800976,38.6305502721847,573.101024774956,31.6589047713737,58.9238612281819,1.67011058966688,42.083630254439,"1986_1996",5.46969696969697,15.0227272727273,10.2462121212121,802.790910048918,39.6514125823975
"369","25_2463",25.2463,21,25,NA,7.10724236111111,6.22734652777778,NA,491.611935328299,332.456992236404,NA,51828,25,2463,NA,920121,2,21,4,6,4,"S",920123,0,292,4,"0292325",391,4660,90,146,6,NA,"0",NA,8,8,5,5,9,1,70,80,25,25,7,5,4,3,21,21,2,4,4,4,45,NA,1,NA,4,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,45,76,37,78,39,2,5,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",148,NA,"12.50",NA,391000,4660000,25,"IFN2","25_2463",20.7471428571429,11348.8084754061,6749.93797535294,13.3345888888889,824.068927564703,0,13.7716738197425,8.19098712446352,14.3536748894706,10.0428571428571,59.4770630765395,48.4059767265716,338.217136971578,34.6865371759189,64.5589200826714,1.68219738541024,42.0837697099466,"1986_1996",5.46969696969697,15.0227272727273,10.2462121212121,802.790910048918,39.6514125823975
"370","25_2464",25.2464,25,21,NA,13.9898625,3.70878125,NA,827.605704077856,190.985931710274,NA,51829,25,2464,0,910716,NA,NA,NA,NA,NA,"2",910716,NA,292,4,"0292432",375,4659,89,124,6,NA,"0",NA,8,8,3,5,9,1,80,70,25,25,9,8,3,3,21,21,1,1,3,3,NA,44,NA,1,NA,3,25,3,1,NA,21,3,1,NA,44,3,6,NA,25,21,44,91,45,37,15,2,7,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"P906",165,NA,"12.00",NA,375000,4659000,25,"IFN2","25_2464",18.575,14981.2547932401,9915.35295462508,17.69864375,1018.59163578813,0,14.7078125,9.734375,14.8739048966638,11.75,66.1850632104536,63.257065948856,442.637818854067,26.6662582407553,49.6314989858366,1.48903302292897,42.07238258313,"1986_1996",6.43181818181818,16.3257575757576,11.3787878787879,739.800001458688,34.604394115006
"371","25_2465",25.2465,25,21,NA,35.2954479166667,6.89818611111111,NA,2921.37739986457,311.236333157484,NA,51830,25,2465,0,910718,NA,NA,NA,NA,NA,"2",910718,NA,292,4,"0292331",376,4659,89,124,6,NA,"0",NA,8,8,5,5,9,1,80,80,25,25,7,6,3,3,21,21,1,2,3,3,42,44,2,1,0,3,25,3,1,NA,21,3,1,NA,44,3,6,NA,25,21,44,91,78,76,37,2,6,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P906",140,NA,"11.00",NA,376000,4659000,25,"IFN2","25_2465",25.51875,39011.5291342084,31590.4878154846,42.1936340277778,3232.61373302205,0,12.0681072210066,9.77242888402626,12.8914455419835,14.1875,80.977312390925,55.5963752143032,1116.59119053724,12.3970176254503,23.0734496812368,1.5011167414222,42.0725410755058,"1986_1996",5.93939393939394,15.8257575757576,10.8825757575758,767.854542363774,36.7701068717642
"372","25_2466",25.2466,25,21,NA,9.89535763888889,3.78725902777778,NA,410.266075525775,173.302049144508,NA,51831,25,2466,0,910718,NA,NA,NA,NA,NA,"2",910718,NA,292,4,"0292329",380,4659,89,124,6,NA,"0",NA,10,10,5,4,9,1,80,70,25,25,6,5,3,4,21,21,2,4,3,4,45,NA,3,NA,4,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,44,45,91,37,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"M913",380,NA,"5.75",NA,380000,4659000,25,"IFN2","25_2466",22.425,9908.9867569014,6972.75489568159,13.6826166666667,583.568124670283,0,16.98,11.9484848484848,17.2780154584321,13.0666666666667,70.3679908626905,58.2683017465626,322.53399106817,31.6803088355733,58.9636986804794,1.54945257523745,42.0731623262383,"1986_1996",6.47727272727273,16.1742424242424,11.3257575757576,754.145456194878,35.3631261874685
"373","25_2469",25.2469,21,25,NA,12.25541875,8.6926875,NA,859.436692696235,668.45076098596,NA,51834,25,2469,0,910718,NA,NA,NA,NA,NA,"2",910718,NA,292,4,"0292328",384,4659,89,146,6,NA,"0",NA,11,11,4,5,9,1,60,70,25,25,8,5,3,3,21,21,1,4,3,3,45,NA,1,NA,4,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,91,44,45,76,37,2,6,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"P204",100,NA,"9.00",NA,384000,4659000,25,"IFN2","25_2469",20.1625,19294.3537510305,11570.5643627808,20.94810625,1527.8874536822,0,12.628125,7.57291666666667,13.212401450279,10.875,59.9686546234431,53.9367637941723,549.001305433235,23.5247519068158,43.7844968673084,1.59778990741697,42.0737632255902,"1986_1996",5.6969696969697,15.2272727272727,10.4621212121212,790.363636125218,38.6256941756863
"374","25_247",25.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,49387,25,247,NA,920420,0,0,0,0,0,"S",920420,0,181,5,"0181137",334,4724,89,82,2,2,"0","0",18,18,5,5,9,3,50,NA,22,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334000,4724000,25,"IFN2","25_247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974989908153799,42.6498059317403,"1986_1996",-1.28030303030303,7.9469696969697,3.33333333333333,1322.29999988729,99.172499991547
"375","25_2471",25.2471,21,25,44,11.5215006944444,11.4214527777778,0.585225,498.685488354605,321.846662696944,31.8309886183791,51836,25,2471,0,910719,NA,NA,NA,NA,NA,"2",910719,NA,292,4,"0292327",386,4659,89,146,6,NA,"0",NA,10,10,5,5,9,1,80,80,21,25,6,5,4,4,25,21,4,4,4,4,NA,NA,NA,NA,NA,NA,25,3,1,NA,21,3,1,NA,NA,NA,NA,NA,25,21,44,91,37,76,78,2,5,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",310,NA,"12.00",NA,386000,4659000,25,"IFN2","25_2471",28.65,14975.5959508191,7078.85819107619,23.5281784722222,852.363139669928,0,17.5695020746888,8.30497925311203,18.7472202642113,10.6875,47.2692920824231,37.303664921466,537.025171109464,32.0487829628199,59.6495063070175,1.62195911981478,42.0740560429496,"1986_1996",5.6969696969697,15.2272727272727,10.4621212121212,790.363636125218,38.6256941756863
"376","25_2473",25.2473,21,25,NA,12.6011284722222,4.09277361111111,NA,551.737136051904,123.787177960363,NA,51838,25,2473,0,910719,NA,NA,NA,NA,NA,"2",910719,NA,292,4,"0292326",388,4659,90,146,6,NA,"0",NA,11,11,5,5,9,1,70,70,25,21,0,6,4,4,NA,25,NA,4,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,45,37,76,44,NA,2,5,"G",17,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P204",320,NA,"10.25",NA,388000,4659000,25,"IFN2","25_2473",23.551724137931,11489.0416641526,5568.65461995976,16.6939020833333,675.524314012267,0,17.0075916230366,8.2434554973822,17.7383613490871,9.91379310344828,48.4692699595191,42.0937042459736,389.451548504284,38.8096437615358,72.2328861290133,1.64612868810822,42.0743437718127,"1986_1996",5.96969696969697,15.530303030303,10.75,781.563632813367,37.6657172440177
"377","25_2475",25.2475,21,25,NA,8.57861875,5.16883125,NA,732.112738222719,318.309886183791,NA,51840,25,2475,0,910719,NA,NA,NA,NA,NA,"2",910719,NA,292,4,"0292325",390,4659,90,146,6,NA,"0",NA,7,7,4,4,9,1,80,60,21,21,8,7,4,4,25,25,2,3,4,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,25,3,1,NA,NA,NA,NA,NA,21,25,37,91,45,44,9,2,4,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",347,NA,"4.25",NA,390000,4659000,25,"IFN2","25_2475",19.275,13120.7335084959,8976.3387903829,13.74745,1050.42262440651,0,12.4909090909091,8.54545454545455,12.9087473279074,11.625,68.4133915574964,60.3112840466926,363.612943169126,26.5414719703469,49.3992455666539,1.67029860606425,42.0746264119701,"1986_1996",5.5530303030303,15.1893939393939,10.3712121212121,800.863635691729,39.3134994091887
