"","PlotID0","FECHGR","anno.gr.x","mes.gr.x","PlotID","FechaIni","Cla","Subclase","anno.gr.y","mes.gr.y","diff.year"
"24",9.1745,920309,1992,3,"9.1745.A.1","06/03/03 00:00:00","A","1",2003,6,11
"25",9.1871,920309,1992,3,"9.1871.A.1","05/30/03 00:00:00","A","1",2003,5,11
"26",9.1874,920309,1992,3,"9.1874.A.1","05/29/03 00:00:00","A","1",2003,5,11
"27",9.1893,920310,1992,3,"9.1893.A.1","04/22/03 00:00:00","A","1",2003,4,11
"28",9.1984,920310,1992,3,"9.1984.A.1","06/10/03 00:00:00","A","1",2003,6,11
"29",9.1986,920310,1992,3,"9.1986.A.4","05/29/03 00:00:00","A","4",2003,5,11
"30",9.1992,920311,1992,3,"9.1992.A.1","05/22/03 00:00:00","A","1",2003,5,11
"31",9.1998,920311,1992,3,"9.1998.A.4","05/09/03 00:00:00","A","4",2003,5,11
"32",9.2293,920309,1992,3,"9.2293.A.1","05/14/03 00:00:00","A","1",2003,5,11
"33",9.2295,920309,1992,3,"9.2295.A.1","05/19/03 00:00:00","A","1",2003,5,11
"34",9.2307,920309,1992,3,"9.2307.A.1","05/08/03 00:00:00","A","1",2003,5,11
"35",9.2335,920310,1992,3,"9.2335.A.1","04/09/03 00:00:00","A","1",2003,4,11
"36",9.2339,920310,1992,3,"9.2339.A.1","03/21/03 00:00:00","A","1",2003,3,11
"37",9.237,920130,1992,1,"9.2370.A.1","02/28/03 00:00:00","A","1",2003,2,11
"38",9.2384,920310,1992,3,"9.2384.A.1","02/27/03 00:00:00","A","1",2003,2,11
"39",9.2392,920310,1992,3,"9.2392.A.1","05/22/03 00:00:00","A","1",2003,5,11
"40",9.364,920211,1992,2,"9.364.A.1","03/31/03 00:00:00","A","1",2003,3,11
"41",9.76,920128,1992,1,"9.76.A.1","04/29/03 00:00:00","A","1",2003,4,11
"42",16.82,930113,1993,1,"16.820.A.1","08/11/03 00:00:00","A","1",2003,8,11
"43",18.1692,960102,1996,1,"18.1692.A.1","07/25/07 00:00:00","A","1",2007,7,12
"44",24.1261,921119,1992,11,"24.1261.A.1","01/08/03 00:00:00","A","1",2003,1,10
"45",24.1272,921119,1992,11,"24.1272.A.4","01/08/03 00:00:00","A","4",2003,1,10
"46",24.1277,921119,1992,11,"24.1277.A.1","01/23/03 00:00:00","A","1",2003,1,10
"47",25.2172,910618,1991,6,"25.2172.A.1","01/12/01 00:00:00","A","1",2001,1,10
"48",26.1002,902303,1990,23,"26.1002.A.1","09/09/99","A","1",1999,9,8
"49",26.1016,902303,1990,23,"26.1016.A.1","9/08/99","A","1",1999,9,8
"50",26.1028,902303,1990,23,"26.1028.A.1","9/08/99","A","1",1999,9,8
"51",26.1035,902303,1990,23,"26.1035.A.1","30/09/99","A","1",1999,30,10
"52",26.1037,902303,1990,23,"26.1037.A.1","16/09/99","A","1",1999,16,9
"53",26.1046,902203,1990,22,"26.1046.A.1","8/09/99","A","1",1999,8,8
"54",26.618,902003,1990,20,"26.618.A.1","16/09/99","A","1",1999,16,9
"55",26.662,902003,1990,20,"26.662.A.1","5/08/99","A","1",1999,5,8
"56",26.665,902003,1990,20,"26.665.A.1","6/08/99","A","1",1999,6,8
"57",26.689,902103,1990,21,"26.689.A.1","16/07/99","A","1",1999,16,9
"58",26.764,902103,1990,21,"26.764.A.1","18/08/99","A","1",1999,18,9
"59",26.766,902103,1990,21,"26.766.A.1","26/07/99","A","1",1999,26,10
"60",26.963,902203,1990,22,"26.963.A.1","10/08/99","A","1",1999,10,8
"61",27.2138,900202,1990,2,"27.2138.A.1","04/24/98 00:00:00","A","1",1998,4,8
"62",28.15,911024,1991,10,"28.150.A.1","05/09/00 00:00:00","A","1",2000,5,9
"63",28.18,911024,1991,10,"28.180.A.4","05/22/00 00:00:00","A","4",2000,5,9
"64",28.191,911028,1991,10,"28.191.A.1","05/30/00 00:00:00","A","1",2000,5,9
"65",28.206,911029,1991,10,"28.206.A.1","05/25/00 00:00:00","A","1",2000,5,9
"66",28.233,911029,1991,10,"28.233.A.1","05/23/00 00:00:00","A","1",2000,5,9
"67",28.237,911029,1991,10,"28.237.A.4","06/05/00 00:00:00","A","4",2000,6,9
"68",28.382,911031,1991,10,"28.382.A.1","05/24/00 00:00:00","A","1",2000,5,9
"69",32.1442,891811,1989,18,"32.1442.A.1","06/25/98 00:00:00","A","1",1998,6,8
"70",34.308,920327,1992,3,"34.308.A.1","05/07/03 00:00:00","A","1",2003,5,11
"71",34.462,920401,1992,4,"34.462.A.1","06/13/03 00:00:00","A","1",2003,6,11
"72",34.465,920401,1992,4,"34.465.A.1","06/13/03 00:00:00","A","1",2003,6,11
"73",34.497,920408,1992,4,"34.497.A.4","06/18/03 00:00:00","A","4",2003,6,11
"74",37.1032,920708,1992,7,"37.1032.A.1","06/04/02 00:00:00","A","1",2002,6,10
"75",37.1763,920723,1992,7,"37.1763.A.1","03/08/02 00:00:00","A","1",2002,3,10
"76",40.113,920415,1992,4,"40.1130.A.1 ","02/12/04 10:13:42","A","1 ",2004,2,12
"77",40.1634,920507,1992,5,"40.1634.A.1 ","01/09/04 00:00:00","A","1 ",2004,1,12
"78",40.1656,920508,1992,5,"40.1656.A.1 ","02/23/04 09:18:17","A","1 ",2004,2,12
"79",42.1187,920113,1992,1,"42.1187.A.1 ","11/27/03 14:37:11","A","1 ",2003,11,12
"80",42.1194,920113,1992,1,"42.1194.A.3C","02/13/04 12:32:57","A","3C",2004,2,12
"81",42.151,920109,1992,1,"42.151.A.1 ","01/21/04 10:19:53","A","1 ",2004,1,12
"82",42.1524,920108,1992,1,"42.1524.A.1 ","02/16/04 13:23:21","A","1 ",2004,2,12
"83",42.158,920109,1992,1,"42.158.A.1 ","01/20/04 10:41:04","A","1 ",2004,1,12
"84",42.2589,920129,1992,1,"42.2589.A.1 ","01/23/04 11:00:50","A","1 ",2004,1,12
"85",42.276,920110,1992,1,"42.276.A.1 ","01/28/04 10:19:42","A","1 ",2004,1,12
"86",42.325,921217,1992,12,"42.325.A.1 ","12/16/03 10:08:29","A","1 ",2003,12,11
"87",42.342,920113,1992,1,"42.342.A.1 ","01/21/04 09:54:39","A","1 ",2004,1,12
"88",42.354,920113,1992,1,"42.354.A.1 ","02/09/04 09:46:01","A","1 ",2004,2,12
"89",42.376,920113,1992,1,"42.376.A.1 ","02/12/04 10:50:19","A","1 ",2004,2,12
"90",42.585,921218,1992,12,"42.585.A.1 ","02/16/04 11:34:36","A","1 ",2004,2,11
"91",42.6,920107,1992,1,"42.600.A.1 ","02/06/04 12:04:07","A","1 ",2004,2,12
"92",42.653,920115,1992,1,"42.653.A.1 ","03/11/04 12:54:41","A","1 ",2004,3,12
"93",42.7,920108,1992,1,"42.70.A.1 ","11/21/03 09:46:29","A","1 ",2003,11,12
"94",42.82,920108,1992,1,"42.82.A.1 ","12/10/03 12:01:59","A","1 ",2003,12,12
"95",43.572,910216,1991,2,"43.572.A.1","10/30/00 00:00:00","A","1",2000,10,10
"96",44.1059,940607,1994,6,"44.1059.A.1","03/02/05 11:23:36","A","1",2005,3,11
"97",44.203,940908,1994,9,"44.203.A.1","03/04/05 14:29:38","A","1",2005,3,11
"98",44.39,940908,1994,9,"44.39.A.1","03/17/05 10:36:15","A","1",2005,3,11
"99",50.592,931130,1993,11,"50.592.A.1","03/02/05 14:02:23","A","1",2005,3,11
