"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"61089",30,815,NA,890110,NA,NA,NA,NA,NA,"S",890314,NA,"0910","3","0910157","595","4225","87","028","6","6",NA,"0","08","08","4","5","9","1","85","70","24","24","6","8","3","3","24","26","4","2","4","3",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"24","26","45",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","388",NA,"8.75",NA,"30.815",595000,4225000,30
"61102",30,828,NA,890111,NA,NA,NA,NA,NA,"S",890314,NA,"0910","3","0910152","582","4224","87","028","6","6",NA,"0","12","12","4","4","9","1","60","60","25","26","5","7","3","4","25","24","5","2","4","4",NA,"39",NA,"1",NA,"2","26","3","1",NA,"24","3","1",NA,"39","3","1",NA,"26","24","39",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","392",NA,"5.25",NA,"30.828",582000,4224000,30
"61141",30,867,NA,890113,NA,NA,NA,NA,NA,"S",890319,NA,"0910","3","0910158","598","4223","87","028","6","6",NA,"0","09","09","4","5","9","1","85","70","24","24","6","7","3","4","24","26","4","2","4","4",NA,"45",NA,"1",NA,"2","24","3","1",NA,"26","3","1",NA,"45","3","6",NA,"24","26","45","39",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"M402","M202","185",NA,"8.00",NA,"30.867",598000,4223000,30
"61160",30,886,NA,890114,NA,NA,NA,NA,NA,"S",890319,NA,"0910","3","0910156","593","4222","87","028","6","6",NA,"0","11","11","2","2","9","1","60","80","24","24","5","7","3","3","24","26","5","3","4","3",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"24","26","39",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","314",NA,"1.25",NA,"30.886",593000,4222000,30
"61163",30,889,NA,890114,NA,NA,NA,NA,NA,"S",890319,NA,"0910","3","0910157","596","4222","87","015","1","1",NA,"0","12","12","4","5","9","1","0","70","26","26","0","5","1","3",NA,"26",NA,"4",NA,"4",NA,"24",NA,"1",NA,"3","26","3","1",NA,"24","3","1",NA,NA,NA,NA,NA,"26","24","39","45",NA,NA,NA,"2","03","W","19",NA,NA,NA,"1","1","2",NA,"0","4","3","0",NA,NA,"01","233",NA,"7.25",NA,"30.889",596000,4222000,30
"61176",30,903,NA,890114,NA,NA,NA,NA,NA,"S",890319,NA,"0910","3","0910154","588","4221","87","015","6","6",NA,"0","11","11","3","4","9","1","60","60","24","24","5","7","3","4","24","26","5","2","4","3",NA,"39",NA,"1",NA,"2","24","3","1",NA,"26","3","1",NA,"39","3","1",NA,"24","26","25","39","45",NA,NA,"2","02","W","19",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","278",NA,"5.00",NA,"30.903",588000,4221000,30
"61180",30,907,NA,890114,NA,NA,NA,NA,NA,"S",890319,NA,"0910","3","0910156","592","4221","87","015","6","6",NA,"0","10","10","2","3","9","1","70","70","24","24","7","6","3","3","26","26","1","3","4","3","26","39","2","1","3","2","24","3","1",NA,"26","3","1",NA,"39","3","1",NA,"24","26","39","45",NA,NA,NA,"3","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"M402","068",NA,"3.00",NA,"30.907",592000,4221000,30
"61815",30,1639,NA,890130,NA,NA,NA,NA,NA,"S",890325,NA,"0932","2","0932M11","627","4191","87","039","1","1","5","5","10","10","5","5","9","1","75","60","24","24","0","5","4","4",NA,"26",NA,"3",NA,"4",NA,"37",NA,"1",NA,"2","24","3","1",NA,"26","3","1",NA,"37","3","1",NA,"24","26","37","45",NA,NA,NA,"2","6","G","07",NA,NA,NA,"2","1","3",NA,"0",NA,"4","0",NA,NA,"01","22",NA,"12.50",NA,"30.1639",627000,4191000,30
"61833",30,1657,NA,890130,NA,NA,NA,NA,NA,"S",890325,NA,"0932","2","0932M11","628","4190","87","039","1","1","5","5","12","12","5","5","9","1","75","40","24","24","0","5","4","4",NA,"26",NA,"3",NA,"4",NA,"37",NA,"1",NA,"2","24","3","1",NA,"26","3","1",NA,"37","3","1",NA,"24","26","37","45",NA,NA,NA,"2","02","W","13",NA,NA,NA,"2","1","3",NA,"1",NA,"0","4",NA,NA,"M810","395",NA,"9.25",NA,"30.1657",628000,4190000,30
"83112",44,648,NA,940721,13,14,4,5,4,"S",940819,13,"0519","2","0519L35","733","4512","94","178","6","6","0","0","09","09","3","4","9","1","50","60","24","24","0","6","3","4",NA,"26",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"24","26","37","39","25","45",NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P204","74",NA,"5.50",NA,"44.648",733000,4512000,44
"86643",46,16,NA,941114,12,9,4,1,1,"S",941117,13,"0612","1","0612J05","637","4444","94","092","3","3","0","0","12","12","5","5","9","1","40","35","25","25","0","8","3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","37","45","38","02","44",NA,"2","00","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M204","235",NA,"14.00",NA,"46.16",637000,4444000,46
"86667",46,212,NA,941116,12,19,4,3,4,"S",941118,13,"0665","1","0665K11","653","4405","94","232","2","2","0","0","08","08","1","1","9","1","70","70","26","24","6","5","4","4","24","26","4","4","4","4",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"24","26","37","44","45",NA,NA,"2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","100",NA,"0.50",NA,"46.212",653000,4405000,46
"86751",46,1869,NA,941116,13,18,4,3,4,"S",941118,12,"0793","1","0793K08","675","4313","94","044","6","6","0","0","09","09","5","3","9","1","40","60","24","24","0","5","4","3",NA,"26",NA,"4",NA,"3",NA,"37",NA,"1",NA,"2","24","3","1",NA,"26","3","1",NA,"37","3","6",NA,"24","26","37","45",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P910","270",NA,"2.50",NA,"46.1869",675000,4313000,46
"86804",46,32,NA,941006,3,1,0,3,4,"S",941014,3,"0612","1","0612L06","637","4438","94","252","0",NA,"0",NA,"00","12","0","5","9","1","15","20","38","37","7","5","0","4",NA,"39",NA,"4",NA,"4",NA,"45",NA,"1",NA,"2","37","3","6",NA,"39","3","6",NA,"45","3","6",NA,"37","39","45","02",NA,NA,NA,"2","01","W","18",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"M302","P902","390",NA,"12.00",NA,"46.32",637000,4438000,46
"86896",46,147,NA,940929,12,26,4,3,1,"S",941011,13,"0638","1","0638L04","661","4417","94","241","2","2","0","0","09","09","4","3","9","1","80","80","24","24","0","6","3","4",NA,"26",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"24","26","39","37",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P204","205",NA,"4.00",NA,"46.147",661000,4417000,46
"86905",46,156,NA,941006,3,0,0,3,3,"S",941014,3,"0638","1","0638L11","678","4416","94","262","6","6","0","0","11","11","5","3","6","1","10","15","38","38","0","6","0","3","24","24","0","2","3","4",NA,NA,NA,NA,NA,NA,"38","3","6",NA,"24","3","1",NA,NA,NA,NA,NA,"38","24","37","45","39",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","320",NA,"2.50",NA,"46.156",678000,4416000,46
"86959",46,211,NA,941027,12,26,4,1,4,"S",941107,13,"0665","1","0665K11","652","4405","94","232","2","2","0","0","08","08","1","5","1","1","70","60","26","26","0","6","4","4",NA,"24",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"24","3","1",NA,NA,NA,NA,NA,"26","24","45","15","37",NA,NA,"2","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","325",NA,"9.00",NA,"46.211",652000,4405000,46
"87508",46,876,NA,941028,12,16,4,5,6,"S",941110,13,"0719","1","0719J04","634","4373","94","259",NA,NA,NA,NA,"09","09","4","4","9","1","60","60","26","26","5","4","3","4",NA,"37",NA,"4",NA,"2",NA,"24",NA,"1",NA,"3","26","3","1",NA,"37","3","6",NA,"24","3","1",NA,"26","37","24","39","45",NA,NA,"1","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","205",NA,"5.75",NA,"46.876",634000,4373000,46
"88054",46,1559,NA,941103,12,22,4,3,6,"S",941111,13,"0768","1","0768J13","678","4336","94","239","1","1","3","3","07","07","4","4","9","1","80","60","24","26","0","6","3","4",NA,"24",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"24","3","1",NA,NA,NA,NA,NA,"26","24","37","45","39",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P202","329",NA,"5.00",NA,"46.1559",678000,4336000,46
"88085",46,1593,NA,940923,12,39,4,3,4,"S",941010,13,"0768","1","0768J16","685","4333","94","071","2","2","3","3","08","08","4","4","9","1","80","80","24","24","0","6","3","4",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"24","26","37","45","39",NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","148",NA,"6.75",NA,"46.1593",685000,4333000,46
"88317",46,1843,NA,941107,12,27,4,4,7,"S",941114,13,"0793","1","0793J07","674","4316","94","044","6","6","0","0","09","09","4","5","9","1","60","60","24","26","0","7","4","4",NA,"24",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"24","3","1",NA,NA,NA,NA,NA,"26","24","37","39","45",NA,NA,"2","02","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P112","108",NA,"9.25",NA,"46.1843",674000,4316000,46
"88324",46,1851,NA,941107,12,24,4,4,6,"S",941114,13,"0793","1","0793J07","675","4315","94","044","1","1","0","0","09","09","4","5","9","1","60","50","24","24","0","6","4","4",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"24","26","45","37","39",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P202","301",NA,"7.25",NA,"46.1851",675000,4315000,46
"88336",46,1868,NA,941115,1,18,4,3,3,"S",941115,3,"0793","1","0793K07","672","4313","94","044","6","6","0","0","09","09","3","4","9","1","60","60","24","24","0","4","4","4",NA,"26",NA,"4",NA,"4",NA,"37",NA,"2",NA,"2","24","3","1",NA,"26","3","1",NA,"37","3","6",NA,"24","26","37",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","4",NA,NA,"01","230",NA,"6.00",NA,"46.1868",672000,4313000,46
"88398",46,1947,NA,941005,12,15,4,1,7,"S",941021,13,"0794","1","0794K12","712","4314","94","145","6","6","0","0","02","02","2","1","9","1","40","40","24","24","0","6","4","4",NA,"26",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"24","26","67","45","37",NA,NA,"2","02","W","16",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","365",NA,"0.25",NA,"46.1947",712000,4314000,46
"88613",46,1576,NA,941123,3,13,4,3,9,"S",941125,3,"0768","1","0768J16","685","4335","94","071","2","2","3","3","06","06","5","5","9","1","80","70","24","26","0","6","3","4",NA,"24",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"24","3","1",NA,NA,NA,NA,NA,"26","24","37","39","55",NA,NA,"2","03","W","13",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","165",NA,"10.00",NA,"46.1576",685000,4335000,46
"92099",50,883,NA,931118,12,23,4,2,2,"S",931126,13,"0410","2","0410L06","635","4585","93","026","4","4","0","0","07","07","5","5","9","1","50","80","24","24","0","7","3","4",NA,"45",NA,"2",NA,"2",NA,"26",NA,"1",NA,"4","24","1","2","40","45","3","6",NA,"26","1","2","40","24","45","26","04",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"3","3","4","0",NA,NA,"01","225",NA,"8.50",NA,"50.883",635000,4585000,50
"92103",50,898,NA,931118,12,35,4,6,2,"S",931126,13,"0410","2","0410L08","639","4582","93","024","6","6","0","0","08","08","5","4","9","1","40","70","24","24","4","4","3","4","26","26","6","4","3","4",NA,"25",NA,"1",NA,"4","24","1","2","35","26","1","2","35","25","1","2","35","24","26","25","37","95","45","04","2","02","W","20",NA,NA,NA,"1","1","2",NA,"3","3","4","0",NA,NA,"01","120",NA,"5.25",NA,"50.898",639000,4582000,50
"92104",50,899,NA,931118,12,31,4,4,4,"S",931126,13,"0410","2","0410L09","641","4582","93","024","6","6","0","0","07","07","5","5","9","1","30","70","24","26","0","6","3","4",NA,"24",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"26","1","2","30","24","1","2","45",NA,NA,NA,NA,"26","24","95","15","45","04",NA,"3","03","W","20",NA,NA,NA,"1","1","2",NA,"0","3","4","0",NA,NA,"01","40",NA,"7.25",NA,"50.899",641000,4582000,50
"92163",50,1338,NA,931122,12,25,4,3,1,"S",931129,13,"0465","2","0465J41","632","4555","93","094","2","2","0","0","08","08","5","5","9","1","80","80","24","24","0","5","4","4",NA,"26",NA,"3",NA,"4",NA,"45",NA,"1",NA,"2","24","1","2","40","26","1","2","40","45","3","6",NA,"24","26","45","44","15",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P404","340",NA,"10.00",NA,"50.1338",632000,4555000,50
