"","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","Rumbo","Distancia","Especie","Diametro1","Diametro2","Altura","Hcopa","Calidad","Forma","ParEsp","NPae","CPae","VPae","Agente","Import","Elemento"
"725473","34.549","34.549.A.1",34,34,549,"A","1",22,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725474","34.549","34.549.A.1",34,34,549,"A","1",23,14,20,211,3,21,255,237,12.8999996,6.5999999,2,2,NA,NA,NA,NA,100,NA,NA
"725475","34.549","34.549.A.1",34,34,549,"A","1",24,15,21,225,8.39999962,21,288,279,15.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"725476","34.549","34.549.A.1",34,34,549,"A","1",25,16,0,235,13.5,21,276,267,11.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"725477","34.549","34.549.A.1",34,34,549,"A","1",26,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725478","34.549","34.549.A.1",34,34,549,"A","1",27,17,0,258,14,21,308,298,12.1000004,NA,2,2,NA,NA,41,NA,100,NA,NA
"725479","34.549","34.549.A.1",34,34,549,"A","1",28,18,23,260,6.4000001,21,332,320,14.1000004,NA,3,2,NA,NA,NA,NA,311,1,2
"725480","34.549","34.549.A.1",34,34,549,"A","1",29,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725481","34.549","34.549.A.1",34,34,549,"A","1",30,19,25,270,3.4000001,43,200,202,13.1000004,7.4000001,3,2,NA,NA,NA,NA,200,1,2
"725482","34.549","34.549.A.1",34,34,549,"A","1",31,20,26,283,11.3000002,21,302,301,11.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"725483","34.549","34.549.A.1",34,34,549,"A","1",32,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725484","34.549","34.549.A.1",34,34,549,"A","1",33,21,28,291,5.69999981,43,185,194,10.3000002,NA,3,2,NA,NA,NA,NA,200,1,9
"725485","34.549","34.549.A.1",34,34,549,"A","1",34,22,29,300,4.30000019,43,180,191,12,3.29999995,3,2,NA,NA,NA,NA,200,1,9
"725486","34.549","34.549.A.1",34,34,549,"A","1",35,23,30,305,9.89999962,21,275,267,12,NA,3,2,NA,NA,41,NA,311,2,2
"725487","34.549","34.549.A.1",34,34,549,"A","1",36,24,0,327,11.8000002,21,239,274,10.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"725488","34.549","34.549.A.1",34,34,549,"A","1",37,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725489","34.549","34.549.A.1",34,34,549,"A","1",38,25,32,328,6.0999999,43,220,236,13.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"725490","34.549","34.549.A.1",34,34,549,"A","1",39,26,33,351,11,21,320,330,15.6000004,NA,3,2,NA,NA,NA,NA,311,2,2
"725491","34.549","34.549.A.1",34,34,549,"A","1",40,27,34,351,5.19999981,43,183,207,8.80000019,NA,4,2,NA,NA,NA,NA,300,3,9
"725492","34.549","34.549.A.1",34,34,549,"A","1",41,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725493","34.549","34.549.A.1",34,34,549,"A","1",42,28,36,354,6.5,43,181,188,3.70000005,NA,5,5,NA,NA,NA,NA,300,3,9
"725494","34.549","34.549.A.1",34,34,549,"A","1",43,29,0,358,13.1999998,21,266,295,13.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"725495","34.549","34.549.A.1",34,34,549,"A","1",44,30,37,378,10.5,21,332,321,14.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"725496","34.549","34.549.A.1",34,34,549,"A","1",45,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725497","34.549","34.549.A.1",34,34,549,"A","1",46,31,39,390,4.0999999,21,363,370,13.1000004,3.9000001,3,2,NA,NA,NA,NA,311,1,2
"725498","34.549","34.549.A.1",34,34,549,"A","1",47,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727553","34.1018","34.1018.A.1",34,34,1018,"A","1",1,1,0,1,3.79999995,43,98,98,6.80000019,4,2,3,NA,NA,NA,NA,100,NA,NA
"727554","34.1018","34.1018.A.1",34,34,1018,"A","1",2,2,0,2,7.5999999,21,272,272,13.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727555","34.1018","34.1018.A.1",34,34,1018,"A","1",3,3,0,15,6.19999981,21,175,183,10,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727556","34.1018","34.1018.A.1",34,34,1018,"A","1",4,4,0,27,3.4000001,43,80,82,8.5,4.5999999,2,3,NA,NA,NA,NA,100,NA,NA
"727557","34.1018","34.1018.A.1",34,34,1018,"A","1",5,5,0,36,5.4000001,21,187,176,8,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727558","34.1018","34.1018.A.1",34,34,1018,"A","1",6,6,0,40,13.5,21,239,234,11.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727559","34.1018","34.1018.A.1",34,34,1018,"A","1",7,7,0,43,7.4000001,21,209,211,10.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727560","34.1018","34.1018.A.1",34,34,1018,"A","1",8,8,0,50,13.3999996,21,250,258,12.5,NA,2,2,NA,NA,41,NA,100,NA,NA
"727561","34.1018","34.1018.A.1",34,34,1018,"A","1",9,9,0,51,3.5999999,43,89,87,8.30000019,5,2,3,NA,NA,NA,NA,100,NA,NA
"727562","34.1018","34.1018.A.1",34,34,1018,"A","1",10,10,0,58,7.80000019,21,148,150,10.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727563","34.1018","34.1018.A.1",34,34,1018,"A","1",11,11,0,76,9.30000019,21,243,239,11.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727564","34.1018","34.1018.A.1",34,34,1018,"A","1",12,12,0,88,4.4000001,43,92,89,10,3.70000005,2,3,NA,NA,NA,NA,100,NA,NA
"727565","34.1018","34.1018.A.1",34,34,1018,"A","1",13,13,0,93,12.8000002,21,246,244,13.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727566","34.1018","34.1018.A.1",34,34,1018,"A","1",14,14,1,115,2.9000001,21,257,247,12.8999996,5.0999999,2,2,NA,NA,NA,NA,100,NA,NA
"727567","34.1018","34.1018.A.1",34,34,1018,"A","1",15,15,0,128,12.1000004,21,254,256,16,NA,3,2,NA,NA,NA,NA,322,2,4
"727568","34.1018","34.1018.A.1",34,34,1018,"A","1",16,16,0,131,13.3000002,21,269,266,14.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727569","34.1018","34.1018.A.1",34,34,1018,"A","1",17,17,0,136,9.5,21,224,229,11.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727570","34.1018","34.1018.A.1",34,34,1018,"A","1",18,18,2,136,3.29999995,21,215,219,13,4.5,2,2,NA,NA,NA,NA,100,NA,NA
"727571","34.1018","34.1018.A.1",34,34,1018,"A","1",19,19,0,141,5.5999999,21,247,257,14.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727572","34.1018","34.1018.A.1",34,34,1018,"A","1",20,20,0,159,14.1000004,21,229,234,16.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727573","34.1018","34.1018.A.1",34,34,1018,"A","1",21,21,0,166,12.8000002,21,311,309,15.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727574","34.1018","34.1018.A.1",34,34,1018,"A","1",22,22,0,166,4.9000001,43,92,89,9.80000019,4.80000019,2,3,NA,NA,NA,NA,100,NA,NA
"727575","34.1018","34.1018.A.1",34,34,1018,"A","1",23,23,0,178,10.5,21,268,267,15.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727576","34.1018","34.1018.A.1",34,34,1018,"A","1",24,24,0,190,1.20000005,43,91,87,8.39999962,3.5,2,3,NA,NA,NA,NA,100,NA,NA
"727577","34.1018","34.1018.A.1",34,34,1018,"A","1",25,25,0,199,7.5,43,159,164,11.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727578","34.1018","34.1018.A.1",34,34,1018,"A","1",26,26,3,206,4.5999999,21,240,230,11.6999998,3.4000001,2,2,NA,NA,NA,NA,100,NA,NA
"727579","34.1018","34.1018.A.1",34,34,1018,"A","1",27,27,0,215,9.80000019,43,153,140,11.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727580","34.1018","34.1018.A.1",34,34,1018,"A","1",28,28,0,218,3.5,43,108,98,8.39999962,3.5999999,2,3,NA,NA,NA,NA,100,NA,NA
"727581","34.1018","34.1018.A.1",34,34,1018,"A","1",29,29,0,224,9.89999962,43,143,134,11.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727582","34.1018","34.1018.A.1",34,34,1018,"A","1",30,30,0,241,7,43,146,142,10,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727583","34.1018","34.1018.A.1",34,34,1018,"A","1",31,31,0,242,3.4000001,43,125,124,11.1000004,6.30000019,2,2,NA,NA,NA,NA,100,NA,NA
"727584","34.1018","34.1018.A.1",34,34,1018,"A","1",32,32,4,247,4.5999999,43,147,159,10.3999996,5.5,2,2,NA,NA,NA,NA,100,NA,NA
"727585","34.1018","34.1018.A.1",34,34,1018,"A","1",33,33,5,254,0.5,21,219,227,11.3999996,3.29999995,2,2,NA,NA,NA,NA,100,NA,NA
"727586","34.1018","34.1018.A.1",34,34,1018,"A","1",34,34,0,261,10.3000002,21,247,266,14.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727587","34.1018","34.1018.A.1",34,34,1018,"A","1",35,35,0,262,7.30000019,43,152,155,11.1000004,NA,2,2,NA,NA,41,NA,100,NA,NA
"727588","34.1018","34.1018.A.1",34,34,1018,"A","1",36,36,0,272,3.9000001,43,85,85,10.1000004,3.20000005,2,3,NA,NA,NA,NA,100,NA,NA
"727589","34.1018","34.1018.A.1",34,34,1018,"A","1",37,37,0,280,5,43,135,130,10.3000002,3.4000001,2,2,NA,NA,NA,NA,100,NA,NA
"727590","34.1018","34.1018.A.1",34,34,1018,"A","1",38,38,0,295,7.5999999,21,241,235,12.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727591","34.1018","34.1018.A.1",34,34,1018,"A","1",39,39,0,299,2.9000001,43,93,92,8.69999981,3.9000001,2,3,NA,NA,41,NA,100,NA,NA
"727592","34.1018","34.1018.A.1",34,34,1018,"A","1",40,40,0,300,8.39999962,43,125,135,9.89999962,NA,2,3,NA,NA,NA,NA,100,NA,NA
"727593","34.1018","34.1018.A.1",34,34,1018,"A","1",41,41,0,302,6.5,43,131,130,11.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727594","34.1018","34.1018.A.1",34,34,1018,"A","1",42,42,6,308,4.4000001,43,121,122,10.3000002,6.69999981,2,2,NA,NA,NA,NA,100,NA,NA
"727595","34.1018","34.1018.A.1",34,34,1018,"A","1",43,43,0,319,8.60000038,21,148,138,10.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727596","34.1018","34.1018.A.1",34,34,1018,"A","1",44,44,0,321,14.3999996,21,231,225,10.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727597","34.1018","34.1018.A.1",34,34,1018,"A","1",45,45,0,326,2.29999995,43,116,119,9.5,5.5,2,3,NA,NA,41,NA,100,NA,NA
"727598","34.1018","34.1018.A.1",34,34,1018,"A","1",46,46,0,330,14.8000002,21,251,233,10.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727599","34.1018","34.1018.A.1",34,34,1018,"A","1",47,47,0,340,3.5999999,43,75,75,9.39999962,3.9000001,2,3,NA,NA,NA,NA,100,NA,NA
"727600","34.1018","34.1018.A.1",34,34,1018,"A","1",48,48,0,344,4.5,43,88,86,8.60000038,4.9000001,2,3,NA,NA,NA,NA,100,NA,NA
"727601","34.1018","34.1018.A.1",34,34,1018,"A","1",49,49,0,357,9.80000019,21,135,142,9.69999981,NA,2,3,NA,NA,NA,NA,100,NA,NA
"727602","34.1018","34.1018.A.1",34,34,1018,"A","1",50,50,0,364,8.5,21,224,229,11.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"727603","34.1018","34.1018.A.1",34,34,1018,"A","1",51,51,0,372,4.69999981,21,182,189,10.5,4.30000019,2,2,NA,NA,NA,NA,100,NA,NA
"727604","34.1018","34.1018.A.1",34,34,1018,"A","1",52,52,7,380,2.5999999,21,215,207,11.1000004,4.5,2,2,NA,NA,NA,NA,100,NA,NA
"729383","34.1166","34.1166.A.1",34,34,1166,"A","1",1,1,1,12,6.9000001,21,265,267,8.39999962,NA,3,2,NA,30,NA,20,311,1,2
"729384","34.1166","34.1166.A.1",34,34,1166,"A","1",2,2,2,13,9.30000019,21,306,283,13,NA,3,2,NA,NA,NA,NA,311,1,2
"729385","34.1166","34.1166.A.1",34,34,1166,"A","1",3,3,0,22,13.1999998,21,300,283,12.6999998,NA,2,2,NA,NA,41,NA,100,NA,NA
"729386","34.1166","34.1166.A.1",34,34,1166,"A","1",4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729387","34.1166","34.1166.A.1",34,34,1166,"A","1",5,4,0,88,10.3000002,21,266,235,11.6999998,NA,3,2,NA,NA,NA,NA,311,1,2
"729388","34.1166","34.1166.A.1",34,34,1166,"A","1",6,5,0,94,9.60000038,21,180,161,10.6000004,NA,3,2,NA,NA,NA,NA,311,1,2
"729389","34.1166","34.1166.A.1",34,34,1166,"A","1",7,6,4,115,8.60000038,21,256,248,10.1000004,NA,3,2,NA,NA,NA,NA,311,1,2
"729390","34.1166","34.1166.A.1",34,34,1166,"A","1",8,7,5,129,8.60000038,21,233,241,12.1999998,NA,3,2,NA,NA,NA,NA,311,1,2
"729391","34.1166","34.1166.A.1",34,34,1166,"A","1",9,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729392","34.1166","34.1166.A.1",34,34,1166,"A","1",10,8,7,132,13.3999996,21,332,349,14,NA,3,2,NA,NA,NA,NA,311,1,2
"729393","34.1166","34.1166.A.1",34,34,1166,"A","1",11,9,0,138,4.19999981,43,103,111,8.30000019,4,2,5,NA,NA,NA,NA,100,NA,NA
"729394","34.1166","34.1166.A.1",34,34,1166,"A","1",12,10,8,141,8.89999962,21,242,241,11.8000002,NA,3,2,NA,NA,NA,NA,311,1,2
"729395","34.1166","34.1166.A.1",34,34,1166,"A","1",13,11,0,151,4.4000001,43,96,100,7.4000001,5,2,5,NA,NA,NA,NA,100,NA,NA
"729396","34.1166","34.1166.A.1",34,34,1166,"A","1",14,12,0,159,11.1999998,21,238,257,10.8000002,NA,3,2,NA,NA,NA,NA,311,1,2
"729397","34.1166","34.1166.A.1",34,34,1166,"A","1",15,13,0,165,5.69999981,43,137,137,9.10000038,NA,2,5,NA,NA,NA,NA,100,NA,NA
"729398","34.1166","34.1166.A.1",34,34,1166,"A","1",16,14,0,168,4.5999999,43,97,102,8.89999962,4.30000019,2,5,NA,NA,NA,NA,100,NA,NA
"729399","34.1166","34.1166.A.1",34,34,1166,"A","1",17,15,0,170,13.6999998,21,250,248,10.8000002,NA,3,2,NA,NA,42,NA,100,NA,NA
"729400","34.1166","34.1166.A.1",34,34,1166,"A","1",18,16,0,177,4.4000001,43,136,135,8.80000019,3.70000005,2,5,NA,NA,NA,NA,100,NA,NA
"729401","34.1166","34.1166.A.1",34,34,1166,"A","1",19,17,0,187,12.1999998,21,277,252,12.1000004,NA,3,2,NA,NA,41,NA,311,1,3
"729402","34.1166","34.1166.A.1",34,34,1166,"A","1",20,18,9,219,11.8999996,21,296,297,11.8999996,NA,3,2,NA,NA,NA,NA,311,1,2
"729403","34.1166","34.1166.A.1",34,34,1166,"A","1",21,19,10,220,13.3999996,21,287,303,13,NA,3,2,NA,NA,NA,NA,311,1,2
"729404","34.1166","34.1166.A.1",34,34,1166,"A","1",22,20,11,248,9.39999962,21,260,242,11.6999998,NA,3,2,NA,NA,42,NA,311,1,2
"729405","34.1166","34.1166.A.1",34,34,1166,"A","1",23,21,12,251,9,21,264,257,11.8000002,NA,3,2,NA,NA,42,NA,311,1,2
"729406","34.1166","34.1166.A.1",34,34,1166,"A","1",24,22,13,260,13.8999996,21,347,328,14,NA,3,2,NA,NA,NA,NA,311,1,2
"729407","34.1166","34.1166.A.1",34,34,1166,"A","1",25,23,14,271,6.4000001,21,239,240,12,NA,3,2,NA,NA,NA,NA,311,1,2
"729408","34.1166","34.1166.A.1",34,34,1166,"A","1",26,24,15,273,10.6999998,21,280,264,12.8000002,NA,3,2,NA,NA,NA,NA,311,1,2
"729409","34.1166","34.1166.A.1",34,34,1166,"A","1",27,25,16,287,9.89999962,21,200,181,11.6000004,NA,3,2,NA,NA,NA,NA,311,1,2
"729410","34.1166","34.1166.A.1",34,34,1166,"A","1",28,26,20,318,9.10000038,21,230,230,10.8999996,NA,3,2,NA,NA,41,NA,311,1,9
"729411","34.1166","34.1166.A.1",34,34,1166,"A","1",29,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729412","34.1166","34.1166.A.1",34,34,1166,"A","1",30,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729413","34.1166","34.1166.A.1",34,34,1166,"A","1",31,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729414","34.1166","34.1166.A.1",34,34,1166,"A","1",32,27,21,321,4.80000019,21,230,222,10.1000004,6,3,2,NA,NA,NA,NA,311,1,2
"729415","34.1166","34.1166.A.1",34,34,1166,"A","1",33,28,22,337,9.69999981,21,174,176,9.80000019,NA,3,2,NA,NA,NA,NA,311,1,2
"729416","34.1166","34.1166.A.1",34,34,1166,"A","1",34,29,0,340,13.8000002,21,245,239,12.8000002,NA,3,2,NA,NA,NA,NA,311,1,2
"729417","34.1166","34.1166.A.1",34,34,1166,"A","1",35,30,23,351,5.19999981,21,253,262,11.1000004,NA,3,2,NA,NA,NA,NA,311,1,2
"729418","34.1166","34.1166.A.1",34,34,1166,"A","1",36,31,24,387,10,21,300,303,12.8000002,NA,3,2,NA,NA,41,NA,311,1,2
"815940","37.950","37.950.A.1",37,37,950,"A","1",1,888,888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815941","37.950","37.950.A.1",37,37,950,"A","1",2,1,1,1,5.69999981,21,372,370,15.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815942","37.950","37.950.A.1",37,37,950,"A","1",3,2,2,15,14.6000004,21,289,281,15.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815943","37.950","37.950.A.1",37,37,950,"A","1",4,3,3,22,9.10000038,43,190,185,13,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815944","37.950","37.950.A.1",37,37,950,"A","1",5,4,0,32,9.89999962,43,147,143,13.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815945","37.950","37.950.A.1",37,37,950,"A","1",6,5,0,49,8.89999962,43,155,138,13.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815946","37.950","37.950.A.1",37,37,950,"A","1",7,6,0,50,2.79999995,43,116,106,11.1999998,NA,3,3,NA,NA,NA,NA,300,1,3
"815947","37.950","37.950.A.1",37,37,950,"A","1",8,7,0,83,12.1999998,21,286,300,13.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815948","37.950","37.950.A.1",37,37,950,"A","1",9,8,0,98,9.89999962,43,135,135,11.1000004,NA,2,3,NA,NA,NA,NA,100,NA,NA
"815949","37.950","37.950.A.1",37,37,950,"A","1",10,9,0,98,5.9000001,43,153,140,11.3000002,NA,2,3,NA,NA,NA,NA,100,NA,NA
"815950","37.950","37.950.A.1",37,37,950,"A","1",11,10,0,106,6.4000001,43,148,139,11.1999998,NA,3,3,NA,NA,NA,NA,300,1,3
"815951","37.950","37.950.A.1",37,37,950,"A","1",12,11,0,107,10,43,132,127,12.3000002,NA,2,3,NA,NA,NA,NA,100,NA,NA
"815952","37.950","37.950.A.1",37,37,950,"A","1",13,12,0,130,14.3000002,43,231,234,13.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815953","37.950","37.950.A.1",37,37,950,"A","1",14,13,0,130,12.1000004,43,276,289,13,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815954","37.950","37.950.A.1",37,37,950,"A","1",15,14,0,136,8.5,21,215,201,9.60000038,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815955","37.950","37.950.A.1",37,37,950,"A","1",16,15,4,149,8.30000019,43,178,179,9.69999981,NA,2,4,NA,NA,NA,NA,100,NA,NA
"815956","37.950","37.950.A.1",37,37,950,"A","1",17,16,0,159,4.5999999,43,99,94,9,NA,2,3,NA,NA,NA,NA,100,NA,NA
"815957","37.950","37.950.A.1",37,37,950,"A","1",18,17,0,166,7.0999999,43,143,144,10.3999996,NA,2,3,NA,NA,41,NA,100,NA,NA
"815958","37.950","37.950.A.1",37,37,950,"A","1",19,18,0,171,11.6999998,21,265,267,11.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815959","37.950","37.950.A.1",37,37,950,"A","1",20,19,5,194,9,21,225,234,7.4000001,NA,3,3,NA,NA,NA,NA,316,1,9
"815960","37.950","37.950.A.1",37,37,950,"A","1",21,20,6,198,8.10000038,43,224,202,11.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815961","37.950","37.950.A.1",37,37,950,"A","1",22,21,7,200,7.19999981,43,184,177,10.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815962","37.950","37.950.A.1",37,37,950,"A","1",23,22,8,208,4.80000019,43,131,139,8.5,NA,2,3,NA,NA,NA,NA,100,NA,NA
"815963","37.950","37.950.A.1",37,37,950,"A","1",24,888,9,230,8.10000038,21,130,128,7,NA,6,3,NA,NA,NA,NA,200,3,9
"815964","37.950","37.950.A.1",37,37,950,"A","1",25,23,10,235,10,21,162,149,7.4000001,NA,3,3,NA,NA,NA,NA,316,1,9
"815965","37.950","37.950.A.1",37,37,950,"A","1",26,888,11,248,10,21,175,172,7,NA,6,2,NA,NA,NA,NA,200,3,9
"815966","37.950","37.950.A.1",37,37,950,"A","1",27,24,0,292,8.5,43,159,158,10.6000004,NA,2,2,NA,NA,41,NA,100,NA,NA
"815967","37.950","37.950.A.1",37,37,950,"A","1",28,25,12,305,9.5,43,207,191,11.3000002,NA,2,2,NA,NA,41,NA,100,NA,NA
"815968","37.950","37.950.A.1",37,37,950,"A","1",29,26,13,330,13.6999998,21,421,412,13.8000002,NA,2,2,NA,NA,41,NA,100,NA,NA
"815969","37.950","37.950.A.1",37,37,950,"A","1",30,27,14,338,7.69999981,21,370,358,13.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815970","37.950","37.950.A.1",37,37,950,"A","1",31,28,0,342,13.3000002,21,244,247,13.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815971","37.950","37.950.A.1",37,37,950,"A","1",32,29,0,354,5.30000019,43,135,127,10.1000004,NA,3,3,NA,NA,41,NA,316,1,9
"815972","37.950","37.950.A.1",37,37,950,"A","1",33,30,0,368,13.3999996,21,282,290,13.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815973","37.950","37.950.A.1",37,37,950,"A","1",34,31,15,373,8.80000019,21,387,378,13.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815974","37.950","37.950.A.1",37,37,950,"A","1",35,32,16,383,10.3999996,21,330,347,13.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"815975","37.950","37.950.A.1",37,37,950,"A","1",36,33,17,393,8.39999962,21,387,374,13.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"817149","37.1032","37.1032.A.1",37,37,1032,"A","1",1,1,0,0,16.6000004,21,448,424,20.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"817150","37.1032","37.1032.A.1",37,37,1032,"A","1",2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817151","37.1032","37.1032.A.1",37,37,1032,"A","1",3,2,2,28,24.2000008,21,506,505,16.2999992,NA,2,2,NA,NA,NA,NA,100,NA,NA
"817152","37.1032","37.1032.A.1",37,37,1032,"A","1",4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817153","37.1032","37.1032.A.1",37,37,1032,"A","1",5,3,4,36,9.80000019,21,515,549,22.2999992,NA,1,1,NA,NA,NA,NA,100,NA,NA
"817154","37.1032","37.1032.A.1",37,37,1032,"A","1",6,4,5,39,12.3999996,43,312,349,12.1999998,NA,2,2,NA,NA,41,NA,100,NA,NA
"817155","37.1032","37.1032.A.1",37,37,1032,"A","1",7,5,6,40,3.70000005,43,323,322,15.1000004,10.1999998,3,2,NA,39,49,1,200,1,8
"817156","37.1032","37.1032.A.1",37,37,1032,"A","1",8,6,7,49,2.79999995,43,244,282,5.9000001,4.21000004,5,2,NA,39,49,1,200,3,8
"817157","37.1032","37.1032.A.1",37,37,1032,"A","1",9,7,8,61,4.19999981,43,354,393,13.8000002,8.80000019,3,2,NA,NA,NA,NA,200,1,8
"817158","37.1032","37.1032.A.1",37,37,1032,"A","1",10,8,9,91,12.6000004,21,519,562,14.1999998,NA,2,2,NA,NA,41,NA,100,NA,NA
"817159","37.1032","37.1032.A.1",37,37,1032,"A","1",11,9,0,104,17.6000004,21,453,490,13.3000002,NA,2,2,NA,NA,42,NA,100,NA,NA
"817160","37.1032","37.1032.A.1",37,37,1032,"A","1",12,10,10,104,4.5999999,21,630,630,24.6000004,15.6999998,1,1,NA,NA,NA,NA,100,NA,NA
"817161","37.1032","37.1032.A.1",37,37,1032,"A","1",13,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817162","37.1032","37.1032.A.1",37,37,1032,"A","1",14,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817163","37.1032","37.1032.A.1",37,37,1032,"A","1",15,11,13,156,10.3999996,21,574,644,23.7999992,NA,1,1,NA,NA,NA,NA,100,NA,NA
"817164","37.1032","37.1032.A.1",37,37,1032,"A","1",16,12,14,160,22.5,21,573,567,21.7999992,NA,1,1,NA,NA,NA,NA,100,NA,NA
"817165","37.1032","37.1032.A.1",37,37,1032,"A","1",17,13,15,172,15,21,613,560,23.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA
"817166","37.1032","37.1032.A.1",37,37,1032,"A","1",18,888,16,188,14.6999998,43,330,240,15,NA,6,2,NA,NA,42,NA,200,3,9
"817167","37.1032","37.1032.A.1",37,37,1032,"A","1",19,888,17,190,14.6999998,43,270,220,9,NA,6,2,NA,NA,42,NA,200,3,9
"817168","37.1032","37.1032.A.1",37,37,1032,"A","1",20,14,0,196,23.6000004,21,468,469,22.7999992,NA,1,1,NA,NA,NA,NA,100,NA,NA
"817169","37.1032","37.1032.A.1",37,37,1032,"A","1",21,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
