"","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","Rumbo","Distancia","DRed","Especie","Diametro1","Diametro2","Altura","Calidad","Forma","ParEsp","Agente","Import","Elemento","Compara"
"892876","30.1657","30.1657.A.1",30,30,1657,"A","1",10,10,10,150,7,NA,24,150,142,5.5,3,2,NA,311,1,"2","X"
"892877","30.1657","30.1657.A.1",30,30,1657,"A","1",11,11,11,176,8.8,NA,24,255,226,10,3,2,NA,311,1,"2","X"
"892878","30.1657","30.1657.A.1",30,30,1657,"A","1",12,12,12,183,10.7,NA,24,305,310,10.5,3,2,NA,311,1,"2","X"
"892879","30.1657","30.1657.A.1",30,30,1657,"A","1",13,13,0,195,11.7,NA,26,230,225,7.5,3,2,NA,311,1,"1","X"
"892880","30.1657","30.1657.A.1",30,30,1657,"A","1",14,14,13,205,7.7,NA,24,185,190,9.5,3,2,NA,311,1,"2","X"
"892881","30.1657","30.1657.A.1",30,30,1657,"A","1",15,15,14,223,4.2,NA,24,225,223,7.5,3,2,NA,311,1,"2","X"
"892882","30.1657","30.1657.A.1",30,30,1657,"A","1",16,16,15,234,11.3,NA,24,440,428,14,3,2,NA,311,1,"2","X"
"892883","30.1657","30.1657.A.1",30,30,1657,"A","1",17,17,16,243,13,NA,24,350,332,12.5,3,2,NA,311,1,"2","X"
"892884","30.1657","30.1657.A.1",30,30,1657,"A","1",18,18,17,283,4.6,NA,24,158,150,5,3,5,NA,311,1,"2","X"
"892885","30.1657","30.1657.A.1",30,30,1657,"A","1",19,19,18,315,8.3,NA,24,350,340,11,3,2,NA,311,1,"2","X"
"892886","30.1657","30.1657.A.1",30,30,1657,"A","1",20,20,19,320,15.1,NA,26,440,431,13.5,3,2,NA,311,1,"1","X"
"892887","30.1657","30.1657.A.1",30,30,1657,"A","1",21,21,20,359,12.4,NA,26,420,410,14,3,2,NA,311,1,"1","X"
"892888","30.1657","30.1657.A.1",30,30,1657,"A","1",22,22,21,360,5.5,NA,24,296,273,9,3,2,NA,311,1,"2","X"
"892889","30.1657","30.1657.A.1",30,30,1657,"A","1",23,23,22,393,12.3,NA,26,473,460,14,3,2,NA,311,1,"1","X"
"892890","30.1657","30.1657.A.1",30,30,1657,"A","1",24,0,23,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"1240882","43.81","43.81.A.1",43,43,81,"A","1",1,1,1,5,3.2,NA,26,133,134,9.1,2,3,NA,100,NA,"","X"
"1240883","43.81","43.81.A.1",43,43,81,"A","1",2,2,2,5,4.2,NA,26,89,91,8.5,2,3,NA,100,NA,"","X"
"1240884","43.81","43.81.A.1",43,43,81,"A","1",3,3,0,18,8.9,NA,45,134,163,6.3,2,3,49,100,NA,"","X"
"1240885","43.81","43.81.A.1",43,43,81,"A","1",4,4,3,23,2.4,NA,26,149,147,9,2,3,NA,100,NA,"","X"
"1240886","43.81","43.81.A.1",43,43,81,"A","1",5,5,4,37,7.5,NA,24,349,358,12.5,2,2,NA,100,NA,"","X"
"1240887","43.81","43.81.A.1",43,43,81,"A","1",6,6,5,40,12.2,NA,26,316,314,10.9,2,2,NA,100,NA,"","X"
"1240888","43.81","43.81.A.1",43,43,81,"A","1",7,7,6,54,1.5,NA,26,106,101,7.5,2,3,NA,100,NA,"","X"
"1240889","43.81","43.81.A.1",43,43,81,"A","1",8,8,7,60,5.4,NA,24,124,117,9.6,2,3,NA,100,NA,"","X"
"1240890","43.81","43.81.A.1",43,43,81,"A","1",9,9,0,75,10,NA,26,144,134,7.5,2,3,NA,100,NA,"","X"
"1240891","43.81","43.81.A.1",43,43,81,"A","1",10,10,8,85,5,NA,45,122,111,6,2,5,49,100,NA,"","X"
"1240892","43.81","43.81.A.1",43,43,81,"A","1",11,11,0,91,5,NA,45,138,102,6,2,5,429,100,NA,"","X"
"1240893","43.81","43.81.A.1",43,43,81,"A","1",12,12,0,95,4.9,NA,45,102,82,4.9,2,5,429,100,NA,"","X"
"1240894","43.81","43.81.A.1",43,43,81,"A","1",13,13,9,111,4.9,NA,24,244,251,12.5,2,2,42,100,NA,"","X"
"1240895","43.81","43.81.A.1",43,43,81,"A","1",14,14,10,116,5.4,NA,24,233,239,11.9,2,2,42,100,NA,"","X"
"1240896","43.81","43.81.A.1",43,43,81,"A","1",15,15,11,118,10.7,NA,26,355,353,10.6,2,2,NA,100,NA,"","X"
"1240897","43.81","43.81.A.1",43,43,81,"A","1",16,16,0,132,6.3,NA,24,147,164,11.8,2,2,NA,100,NA,"","X"
"1240898","43.81","43.81.A.1",43,43,81,"A","1",17,17,12,136,14.8,NA,26,325,329,9.2,2,2,NA,100,NA,"","X"
"1240899","43.81","43.81.A.1",43,43,81,"A","1",18,18,0,140,8.7,NA,24,171,164,9.2,2,2,NA,100,NA,"","X"
"1240900","43.81","43.81.A.1",43,43,81,"A","1",19,19,13,144,8.6,NA,24,234,222,10.8,2,2,NA,100,NA,"","X"
"1240901","43.81","43.81.A.1",43,43,81,"A","1",20,20,0,149,10.1,NA,24,224,228,10,2,2,NA,100,NA,"","X"
"1240902","43.81","43.81.A.1",43,43,81,"A","1",21,21,0,160,13.4,NA,24,272,280,9.8,2,2,NA,100,NA,"","X"
"1240903","43.81","43.81.A.1",43,43,81,"A","1",22,22,0,163,5.3,NA,45,142,162,6.9,2,3,49,100,NA,"","X"
"1240904","43.81","43.81.A.1",43,43,81,"A","1",23,23,0,178,6.8,NA,26,171,170,9.9,2,2,NA,100,NA,"","X"
"1240905","43.81","43.81.A.1",43,43,81,"A","1",24,24,0,186,6,NA,24,127,139,9.9,2,2,NA,100,NA,"","X"
"1240906","43.81","43.81.A.1",43,43,81,"A","1",25,25,14,187,5.3,NA,26,189,181,10.5,2,2,NA,100,NA,"","X"
"1240907","43.81","43.81.A.1",43,43,81,"A","1",26,26,15,188,8.6,NA,26,304,294,11.3,2,5,NA,100,NA,"","X"
"1240908","43.81","43.81.A.1",43,43,81,"A","1",27,27,16,193,4.4,NA,26,208,218,11,2,2,NA,100,NA,"","X"
"1240909","43.81","43.81.A.1",43,43,81,"A","1",28,28,999,202,13.1,NA,26,334,356,12,2,2,NA,100,NA,"","X"
"1240910","43.81","43.81.A.1",43,43,81,"A","1",29,29,17,202,3.3,NA,26,187,205,10.5,2,2,NA,100,NA,"","X"
"1240911","43.81","43.81.A.1",43,43,81,"A","1",30,30,0,204,10.6,NA,26,216,234,10.4,2,2,NA,100,NA,"","X"
"1240912","43.81","43.81.A.1",43,43,81,"A","1",31,31,0,210,9.8,NA,26,179,198,10.4,2,2,NA,100,NA,"","X"
"1240913","43.81","43.81.A.1",43,43,81,"A","1",32,32,18,217,6.6,NA,24,270,277,11,2,2,NA,100,NA,"","X"
"1240914","43.81","43.81.A.1",43,43,81,"A","1",33,33,19,218,2.5,NA,26,194,194,9.5,2,2,NA,100,NA,"","X"
"1240915","43.81","43.81.A.1",43,43,81,"A","1",34,34,20,242,2.3,NA,26,146,140,9.5,2,3,NA,100,NA,"","X"
"1240916","43.81","43.81.A.1",43,43,81,"A","1",35,35,21,290,2,NA,26,338,314,10.5,2,2,NA,100,NA,"","X"
"1240917","43.81","43.81.A.1",43,43,81,"A","1",36,36,0,326,8,NA,45,136,119,5.8,2,3,49,100,NA,"","X"
"1240918","43.81","43.81.A.1",43,43,81,"A","1",37,37,22,328,3,NA,26,199,204,7.8,2,2,NA,100,NA,"","X"
"1240919","43.81","43.81.A.1",43,43,81,"A","1",38,38,23,349,3.5,NA,26,182,171,9,2,2,NA,100,NA,"","X"
"1240920","43.81","43.81.A.1",43,43,81,"A","1",39,39,0,354,8.7,NA,45,140,133,6.6,2,3,NA,100,NA,"","X"
"1240921","43.81","43.81.A.1",43,43,81,"A","1",40,40,24,356,4.8,NA,26,277,276,10.2,2,2,NA,100,NA,"","X"
"1240922","43.81","43.81.A.1",43,43,81,"A","1",41,41,25,360,5.6,NA,26,225,242,9.9,2,2,NA,100,NA,"","X"
"1240923","43.81","43.81.A.1",43,43,81,"A","1",42,42,26,363,6.6,NA,26,183,191,10.2,2,2,NA,100,NA,"","X"
"1240924","43.81","43.81.A.1",43,43,81,"A","1",43,43,27,367,8.2,NA,26,256,255,10.5,2,2,NA,100,NA,"","X"
"1240925","43.81","43.81.A.1",43,43,81,"A","1",44,44,28,369,9.3,NA,26,258,271,10.5,2,2,NA,100,NA,"","X"
"1240926","43.81","43.81.A.1",43,43,81,"A","1",45,45,0,379,13.3,NA,26,260,257,9.2,2,2,NA,100,NA,"","X"
"1240927","43.81","43.81.A.1",43,43,81,"A","1",46,46,29,383,9.7,NA,26,186,194,9.8,2,2,NA,100,NA,"","X"
"1240928","43.81","43.81.A.1",43,43,81,"A","1",47,47,30,386,8.6,NA,26,209,217,10,2,2,NA,100,NA,"","X"
"1240929","43.81","43.81.A.1",43,43,81,"A","1",48,48,31,389,6.5,NA,26,153,164,9.6,2,2,NA,100,NA,"","X"
"1240930","43.81","43.81.A.1",43,43,81,"A","1",49,49,32,392,5.1,NA,26,251,253,11,2,2,NA,100,NA,"","X"
"1247520","43.668","43.668.A.1",43,43,668,"A","1",1,1,0,15,6.2,NA,24,144,146,8.5,2,2,NA,100,NA,"","X"
"1247521","43.668","43.668.A.1",43,43,668,"A","1",2,2,0,18,11,NA,24,271,277,11.3,2,2,NA,100,NA,"","X"
"1247522","43.668","43.668.A.1",43,43,668,"A","1",3,0,1,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"1247523","43.668","43.668.A.1",43,43,668,"A","1",4,3,0,68,11.5,NA,26,277,286,12.9,2,2,NA,100,NA,"","X"
"1247524","43.668","43.668.A.1",43,43,668,"A","1",5,4,0,74,10.3,NA,24,200,213,12.3,2,2,NA,100,NA,"","X"
"1247525","43.668","43.668.A.1",43,43,668,"A","1",6,5,0,77,3.3,NA,45,98,87,4.3,3,5,NA,316,1,"9","X"
"1247526","43.668","43.668.A.1",43,43,668,"A","1",7,6,0,82,3.5,NA,8,91,99,5,2,5,NA,100,NA,"","X"
"1247527","43.668","43.668.A.1",43,43,668,"A","1",8,0,2,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"1247528","43.668","43.668.A.1",43,43,668,"A","1",9,0,3,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"1247529","43.668","43.668.A.1",43,43,668,"A","1",10,7,4,113,6.5,NA,24,261,264,9.7,2,2,NA,100,NA,"","X"
"1247530","43.668","43.668.A.1",43,43,668,"A","1",11,0,5,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"1247531","43.668","43.668.A.1",43,43,668,"A","1",12,0,6,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"1247532","43.668","43.668.A.1",43,43,668,"A","1",13,8,0,150,6.8,NA,24,241,224,9.7,2,2,NA,100,NA,"","X"
"1247533","43.668","43.668.A.1",43,43,668,"A","1",14,9,0,164,8.2,NA,21,168,164,7.2,3,2,NA,316,1,"9","X"
"1247534","43.668","43.668.A.1",43,43,668,"A","1",15,10,0,182,10.4,NA,24,159,148,8.1,2,2,NA,100,NA,"","X"
"1247535","43.668","43.668.A.1",43,43,668,"A","1",16,0,7,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"1247536","43.668","43.668.A.1",43,43,668,"A","1",17,11,8,233,11.7,NA,26,300,325,11.1,2,2,NA,100,NA,"","X"
"1247537","43.668","43.668.A.1",43,43,668,"A","1",18,0,9,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"1247538","43.668","43.668.A.1",43,43,668,"A","1",19,0,10,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,"","X"
"1247539","43.668","43.668.A.1",43,43,668,"A","1",20,12,0,329,6.5,NA,26,194,187,5.5,2,2,NA,100,NA,"","X"
"1247540","43.668","43.668.A.1",43,43,668,"A","1",21,13,0,364,11.3,NA,24,259,254,8.1,2,2,NA,100,NA,"","X"
"1247541","43.668","43.668.A.1",43,43,668,"A","1",22,14,0,368,14.5,NA,26,284,257,10.5,2,2,NA,100,NA,"","X"
"1247542","43.668","43.668.A.1",43,43,668,"A","1",23,15,11,391,5.5,NA,24,322,328,11.8,2,2,NA,100,NA,"","X"
"1287130","44.1960","44.1960.A.3C",44,44,1960,"A","3C",1,1,0,4,7.5,NA,25,139,135,8,2,2,NA,NA,NA,"",""
"1287131","44.1960","44.1960.A.3C",44,44,1960,"A","3C",2,888,1,62,5.8,NA,75,207,210,NA,6,NA,NA,NA,NA,"",""
"1287132","44.1960","44.1960.A.3C",44,44,1960,"A","3C",3,2,0,64,9.6,NA,24,133,132,6.5,2,3,NA,NA,NA,"",""
"1287133","44.1960","44.1960.A.3C",44,44,1960,"A","3C",4,3,0,91,14.5,NA,24,263,287,12.5,2,2,NA,NA,NA,"",""
"1287134","44.1960","44.1960.A.3C",44,44,1960,"A","3C",5,4,0,138,2.1,NA,37,77,77,5,2,3,NA,NA,NA,"",""
"1287135","44.1960","44.1960.A.3C",44,44,1960,"A","3C",6,5,2,224,6.7,NA,21,194,197,8.5,2,2,NA,NA,NA,"",""
"1287136","44.1960","44.1960.A.3C",44,44,1960,"A","3C",7,6,0,282,6.9,NA,26,201,206,10.5,2,2,NA,NA,NA,"",""
"1287137","44.1960","44.1960.A.3C",44,44,1960,"A","3C",8,7,0,305,10,NA,26,200,207,9.5,2,2,NA,NA,NA,"",""
"1287138","44.1960","44.1960.A.3C",44,44,1960,"A","3C",9,8,0,307,5.6,NA,26,139,137,8,2,3,NA,NA,NA,"",""
"1287139","44.1960","44.1960.A.3C",44,44,1960,"A","3C",10,9,0,345,11.1,NA,26,314,319,11.5,2,2,NA,NA,NA,"",""
"1287140","44.1960","44.1960.A.3C",44,44,1960,"A","3C",11,10,3,348,7,NA,26,376,347,13,2,2,NA,NA,NA,"",""
"1287141","44.1960","44.1960.A.3C",44,44,1960,"A","3C",12,11,0,372,2.6,NA,25,83,86,4.5,2,3,NA,NA,NA,"",""
"1287142","44.1960","44.1960.A.3C",44,44,1960,"A","3C",13,12,0,373,6.4,NA,24,171,159,11,2,2,NA,NA,NA,"",""
"1287143","44.1960","44.1960.A.3C",44,44,1960,"A","3C",14,13,0,384,10.1,NA,24,325,304,13,2,2,NA,NA,NA,"",""
"1304781","46.147","46.147.A.1",46,46,147,"A","1",1,1,0,30,11.3,NA,26,215,240,9.9,2,2,NA,100,NA,"",""
"1304782","46.147","46.147.A.1",46,46,147,"A","1",2,2,1,37,7.5,NA,24,311,328,12.5,2,2,NA,100,NA,"",""
"1304783","46.147","46.147.A.1",46,46,147,"A","1",3,3,2,68,12.7,NA,24,296,309,13.3,2,2,NA,100,NA,"",""
"1304784","46.147","46.147.A.1",46,46,147,"A","1",4,4,3,73,4.6,NA,26,214,215,10.2,2,2,NA,100,NA,"",""
"1304785","46.147","46.147.A.1",46,46,147,"A","1",5,5,4,90,8.9,NA,24,212,212,10.3,2,2,NA,100,NA,"",""
"1304786","46.147","46.147.A.1",46,46,147,"A","1",6,6,5,112,7,NA,26,196,168,9.1,2,2,NA,100,NA,"",""
"1304787","46.147","46.147.A.1",46,46,147,"A","1",7,7,6,140,14.4,NA,26,256,262,10.1,2,2,NA,100,NA,"",""
"1304788","46.147","46.147.A.1",46,46,147,"A","1",8,8,0,178,9.3,NA,24,157,141,11.5,2,2,NA,100,NA,"",""
"1304789","46.147","46.147.A.1",46,46,147,"A","1",9,9,0,179,13,NA,24,248,231,13.8,2,2,NA,100,NA,"",""
"1304790","46.147","46.147.A.1",46,46,147,"A","1",10,10,7,185,15.1,NA,24,306,323,14.9,2,2,NA,100,NA,"",""
"1304791","46.147","46.147.A.1",46,46,147,"A","1",11,11,9,190,9.8,NA,24,236,252,15,2,2,NA,100,NA,"",""
"1304792","46.147","46.147.A.1",46,46,147,"A","1",12,12,8,190,8.6,NA,24,353,334,14.3,2,2,NA,100,NA,"",""
"1304793","46.147","46.147.A.1",46,46,147,"A","1",13,13,10,202,14.1,NA,24,315,333,13,2,2,NA,100,NA,"",""
"1304794","46.147","46.147.A.1",46,46,147,"A","1",14,14,11,214,7.5,NA,24,275,255,13.3,2,2,NA,100,NA,"",""
"1304795","46.147","46.147.A.1",46,46,147,"A","1",15,15,12,220,9.8,NA,24,238,245,12.8,2,2,NA,100,NA,"",""
"1304796","46.147","46.147.A.1",46,46,147,"A","1",16,16,0,229,12.5,NA,24,230,231,12.9,2,2,NA,100,NA,"",""
"1304797","46.147","46.147.A.1",46,46,147,"A","1",17,17,0,232,9.6,NA,24,148,142,13,2,2,NA,100,NA,"",""
"1304798","46.147","46.147.A.1",46,46,147,"A","1",18,18,13,252,6.1,NA,26,252,276,12.3,2,2,NA,100,NA,"",""
"1304799","46.147","46.147.A.1",46,46,147,"A","1",19,888,14,264,5.3,NA,26,167,169,NA,6,NA,NA,316,3,"9",""
"1304800","46.147","46.147.A.1",46,46,147,"A","1",20,19,15,268,2.8,NA,24,210,233,13.3,2,2,NA,100,NA,"",""
"1304801","46.147","46.147.A.1",46,46,147,"A","1",21,20,16,273,8,NA,24,257,273,14,2,2,NA,100,NA,"",""
"1304802","46.147","46.147.A.1",46,46,147,"A","1",22,21,17,278,13.8,NA,24,302,282,14.5,2,2,NA,100,NA,"",""
"1304803","46.147","46.147.A.1",46,46,147,"A","1",23,22,18,280,7.6,NA,24,168,178,12.7,2,2,NA,100,NA,"",""
"1304804","46.147","46.147.A.1",46,46,147,"A","1",24,23,0,281,10.4,NA,24,242,259,14.2,2,2,NA,100,NA,"",""
"1304805","46.147","46.147.A.1",46,46,147,"A","1",25,24,0,282,14.1,NA,24,245,249,15.8,2,2,NA,100,NA,"",""
"1304806","46.147","46.147.A.1",46,46,147,"A","1",26,25,19,289,14.1,NA,24,257,269,14.1,2,2,NA,100,NA,"",""
"1304807","46.147","46.147.A.1",46,46,147,"A","1",27,26,0,310,14.9,NA,24,247,271,13.7,2,2,NA,100,NA,"",""
"1304808","46.147","46.147.A.1",46,46,147,"A","1",28,27,20,313,12.1,NA,24,261,269,14.2,2,2,NA,100,NA,"",""
"1304809","46.147","46.147.A.1",46,46,147,"A","1",29,28,21,320,12.1,NA,24,268,265,13,2,2,NA,100,NA,"",""
"1304810","46.147","46.147.A.1",46,46,147,"A","1",30,29,22,326,2.8,NA,26,230,212,11.2,2,2,NA,100,NA,"",""
"1304811","46.147","46.147.A.1",46,46,147,"A","1",31,30,23,332,14.7,NA,26,253,242,11.1,2,2,NA,100,NA,"",""
"1304812","46.147","46.147.A.1",46,46,147,"A","1",32,31,24,378,7.1,NA,24,426,409,15.3,2,2,NA,100,NA,"",""
"1304813","46.147","46.147.A.1",46,46,147,"A","1",33,32,25,388,5.5,NA,26,276,270,12.8,2,2,NA,100,NA,"",""
"1304814","46.147","46.147.A.1",46,46,147,"A","1",34,33,26,396,9,NA,24,198,201,12.7,2,2,NA,100,NA,"",""
"1304815","46.148","46.148.A.1",46,46,148,"A","1",1,1,0,68,5.2,NA,26,157,165,6.5,2,3,NA,100,NA,"",""
"1304816","46.148","46.148.A.1",46,46,148,"A","1",2,2,1,88,9.6,NA,26,220,211,7.1,2,2,NA,100,NA,"",""
"1304817","46.148","46.148.A.1",46,46,148,"A","1",3,3,0,98,7.8,NA,26,178,175,7.3,2,2,NA,100,NA,"",""
"1304818","46.148","46.148.A.1",46,46,148,"A","1",4,4,0,139,5.6,NA,26,135,135,6.4,2,3,NA,100,NA,"",""
"1304819","46.148","46.148.A.1",46,46,148,"A","1",5,5,0,157,9.9,NA,26,167,163,7,2,2,NA,100,NA,"",""
"1304820","46.148","46.148.A.1",46,46,148,"A","1",6,6,2,173,6.3,NA,26,262,265,8.8,2,2,NA,100,NA,"",""
"1304821","46.148","46.148.A.1",46,46,148,"A","1",7,7,3,192,7.3,NA,26,173,174,7.1,2,2,NA,100,NA,"",""
"1304822","46.148","46.148.A.1",46,46,148,"A","1",8,8,4,202,9.1,NA,26,223,224,7.8,2,2,NA,100,NA,"",""
"1304823","46.148","46.148.A.1",46,46,148,"A","1",9,9,5,213,3.1,NA,24,311,288,10.7,2,2,NA,100,NA,"",""
"1304824","46.148","46.148.A.1",46,46,148,"A","1",10,10,6,232,8.1,NA,26,154,162,6.1,2,3,NA,100,NA,"",""
"1304825","46.148","46.148.A.1",46,46,148,"A","1",11,11,7,279,7.2,NA,26,182,182,6.7,2,3,NA,100,NA,"",""
"1304826","46.148","46.148.A.1",46,46,148,"A","1",12,12,8,290,5.4,NA,26,193,192,6.8,4,2,NA,400,2,"7",""
"1304827","46.148","46.148.A.1",46,46,148,"A","1",13,13,9,315,4,NA,26,160,160,6.7,2,3,NA,100,NA,"",""
"1304828","46.148","46.148.A.1",46,46,148,"A","1",14,14,0,339,5.5,NA,24,123,129,8.2,2,3,NA,100,NA,"",""
"1304829","46.148","46.148.A.1",46,46,148,"A","1",15,15,10,353,3.3,NA,26,141,146,7.3,2,3,NA,100,NA,"",""
"1304830","46.148","46.148.A.1",46,46,148,"A","1",16,16,11,357,10.2,NA,24,499,506,12.5,2,2,41,100,NA,"",""
"1304831","46.148","46.148.A.1",46,46,148,"A","1",17,17,12,389,4.3,NA,26,143,144,6.2,2,3,NA,100,NA,"",""
"1305496","46.211","46.211.A.3C",46,46,211,"A","3C",1,1,1,1,7.9,NA,24,184,172,12.2,2,2,NA,NA,NA,"",""
"1305497","46.211","46.211.A.3C",46,46,211,"A","3C",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1305498","46.211","46.211.A.3C",46,46,211,"A","3C",3,2,0,12,14.6,NA,24,250,252,15.4,2,2,NA,NA,NA,"",""
"1305499","46.211","46.211.A.3C",46,46,211,"A","3C",4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1305500","46.211","46.211.A.3C",46,46,211,"A","3C",5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1305501","46.211","46.211.A.3C",46,46,211,"A","3C",6,3,5,27,7.2,NA,24,278,287,16.6,2,2,3014,NA,NA,"",""
"1305502","46.211","46.211.A.3C",46,46,211,"A","3C",7,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1305503","46.211","46.211.A.3C",46,46,211,"A","3C",8,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1305504","46.211","46.211.A.3C",46,46,211,"A","3C",9,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1305505","46.211","46.211.A.3C",46,46,211,"A","3C",10,4,9,69,11.9,NA,24,228,256,15.1,2,2,NA,NA,NA,"",""
"1305506","46.211","46.211.A.3C",46,46,211,"A","3C",11,5,10,115,14.2,NA,24,408,390,15.7,2,2,NA,NA,NA,"",""
"1305507","46.211","46.211.A.3C",46,46,211,"A","3C",12,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1305508","46.211","46.211.A.3C",46,46,211,"A","3C",13,6,12,161,5.5,NA,24,335,307,17.1,2,2,NA,NA,NA,"",""
"1305509","46.211","46.211.A.3C",46,46,211,"A","3C",14,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1305510","46.211","46.211.A.3C",46,46,211,"A","3C",15,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1305511","46.211","46.211.A.3C",46,46,211,"A","3C",16,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1305512","46.211","46.211.A.3C",46,46,211,"A","3C",17,7,0,186,11.2,NA,24,238,263,14.5,2,2,NA,NA,NA,"",""
"1305513","46.211","46.211.A.3C",46,46,211,"A","3C",18,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1305514","46.211","46.211.A.3C",46,46,211,"A","3C",19,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1305515","46.211","46.211.A.3C",46,46,211,"A","3C",20,8,18,203,7.1,NA,24,336,331,15.7,2,2,NA,NA,NA,"",""
"1305516","46.211","46.211.A.3C",46,46,211,"A","3C",21,9,19,248,14.3,NA,26,367,378,14.7,2,2,NA,NA,NA,"",""
"1305517","46.211","46.211.A.3C",46,46,211,"A","3C",22,10,20,253,1.1,NA,24,351,350,15.2,2,2,NA,NA,NA,"",""
"1305518","46.211","46.211.A.3C",46,46,211,"A","3C",23,11,0,261,19.8,NA,24,465,461,17.1,2,2,41,NA,NA,"",""
"1305519","46.211","46.211.A.3C",46,46,211,"A","3C",24,12,21,270,5.2,NA,26,303,305,12.2,3,2,NA,NA,NA,"",""
"1305520","46.211","46.211.A.3C",46,46,211,"A","3C",25,13,0,332,8.3,NA,44,141,142,6.9,2,3,NA,NA,NA,"",""
"1305521","46.211","46.211.A.3C",46,46,211,"A","3C",26,14,22,372,15.6,NA,24,307,298,16.3,2,2,NA,NA,NA,"",""
"1305522","46.211","46.211.A.3C",46,46,211,"A","3C",27,15,23,374,7.5,NA,24,325,298,15.5,2,2,NA,NA,NA,"",""
"1305523","46.211","46.211.A.3C",46,46,211,"A","3C",28,16,0,375,8.3,NA,24,137,132,8.9,3,2,NA,NA,NA,"",""
"1305524","46.211","46.211.A.3C",46,46,211,"A","3C",29,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1305525","46.211","46.211.A.3C",46,46,211,"A","3C",30,888,25,387,12.1,NA,26,237,236,NA,6,NA,NA,NA,NA,"",""
"1305526","46.211","46.211.A.3C",46,46,211,"A","3C",31,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1306712","46.320","46.320.A.1",46,46,320,"A","1",1,1,1,9,7.7,NA,26,225,226,9.1,3,2,NA,320,1,"4",""
"1306713","46.320","46.320.A.1",46,46,320,"A","1",2,2,2,9,6.9,NA,26,226,227,9.5,2,2,NA,100,NA,"",""
"1306714","46.320","46.320.A.1",46,46,320,"A","1",3,3,3,27,4.3,NA,26,189,200,10.1,2,2,3017,100,NA,"",""
"1306715","46.320","46.320.A.1",46,46,320,"A","1",4,4,4,29,13.4,NA,26,280,293,9.6,2,2,NA,100,NA,"",""
"1306716","46.320","46.320.A.1",46,46,320,"A","1",5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1306717","46.320","46.320.A.1",46,46,320,"A","1",6,888,6,46,8.3,NA,26,143,153,NA,6,NA,NA,316,3,"9",""
"1306718","46.320","46.320.A.1",46,46,320,"A","1",7,5,7,73,2.2,NA,26,156,150,6.6,2,3,NA,100,NA,"",""
"1306719","46.320","46.320.A.1",46,46,320,"A","1",8,888,8,76,4.4,NA,26,85,88,NA,6,NA,NA,316,3,"9",""
"1306720","46.320","46.320.A.1",46,46,320,"A","1",9,6,0,97,12.2,NA,26,246,251,10.3,2,2,NA,100,NA,"",""
"1306721","46.320","46.320.A.1",46,46,320,"A","1",10,7,9,106,14,NA,26,243,250,9.7,2,2,NA,100,NA,"",""
"1306722","46.320","46.320.A.1",46,46,320,"A","1",11,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1306723","46.320","46.320.A.1",46,46,320,"A","1",12,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1306724","46.320","46.320.A.1",46,46,320,"A","1",13,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1306725","46.320","46.320.A.1",46,46,320,"A","1",14,8,13,223,10.9,NA,26,231,229,12.6,2,2,NA,100,NA,"",""
