"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"16528",9,2448,NA,920311,3,21,6,2,3,"S",920330,4,"0316","1","0316L04","489","4637","91","163","2","2","0","0","11","11","2","2","9","1","80","70","21","21","6","7","4","4","26","26","4","3","4","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","43","37",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","110",NA,"2.25",NA,"9.2448",489000,4637000,9
"16534",9,2455,NA,920311,3,18,6,2,1,"S",920330,4,"0316","1","0316M04","489","4636","91","163","2","2","0","0","11","11","2","2","9","1","80","60","21","21","6","5","4","4","26","26","4","5","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","225",NA,"1.75",NA,"9.2455",489000,4636000,9
"16535",9,2456,NA,920311,3,19,5,2,2,"S",920330,4,"0316","1","0316M04","490","4636","91","163","2","2","0","0","11","11","3","3","9","1","80","70","21","21","6","8","4","4","26","26","4","2","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","43","44",NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","320",NA,"2.50",NA,"9.2456",490000,4636000,9
"16623",9,2614,NA,920313,1,32,5,4,4,"S",920331,2,"0348","2","0348J02","485","4628","91","163","2","2","0","0","10","10","3","3","9","1","80","70","26","26","7","7","4","4","21","21","3","3","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","43","44",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","120",NA,"3.50",NA,"9.2614",485000,4628000,9
"30156",16,839,NA,930311,2,23,4,2,3,"S",930524,2,"0588","1","0588M05","606","4449","92","224","2","2","0","0","15","15","3","5","9","1","90","70","25","26","8","6","4","4","21","21","2","4","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","43","45",NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","343",NA,"10.25",NA,"16.839",606000,4449000,16
"30162",16,845,NA,930311,2,29,4,2,4,"S",930524,2,"0588","1","0588M06","607","4448","92","224","2","2","0","0","15","15","4","5","9","1","80","80","26","26","0","6","4","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","43","45",NA,NA,NA,"3","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","250",NA,"12.25",NA,"16.845",607000,4448000,16
"31029",16,807,NA,930520,13,17,4,3,1,"S",930608,12,"0588","1","0588L03","602","4453","92","078","2","2","0","0","14","15","3","3","9","1","70","70","25","26","8","5","4","4","21","21","2","4","4","4",NA,"25",NA,"1",NA,"4","26","3","1",NA,"21","3","1",NA,"25","3","1",NA,"26","21","25","44","37",NA,NA,"3","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","319",NA,"3.00",NA,"16.807",602000,4453000,16
"31031",16,812,NA,930520,13,16,4,2,3,"S",930608,12,"0588","1","0588M04","603","4448","92","227","7","7","0","0","14","14","3","5","9","1","80","40","26","26","0","5","4","4",NA,"21",NA,"4",NA,"4",NA,"43",NA,"1",NA,"4","26","3","1",NA,"21","3","1",NA,"43","3","6",NA,"26","21","43","65","37",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P204","185","190","8.50","9.00","16.812",603000,4448000,16
"31032",16,814,NA,930520,13,19,4,2,2,"S",930608,12,"0588","1","0588L03","603","4452","92","227","7","7","0","0","15","16","3","4","9","1","70","45","25","26","8","6","4","4","21","21","2","4","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","37",NA,NA,NA,NA,"1","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","170",NA,"5.00",NA,"16.814",603000,4452000,16
"31033",16,815,NA,930520,13,23,4,4,2,"S",930608,12,"0588","1","0588L03","603","4454","92","224","2","2","0","0","16","16","5","5","9","1","70","70","25","21","8","6","4","4","21","26","2","3","1","4",NA,"25",NA,"1",NA,"4","21","3","1",NA,"26","3","1",NA,"25","3","1",NA,"21","26","25","44",NA,NA,NA,"1","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","75",NA,"9.25",NA,"16.815",603000,4454000,16
"31038",16,831,NA,930521,13,28,4,1,4,"S",930608,12,"0588","1","0588M05","605","4450","92","224","2","2","0","0","17","16","4","5","9","1","90","70","25","21","8","8","4","4","21","26","2","2","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","25",NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P402","285",NA,"7.25",NA,"16.831",605000,4450000,16
"35753",18,122,NA,951222,0,7,4,4,3,"S",960102,0,"0929","1","0929K12","532","4197","95","098","6","6","0","0","11","11","1","3","9","1","50","20","25","24","0","6","4","3",NA,"25",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"24","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"24","25","37","45",NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","78",NA,"3.50",NA,"18.122",532000,4197000,18
"37278",18,1321,NA,951227,13,28,4,2,5,"S",960109,12,"1028","1","1028J10","502","4112","95","069","5","3","2","2","14","14","2","5","9","1","00","60","25","21","3","6","2","3",NA,"26",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"21","1","2","25","26","1","2","30",NA,NA,NA,NA,"21","26","25","45","95","15",NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0","2","4","9",NA,NA,"P204","186",NA,"9.00",NA,"18.1321",502000,4112000,18
"37292",18,1335,NA,951228,13,30,4,2,4,"S",960109,12,"1028","1","1028J09","501","4111","95","092","5","3","2","2","18","18","2","4","9","1","30","70","25","21","3","7","4","3",NA,"26",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"21","1","2","30","26","1","2","30",NA,NA,NA,NA,"21","26","15",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"1","2","4","9",NA,NA,"P413","222",NA,"6.25",NA,"18.1335",501000,4111000,18
"37305",18,1348,NA,951228,13,41,4,2,4,"S",960109,12,"1028","1","1028J07","496","4110","95","074","5","3","2","2","19","19","2","4","9","1","00","60","25","21","3","0","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","2","30",NA,NA,NA,NA,NA,NA,NA,NA,"21","26","15","95",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","1",NA,"1","2","4","9",NA,NA,"01","240",NA,"6.75",NA,"18.1348",496000,4110000,18
"37313",18,1356,NA,951228,13,29,4,1,2,"S",960109,12,"1028","1","1028K04","490","4109","95","010","5","3","2","2","18","18","2","5","9","1","00","60","25","21","3","6","2","3",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","1","2","30","26","1","2","30",NA,NA,NA,NA,"21","26","15","45",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"2","9",NA,NA,"P204","64",NA,"7.25",NA,"18.1356",490000,4109000,18
"37316",18,1359,NA,951228,13,41,4,0,4,"S",960109,12,"1028","1","1028K09","500","4109","95","069","5","3","2","2","17","17","2","4","9","1","70","75","25","21","3","6","4","3",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","1","2","33","26","1","2","33",NA,NA,NA,NA,"21","26","15",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"2","9",NA,NA,"P413","366",NA,"6.75",NA,"18.1359",5e+05,4109000,18
"37325",18,1368,NA,951229,13,45,4,1,2,"S",960111,12,"1028","1","1028K10","502","4108","95","097","5","3","2","2","18","18","2","5","9","1","00","60","25","21","3","6","2","3",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","1","2","35","26","1","2","39",NA,NA,NA,NA,"21","26","25","15","45",NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0","2","4","9",NA,NA,"M413","248",NA,"8.00",NA,"18.1368",502000,4108000,18
"37375",18,1419,NA,951220,12,51,4,1,1,"S",951230,13,"1028","1","1028502","485","4096","95","183","5","5","0","2","18","18","2","4","9","1","70","70","25","26","3","6","4","4",NA,"21",NA,"3",NA,"4",NA,"25",NA,"1",NA,"4","26","3","1",NA,"21","3","1",NA,"25","3","1",NA,"26","21","25",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,"P810","P217","310",NA,"4.25",NA,"18.1419",485000,4096000,18
"37876",19,123,NA,930226,3,14,4,2,2,"S",930310,3,"0433","2","0433L12","509","4565","92","044","5","5","0","0","12","11","3","2","9","1","90","70","26","26","0","6","4","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"26","1","2","20","21","1","2","20",NA,NA,NA,NA,"26","21","15",NA,NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","2",NA,"2","3","4","0",NA,NA,"01","350",NA,"1.00",NA,"19.123",509000,4565000,19
"38970",19,243,NA,930427,3,33,4,1,3,"S",930506,3,"0460","3","0460317","485","4544","92","901","5","5","0","0","12","11","4","5","9","1","00","70","26","26","0","6","1","4",NA,"21",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"26","1","2","25","21","1","2","25",NA,NA,NA,NA,"26","21","45",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","1",NA,"1",NA,"0","0",NA,NA,"01","200",NA,"7.50",NA,"19.243",485000,4544000,19
"39298",19,938,NA,930428,2,16,4,5,2,"S",930507,2,"0489","1","0489L91","576","4528","92","283","7","7","0","0","11","11","4","5","9","1","80","60","26","26","0","7","4","4",NA,"21",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","43","37","44","95","45","2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","117",NA,"10.00",NA,"19.938",576000,4528000,19
"45597",22,1553,NA,940217,13,29,4,4,1,"S",940223,12,"0212","2","0212M68","285","4694","93","111","2","2","0","0","07","07","3","5","9","1","60","85","21","21","0","7","2","3",NA,"26",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"21","1","2","25","26","3","1",NA,NA,NA,NA,NA,"21","26","25","91","39","99","44","2","02","W","20",NA,NA,NA,"1","1","3",NA,"9",NA,"0","0",NA,NA,"P204","375",NA,"8.00",NA,"22.1553",285000,4694000,22
"48054",24,1399,NA,921123,3,20,5,1,3,"S",921130,3,"0193","2","0193J02","732","4708","92","008","6","6","0","0","10","10","3","4","9","1","50","60","21","21","5","6","2","3","26","26","4","4","2","3","25",NA,"1",NA,"0",NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","399",NA,"4.25",NA,"24.1399",732000,4708000,24
"48213",24,1569,NA,921201,2,20,6,0,2,"S",921209,2,"0230","1","0230L11","728","4679","92","047","2","2","0","0","11","11","5","3","9","1","00","70","21","21","8","8","3","4","26","26","2","2","3","4",NA,NA,NA,NA,NA,NA,"21","1","1","30","26","3","1",NA,NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","107",NA,"3.75",NA,"24.1569",728000,4679000,24
"48240",24,1597,NA,921201,2,31,5,1,1,"S",921209,2,"0230","1","0230M13","731","4673","92","047","2","2","0","0","10","10","4","3","9","1","00","70","21","21","0","5","4","3","26","26","0","5","4","4",NA,NA,NA,NA,NA,NA,"21","1","1","30","26","3","1",NA,NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","0",NA,NA,"01","4",NA,"3.50",NA,"24.1597",731000,4673000,24
"48245",24,1602,NA,921201,2,47,6,1,3,"S",921209,2,"0231","2","0231J02","733","4687","92","091","2","2","0","0","09","09","1","1","9","1","00","85","26","26","0","5","0","4",NA,"21",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","45","43",NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","67",NA,"0.25",NA,"24.1602",733000,4687000,24
"48963",24,702,NA,930201,2,14,5,1,2,"S",930224,2,"0129","2","0129K09","289","4741","92","134","2","2","0","0","10","10","3","2","9","1","30","30","21","21","5","7","1","4","25","26","4","3","0","4","26",NA,"1",NA,"0",NA,"21","1","2","25","26","1","2","25",NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","9",NA,NA,"M902","70",NA,"1.00",NA,"24.702",289000,4741000,24
"48999",24,744,NA,930209,3,49,6,0,3,"S",930211,3,"0129","2","0129L05","277","4734","92","133","2","2","0","0","11","11","2","1","9","1","40","60","21","26","4","7","1","4","25","21","4","3","0","4","26",NA,"2",NA,"0",NA,"26","1","2","35","21","1","2","35",NA,NA,NA,NA,"26","21",NA,NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","4",NA,NA,"P304","120",NA,"0.50",NA,"24.744",277000,4734000,24
"49003",24,748,NA,930125,3,32,6,0,3,"S",930226,0,"0129","2","0129L04","276","4733","92","133","2","2","0","0","11","11","4","2","9","1","70","80","21","21","4","6","3","4","25","26","4","3","0","4","26","25","2","1","0","4","21","1","2","40","26","1","2","40","25","1","2","30","21","26","25","43",NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","4",NA,NA,"01","295",NA,"2.00",NA,"24.748",276000,4733000,24
"49048",24,796,NA,930204,2,37,6,2,1,"S",930225,3,"0130","2","0130K04","300","4739","92","151","2","2","0","0","10","10","3","4","9","1","20","70","21","21","6","5","1","3","25","26","4","5","0","4",NA,NA,NA,NA,NA,NA,"21","1","2","25","26","3","2",NA,NA,NA,NA,NA,"21","26","43",NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"1","2","4","0",NA,NA,"M311","288",NA,"6.75",NA,"24.796",3e+05,4739000,24
"49065",24,813,NA,930118,3,16,4,1,3,"S",930129,3,"0130","2","0130K09","314","4738","92","199","6","6","0","0","10","10","4","4","9","1","40","70","21","21","4","6","1","3","25","43","4","3","0","3","26","26","2","1","0","4","21","1","2","20","43","3","6",NA,"26","1","2","20","21","43","26",NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"2","0",NA,NA,"01","015",NA,"5.00",NA,"24.813",314000,4738000,24
"49083",24,831,NA,930118,3,37,6,3,2,"S",930201,3,"0130","2","0130K09","313","4736","92","199","2","2","0","0","11","11","2","2","9","1","50","85","21","21","4","5","1","3","25","26","4","4","0","4","26","43","2","1","0","2","21","1","2","20","26","1","2","20","43","3","6",NA,"21","26","43",NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,NA,"01","90",NA,"2.00",NA,"24.831",313000,4736000,24
"49098",24,846,NA,930118,3,40,5,0,3,"S",930201,3,"0130","2","0130L10","314","4734","92","079","2","2","0","0","10","10","2","2","9","1","30","80","21","21","4","6","1","4","25","26","4","4","0","4","26",NA,"2",NA,"0",NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,"M402","M702","105",NA,"2.25",NA,"24.846",314000,4734000,24
"49099",24,847,NA,930118,3,41,5,1,2,"S",930201,3,"0130","2","0130L10","315","4734","92","068","2","2","0","0","10","10","2","2","9","1","30","80","21","21","4","5","1","3","25","26","4","5","0","4","26",NA,"2",NA,"0",NA,"21","1","2","20","26","3","1",NA,NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"0","0",NA,NA,"01","135",NA,"1.00",NA,"24.847",315000,4734000,24
"49173",24,923,NA,930210,3,38,6,1,1,"S",930212,3,"0131","2","0131L04","328","4735","92","052","2","2","0","0","11","11","2","1","9","1","10","90","21","21","7","8","1","3","25","26","2","2","0","4","26",NA,"1",NA,"0",NA,"21","1","2","22","26","3","1",NA,NA,NA,NA,NA,"21","26","25",NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","0",NA,NA,"01","283",NA,"0.25",NA,"24.923",328000,4735000,24
"49174",24,924,NA,930120,3,59,6,2,1,"S",930203,3,"0131","2","0131L04","329","4735","92","052","2","2","0","0","11","11","5","2","9","1","40","90","21","26","7","6","1","4","25","21","3","4","0","3","26",NA,"1",NA,"0",NA,"26","3","1",NA,"21","1","2","28",NA,NA,NA,NA,"26","21",NA,NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","0",NA,NA,"M402","266",NA,"1.75",NA,"24.924",329000,4735000,24
"49183",24,933,NA,930120,3,46,6,2,1,"S",930203,3,"0131","2","0131L04","328","4734","92","052","2","2","0","0","11","11","2","2","9","1","50","90","21","21","7","8","1","3","25","26","2","2","0","3","26",NA,"1",NA,"0",NA,"20","1","2","27","26","1","2","27",NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"2","05","G","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","0",NA,NA,"M902","359",NA,"0.75",NA,"24.933",328000,4734000,24
"49195",24,946,NA,930120,3,32,6,2,1,"S",930203,3,"0131","2","0131L04","328","4732","92","052","2","2","0","0","10","10","2","1","7","1","30","85","02","21","0","7","1","4",NA,"26",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"21","1","2","22","26","3","1",NA,NA,NA,NA,NA,"21","26","25",NA,NA,NA,NA,"2","05","G","20",NA,NA,NA,"1","1","2",NA,"2",NA,"0","0",NA,NA,"M402","238",NA,"0.25",NA,"24.946",328000,4732000,24
"49267",24,1099,NA,930126,3,16,4,1,2,"S",930205,3,"0159","2","0159J11","730","4723","92","210","2","2","0","0","10","10","3","2","9","1","00","40","21","21","7","6","2","4","26","26","3","4","2","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"3","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"01","395",NA,"1.75",NA,"24.1099",730000,4723000,24
"49285",24,1132,NA,930126,3,37,6,0,1,"S",930205,3,"0159","2","0159L11","729","4716","92","023","6","6","0","0","12","12","2","2","9","1","00","90","26","21","7","7","2","3","25","26","3","3","2","4",NA,NA,NA,NA,NA,NA,"21","1","2","23","26","3","1",NA,NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"3","04","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","0",NA,NA,"01","60",NA,"2.25",NA,"24.1132",729000,4716000,24
"49345",24,1443,NA,930210,3,29,4,0,1,"S",930216,2,"0196","2","0196J11","342","4706","92","229","6","6","0","0","09","09","3","1","9","1","00","70","21","21","4","6","3","4","26","26","4","2","0","4","25","43","2","2","0","2","21","3","1",NA,"26","3","1",NA,"43","3","6",NA,"21","26","43","25",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"2",NA,"4","4",NA,NA,"01","90",NA,"0.50",NA,"24.1443",342000,4706000,24
"54191",27,77,NA,901201,NA,NA,NA,NA,NA,"S",901901,NA,"0008","1","0008J06","605","4833","87","064","6","6","0","0","02","02","4","4","9","3","70",NA,"40",NA,"5",NA,"4",NA,"73",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.77",605000,4833000,27
"55880",27,2638,NA,900802,NA,NA,NA,NA,NA,"S",901402,NA,"0156","1","0156K07","636","4718","87","047","3","3","0","0","07","07","4","5","9","1","0","70","26","26","0","5","1","4",NA,"21",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","41","72",NA,NA,NA,"2","12","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M414","011",NA,"8.00",NA,"27.2638",636000,4718000,27
"55886",27,2644,NA,900802,NA,NA,NA,NA,NA,"S",901402,NA,"0156","1","0156K07","635","4717","87","047","6","6","0","0","06","06","4","4","9","1","0","70","26","26","0","5","1","4",NA,"21",NA,"5",NA,"3",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","41","72","28",NA,NA,"2","10","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","212",NA,"5.25",NA,"27.2644",635000,4717000,27
"56324",27,288,NA,892212,NA,NA,NA,NA,NA,"S",900703,NA,"0009","1","0009K02","622","4829","87","025","3","3","0","0","04","04","4","4","9","1","60","60","26","21","0","8","3","3",NA,"26",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","57",NA,NA,NA,NA,"1","9","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"M202","G802","230",NA,"6.25",NA,"27.288",622000,4829000,27
"56608",27,868,NA,901801,NA,NA,NA,NA,NA,"5",901403,NA,"0046","1","0046L10","587","4789","87","022","3","3","0","0","07","07","3","2","9","1","70","70","26","26","7","7","4","4","28","21","3","3","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21",NA,NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"G414","M714","336",NA,"2.00",NA,"27.868",587000,4789000,27
"56610",27,871,NA,901801,NA,NA,NA,NA,NA,"5",901403,NA,"0046","1","0046L10","587","4788","87","022","3","3","0","0","07","07","2","5","9","1","70","50","26","26","7","8","4","4","28","21","3","2","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","41",NA,NA,NA,NA,"2","06","G","17",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0","P714","P102","P414","051",NA,"9.25",NA,"27.871",587000,4788000,27
"56831",28,96,0,911025,NA,NA,NA,NA,NA,"6",911113,NA,"0458","1","0458M09","442","4541","90","182","6","6","0","0","11","11","3","3","1","1","60","25","43","43","0","9","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","45","37",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P908","335",NA,"3.25",NA,"28.96",442000,4541000,28
"57077",28,362,0,911030,NA,NA,NA,NA,NA,"6",911120,NA,"0484","3","0484364","442","4528","90","062","4","4","0","0","13","13","4","4","1","1","70","90","21","21","0","5","4","4",NA,"26",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,"21","1","2","31","26","1","2","31",NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","305",NA,"5.50",NA,"28.362",442000,4528000,28
"57853",28,558,0,911122,NA,NA,NA,NA,NA,"2",911125,NA,"0508","2","0508L08","415","4511","90","093","2","2","0","0","13","13","4","4","1","1","40","60","21","21","0","7","4","4",NA,"26",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26","37",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M813","241",NA,"6.00",NA,"28.558",415000,4511000,28
"57901",28,638,0,911104,NA,NA,NA,NA,NA,"2",911114,NA,"0508","2","0508M03","402","4503","90","068","2","2","0","0","13","13","5","5","1","1","70","60","26","26","0","8","4","4",NA,"21",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"G714","150",NA,"8.75",NA,"28.638",402000,4503000,28
"58089",28,834,0,911106,NA,NA,NA,NA,NA,"2",911121,NA,"0532","3","0532379","399","4490","90","183","4","4","0","0","12","12","4","4","1","1","70","55","26","26","0","5","4","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"26","21","25","45",NA,NA,NA,"2","01","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","83",NA,"5.75",NA,"28.834",399000,4490000,28
"58227",28,978,0,911111,NA,NA,NA,NA,NA,"2",911128,NA,"0533","2","0533K03","401","4495","90","131","3","3","G","G","14","14","4","4","1","1","90","80","21","21","0","8","4","4",NA,"26",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"21","26",NA,NA,NA,NA,NA,"2","03","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M714","290",NA,"5.00",NA,"28.978",401000,4495000,28
