"","PlotID0","FECHGR","anno.gr.x","mes.gr.x","PlotID","FechaIni","Cla","Subclase","anno.gr.y","mes.gr.y","diff.year"
"288",34.213,920326,1992,3,"34.213.A.1","04/08/03 00:00:00","A","1",2003,4,11
"289",34.259,920327,1992,3,"34.259.A.1","04/25/03 00:00:00","A","1",2003,4,11
"290",34.284,920327,1992,3,"34.284.A.1","03/25/03 00:00:00","A","1",2003,3,11
"291",34.294,920327,1992,3,"34.294.A.1","05/14/03 00:00:00","A","1",2003,5,11
"292",34.299,920327,1992,3,"34.299.A.1","05/13/03 00:00:00","A","1",2003,5,11
"293",34.3,920324,1992,3,"34.300.A.1","05/13/03 00:00:00","A","1",2003,5,11
"294",34.312,920327,1992,3,"34.312.A.1","03/13/03 00:00:00","A","1",2003,3,11
"295",34.354,920327,1992,3,"34.354.A.1","03/20/03 00:00:00","A","1",2003,3,11
"296",34.381,920408,1992,4,"34.381.A.1","04/09/03 00:00:00","A","1",2003,4,11
"297",34.383,920408,1992,4,"34.383.A.4","04/16/03 00:00:00","A","4",2003,4,11
"298",34.384,920408,1992,4,"34.384.A.1","06/02/03 00:00:00","A","1",2003,6,11
"299",34.385,920408,1992,4,"34.385.A.1","06/04/03 00:00:00","A","1",2003,6,11
"300",34.388,920408,1992,4,"34.388.A.1","06/05/03 00:00:00","A","1",2003,6,11
"301",34.394,920408,1992,4,"34.394.A.1","06/06/03 00:00:00","A","1",2003,6,11
"302",34.398,920408,1992,4,"34.398.A.1","06/06/03 00:00:00","A","1",2003,6,11
"303",34.399,920408,1992,4,"34.399.A.1","06/10/03 00:00:00","A","1",2003,6,11
"304",34.407,920408,1992,4,"34.407.A.1","04/28/03 00:00:00","A","1",2003,4,11
"305",34.428,920401,1992,4,"34.428.A.1","05/08/03 00:00:00","A","1",2003,5,11
"306",34.437,920401,1992,4,"34.437.A.1","06/12/03 00:00:00","A","1",2003,6,11
"307",34.438,920401,1992,4,"34.438.A.1","05/29/03 00:00:00","A","1",2003,5,11
"308",34.472,920401,1992,4,"34.472.A.1","06/16/03 00:00:00","A","1",2003,6,11
"309",34.476,920402,1992,4,"34.476.A.1","06/09/03 00:00:00","A","1",2003,6,11
"310",34.491,920408,1992,4,"34.491.A.4","05/29/03 00:00:00","A","4",2003,5,11
"311",34.513,920408,1992,4,"34.513.A.4","03/17/03 00:00:00","A","4",2003,3,11
"312",34.581,920402,1992,4,"34.581.A.1","05/19/03 00:00:00","A","1",2003,5,11
"313",34.584,920402,1992,4,"34.584.A.3C","06/09/03 00:00:00","A","3C",2003,6,11
"314",40.1079,920512,1992,5,"40.1079.A.1 ","02/19/04 18:30:07","A","1 ",2004,2,12
"315",42.108,920109,1992,1,"42.1080.A.1 ","11/27/03 13:10:33","A","1 ",2003,11,12
"316",42.1864,920110,1992,1,"42.1864.A.1 ","11/04/03 11:22:47","A","1 ",2003,11,12
"317",42.972,920109,1992,1,"42.972.A.1 ","03/15/04 10:13:17","A","1 ",2004,3,12
"318",43.108,910130,1991,1,"43.108.A.1","07/17/00 00:00:00","A","1",2000,7,10
"319",43.1328,910510,1991,5,"43.1328.A.1","10/04/00 00:00:00","A","1",2000,10,10
"320",43.1333,910510,1991,5,"43.1333.A.1","09/25/00 00:00:00","A","1",2000,9,9
"321",43.1342,910510,1991,5,"43.1342.A.1","09/26/00 00:00:00","A","1",2000,9,9
"322",43.135,910131,1991,1,"43.135.A.1","09/21/00 00:00:00","A","1",2000,9,10
"323",43.1413,910521,1991,5,"43.1413.A.1","08/18/00 00:00:00","A","1",2000,8,9
"324",43.1418,910521,1991,5,"43.1418.A.1","08/16/00 00:00:00","A","1",2000,8,9
"325",43.142,910131,1991,1,"43.1420.A.1","08/01/00 00:00:00","A","1",2000,8,10
"326",43.1427,910521,1991,5,"43.1427.A.1","07/14/00 00:00:00","A","1",2000,7,9
"327",43.1429,910525,1991,5,"43.1429.A.1","07/31/00 00:00:00","A","1",2000,7,9
"328",43.1432,910525,1991,5,"43.1432.A.1","12/01/00 00:00:00","A","1",2000,12,10
"329",43.1433,910525,1991,5,"43.1433.A.1","08/03/00 00:00:00","A","1",2000,8,9
"330",43.1437,910525,1991,5,"43.1437.A.1","08/07/00 00:00:00","A","1",2000,8,9
"331",43.1438,910525,1991,5,"43.1438.A.1","08/11/00 00:00:00","A","1",2000,8,9
"332",43.1439,910525,1991,5,"43.1439.A.1","07/12/00 00:00:00","A","1",2000,7,9
"333",43.144,910403,1991,4,"43.1440.A.1","11/27/00 00:00:00","A","1",2000,11,10
"334",43.1446,910525,1991,5,"43.1446.A.1","08/11/00 00:00:00","A","1",2000,8,9
"335",43.1447,910525,1991,5,"43.1447.A.1","07/18/00 00:00:00","A","1",2000,7,9
"336",43.1448,910525,1991,5,"43.1448.A.1","07/12/00 00:00:00","A","1",2000,7,9
"337",43.1452,910525,1991,5,"43.1452.A.1","07/17/00 00:00:00","A","1",2000,7,9
"338",43.1463,910525,1991,5,"43.1463.A.1","09/08/00 00:00:00","A","1",2000,9,9
"339",43.1471,910528,1991,5,"43.1471.A.1","08/10/00 00:00:00","A","1",2000,8,9
"340",43.1473,910528,1991,5,"43.1473.A.1","10/31/00 00:00:00","A","1",2000,10,10
"341",43.1477,910528,1991,5,"43.1477.A.1","10/17/00 00:00:00","A","1",2000,10,10
"342",43.1479,910528,1991,5,"43.1479.A.1","10/30/00 00:00:00","A","1",2000,10,10
"343",43.1487,910528,1991,5,"43.1487.A.1","07/13/00 00:00:00","A","1",2000,7,9
"344",43.161,910131,1991,1,"43.161.A.1","11/06/00 00:00:00","A","1",2000,11,10
"345",43.661,910220,1991,2,"43.661.A.4","11/17/00 00:00:00","A","4",2000,11,10
"346",44.1074,940607,1994,6,"44.1074.A.1","03/10/05 14:21:22","A","1",2005,3,11
"347",44.1256,940726,1994,7,"44.1256.A.1","02/11/05 11:45:09","A","1",2005,2,11
"348",44.1472,940727,1994,7,"44.1472.A.1","04/05/05 10:58:21","A","1",2005,4,11
"349",44.1473,940727,1994,7,"44.1473.A.1","04/20/05 14:49:07","A","1",2005,4,11
"350",44.1479,940727,1994,7,"44.1479.A.1","01/17/05 14:56:50","A","1",2005,1,11
"351",44.1513,940805,1994,8,"44.1513.A.1","03/28/05 11:10:42","A","1",2005,3,11
"352",44.1517,940805,1994,8,"44.1517.A.4","01/25/05 14:47:41","A","4",2005,1,10
"353",44.1546,940919,1994,9,"44.1546.A.1","01/20/05 14:27:02","A","1",2005,1,10
"354",44.1547,940919,1994,9,"44.1547.A.1","01/20/05 12:22:24","A","1",2005,1,10
"355",44.1552,940919,1994,9,"44.1552.A.1","02/17/05 13:55:16","A","1",2005,2,10
"356",44.1554,940919,1994,9,"44.1554.A.1","03/17/05 11:04:53","A","1",2005,3,11
"357",44.1555,940919,1994,9,"44.1555.A.1","01/20/05 10:14:18","A","1",2005,1,10
"358",44.1556,940919,1994,9,"44.1556.A.1","01/19/05 10:43:12","A","1",2005,1,10
"359",44.156,941019,1994,10,"44.1560.A.1","03/14/05 14:55:19","A","1",2005,3,10
"360",44.1639,940809,1994,8,"44.1639.A.1","04/06/05 13:27:08","A","1",2005,4,11
"361",44.1686,940607,1994,6,"44.1686.A.1","02/21/05 12:18:42","A","1",2005,2,11
"362",44.17,940530,1994,5,"44.1700.A.1","02/17/05 12:52:57","A","1",2005,2,11
"363",44.1708,940520,1994,5,"44.1708.A.1","02/14/05 10:10:53","A","1",2005,2,11
"364",44.1783,940608,1994,6,"44.1783.A.1","04/06/05 11:45:34","A","1",2005,4,11
"365",44.1828,940811,1994,8,"44.1828.A.1","02/01/05 10:26:37","A","1",2005,2,11
"366",44.185,941019,1994,10,"44.1850.A.1","03/03/05 13:23:59","A","1",2005,3,10
"367",44.1865,940609,1994,6,"44.1865.A.3C","03/29/05 09:54:00","A","3C",2005,3,11
"368",44.1869,940524,1994,5,"44.1869.A.1","02/02/05 09:37:49","A","1",2005,2,11
"369",44.1946,940811,1994,8,"44.1946.A.1","04/19/05 14:41:03","A","1",2005,4,11
"370",44.2012,940525,1994,5,"44.2012.A.1","12/17/04 12:22:34","A","1",2004,12,11
"371",44.2028,940525,1994,5,"44.2028.A.1","12/21/04 11:36:36","A","1",2004,12,11
"372",44.2029,940525,1994,5,"44.2029.A.1","12/14/04 13:50:43","A","1",2004,12,11
"373",44.2067,940812,1994,8,"44.2067.A.1","01/25/05 13:55:07","A","1",2005,1,10
"374",44.2069,940812,1994,8,"44.2069.A.1","03/10/05 12:27:38","A","1",2005,3,11
"375",44.207,941019,1994,10,"44.2070.A.1","04/06/05 14:31:05","A","1",2005,4,11
"376",44.2082,940719,1994,7,"44.2082.A.1","04/26/05 11:56:51","A","1",2005,4,11
"377",44.2085,940920,1994,9,"44.2085.A.1","04/06/05 11:41:11","A","1",2005,4,11
"378",44.2086,940920,1994,9,"44.2086.A.1","03/16/05 13:40:40","A","1",2005,3,11
"379",44.217,940715,1994,7,"44.217.A.1","03/08/05 10:48:49","A","1",2005,3,11
"380",44.218,940908,1994,9,"44.2180.A.3C","04/04/05 15:40:06","A","3C",2005,4,11
"381",44.218,940908,1994,9,"44.218.A.3C","02/23/05 11:00:16","A","3C",2005,2,10
"382",44.2189,940921,1994,9,"44.2189.A.1","03/30/05 12:15:09","A","1",2005,3,11
"383",44.2198,940921,1994,9,"44.2198.A.3E","03/21/05 13:32:33","A","3E",2005,3,11
"384",44.2198,940921,1994,9,"44.2198.A.3C","03/21/05 11:24:03","A","3C",2005,3,11
"385",44.226,940911,1994,9,"44.226.A.1","03/11/05 13:41:27","A","1",2005,3,11
"386",44.245,940912,1994,9,"44.245.A.1","03/07/05 10:31:16","A","1",2005,3,11
"387",44.2503,940921,1994,9,"44.2503.A.1","03/22/05 11:39:03","A","1",2005,3,11
"388",44.36,940603,1994,6,"44.36.A.1","01/21/05 14:37:01","A","1",2005,1,11
"389",44.557,940518,1994,5,"44.557.A.1","01/17/05 21:11:51","A","1",2005,1,11
"390",44.563,940721,1994,7,"44.563.A.1","03/16/05 12:41:19","A","1",2005,3,11
"391",44.577,940602,1994,6,"44.577.A.1","04/21/05 10:43:16","A","1",2005,4,11
"392",44.797,940719,1994,7,"44.797.A.1","03/30/05 10:59:13","A","1",2005,3,11
"393",44.822,940915,1994,9,"44.822.A.3C","04/07/05 09:51:39","A","3C",2005,4,11
"394",44.929,940606,1994,6,"44.929.A.1","02/03/05 12:06:41","A","1",2005,2,11
"395",44.957,940719,1994,7,"44.957.A.1","02/01/05 11:16:13","A","1",2005,2,11
"396",44.967,940606,1994,6,"44.967.A.1","03/08/05 15:07:29","A","1",2005,3,11
"397",44.971,940523,1994,5,"44.971.A.3C","02/14/05 11:51:41","A","3C",2005,2,11
"398",44.978,940915,1994,9,"44.978.A.1","04/14/05 13:47:25","A","1",2005,4,11
"399",49.134,921028,1992,10,"49.134.A.1","08/20/02 00:00:00","A","1",2002,8,10
"400",49.349,921029,1992,10,"49.349.A.1","07/29/02 00:00:00","A","1",2002,7,10
"401",49.352,921029,1992,10,"49.352.A.1","07/25/02 00:00:00","A","1",2002,7,10
"402",49.582,921028,1992,10,"49.582.A.1","06/24/02 00:00:00","A","1",2002,6,10
"403",49.6,921027,1992,10,"49.60.A.1","09/20/02 00:00:00","A","1",2002,9,10
"404",49.673,921030,1992,10,"49.673.A.1","08/27/02 00:00:00","A","1",2002,8,10
"405",50.208,931115,1993,11,"50.208.A.1","03/15/05 09:12:13","A","1",2005,3,11
"406",50.221,931115,1993,11,"50.221.A.1","02/09/05 10:58:09","A","1",2005,2,11
"407",50.223,931115,1993,11,"50.223.A.1","04/06/05 12:19:22","A","1",2005,4,11
"408",50.23,931105,1993,11,"50.23.A.1","12/16/04 14:08:34","A","1",2004,12,11
"409",50.312,940210,1994,2,"50.312.A.1","03/08/05 10:49:36","A","1",2005,3,11
"410",50.64,940314,1994,3,"50.64.A.1","03/03/05 14:34:21","A","1",2005,3,11
"411",50.78,931130,1993,11,"50.780.A.3C","04/11/05 10:28:58","A","3C",2005,4,11
"412",50.78,931130,1993,11,"50.780.A.3E","04/12/05 10:31:30","A","3E",2005,4,11
"413",50.894,940218,1994,2,"50.894.A.1","02/14/05 10:24:45","A","1",2005,2,11
"414",50.897,931118,1993,11,"50.897.A.1","04/01/05 10:08:41","A","1",2005,4,11
