"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"50552",25,1132,0,910416,NA,NA,NA,NA,NA,"5",910611,NA,"0216","5","0216403","382","4689","89","005","6",NA,"0",NA,"10","10","5","5","9","1","80","70","21","21","0","4","4","3",NA,"25",NA,"4",NA,"3",NA,"42",NA,"2",NA,"3","21","3","1",NA,"25","3","1",NA,"42","3","6",NA,"21","25","42","45","91","76","99","3","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"M412","167",NA,"13.50",NA,"25.1132",382000,4689000,25
"50561",25,1141,0,910417,NA,NA,NA,NA,NA,"5",910611,NA,"0216","5","0216402","385","4688","89","071","6",NA,"0",NA,"11","11","5","5","9","1","80","95","21","21","0","4","4","4",NA,"25",NA,"4",NA,"4",NA,"91",NA,"2",NA,"3","21","3","1",NA,"25","3","1",NA,"91","3","6",NA,"25","21","91","37","78","42","99","3","13","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","175",NA,"13.00",NA,"25.1141",385000,4688000,25
"50611",25,1192,0,910418,NA,NA,NA,NA,NA,"5",910613,NA,"0252","5","0252158","337","4687","89","039","6",NA,"0",NA,"08","08","2","2","9","9","80","80","42","21","7","5","0","3","45","25","3","3",NA,"3",NA,"42",NA,"2",NA,"3","21","3","1",NA,"25","3","1",NA,"42","3","1",NA,"21","25","42","45","37","39","91","3","04","W","20",NA,NA,NA,"1","3","3",NA,"0",NA,"0","0",NA,NA,"01","68",NA,"3.00",NA,"25.1192",337000,4687000,25
"50635",25,1217,0,910309,NA,NA,NA,NA,NA,"6",910404,NA,"0252","5","0252161","346","4685","90","039","2",NA,"0",NA,"10","11","4","5","9","1","80","80","21","21","0","7","4","4",NA,"91",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"91","3","6",NA,NA,NA,NA,NA,"21","91","42","78","95","74","37","2","02","W","17",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","0",NA,"14.00",NA,"25.1217",346000,4685000,25
"50642",25,1224,0,910309,NA,NA,NA,NA,NA,"5",910404,NA,"0252","5","0252233","329","4684","89","161","5",NA,"0",NA,"08","08","5","5","9","1","90","70","25","21","0","5","3","4",NA,"25",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","45","42","91","99","09","3","03","W","18",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","246",NA,"12.75",NA,"25.1224",329000,4684000,25
"50649",25,1231,0,910309,NA,NA,NA,NA,NA,"5",910405,NA,"0252","5","0252227","343","4684","90","039","1",NA,"0",NA,"14","14","4","5","9","1","80","70","21","21","8","7","3","4","25","25","2","2","3","4",NA,"91",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"91","3","6",NA,"21","25","91","99",NA,NA,NA,"3","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"M704","55",NA,"13.00",NA,"25.1231",343000,4684000,25
"50670",25,1253,0,910309,NA,NA,NA,NA,NA,"6",910405,NA,"0252","5","0252227","343","4682","90","161","1",NA,"0",NA,"13","13","5","5","9","1","80","80","21","21","0","5","3","4",NA,"25",NA,"3",NA,"4",NA,"91",NA,"1",NA,"3","21","3","1",NA,"25","3","1",NA,"91","3","6",NA,"21","25","99","91","37","95","45","2","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"G204","187",NA,"11.25",NA,"25.1253",343000,4682000,25
"50679",25,1262,0,910311,NA,NA,NA,NA,NA,"6",910405,NA,"0252","5","0252229","340","4681","89","161","2",NA,"0",NA,"11","11","2","5","9","1","70","80","25","25","0","6","3","4",NA,"21",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","91","45","99","78","73","2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M204","193",NA,"9.50",NA,"25.1262",340000,4681000,25
"50680",25,1263,NA,920117,2,26,6,4,2,"S",920122,2,"0252","5","0252228","341","4681","89","161","2",NA,"0",NA,"12","12","4","5","9","1","70","70","21","21","7","4","3","4","25","25","3","4","3","4",NA,"45",NA,"2",NA,"3","21","3","1",NA,"25","3","1",NA,"45","3","6",NA,"21","25","45","91","37","43","39","2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"G204","115",NA,"8.50",NA,"25.1263",341000,4681000,25
"50682",25,1265,0,910311,NA,NA,NA,NA,NA,"6",910405,NA,"0252","5","0252227","343","4681","90","161","1",NA,"0",NA,"11","11","5","5","9","1","80","80","21","25","0","5","3","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"21","25","45","76","91","42","99","3","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"G204","100",NA,"13.75",NA,"25.1265",343000,4681000,25
"50696",25,1279,0,910311,NA,NA,NA,NA,NA,"5",910405,NA,"0252","5","0252364","324","4679","90","234","5",NA,"0",NA,"11","11","4","5","9","1","70","80","21","25","0","5","3","3",NA,"21",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"25","1","1","27","21","1","1","27",NA,NA,NA,NA,"25","21","37","45","44","91","15","2","05","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","64",NA,"7.75",NA,"25.1279",324000,4679000,25
"50725",25,1309,0,910312,NA,NA,NA,NA,NA,"5",910405,NA,"0252","5","0252365","328","4675","90","190","5",NA,"0",NA,"07","07","5","4","9","1","70","99","24","21","0","6","3","3",NA,"25",NA,"3",NA,"3",NA,"91",NA,"1",NA,"3","21","1","2","25","25","1","2","25","91","3","6",NA,"21","25","91","24","16",NA,NA,"2","06","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P204","67",NA,"6.00",NA,"25.1309",328000,4675000,25
"50742",25,1326,0,910312,NA,18,6,3,2,"6",910417,NA,"0252","5","0252418","344","4672","89","001","6",NA,"0",NA,"11","11","5","5","9","1","70","70","21","21","0","7","3","4",NA,"25",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","37",NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M204","347",NA,"11.00",NA,"25.1326",344000,4672000,25
"50768",25,1352,0,910312,NA,NA,NA,NA,NA,"6",910509,NA,"0253","5","0253171","369","4686","89","185","6",NA,"0",NA,"09","09","4","5","9","1","80","70","25","25","0","7","3","4",NA,"21",NA,"2",NA,"3",NA,"42",NA,"1",NA,"3","25","3","1",NA,"21","3","1",NA,"42","3","6",NA,"25","21","42","37","99","45","91","2","01","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M204","3",NA,"9.25",NA,"25.1352",369000,4686000,25
"50859",25,1446,0,910313,NA,NA,NA,NA,NA,"6",910520,NA,"0253","5","0253220","361","4680","89","90","2",NA,"0",NA,"11","11","5","5","9","1","70","75","21","21","0","6","3","4",NA,"25",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","45","91","99","43","76","3","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P112","G204","290",NA,"13.50",NA,"25.1446",361000,4680000,25
"50877",25,1464,0,910314,NA,NA,NA,NA,NA,"6",910521,NA,"0253","5","0253220","362","4679","89","90","2",NA,"0",NA,"12","13","5","5","9","1","80","80","21","21","9","7","3","4","25","25","1","2","3","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","99","37","78","76","3","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"M204","G104","376",NA,"12.00",NA,"25.1464",362000,4679000,25
"50887",25,1474,0,910314,NA,NA,NA,NA,NA,"6",910522,NA,"0253","5","0253380","351","4678","89","061","6","6","0","0","13","13","5","5","9","1","90","70","21","21","0","6","3","4",NA,"25",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","45","37","42","78","2","02","W","19",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P704","100",NA,"19.00",NA,"25.1474",351000,4678000,25
"50900",25,1488,0,910314,NA,NA,NA,NA,NA,"6",910522,NA,"0253","5","0253384","359","4677","81","061","6","6","0","0","06","06","2","3","9","1","80","70","25","25","0","6","3","3",NA,"42",NA,"2",NA,"4",NA,"21",NA,"2",NA,"4","25","3","1",NA,"42","3","6",NA,"21","3","1",NA,"25","42","21","91","37","76","15","2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","240",NA,"3.75",NA,"25.1488",359000,4677000,25
"50921",25,1511,0,910314,NA,NA,NA,NA,NA,"6",910527,NA,"0253","5","0253388","371","4676","90","241","2",NA,"0",NA,"13","13","5","5","9","1","80","70","25","21","5","6","3","3","21","25","5","4","3","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","37","78","99",NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","15",NA,"11.50",NA,"25.1511",371000,4676000,25
"50922",25,1512,0,910314,NA,NA,NA,NA,NA,"6",910527,NA,"0253","5","0253388","372","4676","89","241","2",NA,"0",NA,"13","13","5","5","9","1","80","70","25","25","5","6","3","4","21","21","5","4","3","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","91","78","37",NA,NA,"4",NA,NA,NA,NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","305",NA,"13.50",NA,"25.1512",372000,4676000,25
"50923",25,1513,0,910314,NA,NA,NA,NA,NA,"6",910527,NA,"0253","5","0253389","373","4676","89","241","2",NA,"0",NA,"13","13","2","2","9","1","80","70","25","25","5","5","3","4","21","21","5","5","3","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","91","37",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","144",NA,"2.00",NA,"25.1513",373000,4676000,25
"50942",25,1532,0,910315,NA,NA,NA,NA,NA,"6",910528,NA,"0253","5","0253386","367","4674","89","090","6",NA,"0",NA,"14","14","4","4","9","1","80","80","21","21","0","6","3","4",NA,"25",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","37",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","101",NA,"6.25",NA,"25.1532",367000,4674000,25
"50943",25,1533,0,910321,NA,NA,NA,NA,NA,"6",910528,NA,"0253","5","0253387","368","4674","89","090","6",NA,"0",NA,"14","14","5","4","9","1","80","70","21","25","0","6","3","4",NA,"21",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","91",NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","350",NA,"6.25",NA,"25.1533",368000,4674000,25
"51037",25,1629,0,910326,NA,NA,NA,NA,NA,"6",910531,NA,"0254","5","0254173","375","4684","89","005","6",NA,"0",NA,"11","11","4","5","9","1","70","70","21","21","0","7","3","4",NA,"25",NA,"1",NA,"3",NA,"91",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"91","3","6",NA,"21","25","91","37","45","08","15","3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P213","325",NA,"07.75",NA,"25.1629",375000,4684000,25
"51091",25,1685,0,910401,NA,NA,NA,NA,NA,"6",910531,NA,"0254","6","0254391","379","4678","89","241","6",NA,"0",NA,"11","11","4","5","9","1","60","60","21","22","6","4","3","3","42","21","4","3","0","3",NA,"44",NA,"2",NA,"3","22","3","1",NA,"21","3","1",NA,"44","3","6",NA,"25","21","44","22","91","45","37","2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","35",NA,"7.50",NA,"25.1685",379000,4678000,25
"51100",25,1694,0,910401,NA,NA,NA,NA,NA,"6",910601,NA,"0254","6","0254391","379","4677","89","236","2",NA,"0",NA,"12","12","4","5","9","1","80","70","21","25","0","5","3","3",NA,"21",NA,"4",NA,"4",NA,"91",NA,"1",NA,"2","25","3","1",NA,"21","3","1",NA,"91","3","6",NA,"25","21","91","44","45","37","99","3","05","G","17",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"M902","P305","40",NA,"10.50",NA,"25.1694",379000,4677000,25
"51101",25,1695,0,910401,NA,NA,NA,NA,NA,"6",910601,NA,"0254","6","0254392","380","4677","90","236","2",NA,"0",NA,"12","12","5","5","9","1","80","65","21","21","0","4","3","4",NA,"25",NA,"4",NA,"4",NA,"91",NA,"2",NA,"3","21","3","1",NA,"25","3","1",NA,"91","3","6",NA,"21","25","91","37","44","95","99","2","01","W","18",NA,NA,NA,"6","1","3",NA,"0",NA,"0","0",NA,NA,"01","397",NA,"13.50",NA,"25.1695",380000,4677000,25
"51110",25,1705,NA,920120,2,22,4,5,2,"S",920122,2,"0254","6","0254391","379","4676","89","910","2",NA,"0",NA,"13","13","5","5","9","1","80","80","21","21","0","5","3","3",NA,"21",NA,"3",NA,"4",NA,"25",NA,"2",NA,"4","21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","37","78","99","44","3","10","G","14",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"M305","33",NA,"11.00",NA,"25.1705",379000,4676000,25
"51264",25,1862,0,910423,NA,NA,NA,NA,NA,"5",910702,NA,"0290","5","0290198","346","4667","89","115","2",NA,"0",NA,"12","12","4","3","9","1","60","80","21","21","7","6","3","4","25","25","3","3","3","3",NA,"37",NA,"1",NA,"3","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","45","95","15","71","3","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","113",NA,"3.50",NA,"25.1862",346000,4667000,25
"51274",25,1872,0,910425,NA,NA,NA,NA,NA,"5",910702,NA,"0290","5","0290250","346","4664","90","042","2",NA,"0",NA,"12","12","5","5","6","1","05","70","45","21","0","7","4","4",NA,"25",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","37","45",NA,NA,"3","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,"P204","M410","277",NA,"9.00",NA,"25.1872",346000,4664000,25
"51277",25,1876,0,910425,NA,NA,NA,NA,NA,"5",910702,NA,"0290","5","0290250","345","4663","89","115","2",NA,"0",NA,"11","11","5","5","9","1","50","80","45","21","0","5","4","4",NA,"25",NA,"4",NA,"4",NA,"45",NA,"1",NA,"3","21","3","1",NA,"25","3","1",NA,"45","3","6",NA,"21","25","45","43","91","37","78","3","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","69",NA,"7.25",NA,"25.1876",345000,4663000,25
"51392",25,2005,0,910430,NA,NA,NA,NA,NA,"2",910713,NA,"0291","5","0291196","350","4670","90","077","6",NA,"0",NA,"13","13","4","5","9","1","80","80","25","25","0","4","3","4",NA,"21",NA,"4",NA,"4",NA,"91",NA,"1",NA,"4","25","3","1",NA,"21","3","1",NA,"91","3","6",NA,"25","21","91","37","42","45",NA,"3","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","318",NA,"11.50",NA,"25.2005",350000,4670000,25
"51393",25,2006,0,910430,NA,NA,NA,NA,NA,"2",910713,NA,"0291","5","0291195","351","4670","90","077","2",NA,"0",NA,"11","11","5","5","9","1","90","80","25","21","6","7","3","4","21","25","4","2","3","4",NA,"91",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"91","3","6",NA,"21","25","91","37","15","09",NA,"3","06","G","16",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","232","115","13.50","13.25","25.2006",351000,4670000,25
"51403",25,2016,0,910430,NA,NA,NA,NA,NA,"2",910713,NA,"0291","5","0291194","354","4669","90","077","6",NA,"0",NA,"11","11","4","5","9","1","80","90","25","25","6","5","3","3","21","21","4","5","3","3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","45","37","42",NA,NA,"3","06","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","044",NA,"10.75",NA,"25.2016",354000,4669000,25
"51418",25,2032,0,910430,NA,NA,NA,NA,NA,"2",910715,NA,"0291","5","0291196","349","4668","90","077","6",NA,"0",NA,"11","11","5","5","9","1","80","75","25","21","0","6","3","3",NA,"25",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","42","45","37",NA,"3","06","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","7",NA,"8.50",NA,"25.2032",349000,4668000,25
"51421",25,2035,0,910430,NA,NA,NA,NA,NA,"2",910715,NA,"0291","5","0291195","352","4668","90","077","6",NA,"0",NA,"12","12","4","4","9","1","90","80","25","21","3","7","3","3","21","25","7","2","3","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37","91","42",NA,NA,"3","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","272",NA,"06.50",NA,"25.2035",352000,4668000,25
"51422",25,2036,0,910430,NA,NA,NA,NA,NA,"2",910715,NA,"0291","5","0291195","353","4668","90","077","6",NA,"0",NA,"10","11","4","5","9","1","90","85","25","21","3","7","3","4","21","25","7","3","3","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37","42","15","45","99","3","08","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","26",NA,"7.75",NA,"25.2036",353000,4668000,25
"51431",25,2045,0,910604,NA,NA,NA,NA,NA,"3",910716,NA,"0291","5","0291190","363","4668","90","077","1",NA,"0",NA,"13","13","5","5","9","1","70","80","21","21","6","7","3","4","45","25","4","2","4","4",NA,"91",NA,"1",NA,"3","21","3","1",NA,"25","3","1",NA,"91","3","6",NA,"21","25","91","37","99","45",NA,"3","01","W","18",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"G204","97",NA,"11.75",NA,"25.2045",363000,4668000,25
"51432",25,2046,0,910604,NA,NA,NA,NA,NA,"3",910716,NA,"0291","5","0291190","364","4668","90","090","6",NA,"0",NA,"13","13","5","5","9","1","80","60","21","21","5","5","3","4","25","25","5","5","3","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37","91",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M204","260",NA,"12.75",NA,"25.2046",364000,4668000,25
"51448",25,2063,NA,920121,0,29,5,3,2,"S",920123,0,"0291","5","0291190","362","4667","90","077","6",NA,"0",NA,"13","13","4","5","9","1","40","70","45","21","6","7","4","3","25","25","2","2","3","4","21","91","2","1","3","3","21","3","1",NA,"25","3","1",NA,"91","3","6",NA,"21","25","91","37","99",NA,NA,"3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M204","28",NA,"8.25",NA,"25.2063",362000,4667000,25
"51449",25,2064,0,910604,NA,NA,NA,NA,NA,"3",910716,NA,"0291","5","0291190","363","4667","89","149","6",NA,"0",NA,"10","10","5","5","9","1","40","60","45","25","6","7","4","3","25","21","2","1","3","3","21","39","2","1","3","3","25","3","1",NA,"21","3","1",NA,"39","3","6",NA,"25","21","39","37","91","45","42","2","01","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"G204","208",NA,"9.50",NA,"25.2064",363000,4667000,25
"51460",25,2075,0,910604,NA,NA,NA,NA,NA,"3",910716,NA,"0291","5","0291253","351","4666","90","077","6",NA,"0",NA,"13","13","5","4","9","1","60","30","25","21","0","5","3","4",NA,"25",NA,"2",NA,"3",NA,"91",NA,"2",NA,"2","21","3","1",NA,"25","3","1",NA,"91","3","6",NA,"21","25","91","45","37",NA,NA,"2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"M204","115",NA,"6.00",NA,"25.2075",351000,4666000,25
"51466",25,2081,0,910604,NA,NA,NA,NA,NA,"3",910717,NA,"0291","5","0291192","358","4666","90","077","2",NA,"0",NA,"12","12","4","3","9","1","80","80","25","25","0","4","3","4",NA,"21",NA,"4",NA,"4",NA,"37",NA,"1",NA,"2","25","3","1",NA,"21","3","1",NA,"37","3","6",NA,"25","21","37","91","43","45",NA,"2","06","G","18",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","116",NA,"04.00",NA,"25.2081",358000,4666000,25
"51478",25,2094,0,910613,NA,NA,NA,NA,NA,"3",910717,NA,"0291","5","0291252","349","4665","90","077","6",NA,"0",NA,"09","09","5","5","9","1","60","60","25","25","7","6","3","4","45","21","3","2","3","3",NA,"45",NA,"1",NA,"3","25","3","1",NA,"21","3","1",NA,"45","3","6",NA,"25","21","45","37","39","91","44","2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","235",NA,"8.75",NA,"25.2094",349000,4665000,25
"51481",25,2097,0,910613,NA,NA,NA,NA,NA,"3",910717,NA,"0291","5","0291255","355","4665","90","077","2",NA,"0",NA,"12","12","4","5","9","1","70","70","21","21","0","6","3","4",NA,"25",NA,"2",NA,"3",NA,"37",NA,"2",NA,"3","21","3","1",NA,"25","3","1",NA,"37","3","6",NA,"21","25","37","91",NA,NA,NA,"2","02","W","19",NA,NA,NA,"1","1","3",NA,"0",NA,"3","9",NA,"P702","P204","105",NA,"7.50",NA,"25.2097",355000,4665000,25
"51486",25,2103,NA,920121,0,24,4,6,4,"S",920123,0,"0291","5","0291258","363","4665","90","149","6",NA,"0",NA,"09","09","3","5","9","1","80","80","25","25","0","6","3","4",NA,"21",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","91","37","44","45",NA,"2","04","W","18",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P904","345",NA,"8.00",NA,"25.2103",363000,4665000,25
"51495",25,2112,0,910614,NA,NA,NA,NA,NA,"3",910717,NA,"0291","5","0291252","348","4664","90","042","6",NA,"0",NA,"09","09","4","5","9","1","60","80","21","21","7","6","3","3","45","25","2","3","4","3",NA,"42",NA,"1",NA,"2","21","3","1",NA,"25","3","1",NA,"42","3","6",NA,"21","25","42","45","37","78","76","3","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","260",NA,"11.50",NA,"25.2112",348000,4664000,25
"51499",25,2116,0,910614,NA,NA,NA,NA,NA,"3",910717,NA,"0291","5","0291254","353","4664","90","077","2",NA,"0",NA,"11","10","4","5","9","1","90","80","25","25","7","5","3","4",NA,"21",NA,"4",NA,"4",NA,"91",NA,"1",NA,"2","25","3","1",NA,"21","3","1",NA,"91","3","6",NA,"25","21","91","37","45","44","15","3","06","G","19",NA,NA,NA,"1","1","3",NA,"0","3","4","0",NA,NA,"P204","65",NA,"9.50",NA,"25.2116",353000,4664000,25
"51503",25,2121,0,910614,NA,NA,NA,NA,NA,"3",910717,NA,"0291","5","0291257","361","4664","90","149","6",NA,"0",NA,"07","07","4","4","9","1","60","85","25","25","9","6","3","3","42","21","1","2","0","3",NA,"45",NA,"1",NA,"2","25","3","1",NA,"21","3","1",NA,"45","3","6",NA,"25","21","45","37","39","44","24","2","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P204","315",NA,"6.75",NA,"25.2121",361000,4664000,25
"51519",25,2138,0,910617,NA,NA,NA,NA,NA,"3",910718,NA,"0291","5","0291254","354","4663","90","165","2",NA,"0",NA,"13","13","5","5","9","1","80","80","25","25","0","6","3","4",NA,"21",NA,"3",NA,"4",NA,"91",NA,"1",NA,"2","25","3","1",NA,"21","3","1",NA,"91","3","6",NA,"25","21","91","37","45",NA,NA,"2","03","W","19",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P204","180",NA,"9.00",NA,"25.2138",354000,4663000,25
"51554",25,2174,0,910618,NA,NA,NA,NA,NA,"5",910719,NA,"0291","6","0291262","371","4662","90","148","6",NA,"0",NA,"07","07","5","5","9","1","70","80","21","21","7","5","3","4","25","25","3","3","3","4",NA,"45",NA,"2",NA,"3","21","3","1",NA,"25","3","1",NA,"45","3","6",NA,"21","25","45","44","91","78","76","3","07","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"P204","P406","365",NA,"15.75",NA,"25.2174",371000,4662000,25
"51556",25,2176,0,910618,NA,NA,NA,NA,NA,"5",910719,NA,"0291","6","0291263","373","4662","90","148","6","6","0","0","08","08","5","5","9","1","70","70","21","21","7","7","3","3","25","25","3","3","3","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","44","45","37","65","99","3","05","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","178",NA,"8.50",NA,"25.2176",373000,4662000,25
"51570",25,2192,0,910618,NA,NA,NA,NA,NA,"5",910731,NA,"0291","4","0291261","368","4661","90","124","6",NA,"0",NA,"09","09","4","5","9","1","80","80","25","25","5","5","3","3","21","21","5","5","3","3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","91","45","44","37",NA,"2","05","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"G204","325",NA,"7.75",NA,"25.2192",368000,4661000,25
