"","CoorX","CoorY","PlotID0","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID"
"9570",518906,4218021,"23.1421",23,23,1421,"A","1",0,1985,"K","0005","2002","","1-3 ","2006","",1,"1","1",90,80,1,2,2,2,2,4,"","",1,2,1,1,6,2,NA,NA,"0","0","","0","",65,NA,4,NA,2,"2",2,"PARCELA ENCONTRADA POR PIES DEL IFN2.OCUPACIONES COMPROBADAS.10% OCUPACION RESTO DE ESPECIES.
23,PIE 8 DM COMPROBADO..
23,PIE 14 DM COMPROBADO,HA PERDIDO CORTEZA.
23,PINO A 291G Y 15.12M AL LATERAL SE VA.
23,PIE 27 DM COMPROBADO.
23,HAY PERFORADORES,SOBRE TODO EN LOS PINASTER.",6,990,"12/15/06 00:00:00","12/30/99 12:38:23","12/15/06 00:00:00","12/30/99 14:38:13",NA,"232","383","203","10",1,65,2,1,66,1,"T",99,"23.1421.A.1"
"9574",518928,4227023,"23.1031",23,23,1031,"A","1",0,1985,"M","0005","2002","","3-3 ","2006","",1,"1","1",85,55,1,3,5,NA,NA,NA,"","",NA,NA,NA,1,4,1,NA,NA,"0","0","","0","",220,NA,13.8,NA,2,"2",3,"PARCELA LOCALIZADA POR FOTOGRAFIA AEREA Y PIES MAYORES IFN2.
23,SUBPISO FORMADO POR TODAS LAS ESPECIES EXCEPTO EL PINOS HALEPENSIS Y PINASTER.
23,[CLAESP. RESTO DE ESPECIES=10%]
23,PINO A 38 GR. Y 26.08 MT. ENTRA POR PENDIENTE Y NO POR DIAMETRO.
23,[PIESMAY 002-026] ALTURA COMPROBADA.
23,[PIESMAY 003 Y 004-026] ENTRAN POR PENDIENTE.
23,PINASTER A 91 GR. Y 11.6 MT. NO ENTRA POR DIAMETRO.
23,[PIESMAY 005-026] ALTURA COMPROBADA.
23,[PIESMAY 008-026] DIAMETROS COMPROBADOS. PERDIDA DE CORTEZA.
23,[PIESMAY 009-024] DATOS TOMADOS POR APROXIMACION PORQUE EL PINO ESTA ENTRE ROCAS CON MUCHA INCLINACION Y BASTANTES ACICULAS ENCIMA.
23,[PIESMAY 012-024] DIAMETROS COMPROBADOS.
23,[PIESMAY 018-024] ENTRA POR PENDIENTE.
23,MANTENGO LA PENDIENTE DE IFN2.",14,990,"12/01/06 00:00:00","12/30/99 11:37:39","12/01/06 00:00:00","12/30/99 13:46:03",NA,"239","160","325","6",0,63,2,0,64,1,"T",99,"23.1031.A.1"
"9580",518953,4234940,"23.904",23,23,904,"A","1",0,1985,"K","0005","2002","","1-3 ","2006","",1,"1","1",80,65,1,2,1,2,2,5,"","",1,1,1,1,7,2,NA,NA,"0","0","","0","",155,NA,12.5,NA,1,"1",1,"[CLAESP. RESTO DE ESPECIES=10%] PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA Y PIES.PUNTUALMENTE,  PUEDE APARECER SUBPISO FORMADO POR LA ENCINA Y EL RESTO DE ESPECIES.
23,[PIES MAYORES] PIES 2, 8, 14 Y 22, COMPROBADOS DIAMETROS. PIES 2 Y 22, ENTRAN POR CORRECCION DE PENDIENTE. PIES 5, 20 Y 21, COMPROBADAS ALTURAS.
23,[REGENERACIÓN] NO HAY REGENERACION EN 5 METROS.
23,[MATORRAL] A MAS DE 10 METROS, HAY LABIERNAGO.
23,[SUELO] LA CALICATA PARA EL ANALISIS DE SUELO, SE HA REALIZADO A 100 GRADOS POR HABER UNA PISTA ASFALTADA EN EL OESTE. 
23,CABE LA POSIBILIDAD QUE DESAPAREZCA EL REJON DEBIDO A LA CERCANIA DE LA PISTA.
23,[LOCALIZACIÓN ACCESO LEVANTAMIENTO] EL MARGEN DE ERROR DE LA COORDENADA ES DE 5.9 METROS.",10,990,"09/07/06 00:00:00","12/30/99 09:29:40","09/07/06 00:00:00","12/30/99 10:42:20",NA,"236","250","230","12",784735,10,30,784735,11,29,"T",99,"23.904.A.1"
"9679",519939,4234938,"23.905",23,23,905,"A","1",0,1985,"K","0006","2002","","1-3 ","2006","",1,"1","1",85,65,1,2,4,2,3,5,"","",1,1,1,2,6,1,NA,NA,"0","0","","0","",70,NA,10,NA,2,"2",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] POR LA PARCELA PASA UNA LINEA DE TESELA SEGUN ORTOFOTO PERO NO HAY DIFERENCIAS SOBRE EL TERRENO POR LO QUE NO CONSIDERO DESDOBLAR. COMPROBADA OCUPACION.
23,[CLAESP. RESTO DE ESPECIES=0%]
23,[PIESMAY 001-026] COMPROBADO DIAMETRO.
23,[PIESMAY 004-026] COMPROBADA FORMA.
23,[PIESMAY 005-024] COMPROBADO RUMBO Y FORMA.
23,[PIESMAY 006-024] COMPROBADO DIAMETRO, EN IFN2 ERA 225-236MM (ERROR AL APUNTAR).
23,[MATORRAL] A +10M HAY 0113.
23,[RIESGOS] EROSION POR ZONAS POR LAS CABRAS.",1,990,"08/30/06 00:00:00","12/30/99 10:38:40","08/30/06 00:00:00","12/30/99 13:12:15",NA,"232","30","225","14",810063,28,12,810063,29,11,"T",99,"23.905.A.1"
"9698",519992,4242002,"23.815",23,23,815,"A","4",0,2002,"","1-1 ","1985","J","0006","2006","",1,"1","1",95,60,1,3,1,2,2,5,"","",1,1,1,1,7,2,NA,NA,"4","0","","0","",290,NA,9,NA,1,"1",1,"[CLAESP. RESTO DE ESPECIES=10%] PARCELA  CLASIFICADA COMO A4. PARCELA LOCALIZADA MEDIANTE ORTOFOTO Y GPS. MASA CON SUBPISO DE ENEBRO.
23,[MATORRAL] A MAS DE 10 METROS, HAY LENTISCO.
23,[LOCALIZACIÓN ACCESO LEVANTAMIENTO] EL MARGEN DE ERROR DE LA COORDENADA ES DE 4.6 METROS.",10,990,"08/09/06 00:00:00","12/30/99 10:03:30","08/09/06 00:00:00","12/30/99 11:11:53",NA,"236","15","395","10",810023,2,38,810023,3,37,"T",99,"23.815.A.4"
"9787",520884,4219982,"23.1395",23,23,1395,"A","3C",0,1985,"J","0005","2002","","1-2 ","2006","",1,"1","1",70,50,1,2,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",160,NA,11,NA,1,"1",2,"PARCELA ENCONTRADA POR FOTO Y PIES IFN2.PARCELA DISCREPADA COMO A1 PERO LEVANTADA COMO A3C Y A3E AL ESTAR A 10M DE UNA TESELA DIFERENTE.
23,[CLAESP. RESTO DE ESPECIES=10%]
23,[PIESMAY 003-026]COMPROBADO DIAMETRO.
23,[PIESMAY 004-026]COMPROBADA FORMA.
23,[PIESMAY 005-026]COMPROBADO DIAMETRO.
23,[PIESMAY 006-024]COMPROBADO DIAMETRO.
23,[PIESMAY 008-026]COMPROBADO DIAMETRO Y FORMA.
23,[PIESMAY 009-026]COMPROBADO DIAMETRO.
23,[PIESMAY 010-026]COMPROBADO DIAMETRO.
23,[PIESMAY 013-026]COMPROBADO DIAMETRO.
23,[PIESMAY 018-026]COMPROBADO DIAMETRO.
23,[PIESMAY 019-026]COMPROBADO DIAMETRO.
23,[PIESMAY 020-026]COMPROBADO RUMBO Y DIAMETRO.
23,[PIESMAY 021-024]COMPROBADO RUMBO Y FORMA.
23,[PIESMAY 023-026]COMPROBADO RUMBO.
23,[PIESMAY 025-026]ENTRA POR PENDIENTE.
23,[PIESMAY 028-026]ENTRA POR PENDIENTE.
23,HAY REGENERACION DE PINO,ENCINA,ENEBRO,MADROÑO Y CORNICABRA.MODELO COMBUSTIBLE 06.HAY ABUNDANTES ARBOLES MUERTOS TIRADOS EN EL SUELO POR EL VIENTO.
23,COORDENADAS:520884;4219982;655.",6,990,"08/11/06 00:00:00","12/30/99 09:10:47","08/11/06 00:00:00","12/30/99 11:37:34",NA,"320","","","",NA,NA,NA,NA,NA,NA,"T",99,"23.1395.A.3C"
"9911",521963,4232964,"23.933",23,23,933,"A","1",0,1985,"L","0006","2002","","3-2 ","2006","",1,"1","1",95,75,1,3,2,3,2,4,"","",1,2,1,1,6,1,NA,NA,"0","0","","0","",340,NA,2,NA,1,"3",2,"PARCELA LOCALIZADA POR FOTO AEREA,CROQUIS Y PIES DEL IFN2.PARCELA SITUADA EN MASA DE PINO HALEPENSIS Y PINASTER CON SUBPISO DE ENEBRO Y ENCINA.FCCT,FCCA Y OCUPACIONES CORRECTAS.
23,PIE 2 MEDIDO A 1.20M.
23,PIE 7 DIST COMPROB X ESTAR INCLINADO.
23,PIE 12 INCLINADO.
23,PRECISION DE GPS 7.3M.",10,990,"12/12/06 00:00:00","12/30/99 14:22:38","12/12/06 00:00:00","12/30/99 15:42:59",NA,"236","200","0","10",1,78,78,1,77,77,"T",99,"23.933.A.1"
"9993",522987,4241972,"23.817",23,23,817,"A","3E",0,2002,"","1-2 ","1985","J","0007","2006","236",1,"1","1",90,80,1,2,2,1,2,5,"","",1,1,1,1,9,2,NA,NA,"0","0","","0","",60,270,10.8,12.2,1,"2",2,"PARCELA A3E LOCALIZADA POR ORTOFOTO Y DESPLAZADA A 250 G. Y 25 M. PARA INTRODUCIRLA TOTALMENTE EN SU TESELA.
23,FCCT, FCCA Y OCUPACIONES COMPROBADAS.
23,20% DE OCUPACIÓN PARA EL RESTO DE ESPECIES. 
23,PRESENTE EL TÉCNICO DE TRAGSATEC RAFAEL MESA.
23,A 169 G. Y 20,7 M NO ENTRA 026 POR DIAMETRO.
23,A 394 G. Y 12,8 M. NO 026 POR DIAMETRO.
23,MODELO COMBUSTIBLE 09 PERO CON MATORRAL DENSO.",10,990,"10/05/06 00:00:00","12/30/99 12:07:01","10/05/06 00:00:00","12/30/99 13:45:41",NA,"236","360","160","10",784756,32,8,784756,33,7,"T",99,"23.817.A.3E"
"10006",523000,4217000,"23.1435",23,23,1435,"A","3E",0,2002,"","1-4 ","1985","J","0007","2006","",1,"1","1",95,85,1,2,3,2,1,5,"","",1,1,1,4,9,3,NA,NA,"0","0","","0","",270,NA,9.8,NA,3,"3",3,"PARCELA PINCHADA CON ORTOFOTO Y GPS.FCCARB Y OCUPACION COMPROBADAS.
23,[CLAESP. RESTO DE ESPECIES=10%]
23,[PIESMAY 007-024]ENTRA POR PENDIENTE.
23,[PIESMAY 010-024]COMPROBADO DIAMETRO.
23,[PIESMAY 011-024]ENTRA POR PENDIENTE.
23,[PIESMAY 012-024]ENTRA POR PENDIENTE.
23,[PIESMAY 014-025]COMPROBADO DIAMETRO.
23,[PIESMAY 020-025]ENTRA POR PENDIENTE.
23,[PIESMAY 022-024]ENTRA POR PENDIENTE.
23,[PIESMAY 024-024]ENTRA POR PENDIENTE.
23,[PIESMAY 026-026]ENTRA POR PENDIENTE.
23,[PIES MAYORES]A 42G Y 18.1M CARRASCO NO ENTRA POR DIAMETRO.A 220G Y 14.9M LARICIO NO ENTRA POR DISTANCIA.A 216G Y 23.1M CARRASCO NO ENTRA POR DIAMETRO.A 313G Y 10.6M CARRASCO NO ENTRA POR DIAMETRO.
23,HAY ABUNDANTES ARBOLES MUERTOS CAIDOS EN EL SUELO POR EL VIENTO,ALGUNOS DE ELLOS HAN SIDO CORTADOS POR EL HOMBRE PERO DEJADOS EN LA PARCELA.",21,990,"08/16/06 00:00:00","12/30/99 21:44:59","08/16/06 00:00:00","12/30/99 22:14:38",NA,"320","200","50","9",784755,26,14,784755,27,13,"T",99,"23.1435.A.3E"
"10150",524943,4224936,"23.1073",23,23,1073,"A","1",0,1985,"M","0008","2002","","3-4 ","2006","",1,"1","1",90,65,1,2,3,1,2,5,"","",1,2,1,1,6,2,NA,NA,"0","0","","0","",185,NA,10.5,NA,2,"2",2,"[CLAESP. RESTO DE ESPECIES=10%]
23,[PIESMAY 004-024] COMPROBADA FORMA.
23,[MATORRAL] HAY STAELINA, LITODORA, LINO.
23,COORDENADAS= X: 524934, Y: 4224936, A: 1066M.
23,",1,990,"09/12/06 00:00:00","12/30/99 12:05:08","09/12/06 00:00:00","12/30/99 14:17:18",NA,"232","120","230","10",786875,6,34,786875,7,33,"T",99,"23.1073.A.1"
"10171",524990,4252995,"23.422",23,23,422,"A","1",0,1985,"K","0007","2002","","1-4 ","2006","",1,"1","1",95,70,1,3,3,2,2,5,"","",1,1,1,2,7,1,NA,NA,"0","3","","0","",380,NA,14.5,NA,2,"2",3,"REJON POR PIES DEL IFN2. EN EL IFN2 SE CONSIDERO LA MASA PURA DE PINASTER, PERO YO NO. CONSIDERO LA MAYOR PARTE DE LA MASA DE HALEPENSIS EN LATIZAL. DEJO UN 10% DE OCUPACION AL RESTO DE ESPECIES. PIE 1 ENTRA POR PENDIENTE. PIE 4 ENTRA POR PENDIENTE. A 180 G. Y 18.7 M. NO 026 POR Ø. PIE 17 POR PENDIENTE. PENDIENTE INVERSA Y MAYOR AL IFN2. FIABILIDAD DEL GPS +- 4.8 M.",22,990,"11/06/06 00:00:00","12/30/99 14:28:07","11/06/06 00:00:00","12/30/99 15:33:08",NA,"238","260","60","10",1,13,2,1,14,1,"T",99,"23.422.A.1"
"10227",525011,4084996,"4.1163",4,4,1163,"A","3E",0,2002,"","3-2 ","1990","28","2248","2007","",1,"1","2",85,50,1,1,4,2,2,5,"","",1,1,1,1,6,1,NA,NA,"4","0","","0","",330,NA,9.2,NA,3,"2",1,"PARCELA A3E CLASIFICADA EN CAMPO. DESPLAZADA 20.5 M. (19 M. REDUCIDA) A RUMBO 300 G. PARA METERLA EN TESELA.
04,LAS OCUPACIONES NO COINCIDEN CON LAS TESELADAS.
04,A 79 G. Y 10.5 M. NO 024 POR PENDIENTE.
04,A 214 Y 9.2 M. NO 024 POR Ø.
04,PIE 12 MEDIDO A 1.2 M. POR RAMAS.
04,EN MATORRAL HAY PHLOMIS PURPUREA Y STIPA TENACISSIMA.
04,PRECISION GPS 4.4 M.",20,99,"07/18/07 00:00:00","12/30/99 14:48:53","07/18/07 00:00:00","12/30/99 15:48:52",NA,"577","262","390","9",0,115,115,0,116,116,"T",9,"4.1163.A.3E"
"10272",526000,4232000,"23.950",23,23,950,"A","4",0,2002,"","3-2 ","1985","L","0007","2006","",1,"1","1",85,55,1,2,2,3,2,4,"","",1,1,1,1,7,2,NA,NA,"0","0","","0","",335,NA,4.5,NA,2,"3",2,"PARCELA PINCHADA EN EJE DE COORDENADAS POR ORTOFOTO Y GPS AL NO ENCONTRARSE LA DEL IFN2 POR NO COINCIDIR LOS PIES CON LA ZONA DEL PINCHAZO.PARCELA EN MASA DE PINO HALEPENSIS Y PINASTER CON MATORRAL DENSO COMO SUBPISO.   FCCT,FCCA Y OCUPACIONES CORRECTAS.     A 133G Y 11.9M NO 024 X Ø.
23,A 290G Y 22.6M NO 024 X Ø.
23,PRECISION DE GPS 4.8M.",10,990,"12/15/06 00:00:00","12/30/99 11:02:26","12/15/06 00:00:00","12/30/99 12:26:26",NA,"236","390","190","10",1,84,84,1,83,83,"T",99,"23.950.A.4"
"10395",527016,4231982,"23.951",23,23,951,"A","1",0,1985,"L","0008","2002","","3-2 ","2006","",1,"1","1",95,80,1,2,1,2,2,5,"","",1,1,1,1,5,3,NA,NA,"0","0","","0","",5,NA,10.5,NA,2,"2",2,"[CLAESP. RESTO DE ESPECIES=10%] PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA Y PIES.
23,[PIES MAYORES] PIES 4, 10, 19 Y 23, COMPROBADO DIAMETROS. COMPROBADAS LA ALTURAS EN GENERAL. PIES 8, 10, 11, 14 Y 27, ENTRAN POR CORRECCION DE PENDIENTE. PIE 17, COMPROBADA DIFERENCIA DE DIAMETRO.
23,[ESPECIES PRESENTES] A MAS DE 25 METROS, HAY SORBUS DOMESTICA.
23,[MATORRAL] A MAS DE 10 METROS, HAY JARA BLANCA Y ROSAL.
23,[LOCALIZACIÓN ACCESO LEVANTAMIENTO] EL MARGEN DE ERROR DE LA COORDENADA ES DE 5.8 METROS.",10,990,"09/25/06 00:00:00","12/30/99 10:59:36","09/25/06 00:00:00","12/30/99 12:35:01",NA,"236","305","210","10",784756,10,30,784756,11,29,"T",99,"23.951.A.1"
"10402",527033,4105024,"4.949",4,4,949,"A","3C",0,1990,"23","2358","2002","","1-4 ","2007","",1,"1","2",80,70,1,2,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",220,NA,4.5,NA,2,"1",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN] REJON LOCALIZADO POR PIES MAYORES Y FOTOS AEREAS DEL IFN2.
04,CLASIFICADA A3 POR ESTAR PINCHAZO Y CRUCE DE COORDENADAS EN DIFERENTES TESELAS; PINCHAZO EN LA TESELA 801 Y EL CRUCE EN LA TESELA 1141.
04,[CLAESP. RESTO DE ESPECIES=0%] HAY ENCINA EN LA PARCELA PERO NO HAY FCC REPRESENTATIVA DE OCUPACION.
04,A 10.0M SE VA 024 POR Ø(124-122).
04,A 104G Y 65M SE VA 024 POR Ø(124-121).
04,A 349G Y 8.9M SE VA 024 POR Ø(119-129).
04,LOS PIES MENORES DEL IFN2 POR EL CRECIMIENTO NORMAL HAN PASADO A SER PIES MAYORES.
04,MATORRAL: 3101 FCC-5 H-5
04,4101 FCC-3 H-5
04,0129 FCC-5 H-3.
04,SE HA REALIZADO UN CLAREO EN LA PARCELA.
04,HAY ALGUN PIE MUERTO PROBABLEMENTE POR PROCESIONARIA. 
04,[LOCALIZACIÓN ACCESO LEVANTAMIENTO] COORDENADAS CON PRECISION 6.1.",20,99,"08/08/07 00:00:00","12/30/99 11:44:36","08/08/07 00:00:00","12/30/99 12:56:59",NA,"100","","","",NA,NA,NA,NA,NA,NA,"T",NA,"4.949.A.3C"
"10413",527946,4229921,"23.985",23,23,985,"A","3C",0,1985,"L","0009","2002","","4-1 ","2006","",1,"1","1",90,80,1,2,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",70,NA,6.5,NA,1,"1",2,"PARCELA LOCALIZADA POR FOTO AEREA Y PIES DEL IFN2. PARCELA EN MASA DE PINASTER Y HALEPENSIS.                                                  
23,PARCELA DISCREPADA COMO A3C EN GABINETE. FCCT, FCCA Y OCUPACIONES COMPROBADAS. DEJO UN 10% DE OCUPACION PARA EL RESTO DE ESPECIES 045 Y 237.                                                   
23,HAY REGENERACION DE PINO PINASTER, HALEPENSIS, ENCINA, CORNICABRA Y ENEBRO.                                                       
23,A 14G Y 18.1M NO 026 X Ø.A 230G NO 024 X DIST. LATERAL.PIE 12 HT COMPR. PIE 15 Y 16 Ø COMPR.                         
23,PRECISION DE GPS 4.8M.
23,
23,",10,990,"12/04/06 00:00:00","12/30/99 20:28:49","12/04/06 00:00:00","12/30/99 20:47:36",NA,"236","","","",NA,NA,NA,NA,NA,NA,"T",99,"23.985.A.3C"
"10422",527977,4235990,"23.893",23,23,893,"A","1",0,1985,"J","0010","2002","","2-3 ","2006","",1,"1","1",100,80,1,2,1,2,1,5,"","",1,1,1,1,7,2,NA,NA,"0","0","","0","",370,NA,12.5,NA,1,"1",2,"[CLAESP. RESTO DE ESPECIES=20%] PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA Y PIES.
23,[PIES MAYORES] PIES 1, 7, 8 , 9 Y 10, COMPROBADOS RUMBOS Y DIAMETROS. PIES 16, 17, 19 Y 22, COMPROBADA SALTURAS. PIES 5, 6, 11, 21 Y 22, ENTRAN POR CORRECCION DE PENDIENTE.
23,[ESPECIES PRESENTES]A MAS DE 25 METROS HAY SORBUS DOMESTICA
23,[RIESGOS]PUNTUALMENTE EL MODELO DE COMBUSTIBLE PUEDE SER 06
23,[LOCALIZACIÓN ACCESO LEVANTAMIENTO] EL MARGEN DE ERROR DE LA COORDENADA ES DE 4.6 METROS.",10,990,"09/15/06 00:00:00","12/30/99 12:55:58","09/15/06 00:00:00","12/30/99 14:10:02",NA,"236","53","23","10",784735,28,12,784735,29,11,"T",99,"23.893.A.1"
"10429",527992,4196016,"18.135",18,18,135,"A","1",0,1985,"l","0010","2002","","4-1 ","2007","",1,"1","1",80,20,1,2,4,2,2,5,"","",1,1,1,1,7,0,NA,NA,"0","0","","0","",355,NA,7,NA,2,"2",2,"[IDENTIFICACIÓN Y CLASIFICACIÓN]PARCELA LOCALIZADA CON FOTO AEREA Y PIES DEL IFN2.
18,[CLAESP. RESTO DE ESPECIES=10%]
18,[PIESMAY 003-024]MEDIDO A 1.1M
18,[PIESMAY 004-024]MEDIDO A 1.2 Y COMPR.Ø Y PARAMETROS.
18,[PIESMAY 005-026]COMPR.Ø Y MEDIDO CON CINTA
18,[PIESMAY 006-025]ENTRA POR PENDIENTE.
18,[PIESMAY 007-024]ENTRA POR PENDIENTE
18,[MATORRAL]0129 ES MEJORANA,EL TERMINAL NO ACEPTA EL CODIGO 1129
18,[SELVICULTURA]HAY CORTAS ANTIGUAS.",98,99,"07/15/07 00:00:00","12/30/99 20:59:27","07/15/07 00:00:00","12/30/99 22:40:51",NA,"460","90","275","15",1,98,98,1,99,99,"T",NA,"18.135.A.1"
"10599",530000,4237000,"23.879",23,23,879,"A","3E",0,2002,"","2-3 ","1985","K","0011","2006","",1,"1","1",75,60,1,3,2,3,2,4,"","",1,1,1,1,7,0,NA,NA,"0","0","","0","",278,NA,13.2,NA,1,"2",2,"PARCELA LOCALIZADA POR ORTOFOTO Y GPS.REJON SITUADO A 11M DEL FONDO DE VAGUADA.FCCT,FCCA Y OCUPACIONES COMPROBADAS.DEJO UN 20% OCUPACION AL RESTO DE ESPECIES.TA ESPECIE 095 ES EL CIRUELO.SE VEN CORTAS ANTIGUAS.A 71G Y 10M NO 024 X PEND.HAY JUNCO.PRECISION DE GPS 7.0M.",10,990,"10/26/06 00:00:00","12/30/99 12:30:02","10/26/06 00:00:00","12/30/99 14:51:27",NA,"236","272","72","10",1,3,4,1,4,3,"T",99,"23.879.A.3E"
"10678",530985,4236004,"23.896",23,23,896,"A","1",0,1985,"K","0011","2002","","2-3 ","2006","",1,"1","1",90,75,1,2,1,2,2,5,"","",1,1,1,1,7,1,NA,NA,"0","0","","0","",120,NA,11.5,NA,1,"2",1,"[CLAESP. RESTO DE ESPECIES=10%] PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA Y TRAS ENCONTRAR SILICONA. LA PARCELA ESTA PINCHADA EN UNA MASA NATURAL EN LA QUE A LOS 25 METROS, CAE TAMBIEN PARTE DE UNA PEQUEÑISIMA REPOBLACION CON LARICIO.
23,[PIES MAYORES] PIES 6 Y 7, COMPROBADOS DIAMETROS. PIE 7, ENTRA POR CORRECCION DE PENDIENTE. PIES 2, 5, 6, 8 Y 15, COMPROBADAS ALTURAS.
23,[ESPECIES PRESENTES] A MAS DE 25 METROS, HAY ARCE GRANATENSE.
23,[LOCALIZACIÓN ACCESO LEVANTAMIENTO] EL MARGEN DE ERROR DE LA COORDENADA ES DE 5.1 METROS.",10,990,"09/21/06 00:00:00","12/30/99 14:22:26","09/21/06 00:00:00","12/30/99 15:11:26",NA,"236","130","40","11",784756,6,34,784756,7,33,"T",99,"23.896.A.1"
"10684",530994,4241001,"23.828",23,23,828,"A","1",0,1985,"J","0010","2002","","2-1 ","2006","",1,"1","1",75,60,1,2,2,2,2,6,"","",1,1,1,1,7,1,NA,NA,"0","0","","0","",70,NA,10.5,NA,1,"1",1,"[CLAESP. RESTO DE ESPECIES=10%]
23,[PIES MAYORES] PIES 2 Y 9, ENTRAN POR CORRECCION DE PENDIENTE. PIES 4 Y 7, COMPROBADO RUMBO. PIES 4, 5 Y 9, COMPROBADA ALTURA.
23,[LOCALIZACIÓN ACCESO LEVANTAMIENTO]EL MARGEN DE ERROR DE LAS COORDENADAS ES DE 5.5",10,990,"09/05/06 00:00:00","12/30/99 11:33:56","09/05/06 00:00:00","12/30/99 12:51:10",NA,"236","105","210","10",784735,4,36,784735,5,35,"T",99,"23.828.A.1"
"10931",533035,4241001,"23.830",23,23,830,"A","1",0,1985,"J","0011","2002","","2-1 ","2006","",1,"1","1",85,60,1,2,4,2,3,6,"","",1,1,1,1,7,1,NA,NA,"0","0","","0","",115,NA,14,NA,1,"2",3,"[CLAESP. RESTO DE ESPECIES=10%] PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA AEREA Y PIES.
23,[PIES MAYORES] PIE 6, ENTRA POR CORRECCION DE PENDIENTE Y COMPROBADO RUMBO. PIE 9, ESTA MUERTO, SE HA INTRUDUCIDO POR ERROR DEL TERMINAL.
23,[SUELO] CALICATA REALIZADA A 100 RADOS, DEBIDO A ROCAS.
23,HA ESTADO PRESENTE EN LA LOCALIZACION Y LEVANTAMIENTO, EL TECNICO RAFAEL MESA.
23,[LOCALIZACIÓN ACCESO LEVANTAMIENTO] EL MARGEN DE ERROR DE LA COORDENADA ES DE 5.7 METROS.",10,990,"08/10/06 00:00:00","12/30/99 10:25:33","08/31/06 00:00:00","12/30/99 23:54:05",NA,"236","130","215","9",810023,6,34,810023,7,33,"T",99,"23.830.A.1"
"10951",533984,4252963,"23.425",23,23,425,"A","1",0,1985,"K","0010","2002","","2-3 ","2006","",1,"1","1",95,55,1,2,3,1,3,5,"","",1,2,1,2,7,2,NA,NA,"0","0","","0","",340,NA,13,NA,1,"2",2,"REJON POR PIES DEL IFN2. LA MASA PODRIA SER UNA ANTIGUA REPOBLACION, PERO ESTARIA COMPLETAMENTE NATURALIZADA. PIE 6 ENTRA POR PENDIENTE. PIE 9 ENTRA POR PENDIENTE. A 305 G. Y 20.8 M. NO 026 POR Ø. PH COMP. FIABILIDAD DEL GPS +- 8 M.",22,990,"11/14/06 00:00:00","12/30/99 14:35:39","11/14/06 00:00:00","12/30/99 15:28:19",NA,"238","210","10","10",1,23,2,1,24,1,"T",99,"23.425.A.1"
"11148",535928,4251899,"23.429",23,23,429,"A","1",0,1985,"K","0011","2002","","4-2 ","2006","",1,"1","1",100,60,1,3,4,1,1,4,"","",1,1,1,1,7,3,NA,NA,"0","3","","0","",390,NA,13,NA,3,"2",3,"REJON POR PIES DEL IFN2. CONSIDERO LA F.C.C. ARBOREA MENOR QUE LA TESELADA. DEJO UN 10% DE OCUPACION AL RESTO DE ESPECIES. PIE 1 ENTRA POR PENDIENTE. PIE 4 ALTURA COMP. PIE 6 ALTURA Y FORMA COMP. PIES 8 Y 11 ALTURA COMP. PIE 15 POR PENDIENTE. PIE 16 Y 17 ALTURA COMP. PIES 18, 20 Y 21 POR PENDIENTE. EN MATORRAL STHAELINA DUBIA 2% DE 4. 0115 VIBURNUM TINUS. PH COMP. CLARAS ANTIGUAS. FIABILIDAD DEL GPS +- 4.6 M.",22,990,"12/15/06 00:00:00","12/30/99 15:40:16","12/15/06 00:00:00","12/30/99 16:45:03",NA,"238","75","275","10",1,81,2,1,82,1,"T",99,"23.429.A.1"
