"","CoorX","CoorY","PlotID0","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID"
"32943",NA,NA,"17.637",17,17,637,"A","1",0,1984,"L","6692","1997","","4-1","2001","",1,"1","1",100,80,1,2,1,3,1,4,"05/08/01 00:00:00","12/30/99 19:20:00",1,2,1,1,4,6,NA,NA,"4","0","","0","",213,0,6.2,0,3,"2",3,"HE RESERVADO UN 10% RESTO DE SP. A 337 G PIE NO ENTRA POR DIAMETROS.",18,34,"05/08/01 00:00:00","12/30/99 11:17:15","05/08/01 00:00:00","12/30/99 13:08:43",111,"114","077","277","10",NA,NA,NA,NA,NA,NA,"D",6,"17.637.A.1"
"32964",NA,NA,"17.656",17,17,656,"A","1",0,1984,"L","6692","1997","","4-1","2001","",1,"1","1",90,90,1,3,1,2,2,4,"05/18/01 00:00:00","12/30/99 16:43:00",1,1,1,1,4,5,NA,NA,"0","0","","0","",168,0,8.8,0,1,"1",2,"PARCELA ENCONTRADA POR LOS PIES DEL  IFN2.
DEJO UN 20% DE OCUPACION PARA EL RESTO  DE ESPECIES.
EL SUBPISO LO COMPONEN EL BOJ, EL ACEBO Y  EL MAJUELO.
NO ENTRARON POR DIAMETRO LOS PIES CON  RUMBOS 74; 96; 361. NI POR DISTANCIA AL  LATERAL LOS PIES CON RUMBO 76; 219. LOS PIES 14, 16, 22 Y 24 ENTRAN POR CORRECCION DE PENDIENTE.",18,54,"05/18/01 00:00:00","12/30/99 15:01:35","05/18/01 00:00:00","12/30/99 17:03:43",122,"114","030","155","10",NA,NA,NA,NA,NA,NA,"D",6,"17.656.A.1"
"32967",NA,NA,"17.659",17,17,659,"A","1",0,1984,"L","6694","1997","","4-1","2001","",1,"1","1",95,95,1,3,3,2,1,5,"06/06/01 00:00:00","12/30/99 11:34:00",1,1,1,1,4,7,NA,NA,"0","0","","0","",285,0,11.5,0,2,"2",2,"ET10. DEJO UN 20% DE OCUPACION PARA EL RESTO DE ESPECIES. SUBPISO FORMADO POR BOJ Y AVELLANO PRINCIPALMENTE.
EL PIE N3 DIAMETRO ESTIMADO SIN HIEDRA, ALTURA COMPROBADA. 
ENTRAN POR CORRECCION DE PENDIENTE LOS PIES N3, 6 Y 14.
NO ENTRA POR DISTANCIA AL LATERAL EL PIE CON RUMBO 267 G.",18,54,"06/06/01 00:00:00","12/30/99 09:11:31","06/06/01 00:00:00","12/30/99 11:55:50",164,"114","389","203","10",NA,NA,NA,NA,NA,NA,"D",6,"17.659.A.1"
"33002",NA,NA,"17.690",17,17,690,"A","4",0,1997,"","3-4","1986","M","1525","2001","",1,"1","1",100,95,1,2,3,2,2,4,"04/26/01 00:00:00","12/30/99 13:50:00",1,1,1,2,6,2,NA,NA,"0","0","","0","",350,0,11.5,0,2,"2",2,"ET10, POR LA GRAN REGENERACION DE PINO QUE SUPERA AL HAYA EN OCUPACION.  REGENERACION DE     HAYA Y P. SYLVESTRI. PARCELA NO    LOCALIZADA POR PIES NI POR CROQUIS NI    POR FOTO NI ORTOFOTO.  PIE CON RUMB 136 NO    ENTRA POR DISTANCIA. HAY HELECHOS.  LOCALIZACION DE LA PARCELA ES DESDE  CRUCE DE BARRANCO CON LINEA DIVISORIA,  20 M RUMB 300 Y CENTRO PARCELA.",25,52,"04/26/01 00:00:00","12/30/99 11:39:35","04/26/01 00:00:00","12/30/99 14:13:58",154,"114","250","40","10",NA,NA,NA,NA,NA,NA,"D",5,"17.690.A.4"
"33005",NA,NA,"17.693",17,17,693,"A","1",0,1986,"M","1521","1997","","4-3","2001","",1,"1","1",100,80,1,3,2,3,2,4,"05/11/01 00:00:00","12/30/99 12:37:00",1,1,1,1,6,6,NA,NA,"0","0","","0","",0,0,10.5,0,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2.10% PARA EL RESTO DE ESPECIES. SUBPISO PREDOMINANTEMENTE DE BOJ. HAY HELECHOS. PIE  N. 12 MEDIDO A 1.2M. PIE N.16 ENTRA   POR  CORRECCION DE PENDIENTE.SE CORRIGE   LA ORIENTACION DE LA PENDIENTE YA QUE   ESTABA ORIENTADA EL RUMBO AGUAS ARRIBA,   ADEMAS DE HABER MAYOR PENDIENTE.",25,52,"05/11/01 00:00:00","12/30/99 10:45:19","05/11/01 00:00:00","12/30/99 12:48:18",129,"114","250","95","10",NA,NA,NA,NA,NA,NA,"D",5,"17.693.A.1"
"33044",NA,NA,"17.727",17,17,727,"A","1",0,1986,"M","1523","1997","","3-4","2001","",1,"1","1",90,70,1,2,3,3,3,4,"05/17/01 00:00:00","12/30/99 12:04:00",1,1,1,2,6,2,NA,NA,"4","3","","0","",351,0,16.5,0,2,"2",3,"ET10. POR REGENERACION DE HAYA DESPUES DE HACERSE CORTAS DE PINO. 10% AL RESTO DE ESPECIES.  PARCELA LOCALIZADA POR PIES IFN2 Y POR CROQUIS.   HAY RUBIA PEREGRINO.",25,52,"05/17/01 00:00:00","12/30/99 10:11:32","05/17/01 00:00:00","12/30/99 12:13:19",129,"114","150","350","10",NA,NA,NA,NA,NA,NA,"D",5,"17.727.A.1"
"33046",NA,NA,"17.729",17,17,729,"A","1",0,1986,"M","1521","1997","","3-4","2001","",1,"1","1",100,80,1,2,1,3,2,4,"05/16/01 00:00:00","12/30/99 16:49:00",1,1,1,1,6,3,NA,NA,"4","3","1","0","",370,0,12.5,0,3,"1",2,"ET10 POR HABER MAYOR OCUPACION DE PINO  QUE DE HAYA Y EL ESTADO HA   CAMBIADO  YA QUE SE HE  REGENERADO Y SE     HA  ENTRESACADO  MADERA ELIMINANDO  LA  POBLACION  ADULTA. PARCELA LOCALIZADA  POR  CROQUIS Y POR PIES IFN2.NO SE OBSERVA  EN LA PARCELA P.   TREMULA, ARCE NI  ABEDUL AUNQUE EN LOS   ALREDEDORES SI QUE  SE APRECIAN. LA   LOCALIZACION DE LA PARCELA HA SIDO   DIFICULTOSA AL ESTAR PINCHADA A 25 M.   CON RUMB 260 SIN ESTAR ANOTADO EN IFN2.",25,52,"05/16/01 00:00:00","12/30/99 14:51:24","05/16/01 00:00:00","12/30/99 17:00:05",135,"114","80","260","10",NA,NA,NA,NA,NA,NA,"D",5,"17.729.A.1"
"33058",NA,NA,"17.739",17,17,739,"A","1",0,1986,"M","1529","1997","","3-3","2001","",1,"1","1",90,75,1,3,2,3,3,4,"04/25/01 00:00:00","12/30/99 11:37:00",1,1,1,1,7,4,NA,NA,"0","0","","0","",240,0,12,0,2,"2",2,"ET20. POR QUE LA MASA ES UNA MEZCLA DE PINO Y HAYA A PARTES IGUALES. 20% RESTO ESPECIES. SUBPISO FORMADO SOBRE TODO POR BOJ Y CRATAEGUS. HAY 021 EN ESTADO 4 PERO DOMINA EL 3. RUMBO DEL PIE 5 COMPROBADO. DIAMETRO DEL PIE 15 COMPROBADO. HAY PRESENCIA DE LA  ESPECIE 295 A MAS DE 25 M.",23,51,"04/25/01 00:00:00","12/30/99 10:22:37","04/25/01 00:00:00","12/30/99 11:41:44",79,"147","298","394","7",NA,NA,NA,NA,NA,NA,"D",5,"17.739.A.1"
"33063",NA,NA,"17.743",17,17,743,"A","1",0,1986,"M","1525","1997","","3-4","2001","",1,"1","1",90,80,1,2,2,3,2,4,"05/03/01 00:00:00","12/30/99 12:38:00",1,1,1,2,6,3,NA,NA,"0","3","","0","",127,280,15,4.8,1,"2",3,"PARCELA LOCALIZADA POR PIES IFN2  Y POR  FISIOGRAFIA DE LA PARCELA. DEJO 10% PARA EL  RESTO   DE  ESPECIES. HAY PIES QUE  ENTRAN POR  CORRECCION DE  PENDIENTE. PIE CON RUMB  265 NO  ENTRA POR DISTANCIA. PIE 2 ALTURA CORRECTA.NO  ANOTO  CORTAS  YA QUE SOLO HAY DOS  TOCONES Y NO  SE  EPRECIA MAS EN EL  RESTO DE PARCELA Y   ALRREDEDORES. HAN  ESTADO PRESENTE EN  EL  LEVANTAMIENTO DE  LA PARCELA LLUIS COMAS  Y  BERTA OBON DEL CREAF. A GRANIZADO DURANTE  EL LEVANTAMIENTO DE LA PARCELA.",25,52,"05/03/01 00:00:00","12/30/99 10:18:50","05/03/01 00:00:00","12/30/99 13:05:56",176,"114","320","120","10",NA,NA,NA,NA,NA,NA,"D",5,"17.743.A.1"
"33064",NA,NA,"17.744",17,17,744,"A","1",0,1986,"M","1525","1997","","3-4","2001","",1,"1","1",90,90,1,2,1,3,2,3,"05/04/01 00:00:00","12/30/99 16:40:00",1,2,1,1,6,2,NA,NA,"0","0","","0","",325,0,10,0,1,"1",2,"PARCELA LOCALIZADA POR PIES IFN2. DEJO 10% PARA  EL RESTO DE  ESPECIES. PIES N. 10 14 22  23 Y 26   ENTRAN POR CORRECCION DE  PENDIENTE. PIES 21,22,24 Y25 RUMBO CORRECTO.LA REGENERACION DE ENEBRO ESTA MUERTA Y UN   PIE MENOR DE P. SYLVESTRIS, QUE ENTRABA COMO REGENERACION.",25,52,"05/04/01 00:00:00","12/30/99 15:02:03","05/04/01 00:00:00","12/30/99 16:46:13",110,"114","20","220","10",NA,NA,NA,NA,NA,NA,"D",5,"17.744.A.1"
"33067",NA,NA,"17.747",17,17,747,"A","4",0,1997,"","3-4","1986","M","1521","2001","",1,"1","1",100,58,1,3,2,2,2,4,"05/16/01 00:00:00","12/30/99 13:21:00",1,1,1,1,6,3,NA,NA,"0","0","","0","",320,0,16,0,3,"2",3,"ET10. POR LA MAYOR PRESENCIA DE  HAYAS. SUBPISO DE BOJ Y DE AVELLANO. DEJO 10% PARA EL RESTO DE   ESPECIES.  PARCELA NO LOCALIZADA   POR NO   ESTAR  PIES IFN2, NI POR   CROQUIS.  PARCELA  PINCHADA A4   DESDE  PINCHAZO FOTO  AEREA, 87 M   EN  REDUCIDA CON RUMB  340. PIE   N. 10  19 Y 14, ENTRA POR  CORRECCION    DE    PENDIENTE. PIE CON  RUMB 272 NO    ENTRA  POR DIAMETRO.",25,52,"05/16/01 00:00:00","12/30/99 11:05:51","05/16/01 00:00:00","12/30/99 13:37:45",160,"114","220","020","10",NA,NA,NA,NA,NA,NA,"D",5,"17.747.A.4"
"33081",NA,NA,"17.759",17,17,759,"R","1",0,1997,"","3-3","1986","M","1533","2001","",1,"1","1",90,90,1,3,1,3,3,4,"06/27/01 00:00:00","12/30/99 17:04:00",1,1,1,1,6,3,NA,NA,"0","0","","0","",85,0,16.5,0,2,"2",3,"ET10. 20% RESTO ESPECIES. SUBPISO DE BOJ PRINCIPALMENTE. HAY HAYA EN ESTADO LATIZAL, PERO DOMINA EL FUSTAL. PIE 21 ENTRA POR PENDIENTE. PARCELA SATELITE A 0 G. Y 50 M. DE LA PRINCIPAL.",23,51,"06/27/01 00:00:00","12/30/99 15:12:35","06/27/01 00:00:00","12/30/99 17:09:52",117,"147","300","050","4",NA,NA,NA,NA,NA,NA,"",5,"17.759.R.1"
"33088",NA,NA,"17.766",17,17,766,"A","1",0,1986,"M","1525","1997","","3-4","2001","",1,"1","1",80,70,1,3,3,2,2,4,"04/24/01 00:00:00","12/30/99 15:13:00",1,1,1,2,4,3,NA,NA,"4","3","","0","",395,0,17.2,0,2,"2",3,"ET10 POR REGENERACION DE BOJ QUE LE HA QUITADO VUELO A LAS OTRAS ESPECIES.SUBPISO DE BOJ. PARCELA LOCALIZADA POR PIES IFN2. SE HA CORTADO UNA LINEA PARA LA CONSTRUCCION DE UNA ALAMBRERA DE PASTOR ELECTRICO, QUE PASA POR EL CENTRO DE LA PARCELA. PIES N.14, 16 Y 18  ENTRAN POR CORRECCION DE PENDIENTE. PIE CON RUMB 7  NO ENTRA POR DISTANCIA. PIE CON RUMB 190 NO ENTRA POR DIAMETRO. PIES 23 Y 24 RUMBOS COMPROBADOS. PIE 24 FORMA CORRECTA.  NO SE OBSERVA EN LA PARCELA P. UNCINATA, NI EN ALREDEDORES. ANOTO LEVANTAMIENTO 3 POR LA PENDIENTE.",25,52,"04/24/01 00:00:00","12/30/99 13:29:15","04/24/01 00:00:00","12/30/99 15:32:34",123,"114","120","30","10",NA,NA,NA,NA,NA,NA,"D",5,"17.766.A.1"
"33154",NA,NA,"17.830",17,17,830,"A","1",0,1986,"J","1575","1997","","1-2","2001","",1,"1","1",70,60,1,2,5,NA,NA,NA,"","",NA,NA,NA,2,8,2,NA,NA,"0","0","","0","",360,0,15,0,2,"3",3,"10% DEMAS ESPECIES. PIES 4,13 Y 14 COMPROBADAS FORMAS.
COMPROBADOS TODOS LOS RUMBOS.
EL REJON SE QUEDA TUMBADO AL NO PODER  CLAVARLO DE PIE.
CAMARA DE FOTOS ESTROPEADA.
",21,49,"06/20/01 00:00:00","12/30/99 11:03:44","06/20/01 00:00:00","12/30/99 12:32:15",89,"029","","","",NA,NA,NA,NA,NA,NA,"D",1,"17.830.A.1"
"33194",NA,NA,"17.869",17,17,869,"A","1",0,1986,"J","1575","1997","","1-2","2001","",1,"1","1",95,85,1,3,2,2,2,4,"03/27/01 00:00:00","12/30/99 14:26:00",1,2,1,2,7,3,NA,NA,"0","0","","0","",150,0,13,0,3,"3",3,"ET20.PARCELA CON SUBPISO DE BOJ.10%   DEMAS ESPECIES.
ARBOLES 6,7, 8,13,15,16 Y 18 COMPROBADA  FORMA.
ARBOLES 16 Y 17 COMPROBADA ALTURA.",21,49,"03/27/01 00:00:00","12/30/99 12:30:16","03/27/01 00:00:00","12/30/99 14:37:10",127,"029","340","385","10",NA,NA,NA,NA,NA,NA,"D",1,"17.869.A.1"
"33197",NA,NA,"17.871",17,17,871,"A","1",0,1986,"J","1575","1997","","1-2","2001","",1,"1","1",80,65,1,3,4,2,2,4,"05/22/01 00:00:00","12/30/99 15:02:00",1,2,1,1,4,6,NA,NA,"0","0","","0","",395,0,13.5,0,2,"3",2,"ET10.PARCELA CON SUBPISO DE BOJ.10%   DEMAS ESPECIES.
COMPROBADOS TODOS LOS RUMBOS.COMPROBADA ESPECIE PIE 12
HA LLOVIDO BASTANTE DURANTE EL  LEVANTAMIENTO.",21,49,"05/22/01 00:00:00","12/30/99 13:29:02","05/22/01 00:00:00","12/30/99 15:03:38",95,"029","243","162","6",NA,NA,NA,NA,NA,NA,"D",1,"17.871.A.1"
"37634",NA,NA,"22.1",22,22,1,"A","1",0,1981,"03","0028","1997","","3-1 ","2004","",1,"1","1",85,50,1,2,4,3,3,4,"","",1,1,1,3,6,2,NA,NA,"0","0","","0","",190,NA,13.5,NA,2,"2",2,"PARCELA ENCONTRADA POR PIES Y CROQUIS DEL IFN2.10% OCUPACION RESTO DE ESPECIES.
22,PIE 6 MEDIDO A 1.2M.
22,LOS PIES MUERTOS ES POR ESTAR EN UN PEDREGAL.
22,PIE 13 DM COMPROBADO.
22,PIE 18 DM COMPROBADO Y MEDIDO A 1.2M.
22,HAY EROSION.",6,990,"10/28/04 12:18:54","","10/28/04 13:57:45","",NA,"221","136","250","7",406978,8,32,406978,9,31,"T",99,"22.1.A.1"
"37700",NA,NA,"22.1062",22,22,1062,"A","1",0,1984,"J","4271","1997","","2-2 ","2004","",1,"1","1",100,90,1,3,1,2,2,4,"","",1,1,1,1,6,7,NA,NA,"0","0","","0","",55,NA,7.8,NA,2,"1",3,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA Y PIES MAYORES. SUBPISO FORMADO POR BOJ.
22,[CLAESP. RESTO DE ESPECIES=10%] CLASIFICACION PREVIA IMPRECISA.
22,[PIESMAY 001-071] ENTRA POR CORRECCION DE PTE.
22,[PIESMAY 003-071] ALTURA COMPROBADA.
22,[PIESMAY 004-021] ALTURA COMPROBADA.
22,[PIESMAY 006-021] FORMA COMPROBADA.
22,[PIESMAY 009-021] CRECIMIENTO MUY ELEVADO.
22,[PIESMAY 016-021] ALTURA COMPROBADA.
22,[MATORRAL] EL COD. 0104 ES ECHINOSPARTUM HORRIDUM.",7,990,"08/30/04 13:15:23","","08/30/04 14:02:37","",NA,"221","145","346","10",371757,2,38,371757,3,37,"T",99,"22.1062.A.1"
"37720",NA,NA,"22.108",22,22,108,"A","3E",0,1997,"","4-1 ","1981","07","8104","2004","",1,"1","1",90,70,1,3,2,2,2,4,"","",1,2,1,1,12,1,NA,NA,"4","3","","0","",260,NA,9.2,NA,1,"2",3,"PARCELA A3E CLASIFICADA EN GABINETE. DEJO UN 10% PARA EL RESTO DE ESPECIES. A 69 G. Y A 71 G. NO ENTRAN DOS 021 POR DISTANCIA LATERAL. A 218 G. NO ENTRA 021 POR DISTANCIA LATERAL.PIE 10 Y 12 MEDIDOS A 1.45 M. PARTE DE LA REGENERACION ESTA TUMBADA POR LAS CORTAS REALIZADAS HACE UNOS 2 AÑOS. EN EL MODELO DE COMBUSTIBLE HAY BASTANTES RESTOS DE CORTAS PERO PREDOMINA EL ARBOLADO.",22,990,"10/05/04 15:03:57","","10/05/04 17:11:28","",NA,"221","370","170","16",392470,37,3,392470,38,2,"T",99,"22.108.A.3E"
"37747",NA,NA,"22.110",22,22,110,"A","1",0,1981,"08","0037","1997","","3-1 ","2004","",1,"1","1",100,95,1,3,2,3,2,4,"","",1,1,1,1,7,2,NA,NA,"0","0","","0","",35,NA,13,NA,2,"2",3,"PARCELA ENCONTRADA POR PIES Y CROQUIS DEL IFN2.20% OCUPACION RESTO DE ESPECIES
22,HAY PINOS CON MUERDAGO.
22,PIE 9 TUMBADO A RAS DE SUELO.
22,HAYA A 300G Y 13.0M CON DM 22.7 Y 21.8CMS.
22,",6,990,"09/16/04 16:03:03","","09/16/04 17:39:38","",NA,"221","130","336","8",407011,2,38,407011,3,37,"T",99,"22.110.A.1"
"37791",NA,NA,"22.114",22,22,114,"A","1",0,1981,"08","0040","1997","","3-2 ","2004","",1,"1","1",100,90,1,3,3,3,2,4,"","",1,1,1,1,6,5,NA,NA,"0","0","","0","",385,NA,11,NA,2,"2",2,"PARCELA ENCONTRADA POR CROQUIS Y PIES DEL IFN2.10% OCUPACION RESTO DE ESPECIES.SUBPISO DE BOJ PRINCIPALMENTE.
22,PIE 2 PUNTA PARTIDA.
22,PIE 5 DM COMPROBADO.
22,PIE 34 DM COMPROBADO.
22,HAY PIES CON MUERDAGO.",6,990,"11/18/04 15:39:07","","11/18/04 17:13:54","",NA,"221","374","122","8",407000,7,33,407000,8,32,"T",99,"22.114.A.1"
"37823",NA,NA,"22.117",22,22,117,"A","1",0,1981,"08","7943","1997","","4-1 ","2004","",1,"1","1",100,95,1,3,3,3,2,4,"","",1,2,1,2,7,0,NA,NA,"0","0","","0","",45,NA,16,NA,3,"3",3,"REJON POR PIES DEL IFN2. LA PARCELA SE ENCUENTRA DESPLAZADA RESPECTO DEL PINCHAZO DE LA FOTO AEREA AL MENOS 50 M. CON R. 300 G. APROXM. DEJO UN 10% AL RESTO DE ESPECIES. PIE 2 MEDIDO A 1.2 M.
22,Y ALTURA  Y FORMA COMPROBADA. PIE 4 POR PENDIENTE. PIES 5 Y 7 ESPECIES COMPROBADAS. PIE 5 DISTANCIA COMPROBADA. PIE 18 MEDIDO A 1.2 M. PIES 25, 26 27 Y 29 DISTANCIAS COMPROBADAS. PIES15, 25 Y 26 DIAMETROS COMPROBADOS. PIES 4, 5 Y 28 ENTRAN POR PENDIENTE. A 170 G. Y 19.4 M. NO 021 POR DIAMETROS. A 346 G. Y 6.9 M. NO 476 POR DIAMETROS. EN MATORRAL VIBURNUM LANTANA 3% DE 1.2 M. PENDIENTE MAYOR A LA DEL IFN2.",22,990,"10/14/04 12:50:19","","10/14/04 20:05:58","",NA,"221","150","350","9",392460,10,30,392460,11,29,"T",99,"22.117.A.1"
"37864",NA,NA,"22.1208",22,22,1208,"A","1",0,1984,"M","4144","1997","","3-3 ","2004","",1,"1","1",100,90,1,2,2,2,1,4,"","",1,2,1,1,8,3,NA,NA,"0","0","","0","",200,NA,13,NA,1,"2",2,"PARCELA LOCALIZADA POR FOTO AEREA ORTOFOTO Y PIES DEL IFN2
22,[CLAESP. RESTO DE ESPECIES=10%] 
22,[PIESMAY 001-071]MEDIDA APROXIMADA TRONCOS PEGADOS
22,[PIESMAY 002-071]MEDIDA APROXIMADA TRONCOS PEGADOS
22,[PIESMAY 009-021]ENTRA POR CORRECION DE PENDIENTE
22,[PIES MAYORES]
22,[PIESMAY 016-071]ENTRA POR CORRECCION DE PENDIENTE DISTANCIA COMPR
22,PIE 321G NO ENTRA POR DIAMETRO
22,[PIESMAY 019-071]MEDIDA APROXIMADA TRONCO PEGADO
22,PIE A 397G NO ENTRA POR DISTANCIA
22,",11,990,"11/14/04 22:48:57","","11/15/04 00:46:46","",NA,"221","35","205","5",406998,20,20,406998,21,19,"T",99,"22.1208.A.1"
"37980",NA,NA,"22.1312",22,22,1312,"A","1",0,1984,"K","4291","1997","","1-4 ","2004","",1,"1","1",100,75,1,2,2,2,2,5,"","",1,1,1,1,4,3,NA,NA,"0","0","","0","",25,NA,8,NA,2,"3",3,"[CLAESP. RESTO DE ESPECIES=10%]. PARCELA LOCALIZADA POR REFERENCIAS DE FOTOS Y CROQUIS. PIE 13 ENTRA POR PENDIENTE. EL ENEBRO ES EL OXYCEDRUS. DIFICULTAD EN EL LEVANTAMIENTO POR ESPESURA DE LA MASA. HAY ABUNDANTES MUSGOS Y LIQUENES.",17,990,"11/10/04 12:06:42","","11/10/04 13:43:42","",NA,"220","120","317","6",406986,28,12,406986,29,11,"T",99,"22.1312.A.1"
"38085",NA,NA,"22.1418",22,22,1418,"A","1",0,1984,"J","4249","1997","","1-2 ","2004","",1,"1","1",95,85,1,3,2,2,2,4,"","",1,1,1,1,7,2,NA,NA,"0","0","","0","",86,NA,14.2,NA,2,"2",3,"PARCELA ENCONTRADA POR PIES DEL IFN2. BOSQUE MIXTO DE HAYA Y PINO SILVESTRE CON SUBPISO DE BOJ. [CLAESP. RESTO DE ESPECIES=10%].
22,CON RUMBO 12 NO ENTRA 021 POR DIAM. CON RUMBO 25 NO ENTRA 071 POR DIAM. CON RUMBO 115 NO ENTRA 021 POR DIAM. [PIESMAY 002-071] HT COMP.DIAM SIGO CRITERIO MEDICION IFN2. [PIESMAY 006-044] MEDIDO A CINTA.
22,[PIESMAY 007-021] ENTRA POR PENDIENTE. CON RUMBO 244 NO ENTRA 021 POR DIAM. [PIES MAYORES] CON RUMBO 263 NO ENTRA 021 POR DISTANCIA LATERAL JUSTA. [PIESMAY 014-021] ENTRA POR PENDIENTE. [PIESMAY 017-021] ENTRA POR PENDIENTE. [PIESMAY 024-071] ENTRA POR PENDIENTE.",20,990,"09/28/04 11:15:36","","09/28/04 13:08:17","",NA,"220","55","366","10",392488,30,10,392488,31,9,"T",99,"22.1418.A.1"
"38100",NA,NA,"22.1432",22,22,1432,"A","1",0,1984,"J","4249","1997","","1-2 ","2004","",1,"1","1",100,90,1,2,2,2,1,4,"","",1,1,1,1,5,2,NA,NA,"0","0","","0","",11,NA,12.5,NA,2,"2",3,"PARCELA ENCONTRADA POR PIES DEL IFN2. BOSQUE MIXTO DE PINO SILVESTRE Y HAYA CON ALGUN ABETO JOVEN. [CLAESP. RESTO DE ESPECIES=10%]. [PIESMAY 001-021] ENTRA POR PENDIENTE.. CON RUMBO 145 NO ENTRA 021 POR DIAM. [PIESMAY 013-] ENTRA POR PENDIENTE.
22,
22,",20,990,"09/24/04 11:46:47","","09/24/04 13:39:46","",NA,"220","387","291","10",392488,24,16,392488,25,15,"T",99,"22.1432.A.1"
"38127",NA,NA,"22.1463",22,22,1463,"A","1",0,1984,"K","4231","1997","","2-3 ","2004","",1,"1","1",100,85,1,3,2,2,1,4,"","",1,1,1,1,5,6,NA,NA,"0","0","","0","",260,NA,9.5,NA,3,"2",2,"PARCELA ENCONTRADA POR FOTOS AEREAS Y PIES MAYORES. PARCELA PINCHADA EN UNA MASA DE PINOS SILVESTRE Y HAYAS CON SUBPISO DE BOJ Y ROBLES,ENCINA,ENEBRO. NO DEJO OCUPACION AL RESTO DE SPP. HAY ROBLE HIBRIDADO EN TODA LA PARCELA. EL PIE N4 Y N16 FORMA Y CALIDAD COMPROBADA. EL PIE N8,N10 Y N20 FORMA COMPROBADA. UN PIE(021) A 111G Y 14.3M NO ENTRA POR DIAMETRO. UN PIE(021) A 146G Y 11.5M NO ENTRA POR DIAMETRO.  ES DUDOSO.
22,[CLAESP. RESTO DE ESPECIES=10%]",24,990,"08/30/04 02:40:12","","08/30/04 03:20:14","",NA,"220","100","395","8",392489,0,40,392489,1,39,"T",99,"22.1463.A.1"
"38128",NA,NA,"22.1464",22,22,1464,"A","1",0,1984,"K","4232","1997","","2-3 ","2004","",1,"1","1",100,90,1,2,3,3,2,4,"","",1,2,1,1,5,4,NA,NA,"0","0","","0","",290,NA,15.5,NA,3,"3",3,"PARCELA ENCONTRADA POR FOTOS AEREAS Y PIES MAYORES. PARCELA PINCHADA EN UNA MASA DE PINOS,HAYAS,ARCE. DEJO UN 20% ALRESTO DE SPP.EL PIE N1 MEDIDO A 1.25M PARA EVITAR RAMA.
22,EL PIE N2 ENTRA POR PENDIENTE.EL PIE N4 ENTRA POR PENDIENTE.
22,EL PIE N6 ENTRA POR PENDIENTE. EL PIE N9 ENTRA POR PENDIENTE.
22,EL PIE N14 ALTURA COMPROBADA Y MEDIDO CON CINTA. DIAMETROS COMPROBADOS.EL PIE N18 MEDIDO A 1.20M PARA EVITAR ENSANCHAMIENTO Y MEDIDO CON CINTA; ALTURA COMPROBADA. EL PIE N19 ENTRA POR PENDIENTE Y DISTANCIA COMPROBADA.
22,HAY TOCONES MUY ANTIGUOS.
22,",24,990,"10/04/04 00:41:00","","10/04/04 03:01:26","",NA,"220","50","398","8",392510,36,4,392510,37,3,"T",99,"22.1464.A.1"
"38283",NA,NA,"22.1603",22,22,1603,"A","1",0,1982,"02","5713","1997","","1-3 ","2004","",1,"1","1",100,95,1,3,2,3,1,4,"","",1,1,1,1,6,5,NA,NA,"0","0","","0","",330,NA,3,NA,3,"3",3,"[IDENTIFICACIÓN Y CLASIFICACIÓN]PARCELA CON SUBPISO DE BOJ.
22,[CLAESP. RESTO DE ESPECIES=10%]
22,[PIESMAY 011-021]COMPROBADO DIAMETRO.
22,[PIES MAYORES]A 275G Y 4.0M HAYA NO ENTRA POR DIAMETRO.A 280G Y 3.6M HAYA NO ENTRA POR DIAMETRO.
A 321G Y 8.7M PINO NO ENTRA POR DIAMETRO.A 25.4M Y 323G PINO NO ENTRA POR DISTANCIA.
22,[PIESMAY 020-021]COMPROBADO RUMBO.
22,[PIESMAY 021-022]COMPROBADO RUMBO.
22,[PIESMAY 022-022]COMPROBADO RUMBO.
22,[PIESMAY 026-021]COMPROBADO RUMBO.
22,[PIESMAY 027-021]COMPROBADO RUMBO.
22,[PIESMAY 028-021]COMPROBADO RUMBO.
22,[PIESMAY 029-021]COMPROBADO RUMBO.
22,[PIESMAY 031-021]COMPROBADO RUMBO.",21,990,"09/23/04 12:11:02","","09/23/04 14:46:13","",NA,"220","250","150","10",392469,24,16,392469,25,15,"T",99,"22.1603.A.1"
