"","X","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","bearing","distance","species","dbh_1","dbh_2","height","Hcopa","Calidad","Forma","ParEsp","NPae","CPae","VPae","Agente","Import","Elemento","INVENTORY_ID","PLOT_ID_short","PLOT_ID","TREE_ID_IFN4","TREE_ID","dbh","expan","g","slenderness","dead"
"229",189207,9.1912,"9.1912.A.1",9,9,1912,"A","1",34,31,27,341,6.19999981,21,478,484,21.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1912","9_1912_A_1","9_1912_A_1_34","IFN4_9_1912_A_1_34",48.1,5.09295817894065,1817.10504481797,45.5301446985447,0
"230",189208,9.1912,"9.1912.A.1",9,9,1912,"A","1",35,32,0,355,21.6000004,21,436,463,22.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1912","9_1912_A_1","9_1912_A_1_35","IFN4_9_1912_A_1_35",44.95,5.09295817894065,1586.89895263995,50.7230238042269,0
"231",189209,9.1912,"9.1912.A.1",9,9,1912,"A","1",36,33,28,359,11.5,21,387,396,21.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1912","9_1912_A_1","9_1912_A_1_36","IFN4_9_1912_A_1_36",39.15,14.1471060526129,1203.79743649795,53.8952756066411,0
"232",189210,9.1912,"9.1912.A.1",9,9,1912,"A","1",37,34,29,369,13.8000002,21,350,385,21.2999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1912","9_1912_A_1","9_1912_A_1_37","IFN4_9_1912_A_1_37",36.75,14.1471060526129,1060.72930705347,57.9591814965986,0
"233",189211,9.1912,"9.1912.A.1",9,9,1912,"A","1",38,35,30,374,11,21,312,294,19.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1912","9_1912_A_1","9_1912_A_1_38","IFN4_9_1912_A_1_38",30.3,14.1471060526129,721.066199833563,63.3663392739274,0
"234",189212,9.1912,"9.1912.A.1",9,9,1912,"A","1",39,36,31,374,9.10000038,21,167,158,13.3000002,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","9_1912","9_1912_A_1","9_1912_A_1_39","IFN4_9_1912_A_1_39",16.25,31.8309886183791,207.394202522139,81.8461550769231,0
"235",189213,9.1912,"9.1912.A.1",9,9,1912,"A","1",40,37,32,383,19.7999992,21,496,506,25.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1912","9_1912_A_1","9_1912_A_1_40","IFN4_9_1912_A_1_40",50.1,5.09295817894065,1971.35724410923,50.8982035928144,0
"236",189214,9.1912,"9.1912.A.1",9,9,1912,"A","1",41,38,33,396,8.89999962,21,462,444,18.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1912","9_1912_A_1","9_1912_A_1_41","IFN4_9_1912_A_1_41",45.3,5.09295817894065,1611.70771712627,41.0596035320088,0
"237",189215,9.1912,"9.1912.A.1",9,9,1912,"A","1",42,39,34,399,14.3000002,21,418,423,23.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1912","9_1912_A_1","9_1912_A_1_42","IFN4_9_1912_A_1_42",42.05,14.1471060526129,1388.74299601478,55.1724156956005,0
"238",189216,9.1913,"9.1913.A.1",9,9,1913,"A","1",1,1,0,2,1.39999998,71,76,75,5.5999999,1.89999998,2,3,NA,NA,49,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_1","IFN4_9_1913_A_1_1",7.55,127.323954473516,44.769658809063,74.1721841059603,0
"239",189217,9.1913,"9.1913.A.1",9,9,1913,"A","1",2,2,0,26,22.6000004,71,434,431,10.8999996,NA,4,5,NA,NA,NA,NA,310,2,9,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_2","IFN4_9_1913_A_1_2",43.25,5.09295817894065,1469.13635202014,25.2023112138728,0
"241",189219,9.1913,"9.1913.A.1",9,9,1913,"A","1",4,3,0,70,1.10000002,71,90,84,5.80000019,1.79999995,2,4,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_4","IFN4_9_1913_A_1_4",8.7,127.323954473516,59.4467869875528,66.6666688505747,0
"242",189220,9.1913,"9.1913.A.1",9,9,1913,"A","1",5,4,0,72,23.1000004,71,442,467,16.1000004,NA,2,4,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_5","IFN4_9_1913_A_1_5",45.45,5.09295817894065,1622.39894962552,35.4235432343234,0
"243",189221,9.1913,"9.1913.A.1",9,9,1913,"A","1",6,5,0,100,4.9000001,21,112,115,7,1.70000005,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_6","IFN4_9_1913_A_1_6",11.35,127.323954473516,101.176954904268,61.6740088105727,0
"245",189223,9.1913,"9.1913.A.1",9,9,1913,"A","1",8,6,3,168,11.6999998,21,356,347,15.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_8","IFN4_9_1913_A_1_8",35.15,14.1471060526129,970.377102336224,43.8122321479374,0
"246",189224,9.1913,"9.1913.A.1",9,9,1913,"A","1",9,7,4,178,9.80000019,21,325,317,16.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_9","IFN4_9_1913_A_1_9",32.1,14.1471060526129,809.282121546365,50.1557644859813,0
"247",189225,9.1913,"9.1913.A.1",9,9,1913,"A","1",10,8,5,229,8.19999981,21,242,235,11.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_10","IFN4_9_1913_A_1_10",23.85,14.1471060526129,446.752146799145,49.4758918238994,0
"248",189226,9.1913,"9.1913.A.1",9,9,1913,"A","1",11,9,6,235,11.6999998,21,407,405,18.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_11","IFN4_9_1913_A_1_11",40.6,14.1471060526129,1294.61891661782,44.8275881773399,0
"249",189227,9.1913,"9.1913.A.1",9,9,1913,"A","1",12,10,0,240,14.8000002,21,227,242,16.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_12","IFN4_9_1913_A_1_12",23.45,14.1471060526129,431.892413547665,71.6417876332623,0
"250",189228,9.1913,"9.1913.A.1",9,9,1913,"A","1",13,11,7,245,8.10000038,21,263,289,17.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_13","IFN4_9_1913_A_1_13",27.6,14.1471060526129,598.28490494964,62.3188434782609,0
"251",189229,9.1913,"9.1913.A.1",9,9,1913,"A","1",14,12,8,258,5.80000019,21,218,227,13.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_14","IFN4_9_1913_A_1_14",22.25,31.8309886183791,388.821178266949,59.7752817977528,0
"252",189230,9.1913,"9.1913.A.1",9,9,1913,"A","1",15,13,9,274,4.0999999,21,294,311,16.6000004,9.89999962,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_15","IFN4_9_1913_A_1_15",30.25,14.1471060526129,718.688406893878,54.8760343801653,0
"253",189231,9.1913,"9.1913.A.1",9,9,1913,"A","1",16,14,10,284,9.80000019,21,352,351,20.2999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_16","IFN4_9_1913_A_1_16",35.15,14.1471060526129,970.377102336224,57.7524870554765,0
"254",189232,9.1913,"9.1913.A.1",9,9,1913,"A","1",17,15,11,291,17.5,71,478,479,16.5,NA,4,2,NA,NA,NA,NA,310,2,9,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_17","IFN4_9_1913_A_1_17",47.85,5.09295817894065,1798.26530637347,34.4827586206897,0
"255",189233,9.1913,"9.1913.A.1",9,9,1913,"A","1",18,16,12,312,6.80000019,71,469,577,11.5,NA,4,5,NA,NA,NA,NA,310,2,9,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_18","IFN4_9_1913_A_1_18",52.3,5.09295817894065,2148.29174235941,21.9885277246654,0
"257",189235,9.1913,"9.1913.A.1",9,9,1913,"A","1",20,17,14,360,13.8000002,71,563,593,13.1000004,NA,5,5,NA,NA,NA,NA,310,3,9,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_20","IFN4_9_1913_A_1_20",57.8,5.09295817894065,2623.88960020473,22.6643605536332,0
"258",189236,9.1913,"9.1913.A.1",9,9,1913,"A","1",21,18,0,370,19.1000004,21,486,444,18.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_21","IFN4_9_1913_A_1_21",46.5,5.09295817894065,1698.22717880613,40.6451604301075,0
"260",189238,9.1913,"9.1913.A.1",9,9,1913,"A","1",23,19,16,380,7.4000001,21,337,328,17.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_23","IFN4_9_1913_A_1_23",33.25,14.1471060526129,868.306757021091,51.4285726315789,0
"261",189239,9.1913,"9.1913.A.1",9,9,1913,"A","1",24,20,0,381,11.8000002,21,228,229,10.8000002,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_24","IFN4_9_1913_A_1_24",22.85,14.1471060526129,410.074052568484,47.2647711159737,0
"262",189240,9.1913,"9.1913.A.1",9,9,1913,"A","1",25,21,17,384,10.3999996,21,333,335,18.2999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_25","IFN4_9_1913_A_1_25",33.4,14.1471060526129,876.158775159657,54.7904167664671,0
"263",189241,9.1913,"9.1913.A.1",9,9,1913,"A","1",26,22,18,392,8.5,21,257,221,9.30000019,NA,4,5,NA,NA,NA,NA,316,2,9,"IFN4","9_1913","9_1913_A_1","9_1913_A_1_26","IFN4_9_1913_A_1_26",23.9,14.1471060526129,448.627284914256,38.9121346861925,0
"264",189643,9.1929,"9.1929.A.1",9,9,1929,"A","1",1,1,1,1,9,21,442,426,20.2999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_1","IFN4_9_1929_A_1_1",43.4,5.09295817894065,1479.3445646489,46.7741917050691,0
"265",189644,9.1929,"9.1929.A.1",9,9,1929,"A","1",2,2,2,37,23.2999992,21,556,613,17.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_2","IFN4_9_1929_A_1_2",58.45,5.09295817894065,2683.23624892645,29.7690326775021,0
"266",189645,9.1929,"9.1929.A.1",9,9,1929,"A","1",3,3,3,44,3.29999995,21,536,591,20.5,NA,3,2,NA,NA,NA,NA,410,1,3,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_3","IFN4_9_1929_A_1_3",56.35,5.09295817894065,2493.89245969459,36.379769299024,0
"267",189646,9.1929,"9.1929.A.1",9,9,1929,"A","1",4,4,4,74,18.5,71,809,809,15.3000002,NA,5,5,NA,NA,NA,NA,310,3,9,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_4","IFN4_9_1929_A_1_4",80.9,5.09295817894065,5140.28175378525,18.9122375772559,0
"268",189647,9.1929,"9.1929.A.1",9,9,1929,"A","1",5,5,5,93,14.5,71,559,542,12.3000002,NA,4,4,NA,39,49,1,310,2,9,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_5","IFN4_9_1929_A_1_5",55.05,5.09295817894065,2380.15109767138,22.3433246139873,0
"269",189648,9.1929,"9.1929.A.1",9,9,1929,"A","1",6,6,6,98,14,71,644,649,16.7999992,NA,4,5,NA,39,49,2,310,2,9,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_6","IFN4_9_1929_A_1_6",64.65,5.09295817894065,3282.66783519465,25.9860776488786,0
"270",189649,9.1929,"9.1929.A.1",9,9,1929,"A","1",7,7,7,126,19.2999992,21,549,548,22.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_7","IFN4_9_1929_A_1_7",54.85,5.09295817894065,2362.8880460399,40.2917053783045,0
"271",189650,9.1929,"9.1929.A.1",9,9,1929,"A","1",8,8,8,149,14.3999996,21,297,311,9.19999981,NA,4,2,NA,NA,NA,NA,316,2,9,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_8","IFN4_9_1929_A_1_8",30.4,14.1471060526129,725.833566685386,30.2631572697368,0
"272",189651,9.1929,"9.1929.A.1",9,9,1929,"A","1",9,9,9,151,14.1000004,21,638,626,26.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_9","IFN4_9_1929_A_1_9",63.2,5.09295817894065,3137.06876016862,41.7721512658228,0
"273",189652,9.1929,"9.1929.A.1",9,9,1929,"A","1",10,10,10,164,10.5,21,474,488,22,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_10","IFN4_9_1929_A_1_10",48.1,5.09295817894065,1817.10504481797,45.7380457380457,0
"274",189653,9.1929,"9.1929.A.1",9,9,1929,"A","1",11,11,11,175,14.3999996,21,684,684,20.7000008,NA,3,2,NA,NA,NA,NA,322,1,4,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_11","IFN4_9_1929_A_1_11",68.4,5.09295817894065,3674.53243134477,30.2631590643275,0
"275",189654,9.1929,"9.1929.A.1",9,9,1929,"A","1",12,12,12,200,4.69999981,21,528,553,23.6000004,NA,3,2,NA,NA,NA,NA,413,1,4,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_12","IFN4_9_1929_A_1_12",54.05,5.09295817894065,2294.46415804471,43.6632754856614,0
"276",189655,9.1929,"9.1929.A.1",9,9,1929,"A","1",13,13,0,222,20.8999996,21,447,442,22.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_13","IFN4_9_1929_A_1_13",44.45,5.09295817894065,1551.79165473609,51.51855928009,0
"277",189656,9.1929,"9.1929.A.1",9,9,1929,"A","1",14,14,13,226,15.6000004,21,532,548,25.2999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_14","IFN4_9_1929_A_1_14",54,5.09295817894065,2290.22104446696,46.8518503703704,0
"279",189658,9.1929,"9.1929.A.1",9,9,1929,"A","1",16,15,15,233,18.7000008,21,421,451,22.2999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_16","IFN4_9_1929_A_1_16",43.6,5.09295817894065,1493.01049269201,51.1467871559633,0
"280",189659,9.1929,"9.1929.A.1",9,9,1929,"A","1",17,16,0,256,21.7999992,21,420,436,22.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_17","IFN4_9_1929_A_1_17",42.8,5.09295817894065,1438.72377163798,53.2710261682243,0
"281",189660,9.1929,"9.1929.A.1",9,9,1929,"A","1",18,17,16,256,11.6999998,21,486,494,26.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_18","IFN4_9_1929_A_1_18",49,5.09295817894065,1885.74099031727,53.2653069387755,0
"282",189661,9.1929,"9.1929.A.1",9,9,1929,"A","1",19,18,17,261,13.6999998,21,402,380,23.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_19","IFN4_9_1929_A_1_19",39.1,14.1471060526129,1200.72456618365,59.3350404092072,0
"285",189664,9.1929,"9.1929.A.1",9,9,1929,"A","1",22,19,20,345,10.8000002,21,440,421,20.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_22","IFN4_9_1929_A_1_22",43.05,5.09295817894065,1455.5803797199,46.9221853658537,0
"287",189666,9.1929,"9.1929.A.1",9,9,1929,"A","1",24,20,22,357,20.8999996,21,451,462,17.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_24","IFN4_9_1929_A_1_24",45.65,5.09295817894065,1636.70890416262,39.2113901423877,0
"288",189667,9.1929,"9.1929.A.1",9,9,1929,"A","1",25,21,23,357,12.6999998,21,314,334,18.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_25","IFN4_9_1929_A_1_25",32.4,14.1471060526129,824.479576008105,58.0246888888889,0
"290",189669,9.1929,"9.1929.A.1",9,9,1929,"A","1",27,22,25,361,9.80000019,21,348,350,19.8999996,NA,4,2,NA,NA,NA,NA,410,1,7,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_27","IFN4_9_1929_A_1_27",34.9,14.1471060526129,956.622816999726,57.0200561604585,0
"291",189670,9.1929,"9.1929.A.1",9,9,1929,"A","1",28,23,26,369,13.3000002,21,278,282,17.7000008,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_28","IFN4_9_1929_A_1_28",28,14.1471060526129,615.752160103599,63.2142885714286,0
"292",189671,9.1929,"9.1929.A.1",9,9,1929,"A","1",29,24,27,377,8.5,21,381,424,20.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_29","IFN4_9_1929_A_1_29",40.25,14.1471060526129,1272.39411208908,51.6770166459627,0
"293",189672,9.1929,"9.1929.A.1",9,9,1929,"A","1",30,25,28,387,13.8000002,21,294,308,18.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_30","IFN4_9_1929_A_1_30",30.1,14.1471060526129,711.578590019722,61.1295667774086,0
"294",189673,9.1929,"9.1929.A.1",9,9,1929,"A","1",31,26,29,387,11.8000002,21,353,365,19.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1929","9_1929_A_1","9_1929_A_1_31","IFN4_9_1929_A_1_31",35.9,14.1471060526129,1012.22900696827,54.0389961002786,0
"296",189693,9.1939,"9.1939.A.1",9,9,1939,"A","1",1,1,0,10,9.60000038,71,134,145,11.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_1","IFN4_9_1939_A_1_1",13.95,31.8309886183791,152.840446092552,83.1541247311828,0
"297",189694,9.1939,"9.1939.A.1",9,9,1939,"A","1",2,2,1,13,6.30000019,21,374,381,21.7000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_2","IFN4_9_1939_A_1_2",37.75,14.1471060526129,1119.24147022658,57.4834458278146,0
"298",189695,9.1939,"9.1939.A.1",9,9,1939,"A","1",3,3,2,17,9.5,21,393,422,20.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_3","IFN4_9_1939_A_1_3",40.75,14.1471060526129,1304.20273770668,50.0613487116564,0
"299",189696,9.1939,"9.1939.A.1",9,9,1939,"A","1",4,4,3,26,13.3000002,21,423,414,24.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_4","IFN4_9_1939_A_1_4",41.85,14.1471060526129,1375.56401483297,59.2592573476702,0
"300",189697,9.1939,"9.1939.A.1",9,9,1939,"A","1",5,5,4,26,3.20000005,21,490,499,22.2000008,10.6000004,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_5","IFN4_9_1939_A_1_5",49.45,5.09295817894065,1920.53609245119,44.8938337714863,0
"301",189698,9.1939,"9.1939.A.1",9,9,1939,"A","1",6,6,5,28,7.4000001,21,298,330,21,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_6","IFN4_9_1939_A_1_6",31.4,14.1471060526129,774.371173183348,66.8789808917197,0
"302",189699,9.1939,"9.1939.A.1",9,9,1939,"A","1",7,7,6,35,3.70000005,21,272,273,18.7999992,10.1999998,3,2,NA,NA,NA,NA,316,1,9,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_7","IFN4_9_1939_A_1_7",27.25,14.1471060526129,583.207223707818,68.9908227522936,0
"303",189700,9.1939,"9.1939.A.1",9,9,1939,"A","1",8,8,7,38,4.19999981,21,246,252,18.5,11.6999998,3,2,NA,NA,NA,NA,316,1,9,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_8","IFN4_9_1939_A_1_8",24.9,14.1471060526129,486.954715288052,74.2971887550201,0
"305",189702,9.1939,"9.1939.A.1",9,9,1939,"A","1",10,9,8,54,12.8000002,21,432,439,25.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_10","IFN4_9_1939_A_1_10",43.55,5.09295817894065,1489.58812019501,57.6349033295063,0
"306",189703,9.1939,"9.1939.A.1",9,9,1939,"A","1",11,10,9,64,14.6999998,21,369,365,25.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_11","IFN4_9_1939_A_1_11",36.7,14.1471060526129,1057.84493229839,68.6648523160763,0
"307",189704,9.1939,"9.1939.A.1",9,9,1939,"A","1",12,11,0,86,10.1000004,71,239,248,20.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_12","IFN4_9_1939_A_1_12",24.35,14.1471060526129,465.680242537024,85.8316205338809,0
"308",189705,9.1939,"9.1939.A.1",9,9,1939,"A","1",13,12,10,97,3.79999995,21,357,333,20.7999992,12.3999996,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_13","IFN4_9_1939_A_1_13",34.5,14.1471060526129,934.820163983813,60.2898527536232,0
"309",189706,9.1939,"9.1939.A.1",9,9,1939,"A","1",14,13,11,100,8,71,191,194,19.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_14","IFN4_9_1939_A_1_14",19.25,31.8309886183791,291.039106923967,100.779218701299,0
"310",189707,9.1939,"9.1939.A.1",9,9,1939,"A","1",15,14,0,101,9.10000038,71,128,125,13.1000004,NA,3,3,NA,NA,NA,NA,316,1,9,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_15","IFN4_9_1939_A_1_15",12.65,31.8309886183791,125.681377602268,103.55731541502,0
"311",189708,9.1939,"9.1939.A.1",9,9,1939,"A","1",16,15,0,112,12.6000004,71,248,279,21.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_16","IFN4_9_1939_A_1_16",26.35,14.1471060526129,545.319616305525,80.0759028462998,0
"312",189709,9.1939,"9.1939.A.1",9,9,1939,"A","1",17,16,0,125,10.6000004,71,225,228,21.3999996,NA,2,2,NA,NA,41,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_17","IFN4_9_1939_A_1_17",22.65,14.1471060526129,402.926929281567,94.4812344370861,0
"313",189710,9.1939,"9.1939.A.1",9,9,1939,"A","1",18,17,0,129,13.6999998,21,264,278,22.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_18","IFN4_9_1939_A_1_18",27.1,14.1471060526129,576.80426518072,83.3948354243542,0
"314",189711,9.1939,"9.1939.A.1",9,9,1939,"A","1",19,18,0,130,11.1999998,71,231,233,21.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_19","IFN4_9_1939_A_1_19",23.2,14.1471060526129,422.732707467043,92.2413775862069,0
"315",189712,9.1939,"9.1939.A.1",9,9,1939,"A","1",20,19,12,143,8.10000038,71,169,169,19.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_20","IFN4_9_1939_A_1_20",16.9,31.8309886183791,224.317569447945,113.017753846154,0
"316",189713,9.1939,"9.1939.A.1",9,9,1939,"A","1",21,20,13,152,6.80000019,71,150,154,18.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_21","IFN4_9_1939_A_1_21",15.2,31.8309886183791,181.458391671346,124.342102631579,0
"317",189714,9.1939,"9.1939.A.1",9,9,1939,"A","1",22,21,14,158,7.19999981,71,182,184,19,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_22","IFN4_9_1939_A_1_22",18.3,31.8309886183791,263.021990940171,103.825136612022,0
"318",189715,9.1939,"9.1939.A.1",9,9,1939,"A","1",23,22,15,159,8.69999981,71,168,173,18.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_23","IFN4_9_1939_A_1_23",17.05,31.8309886183791,228.317209595047,110.263924926686,0
"319",189716,9.1939,"9.1939.A.1",9,9,1939,"A","1",24,23,0,171,13.8999996,71,245,238,21.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_24","IFN4_9_1939_A_1_24",24.15,14.1471060526129,458.061880352068,89.0269151138716,0
"320",189717,9.1939,"9.1939.A.1",9,9,1939,"A","1",25,24,16,182,3.70000005,71,231,232,21.7999992,15.6000004,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_25","IFN4_9_1939_A_1_25",23.15,14.1471060526129,420.912547223369,94.1684630669546,0
"322",189719,9.1939,"9.1939.A.1",9,9,1939,"A","1",27,25,0,187,9.60000038,71,149,156,18.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_27","IFN4_9_1939_A_1_27",15.25,31.8309886183791,182.654160375119,121.967215737705,0
"323",189720,9.1939,"9.1939.A.1",9,9,1939,"A","1",28,26,17,200,9.69999981,21,405,427,21.2999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_28","IFN4_9_1939_A_1_28",41.6,14.1471060526129,1359.17864564909,51.2019211538461,0
"324",189721,9.1939,"9.1939.A.1",9,9,1939,"A","1",29,27,0,206,10.8999996,21,233,238,20.7999992,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_29","IFN4_9_1939_A_1_29",23.55,14.1471060526129,435.583784915633,88.3227142250531,0
"325",189722,9.1939,"9.1939.A.1",9,9,1939,"A","1",30,28,18,209,13.6999998,21,264,291,20.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","9_1939","9_1939_A_1","9_1939_A_1_30","IFN4_9_1939_A_1_30",27.75,14.1471060526129,604.805673201247,74.9549520720721,0
