"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","YEAR","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","CoorX","CoorY","Origen","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"7","1_315",1.315,71,21,NA,6.32975211111111,3.82406111111111,NA,48.6660448209884,155.618166578742,NA,312,1,315,0,960620,0,12,4,6,2,NA,960620,0,110,3,"0110849",481,4750,96,55,0,2,"0","0",10,10,0,5,1,1,8,30,71,71,7,6,4,4,21,21,3,4,3,3,0,NA,0,NA,0,NA,71,3,6,NA,21,3,1,NA,NA,NA,NA,NA,71,21,37,44,45,65,78,2,1,"W",20,1,NA,NA,NA,1,2,0,NA,0,NA,0,NA,"P906","P204",81,NA,"09,00",NA,481000,4750000,1,"IFN2","1_315",29.0996098829649,4489.95193055408,1520.46022300457,10.1538132222222,204.284211399731,0,21.9789473684211,7.44286703601108,25.1566173150693,9.00195058517555,33.8636191772535,30.9349528099528,206.342144100645,77.7223590891453,144.657610058474,-3.23272319056271,42.9016052742859,"1986_1996",5.41666666666667,15.1515151515152,10.2840909090909,814.172727671537,40.1384874146192
"8","1_329",1.329,21,71,15,8.42473155555556,7.06621822222222,1.44,53.7590029999291,43.5730866420478,127.323954473516,326,1,329,0,960704,0,14,4,5,3,NA,960704,0,110,3,"0110917",481,4747,96,55,0,6,"0","2",9,9,0,5,1,1,8,85,21,21,0,4,4,4,0,71,0,3,0,4,0,74,0,1,0,3,21,3,1,NA,71,3,6,NA,74,3,6,NA,21,71,74,15,37,76,95,2,2,"W",20,1,NA,NA,NA,1,2,0,NA,0,NA,0,NA,NA,"P906",200,NA,"07,75",NA,481000,4747000,1,"IFN2","1_329",26.0453400503778,7181.77838760895,2994.37646709605,18.0229747777778,351.979998589009,0,20.4039389067524,8.5072347266881,25.533438529093,9.92821158690176,41.69408056732,38.1189555125725,364.11175881825,53.6871046747446,99.9229609628808,-3.23262165791995,42.8745905217436,"1986_1996",5.49242424242424,15.5227272727273,10.5075757575758,783.463635834781,38.203620218024
"9","1_342",1.342,71,21,44,19.0256045,9.82739358333333,2.12475,589.792851333433,150.100795218223,77.809083289371,339,1,342,0,960612,0,36,4,3,0,NA,960612,0,110,3,"0110041",481,4744,96,55,0,2,"0","2",9,9,0,5,1,1,8,95,71,71,8,7,4,4,21,21,2,2,4,4,0,91,0,1,NA,2,71,3,6,NA,21,3,1,NA,91,3,6,NA,71,21,91,44,45,14,65,2,3,"W",20,1,NA,NA,NA,1,3,0,NA,0,NA,0,NA,NA,"01",283,NA,"09,50",NA,481000,4744000,1,"IFN2","1_342",37.8902564102564,16150.4282258523,11328.5781137508,32.0420841944444,831.84983589364,0,19.4150765306122,13.618537414966,22.1458814274953,16.3487179487179,70.1441346032981,43.1475516335977,684.772701263559,21.2077126808322,39.4720009424474,-3.23252026531369,42.8475756405168,"1986_1996",5.49242424242424,15.5227272727273,10.5075757575758,783.463635834781,38.203620218024
"10","1_472",1.472,21,71,NA,10.2283451388889,2.846475,NA,244.037579407573,413.802852038928,NA,469,1,472,0,960617,0,15,4,3,4,NA,960617,0,111,3,"0111834",500,4749,96,20,0,2,"0","0",10,10,0,5,1,1,8,80,21,71,4,6,4,3,71,21,6,3,4,4,0,NA,0,NA,0,NA,71,3,6,NA,21,3,1,NA,NA,NA,NA,NA,71,21,37,78,15,41,44,2,2,"W",20,1,NA,NA,NA,1,2,0,NA,0,NA,0,NA,NA,"M913",50,NA,"16,00",NA,5e+05,4749000,1,"IFN2","1_472",28.0348484848485,9141.68309237281,4719.82825680299,13.0748201388889,657.840431446501,0,13.8965053763441,7.1747311827957,15.9078922219833,12.4848484848485,51.629751426637,44.533318921256,318.430849352573,31.2288824400903,58.1234994861525,-2.99999999999999,42.8928368379729,"1986_1996",5.61363636363636,15.3409090909091,10.4772727272727,819.000002210791,39.9955605963094
"11","1_484",1.484,71,21,NA,25.4795156944444,4.84633888888889,NA,441.248237780997,56.5884242104517,NA,481,1,484,0,960619,0,29,4,1,0,NA,960619,0,111,3,"0111924",491,4748,96,55,0,2,"0","0",9,9,0,5,1,1,8,90,71,71,0,9,4,4,0,21,0,1,0,4,0,NA,0,NA,0,NA,71,3,6,NA,21,3,1,NA,NA,NA,NA,NA,71,21,65,NA,NA,NA,NA,1,2,"W",20,1,NA,NA,NA,1,2,0,NA,0,NA,0,NA,NA,"01",5,NA,"10,50",NA,491000,4748000,1,"IFN2","1_484",40.5583333333333,13048.8166948774,9648.04338576096,30.3258545833333,497.836661991449,0,26.2110400682012,19.3799374822393,27.8495476430331,23.25,73.9380712547561,57.3248407643312,592.00624141236,19.2767406663248,35.8780570634659,-3.11020557461874,42.8837788051468,"1986_1996",5.64393939393939,15.5984848484848,10.6212121212121,811.236363627694,39.3398971340395
"16","1_909",1.909,71,21,15,16.3032309166667,6.40628611111111,1.575625,202.303616552365,56.5884242104517,28.2942121052258,904,1,909,0,960705,0,21,4,2,0,NA,960705,0,137,3,"0137313",492,4738,96,55,0,2,"0","0",10,10,0,5,1,1,8,90,71,71,0,6,4,4,0,21,0,2,0,4,0,91,0,1,0,2,71,3,6,NA,21,3,1,NA,91,3,6,NA,71,21,91,15,78,NA,NA,2,4,"W",20,1,NA,NA,NA,1,3,0,NA,0,NA,0,NA,NA,"G906",25,NA,"12,75",NA,492000,4738000,1,"IFN2","1_909",42.1535897435897,8799.29483168747,4939.4620782698,24.2851420277778,287.186252868042,0,30.6396798029557,17.1995073891626,32.8128202635086,19.2179487179487,56.1347491219651,45.5903016441706,444.344538314952,30.7051445532398,57.1487134413547,-3.0978183855863,42.7937393677353,"1986_1996",6,15.3939393939394,10.6969696969697,751.409090388905,36.3052708387026
"17","1_917",1.917,21,71,91,21.2797879166667,4.91485488888889,1.31265,614.125873743927,61.6813823893923,254.647908947033,912,1,917,0,960612,0,32,4,3,2,NA,960612,0,137,3,"0137315",490,4737,96,902,0,2,"0","0",10,10,0,5,1,1,8,80,21,21,7,7,4,4,71,71,3,2,4,4,0,NA,0,NA,0,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,21,71,91,44,45,2,37,2,2,"W",20,1,NA,NA,NA,1,2,0,NA,0,NA,0,NA,NA,"M404",145,NA,"08,50",NA,490000,4737000,1,"IFN2","1_917",37.3295212765957,15472.0603435234,6585.26566090052,27.5072928055556,930.455165080352,0,16.628485631747,7.07746693021134,19.4013191121185,11.5505319148936,42.5623059546631,30.9420842268754,619.399581808235,28.3824767024301,52.8257414652671,-3.12225521003756,42.7847107394288,"1986_1996",6.08333333333333,15.7121212121212,10.8977272727273,723.672731507908,34.6292552325698
"18","1_919",1.919,21,71,45,16.4068027777778,4.324708,2.85833680555556,311.236333157484,10.1859163578813,74.2723067762178,914,1,919,0,960612,0,20,4,6,4,NA,960612,0,137,3,"0137313",492,4737,96,902,0,2,"0","0",9,9,0,5,1,1,5,70,21,21,5,5,4,4,44,71,5,2,3,4,0,45,0,2,0,4,21,3,1,NA,71,3,6,NA,45,3,6,NA,21,71,45,44,78,91,2,2,3,"W",20,1,NA,NA,NA,1,3,0,NA,0,NA,0,NA,"P912","G204",150,NA,"12,00",NA,492000,4737000,1,"IFN2","1_919",39.8562176165803,9572.67467826566,3834.29015343968,23.5898475833333,395.694556291583,0,24.1920808008581,9.69002502681444,27.5510140961478,14.6088082901554,40.0545331614085,36.6537749033118,462.473861506749,34.4116242679745,64.0472495067455,-3.09780420712701,42.784734232249,"1986_1996",6.08333333333333,15.7121212121212,10.8977272727273,723.672731507908,34.6292552325698
"92","17_1242",17.1242,21,71,15,8.06105972222222,4.04380902777778,1.550025,406.729299012621,88.4194128288307,127.323954473516,34535,17,1242,0,910103,NA,15,4,6,1,"2",910302,NA,293,4,"0293188",429,4666,89,96,6,NA,"0",NA,10,10,4,5,9,1,30,80,44,21,7,4,4,4,21,71,2,4,4,4,NA,41,NA,1,NA,2,21,3,1,NA,71,3,6,NA,41,3,6,NA,21,71,41,15,76,91,37,2,7,"G",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"P906",335,NA,"7.50",NA,429000,4666000,17,"IFN2","17_1242",27.0375,9539.21677245123,5706.58890397274,13.65489375,622.472666314968,0,15.3247159090909,9.16761363636364,16.7124099066042,14,59.8224051313423,51.7799352750809,326.140170332298,28.6293719886727,53.2852653714007,2.14082206147682,42.1421569869105,"1986_1996",6.15151515151515,15.2878787878788,10.719696969697,793.318183562972,38.2881170860374
"93","17_1273",17.1273,21,71,76,17.1914555555556,6.52969652777778,0.62805625,838.216033617315,325.383439210097,31.8309886183791,34562,17,1273,0,910104,NA,NA,NA,NA,NA,"2",910305,NA,294,3,"0294J47",433,4667,89,96,6,NA,"0",NA,8,8,5,5,9,1,80,70,21,21,0,4,4,4,NA,71,NA,4,NA,4,NA,76,NA,1,NA,3,21,3,1,NA,71,3,6,NA,76,3,6,NA,21,71,76,91,41,37,78,2,4,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"P906",160,NA,"12.50",NA,433000,4667000,17,"IFN2","17_1273",28.06875,17325.960782635,13538.7804923506,24.3492083333333,1195.43046144579,0,14.4934911242604,11.3254437869822,16.1040578884135,14.375,78.1415856944558,51.2135381874861,590.149165940671,20.1200931742957,37.447712947173,2.18910669890987,42.1515144929274,"1986_1996",6.46969696969697,15.7121212121212,11.0909090909091,768.172729145397,36.4219828474111
"94","17_1276",17.1276,21,71,42,9.77843333333333,3.42855625,0.801025,244.037579407573,109.64007190775,127.323954473516,34564,17,1276,0,910104,NA,NA,NA,NA,NA,"2",910305,NA,294,3,"0294J49",436,4667,89,147,6,NA,"0",NA,8,8,5,5,9,1,90,70,21,21,9,5,4,4,42,71,1,3,4,4,NA,76,NA,1,NA,3,21,3,1,NA,71,3,6,NA,76,3,6,NA,21,71,76,42,15,91,37,2,6,"G",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"G906",57,265,"13.75",6.5,436000,4667000,17,"IFN2","17_1276",26.4391891891892,8667.40136195896,5925.86904778824,14.0080145833333,481.001605788839,0,18.0194852941176,12.3198529411765,19.2561778665812,15.3648648648649,68.369616224267,58.1139790442116,316.364544060349,29.6754963679299,55.2323222325245,2.22541206616653,42.1517653576589,"1986_1996",6.67424242424242,15.9166666666667,11.2954545454545,760.209092952988,35.6981857950176
"95","17_1292",17.1292,71,21,NA,11.2561969166667,6.35563611111111,NA,181.931783836602,84.8826363156775,NA,34579,17,1292,0,910108,NA,NA,NA,NA,NA,"2",910305,NA,294,3,"0294J51",439,4666,89,147,6,NA,"0",NA,10,10,5,5,9,1,95,90,71,71,0,5,4,4,NA,21,NA,4,NA,4,NA,91,NA,1,NA,2,71,3,6,NA,21,3,1,NA,91,3,6,NA,71,21,91,74,65,78,76,2,10,"G",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"P906",5,NA,"11.50",NA,439000,4666000,17,"IFN2","17_1292",35.5263586956522,7434.11324471638,4530.75218440981,17.6118330277778,266.81442015228,0,27.8624867444327,16.9809119830329,28.9902987073441,18.7173913043478,60.9454286646755,52.685926707818,338.400621104802,32.7077019390446,60.8758927090761,2.26182251832715,42.1429993193776,"1986_1996",5.53030303030303,14.5530303030303,10.0416666666667,863.118181250312,43.0661878378534
"98","17_379",17.379,71,21,41,33.2259131944444,9.72948402777778,1.59582777777778,2033.64649506311,166.228496118202,45.978094670992,33745,17,379,0,901016,NA,NA,NA,NA,NA,"6",901106,NA,255,5,"0255292",428,4679,89,36,2,2,"0","0",11,11,5,5,9,1,80,80,21,71,0,6,4,4,NA,21,NA,3,NA,4,NA,91,NA,1,NA,2,71,3,6,NA,21,3,6,NA,91,3,1,NA,71,21,91,41,78,74,37,3,4,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"P906",300,NA,"12.00",NA,428000,4679000,17,"IFN2","17_379",33.48125,31718.8728029121,26852.9756761159,44.551225,2245.8530858523,0,14.1233070866142,11.9566929133858,15.8925729199443,19.5625,84.6592999788143,58.4282247526601,1085.436298142,10.7866099214638,20.0761432123063,2.12711247270819,42.2591311986009,"1986_1996",4.93939393939394,13.9621212121212,9.45075757575758,893.154546130787,45.9187536861787
"99","17_406",17.406,21,71,NA,9.16884305555556,8.49627569444445,NA,328.92021572325,664.913984472807,NA,33768,17,406,0,901018,NA,NA,NA,NA,NA,"6",901107,NA,255,5,"0255361",421,4675,89,80,6,6,"0","0",13,13,5,5,9,1,60,50,21,21,0,5,4,4,NA,71,NA,4,NA,4,NA,91,NA,1,NA,1,21,3,1,NA,71,3,6,NA,91,3,6,NA,21,71,91,37,57,NA,NA,3,3,"W",17,NA,NA,NA,6,1,2,NA,0,NA,0,4,NA,"P914","P112",0,NA,"17.50",NA,421000,4675000,17,"IFN2","17_406",24.6689655172414,13898.6475025639,10203.6002404471,17.66511875,993.834200196058,0,13.9848754448399,10.2669039145907,15.0437591250359,13.051724137931,73.4143393345633,52.9074643556053,439.822253489799,24.3038538644641,45.2345690023554,2.04280398017152,42.2224349340528,"1986_1996",4.89393939393939,13.9015151515152,9.39772727272727,884.672725417397,45.6070297813304
"100","17_407",17.407,21,71,NA,10.1938972222222,5.94713611111111,NA,275.868568025952,300.626003618025,NA,33769,17,407,0,901018,NA,NA,NA,NA,NA,"6",901107,NA,255,5,"0255360",422,4675,89,80,6,6,"0","0",12,13,5,5,9,1,50,80,21,21,0,5,4,4,NA,71,NA,4,NA,4,NA,91,NA,1,NA,2,21,3,1,NA,71,3,6,NA,91,3,6,NA,21,71,91,15,76,37,57,3,8,"G",20,NA,NA,NA,6,1,3,NA,0,NA,0,0,NA,NA,"01",65,NA,"11.00",NA,422000,4675000,17,"IFN2","17_407",23.7972972972973,10658.0760223873,6827.74705864231,16.1410333333333,576.494571643976,0,18.4877300613497,11.8435582822086,18.880918403367,12.4054054054054,64.0617222498756,52.129471890971,367.382621282325,33.5730987132002,62.486577595237,2.05491877790469,42.2225353984271,"1986_1996",4.89393939393939,13.9015151515152,9.39772727272727,884.672725417397,45.6070297813304
"101","17_409",17.409,21,71,NA,17.8712625,3.50751319444444,NA,1082.25361302489,123.787177960363,NA,33771,17,409,0,901018,NA,NA,NA,NA,NA,"6",901107,NA,255,5,"0255359",424,4675,89,80,6,6,"0","0",11,12,5,5,9,1,60,80,21,21,0,6,4,3,NA,71,NA,3,NA,4,NA,91,NA,1,NA,1,21,3,1,NA,71,3,6,NA,91,3,6,NA,21,71,91,76,41,37,15,3,8,"G",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,"P813","P906",35,NA,"15.00",NA,424000,4675000,17,"IFN2","17_409",22.2657142857143,17409.6055471711,11731.4876941293,21.3787756944444,1206.04079098525,0,14.4353372434018,9.72727272727273,15.0233047213565,13.6428571428571,67.3851435768774,61.2729372513794,532.570212865691,21.1063759698647,39.2833920711838,2.07914855686272,42.2227324891676,"1986_1996",4.89393939393939,13.9015151515152,9.39772727272727,884.672725417397,45.6070297813304
"102","17_431",17.431,21,71,NA,7.38651944444444,2.71725625,NA,148.544613552436,77.809083289371,NA,33791,17,431,0,901018,NA,NA,NA,NA,NA,"6",901108,NA,255,5,"0255464",415,4672,89,122,6,6,"0","0",15,15,5,5,9,1,30,40,21,21,0,6,4,4,NA,71,NA,2,NA,4,NA,91,NA,1,NA,2,21,3,1,NA,71,3,6,NA,91,3,6,NA,21,71,91,37,76,78,74,2,3,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",266,NA,"14.50",NA,415000,4672000,17,"IFN2","17_431",27.5216216216216,5169.1757127991,1978.82645910923,10.1037756944444,226.353696841807,0,22.83671875,8.7421875,23.8398276590352,10.1351351351351,38.2812767267627,36.826082686831,209.732325307882,65.5807924835041,122.059608297831,1.97055526848442,42.1947914484345,"1986_1996",4.68181818181818,13.6287878787879,9.15530303030303,905.481818090786,47.2705556606619
"103","17_443",17.443,21,71,NA,11.3092763888889,2.61458402777778,NA,509.295817894065,60.1252007236049,NA,33802,17,443,0,901019,NA,NA,NA,NA,NA,"6",901108,NA,255,5,"0255460",423,4671,89,96,6,6,"0","0",9,10,4,3,9,1,30,40,21,21,0,4,3,4,NA,71,NA,3,NA,4,NA,76,NA,2,NA,3,21,3,1,NA,71,3,6,NA,76,3,6,NA,21,71,76,43,91,37,65,2,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"01",273,NA,"3.00",NA,423000,4671000,17,"IFN2","17_443",27.44375,9037.34818523479,4960.3290596974,13.9238604166667,569.42101861767,0,15.8711180124224,8.7111801242236,17.6448569917942,13.5,54.8869973583798,49.1915281257117,325.508174301923,31.0419849883823,57.775644132726,2.06756347378253,42.1866150681604,"1986_1996",5.36363636363636,14.4242424242424,9.89393939393939,845.209091435779,42.4857578330247
"104","17_447",17.447,21,71,NA,10.0156131944444,2.77521805555556,NA,290.015674078565,123.787177960363,NA,33805,17,447,0,901019,NA,NA,NA,NA,NA,"6",901108,NA,255,5,"0255458",428,4671,89,96,6,6,"0","0",11,11,5,4,9,1,60,40,21,21,0,5,4,4,NA,71,NA,4,NA,3,NA,42,NA,1,NA,2,21,3,1,NA,71,3,6,NA,42,3,6,NA,21,71,42,91,37,55,78,3,7,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"01",165,370,"4.50",13,428000,4671000,17,"IFN2","17_447",25.95,7908.76279988759,4907.27741200011,12.79083125,413.802852038928,0,19.1123931623932,11.8589743589744,19.838448489273,15.4375,62.0486103347271,59.4894026974952,285.49573903689,31.8439027982981,59.2681813537422,2.12810427344235,42.1870912049273,"1986_1996",6.15909090909091,15.219696969697,10.6893939393939,790.709089246663,38.2180885318783
"105","17_448",17.448,21,71,NA,10.8860548611111,3.26094861111111,NA,459.78094670992,205.133037762887,NA,33806,17,448,0,901019,NA,NA,NA,NA,NA,"6",901108,NA,255,5,"0255458",429,4671,89,96,6,6,"0","0",10,10,5,5,9,1,60,50,21,21,0,7,4,3,NA,71,NA,2,NA,3,NA,91,NA,1,NA,2,21,3,1,NA,71,3,6,NA,91,3,6,NA,21,71,91,37,41,74,15,2,6,"G",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"P204",325,NA,"10.50",NA,429000,4671000,17,"IFN2","17_448",22.1528571428571,10585.395265042,6599.62497354393,14.1470034722222,664.913984472807,0,15.9199468085106,9.92553191489362,16.4590420890574,11.6571428571429,62.3465143086253,52.6213967885471,339.939056966923,33.2678816406104,61.9185046135711,2.1402126062671,42.1871825988562,"1986_1996",6.15909090909091,15.219696969697,10.6893939393939,790.709089246663,38.2180885318783
"106","17_537",17.537,21,71,42,10.8178972222222,2.7215125,1.690225,438.560287631001,190.985931710274,159.154943091895,33888,17,537,0,901114,NA,NA,NA,NA,NA,"5",901205,NA,256,1,"0256K54",449,4681,89,39,6,NA,"0",NA,10,10,5,5,9,1,80,75,21,21,4,5,3,4,42,71,6,3,3,3,NA,42,NA,1,NA,3,21,3,1,NA,71,3,6,NA,42,3,6,NA,21,71,42,95,74,76,52,2,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,"P714","M704",150,NA,"9.00",NA,449000,4681000,17,"IFN2","17_537",24.0941176470588,12129.905568336,6297.23058166933,15.6685409722222,820.532151051549,0,14.782974137931,7.67456896551724,15.5927076650461,11.8676470588235,51.91491843191,49.25537109375,384.628051935371,29.4162682059851,54.7498442582806,2.38151128452273,42.2787971427001,"1986_1996",6.42424242424242,15.0454545454545,10.7348484848485,850.527271509171,41.0192180632848
"107","17_577",17.577,21,71,42,11.2807631944444,7.06530069444444,1.247725,456.244170196767,219.2801438155,63.6619772367581,33928,17,577,0,901120,NA,NA,NA,NA,NA,"5",901211,NA,256,1,"0256K54",449,4679,89,208,6,NA,"0",NA,9,9,5,5,9,1,70,80,71,71,6,5,3,4,21,21,2,3,3,4,45,42,2,1,3,3,71,3,6,NA,21,3,1,NA,42,3,6,NA,71,21,42,91,45,37,95,3,6,"G",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",370,140,"8.25",9.5,449000,4679000,17,"IFN2","17_577",25.0689655172414,13726.4064863733,8281.36220554829,20.3992951388889,771.017279867404,0,17.8029816513761,10.7408256880734,18.3539939532707,11.5344827586207,60.3316112907589,46.0110041265475,469.524204273325,31.222654265867,58.1119075477614,2.38168733650182,42.2607862511478,"1986_1996",6.42424242424242,15.0454545454545,10.7348484848485,850.527271509171,41.0192180632848
"108","17_602",17.602,21,71,73,18.1037270833333,4.2527,1.2544,749.796620788485,300.626003618025,127.323954473516,33953,17,602,0,901127,NA,NA,NA,NA,NA,"2",910201,NA,256,1,"0256K60",455,4678,89,208,6,NA,"0",NA,7,7,4,5,9,1,70,85,71,21,6,7,3,3,21,71,2,2,3,4,45,NA,2,NA,3,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,21,71,57,45,42,74,15,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"M906",205,NA,"15.00",NA,455000,4678000,17,"IFN2","17_602",28.9375,20961.9438769822,17308.9842553719,26.9849840277778,1510.20357111643,0,13.8802107728337,11.4613583138173,15.0833703813468,15.1875,82.5733737145364,52.4838012958963,671.168713726398,16.943220492281,31.5348866379099,2.45450421088437,42.25214975672,"1986_1996",6.59848484848485,15.4242424242424,11.0113636363636,850.236363909461,40.4655489583735
"109","17_617",17.617,21,71,55,29.8964421944444,11.5631347222222,0.469225,507.315223046699,272.331791512799,31.8309886183791,33968,17,617,0,901127,NA,NA,NA,NA,NA,"5",901127,NA,256,3,"0256L92",446,4677,89,167,2,NA,"0",NA,11,11,5,5,9,1,80,90,21,21,7,6,3,4,42,71,3,2,3,4,NA,74,NA,1,NA,2,21,3,1,NA,71,3,6,NA,74,3,6,NA,21,71,74,55,76,91,15,3,8,"G",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,"P906","P402",7,NA,"11.75",NA,446000,4677000,17,"IFN2","17_617",37.6513586956522,19859.0213420145,12775.6855918726,41.9288019166667,811.478003177877,0,24.4726551603905,15.7437238493724,25.6491460123156,18.6902173913044,64.3318992001077,49.6402202703581,845.56122306272,18.7822350518828,34.9576784081599,2.34550447649121,42.2425735859382,"1986_1996",6.31060606060606,14.8106060606061,10.5606060606061,835.563635761088,40.639056713509
"110","17_627",17.627,21,71,NA,9.22122222222222,2.2888125,NA,551.737136051904,95.4929658551372,NA,33978,17,627,0,901128,NA,NA,NA,NA,NA,"2",910201,NA,256,3,"0256L82",432,4676,89,36,6,NA,"0",NA,9,9,5,5,9,1,70,80,21,21,6,6,3,3,42,71,4,2,3,3,NA,74,NA,1,NA,2,21,3,1,NA,71,3,6,NA,74,3,6,NA,21,71,74,42,91,76,9,3,6,"G",18,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"P112",193,48,"12.50",11.25,432000,4676000,17,"IFN2","17_627",23.52,9129.12753575112,6530.65783153744,11.5100347222222,647.230101907041,0,14.1049180327869,10.0901639344262,15.0474885801022,11.9,71.5364946536495,50.5952380952381,286.546263437076,33.0311492867572,61.4778960559662,2.17595288687591,42.2324747804829,"1986_1996",6.16666666666667,15.4242424242424,10.7954545454545,801.754544962536,38.5543169162312
"111","17_656",17.656,71,21,NA,12.7539618055556,2.94669236111111,NA,1237.87177960363,91.956189341984,NA,34007,17,656,0,910131,NA,NA,NA,NA,NA,"2",910205,NA,256,3,"0256L92",445,4675,89,167,6,NA,"0",NA,9,9,5,5,9,1,80,70,71,71,2,6,3,3,21,21,8,2,3,4,NA,91,NA,1,NA,2,71,3,6,NA,21,3,1,NA,91,3,6,NA,71,21,91,65,37,15,57,2,6,"G",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",168,NA,"8.75",NA,445000,4675000,17,"IFN2","17_656",21.1838235294118,15513.7164972953,10131.0963219274,15.7006541666667,1329.82796894561,0,11.6659574468085,7.61835106382979,12.2607264154308,11.4558823529412,65.3041218311143,54.0784449843804,423.809075650633,23.9372206807947,44.5521877578937,2.33357448651509,42.2244929497806,"1986_1996",6.31060606060606,14.8106060606061,10.5606060606061,835.563635761088,40.639056713509
"112","17_693",17.693,21,71,NA,23.6491466666667,5.74442986111111,NA,278.980931357527,201.596261249734,NA,34044,17,693,0,901128,NA,NA,NA,NA,NA,"2",910206,NA,256,1,"0256M21",444,4673,89,170,2,NA,"0",NA,12,12,5,5,9,1,80,70,71,21,6,6,4,4,21,71,4,2,4,3,NA,91,NA,1,NA,2,21,3,1,NA,71,3,6,NA,91,3,6,NA,21,71,91,57,95,55,65,3,7,"G",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"01",201,NA,"9.50",NA,444000,4673000,17,"IFN2","17_693",38.1349740932642,12817.8368943564,6478.38427467303,29.3935765277778,480.577192607261,0,26.6717544892552,13.4804239034442,27.9061354453824,14.8549222797927,50.5419465707621,38.9535397178008,573.346884712818,30.7077529546614,57.1535682234296,2.3216512529837,42.2064110645846,"1986_1996",5.25,13.8787878787879,9.56439393939394,888.300000884316,45.4039109842129
"113","17_705",17.705,21,71,78,21.5803902777778,8.13409791666667,0.4356,403.192522499468,258.184685460186,31.8309886183791,34056,17,705,0,901128,NA,NA,NA,NA,NA,"2",910206,NA,256,1,"0256M33",431,4672,89,147,6,NA,"0",NA,8,9,4,5,9,1,80,80,21,21,0,6,3,4,NA,71,NA,2,NA,4,NA,91,NA,1,NA,2,21,3,1,NA,71,3,6,NA,91,3,6,NA,21,71,91,78,74,15,76,3,8,"G",19,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"P906",223,NA,"16.00",NA,431000,4672000,17,"IFN2","17_705",32.5875,15509.6492043052,11070.1104861696,30.1500881944444,693.208196578033,0,22.3737244897959,15.969387755102,23.5324696983135,18.3125,71.3756342283792,56.1948599923283,629.066163624446,20.7405618828534,38.6025353373824,2.16431081712196,42.1963666880998,"1986_1996",6.15909090909091,15.219696969697,10.6893939393939,790.709089246663,38.2180885318783
