"","Pvalor","PlotID"
"426","4.86483031366996e-31","5.2642.A.1"
"427","6.77224257059006e-33","5.2643.A.1"
"428","4.01392604819032e-20","5.2703.N.N"
"429","1.09513879071931e-33","5.2705.N.N"
"430","1.42380304285916e-40","5.2712.N.N"
"431","7.66699591286602e-18","5.2718.N.N"
"432","7.77879456485044e-11","5.2724.N.N"
"435","4.10412744357074e-14","5.2738.N.N"
"436","6.05071375731416e-18","5.2744.N.N"
"437","7.11733204653098e-14","5.2754.N.N"
"438","1.6652964183922e-22","5.2759.N.N"
"440","4.80156575399634e-19","5.2771.N.N"
"441","3.35766859673366e-05","5.2774.N.N"
"442","8.43393669578955e-32","9.6.A.4"
"443","1.31506856815999e-17","9.8.1.1"
"444","1.19879861369534e-19","9.13.1.1"
"445","2.44930113071904e-23","9.15.1.4"
"446","1.31408895811562e-18","9.15.A.4"
"447","4.03465199750669e-24","9.17.A.1"
"448","1.77313891386647e-47","9.20.A.1"
"449","6.50386178198912e-15","9.21.A.1"
"450","1.67524003630938e-39","9.22.A.1"
"451","5.40405808424425e-30","9.23.A.4"
"452","2.15031096575432e-48","9.28.A.1"
"453","1.27678054159773e-34","9.31.A.4"
"454","1.52959078181207e-29","9.33.A.1"
"456","2.28329956030081e-26","9.57.A.1"
"457","1.65621040356247e-30","9.59.A.1"
"458","2.52068688630579e-21","9.60.A.4"
"459","6.29151736077475e-15","9.73.A.1"
"460","4.13423679739255e-19","9.82.A.1"
"461","1.36403427348847e-16","9.83.A.1"
"462","4.47746451115374e-25","9.91.A.1"
"463","5.95444256997231e-27","9.96.A.1"
"464","2.35346151992706e-43","9.99.A.1"
"466","1.74640619524958e-07","9.112.A.1"
"467","1.22036571157331e-30","9.114.A.1"
"468","5.05575771339826e-22","9.116.A.1"
"469","6.73872899951113e-31","9.120.A.1"
"470","5.71042573391854e-13","9.127.1.1"
"472","6.68090145311464e-17","9.134.1.4"
"473","1.98451072711507e-21","9.134.A.4"
"474","4.3360690607317e-20","9.140.1.1"
"475","5.40482292211378e-16","9.140.A.1"
"476","1.8109926103456e-19","9.141.1.1"
"477","4.36472449636609e-17","9.141.A.1"
"478","4.33275273362558e-26","9.144.A.1"
"480","7.75084683136814e-22","9.157.A.1"
"481","3.26288476488425e-28","9.158.A.1"
"482","8.28267048502709e-10","9.160.A.4"
"483","1.3321191418508e-32","9.162.A.1"
"485","3.7505380114843e-43","9.164.A.1"
"486","2.78585387615402e-16","9.165.1.1"
"487","5.10739300451698e-23","9.165.A.1"
"488","1.46169378124013e-37","9.169.A.1"
"491","9.9834436776381e-25","9.185.A.1"
"492","9.02245084927791e-23","9.186.A.1"
"493","6.96428521962569e-13","9.187.A.1"
"494","3.04219484211915e-17","9.189.A.4"
"495","2.59259439504254e-12","9.193.A.1"
"496","7.08709431115824e-08","9.199.1.1"
"497","5.92495099798136e-16","9.201.A.1"
"498","5.32696016852154e-08","9.202.A.1"
"499","1.64890213516964e-19","9.210.A.1"
"500","5.61048569321422e-26","9.213.A.1"
"501","1.24051191105305e-08","9.218.A.1"
"502","6.58326822277492e-19","9.222.A.1"
"503","6.16397106345592e-08","9.224.A.1"
"504","1.30834123327545e-17","9.230.A.1"
"505","8.5756866637089e-26","9.233.A.1"
"506","8.76630390841078e-31","9.235.A.1"
"507","3.4362865687915e-18","9.236.A.1"
"508","6.66924233941019e-52","9.250.A.1"
"510","2.25281815153756e-20","9.273.A.1"
"511","1.15913778723124e-16","9.299.A.1"
"512","6.91075393827355e-12","9.300.A.1"
"513","1.30533202430442e-19","9.305.A.1"
"514","1.69540992013583e-09","9.314.A.1"
"515","5.26850283352843e-36","9.318.A.4"
"516","2.13350903353843e-30","9.338.A.1"
"517","5.26868234079368e-37","9.358.A.1"
"518","7.08687619139565e-12","9.372.A.1"
"519","8.36349744083677e-36","9.374.A.1"
"520","1.25834007976324e-13","9.379.A.1"
"521","1.30378907720415e-16","9.382.A.1"
"522","2.98841588835307e-50","9.389.A.1"
"523","1.39219247218164e-23","9.416.A.1"
"524","5.25322448583818e-18","9.417.A.1"
"525","6.38356898627726e-17","9.425.A.1"
"526","4.74154433164635e-15","9.427.A.1"
"527","9.6300621426441e-17","9.433.A.1"
"528","4.81484625276821e-12","9.434.A.1"
"529","2.57574611658309e-47","9.438.A.1"
"530","4.29008185585519e-37","9.439.A.1"
"531","1.53597819348255e-12","9.441.A.1"
"533","3.37282298958361e-21","9.447.A.1"
"534","1.12731636127922e-16","9.457.A.1"
"535","7.81007437479096e-18","9.458.A.1"
"536","3.93038849823988e-12","9.460.A.1"
"537","1.01721720258338e-11","9.461.A.1"
"538","9.75092098003311e-49","9.478.A.1"
"539","1.29905913675962e-16","9.479.A.1"
"540","3.87883204668868e-32","9.480.A.1"
"541","2.57565732551795e-15","9.489.A.1"
"542","3.20560440198784e-09","9.491.A.1"
"543","4.10947538706026e-15","9.499.A.1"
"544","5.33631618338632e-18","9.504.A.1"
"545","3.15483194873877e-09","9.506.A.1"
"546","3.76529450165961e-17","9.509.A.1"
"547","6.73565438297961e-27","9.551.A.1"
"548","9.5723386656277e-17","9.552.A.1"
"549","5.61212959252903e-16","9.557.A.1"
"550","2.94885004099808e-15","9.558.A.1"
"551","5.41722396539527e-24","9.559.A.1"
"552","8.04298068922758e-19","9.563.A.1"
"553","5.29116490886481e-18","9.565.A.1"
