"","PlotID","G","N","Especie","G.e","N.e","porcentajeG","porcentejeN","PlotID0"
"38957","23.913",15.3971,1301.53375684039,25,5.805975,332.456992236404,0.377082372654591,0.255434782608696,"9.995"
"38960","23.913",15.3971,1301.53375684039,45,7.442625,827.605704077856,0.483378363458054,0.635869565217391,"9.995"
"38962","23.915",13.6876416666667,442.097064144154,25,6.1641,229.89047335496,0.450340544420545,0.52,"9.995"
"38963","23.915",13.6876416666667,442.097064144154,44,4.51243333333333,106.103295394597,0.329672082541611,0.24,"9.995"
"38964","23.915",13.6876416666667,442.097064144154,45,3.01110833333333,106.103295394597,0.219987373037844,0.24,"9.995"
"38971","23.922",25.2219972222222,604.788783749202,24,20.9929083333333,530.516476972984,0.832325376470869,0.87719298245614,"9.995"
"38972","23.922",25.2219972222222,604.788783749202,26,4.22908888888889,74.2723067762178,0.167674623529131,0.12280701754386,"9.995"
"38973","23.923",11.0988586666667,127.606896594569,25,4.74004888888889,87.9949996472524,0.427075344523913,0.689578713968958,"9.995"
"38975","23.923",11.0988586666667,127.606896594569,44,2.49142977777778,19.2400642315536,0.224476214411155,0.150776053215078,"9.995"
"38977","23.923",11.0988586666667,127.606896594569,76,2.317384,10.1859163578813,0.208794802204287,0.0798226164079823,"9.995"
"38986","23.929",11.3026805555556,367.824757367936,24,7.10086944444444,293.552450591718,0.62824649511608,0.798076923076923,"9.995"
"38987","23.929",11.3026805555556,367.824757367936,26,4.20181111111111,74.2723067762178,0.37175350488392,0.201923076923077,"9.995"
"38994","23.933",11.854025,353.677651315323,24,3.76548888888889,123.787177960363,0.317654879999738,0.35,"9.995"
"38995","23.933",11.854025,353.677651315323,26,8.08853611111111,229.89047335496,0.682345120000262,0.65,"9.995"
"38996","23.934",18.2400055555556,626.009442828122,24,13.67095,519.906147433525,0.749503609434817,0.830508474576271,"9.995"
"38998","23.934",18.2400055555556,626.009442828122,66,3.84142222222222,91.956189341984,0.210604224353002,0.146892655367232,"9.995"
"39002","23.937",16.3076312222222,614.125873743927,25,9.75541422222222,94.6441394919804,0.598211603468726,0.15411195577056,"9.995"
"39004","23.937",16.3076312222222,614.125873743927,45,4.244525,477.464829275686,0.260278451367973,0.777470628887353,"9.995"
"39021","23.950",24.2740328888889,229.749002294434,24,4.74340977777778,52.6272345157201,0.195410865573516,0.229064039408867,"9.995"
"39022","23.950",24.2740328888889,229.749002294434,26,19.5306231111111,177.121767778714,0.804589134426484,0.770935960591133,"9.995"
"39023","23.951",29.2344646666667,802.423855304205,24,9.63936177777778,104.122700547231,0.329725954885319,0.129760225669958,"9.995"
"39024","23.951",29.2344646666667,802.423855304205,26,19.5951028888889,698.301154756974,0.670274045114681,0.870239774330042,"9.995"
"39026","23.952",19.547518,543.390343480862,26,10.4242235555556,101.293279336709,0.533276068887905,0.186409789117417,"9.995"
"39027","23.952",19.547518,543.390343480862,45,7.49804166666667,396.118969473162,0.383580241065217,0.728976828950794,"9.995"
"39028","23.953",28.2838372222222,653.313357509665,25,6.44736055555556,84.4582231340991,0.227952116429589,0.129276743178865,"9.995"
"39029","23.953",28.2838372222222,653.313357509665,26,18.3378266666667,155.052282336638,0.648350028413361,0.237332178432222,"9.995"
"39041","23.960",48.7898712222222,2437.12195968363,25,34.2871513333333,2171.1563658945,0.702751421030942,0.890868984733267,"9.995"
"39042","23.960",48.7898712222222,2437.12195968363,26,14.5027198888889,265.965593789123,0.297248578969058,0.109131015266732,"9.995"
"39052","23.968",12.1837771111111,245.876703194413,25,9.903166,136.236631286662,0.812815755712464,0.554085155350978,"9.995"
"39053","23.968",12.1837771111111,245.876703194413,45,2.28061111111111,109.64007190775,0.187184244287536,0.445914844649022,"9.995"
"39054","23.969",11.4868555555556,234.983431533901,25,3.17806388888889,60.1252007236049,0.276669613674374,0.255869957856713,"9.995"
"39055","23.969",11.4868555555556,234.983431533901,26,6.41166666666667,79.3652649551585,0.55817422232368,0.337748344370861,"9.995"
"39056","23.969",11.4868555555556,234.983431533901,45,1.897125,95.4929658551372,0.165156164001946,0.406381697772426,"9.995"
"39060","23.970",14.119775,2069.01426019464,25,4.5578,668.45076098596,0.322795511968144,0.323076923076923,"9.995"
"39062","23.970",14.119775,2069.01426019464,44,2.58195,286.478897565412,0.182860562579786,0.138461538461538,"9.995"
"39063","23.970",14.119775,2069.01426019464,45,6.08175,1082.25361302489,0.430725702073865,0.523076923076923,"9.995"
"39064","23.971",18.356625,1506.66679460328,25,11.2570916666667,696.744973091186,0.613244083085353,0.462441314553991,"9.995"
"39067","23.971",18.356625,1506.66679460328,45,4.8772,668.45076098596,0.265691541882018,0.443661971830986,"9.995"
"39080","23.98",15.4740998888889,270.351196665433,23,11.5363083333333,236.964026381266,0.74552370840109,0.876504447933019,"9.995"
"39081","23.98",15.4740998888889,270.351196665433,46,3.93779155555556,33.3871702841665,0.25447629159891,0.123495552066981,"9.995"
"39086","23.984",11.3649991111111,337.832892536397,24,6.36042533333333,303.313953768021,0.559650315072616,0.897822445561139,"9.995"
"39087","23.984",11.3649991111111,337.832892536397,26,5.00457377777778,34.5189387683755,0.440349684927384,0.102177554438861,"9.995"
"39107","24.10",33.1703428888889,638.883309335999,71,6.93900722222222,102.142105699865,0.209193111010818,0.159875996457042,"9.995"
"39108","24.10",33.1703428888889,638.883309335999,77,24.4541836666667,526.555287278253,0.737230355097056,0.824180690876882,"9.995"
"39135","24.1037",13.700869,273.463559997008,26,8.68635833333333,234.983431533901,0.63400053918721,0.859286083807553,"9.995"
"39136","24.1037",13.700869,273.463559997008,72,5.01451066666667,38.4801284631071,0.36599946081279,0.140713916192447,"9.995"
"39151","24.1058",17.4922106666667,415.641975825768,58,8.52976044444445,190.137105347118,0.487631929833708,0.457454050374404,"9.995"
"39152","24.1058",17.4922106666667,415.641975825768,72,7.51405022222222,66.3499273867546,0.429565500062326,0.159632402995235,"9.995"
"39163","24.1067",13.78575,1336.90152197192,21,10.4744,891.267681314614,0.759799067878063,0.666666666666667,"9.995"
"39164","24.1067",13.78575,1336.90152197192,43,3.31135,445.633840657307,0.240200932121938,0.333333333333333,"9.995"
"39169","24.108",28.6355551111111,1169.82419949056,41,9.508264,10.1859163578813,0.332043990874499,0.00870721973636474,"9.995"
"39170","24.108",28.6355551111111,1169.82419949056,71,19.1272911111111,1159.63828313268,0.667956009125501,0.991292780263635,"9.995"
"39172","24.1082",36.8567166666667,1984.13162387896,43,30.360675,1588.0126544058,0.823748769446365,0.800356506238859,"9.995"
"39173","24.1082",36.8567166666667,1984.13162387896,45,6.49604166666667,396.118969473162,0.176251230553635,0.199643493761141,"9.995"
"39174","24.1083",12.8632486666667,286.054484383833,43,7.11421111111111,215.743367302347,0.553064882399934,0.754203758654797,"9.995"
"39175","24.1083",12.8632486666667,286.054484383833,72,5.74903755555556,70.3111170814862,0.446935117600066,0.245796241345203,"9.995"
"39189","24.1099",20.0699666666667,226.353696841807,21,11.4109666666667,113.176848420903,0.568559323300653,0.5,"9.995"
"39190","24.1099",20.0699666666667,226.353696841807,26,8.659,113.176848420903,0.431440676699347,0.5,"9.995"
"39217","24.1132",26.1637333333333,1697.65272631355,21,18.63315,1464.22547644544,0.712174740607864,0.8625,"9.995"
"39218","24.1132",26.1637333333333,1697.65272631355,26,7.53058333333333,233.427249868113,0.287825259392136,0.1375,"9.995"
"39221","24.114",31.3598966666667,1385.14315361133,42,10.760668,280.112699841736,0.343134676570469,0.202226534572567,"9.995"
"39222","24.114",31.3598966666667,1385.14315361133,71,20.5992286666667,1105.0304537696,0.656865323429531,0.797773465427433,"9.995"
"39230","24.1149",17.2456083333333,1248.48210914309,21,6.28815,636.619772367581,0.364623263990398,0.509915014164306,"9.995"
"39231","24.1149",17.2456083333333,1248.48210914309,25,2.9504,381.971863420549,0.17108123662401,0.305949008498584,"9.995"
"39232","24.1149",17.2456083333333,1248.48210914309,26,8.00705833333333,229.89047335496,0.464295499385592,0.18413597733711,"9.995"
"39233","24.115",13.097721,188.58092368133,42,9.357396,15.278874536822,0.714429327056211,0.0810202550637659,"9.995"
"39234","24.115",13.097721,188.58092368133,71,3.740325,173.302049144508,0.285570672943789,0.918979744936234,"9.995"
"39239","24.1159",21.6788694444444,1223.72467355102,21,4.6342,477.464829275686,0.213765759873958,0.390173410404624,"9.995"
"39240","24.1159",21.6788694444444,1223.72467355102,25,6.498425,509.295817894065,0.299758482177922,0.416184971098266,"9.995"
"39241","24.1159",21.6788694444444,1223.72467355102,26,10.5462444444444,236.964026381266,0.48647575794812,0.19364161849711,"9.995"
"39251","24.1174",22.2032972222222,1206.04079098525,21,13.3243222222222,601.252007236049,0.600105564901709,0.498533724340176,"9.995"
"39252","24.1174",22.2032972222222,1206.04079098525,25,8.878975,604.788783749202,0.399894435098291,0.501466275659824,"9.995"
"39276","24.1208",16.3169722222222,785.164385920017,21,7.64361111111111,410.266075525775,0.468445432584681,0.522522522522523,"9.995"
"39277","24.1208",16.3169722222222,785.164385920017,25,6.27048888888889,282.942121052258,0.384292428980731,0.36036036036036,"9.995"
"39283","24.1216",54.3683027777778,2939.06128243033,25,19.2340833333333,1032.73874184074,0.353773841569963,0.351383874849579,"9.995"
"39284","24.1216",54.3683027777778,2939.06128243033,26,35.1342194444444,1906.32254058959,0.646226158430037,0.648616125150421,"9.995"
"39301","24.123",18.0774791111111,391.308953415273,42,7.62004,20.3718327157626,0.421521161947654,0.052060737527115,"9.995"
"39302","24.123",18.0774791111111,391.308953415273,71,10.4574391111111,370.937120699511,0.578478838052346,0.947939262472885,"9.995"
"39329","24.126",29.8362225555556,1806.86838503972,42,8.70956977777778,95.0685526735588,0.291912616000917,0.0526150955214532,"9.995"
"39330","24.126",29.8362225555556,1806.86838503972,71,18.5039027777778,1488.98291203751,0.620182489365844,0.824068274350141,"9.995"
"39333","24.1261",12.65305,1336.90152197192,21,8.428775,732.112738222719,0.666145711903454,0.547619047619048,"9.995"
"39334","24.1261",12.65305,1336.90152197192,43,4.224275,604.788783749202,0.333854288096546,0.452380952380952,"9.995"
"39336","24.1262",18.34225,1368.7325105903,25,3.097925,254.647908947033,0.168895582603007,0.186046511627907,"9.995"
"39337","24.1262",18.34225,1368.7325105903,43,14.188575,1082.25361302489,0.773546048058444,0.790697674418605,"9.995"
"39341","24.1264",27.7133166666667,1573.86554835319,25,19.958475,1177.74657888003,0.720176341217429,0.748314606741573,"9.995"
"39342","24.1264",27.7133166666667,1573.86554835319,26,7.75484166666667,396.118969473162,0.279823658782571,0.251685393258427,"9.995"
"39350","24.1272",19.075675,1687.04239677409,21,13.225275,795.774715459477,0.693305741474417,0.471698113207547,"9.995"
"39351","24.1272",19.075675,1687.04239677409,43,5.8504,891.267681314614,0.306694258525583,0.528301886792453,"9.995"
"39355","24.1275",10.24095,891.267681314614,21,2.928575,254.647908947033,0.285967122190812,0.285714285714286,"9.995"
"39356","24.1275",10.24095,891.267681314614,25,6.700825,604.788783749202,0.654316738193234,0.678571428571429,"9.995"
"39361","24.1277",16.1240555555556,1573.86554835319,21,11.8612555555556,809.92182151209,0.735624825571179,0.514606741573034,"9.995"
"39362","24.1277",16.1240555555556,1573.86554835319,43,4.2628,763.943726841098,0.264375174428821,0.485393258426966,"9.995"
"39365","24.1279",17.6673111111111,1007.98130624867,21,9.23174166666667,311.236333157484,0.522532354165697,0.308771929824561,"9.995"
"39366","24.1279",17.6673111111111,1007.98130624867,25,3.676625,159.154943091895,0.208103257868581,0.157894736842105,"9.995"
"39368","24.1279",17.6673111111111,1007.98130624867,43,3.1671,509.295817894065,0.179263272157368,0.505263157894737,"9.995"
"39369","24.128",33.3998655555556,1114.36754376432,42,13.1677163333333,153.213158549798,0.394244590937974,0.137488891710042,"9.995"
"39370","24.128",33.3998655555556,1114.36754376432,71,20.2321492222222,961.154385214522,0.605755409062026,0.862511108289958,"9.995"
"39371","24.1280",19.0429805555556,1174.20980236687,21,7.06525,445.633840657307,0.371015975119441,0.379518072289157,"9.995"
"39372","24.1280",19.0429805555556,1174.20980236687,25,8.3636,572.957795130823,0.43919595336456,0.487951807228916,"9.995"
"39373","24.1280",19.0429805555556,1174.20980236687,26,3.61413055555556,155.618166578742,0.189788071515999,0.132530120481928,"9.995"
"39384","24.1287",15.370225,859.436692696235,25,12.088425,732.112738222719,0.786483281799713,0.851851851851852,"9.995"
"39385","24.1287",15.370225,859.436692696235,26,2.6778,95.4929658551372,0.174219960996017,0.111111111111111,"9.995"
"39389","24.1289",17.1611,1464.22547644544,21,8.952275,668.45076098596,0.521660907517583,0.456521739130435,"9.995"
"39390","24.1289",17.1611,1464.22547644544,25,7.479825,668.45076098596,0.435859298063644,0.456521739130435,"9.995"
"39394","24.1290",19.175475,841.752810130469,21,9.181625,445.633840657307,0.478821254753794,0.529411764705882,"9.995"
"39395","24.1290",19.175475,841.752810130469,25,9.39585,381.971863420549,0.48999307709457,0.453781512605042,"9.995"
"39397","24.1291",20.491975,1241.40855611678,21,6.401875,445.633840657307,0.312408882013569,0.358974358974359,"9.995"
"39398","24.1291",20.491975,1241.40855611678,25,14.0901,795.774715459477,0.687591117986431,0.641025641025641,"9.995"
"39401","24.1293",20.53475,983.223870656598,21,14.0054,696.744973091186,0.682034112906171,0.70863309352518,"9.995"
"39402","24.1293",20.53475,983.223870656598,25,6.52935,286.478897565412,0.317965887093829,0.29136690647482,"9.995"
"39413","24.1305",16.163725,1846.19733986599,21,10.8098,1432.39448782706,0.668769111080521,0.775862068965517,"9.995"
"39414","24.1305",16.163725,1846.19733986599,25,5.353925,413.802852038928,0.331230888919479,0.224137931034483,"9.995"
"39418","24.1310",14.7200722222222,512.832594407218,57,3.54207777777778,60.1252007236049,0.240629103193561,0.117241379310345,"9.995"
"39419","24.1310",14.7200722222222,512.832594407218,58,9.75446944444444,293.552450591718,0.662664509873706,0.572413793103448,"9.995"
"39429","24.1332",29.5430424444444,141.612531586655,43,5.079512,20.3718327157626,0.171935981527698,0.143856143856144,"9.995"
"39430","24.1332",29.5430424444444,141.612531586655,72,24.4635304444444,121.240698870893,0.828064018472302,0.856143856143856,"9.995"
"39434","24.1338",16.087125,1878.02832848436,43,13.044325,1496.05646506382,0.810854953883929,0.796610169491525,"9.995"
"39435","24.1338",16.087125,1878.02832848436,45,3.0428,381.971863420549,0.189145046116071,0.203389830508475,"9.995"
"39436","24.134",67.2500006666667,1649.55256573467,41,33.158208,40.7436654315252,0.493058850130767,0.0246998284734134,"9.995"
"39437","24.134",67.2500006666667,1649.55256573467,71,29.9442621111111,1502.70560490854,0.445267833669381,0.910977701543739,"9.995"
"39442","24.1348",32.154075,2864.78897565412,21,12.8463,700.281749604339,0.399523233058329,0.244444444444444,"9.995"
"39443","24.1348",32.154075,2864.78897565412,25,19.307775,2164.50722604978,0.600476766941671,0.755555555555556,"9.995"
"39447","24.1353",14.3793,1496.05646506382,43,8.5655,827.605704077856,0.595682682745335,0.553191489361702,"9.995"
"39448","24.1353",14.3793,1496.05646506382,45,5.8138,668.45076098596,0.404317317254665,0.446808510638298,"9.995"
"39449","24.1354",10.781975,1273.23954473516,43,5.7641,795.774715459477,0.53460520915695,0.625,"9.995"
"39450","24.1354",10.781975,1273.23954473516,45,5.017875,477.464829275686,0.465394790843051,0.375,"9.995"
"39453","24.136",26.1163093333333,635.770946004425,42,7.518564,5.09295817894065,0.287887691328719,0.00801068090787717,"9.995"
"39454","24.136",26.1163093333333,635.770946004425,71,18.5977453333333,630.677987825484,0.712112308671281,0.991989319092123,"9.995"
"39458","24.137",27.2498922222222,801.575028941048,42,14.50532,30.5577490736439,0.532307426455469,0.0381221320155312,"9.995"
"39459","24.137",27.2498922222222,801.575028941048,71,12.7445722222222,771.017279867404,0.467692573544531,0.961877867984469,"9.995"
"39465","24.139",24.3494507777778,708.487071114855,42,5.15505833333333,300.626003618025,0.211711482956241,0.424321086261981,"9.995"
"39466","24.139",24.3494507777778,708.487071114855,71,19.1943924444444,407.86106749683,0.788288517043759,0.575678913738019,"9.995"
"39471","24.1399",14.3616083333333,618.935889801815,21,8.69210833333333,364.287980854783,0.605232236640163,0.588571428571429,"9.995"
"39472","24.1399",14.3616083333333,618.935889801815,26,5.6695,254.647908947033,0.394767763359837,0.411428571428571,"9.995"
"39502","24.1441",33.1691472222222,1082.25361302489,25,7.67916666666667,346.604098289017,0.23151534814021,0.320261437908497,"9.995"
"39503","24.1441",33.1691472222222,1082.25361302489,26,22.5961805555556,417.339628552081,0.681240925615865,0.38562091503268,"9.995"
"39506","24.1443",25.7741916666667,587.104901183436,21,17.5627166666667,406.729299012621,0.681407079368477,0.692771084337349,"9.995"
"39507","24.1443",25.7741916666667,587.104901183436,26,8.211475,180.375602170815,0.318592920631523,0.307228915662651,"9.995"
"39512","24.1446",29.3980388888889,1198.96723795894,25,7.307575,413.802852038928,0.24857355375368,0.345132743362832,"9.995"
"39513","24.1446",29.3980388888889,1198.96723795894,26,22.0904638888889,785.164385920017,0.75142644624632,0.654867256637168,"9.995"
"39521","24.1450",32.7981361111111,1170.67302585372,25,25.7903,877.120575262001,0.786334318286549,0.749244712990937,"9.995"
"39522","24.1450",32.7981361111111,1170.67302585372,26,6.05553611111111,166.228496118202,0.184630495178037,0.141993957703928,"9.995"
"39525","24.1451",13.200225,1128.23170769588,25,6.189375,587.104901183436,0.468884053112731,0.520376175548589,"9.995"
"39526","24.1451",13.200225,1128.23170769588,26,6.448375,509.295817894065,0.488504930787165,0.45141065830721,"9.995"
"39528","24.1453",25.8582611111111,962.003211577678,25,10.9035166666667,537.590029999291,0.421664729109782,0.558823529411765,"9.995"
"39529","24.1453",25.8582611111111,962.003211577678,26,14.9547444444444,424.413181578388,0.578335270890218,0.441176470588235,"9.995"
"39531","24.1455",34.5090222222222,1354.58540453769,25,22.4549277777778,887.730904801461,0.650697305567755,0.655352480417755,"9.995"
"39532","24.1455",34.5090222222222,1354.58540453769,26,12.0540944444444,466.854499736226,0.349302694432245,0.344647519582245,"9.995"
"39535","24.146",18.5584784444444,256.911445915451,42,2.951524,5.09295817894065,0.159039115670797,0.0198237885462555,"9.995"
"39536","24.146",18.5584784444444,256.911445915451,71,15.6069544444444,251.81848773651,0.840960884329203,0.980176211453744,"9.995"
"39539","24.147",45.792488,1500.3005968796,42,13.874604,15.278874536822,0.302988647395616,0.0101838755304102,"9.995"
"39540","24.147",45.792488,1500.3005968796,71,30.0912506666667,1439.04362767179,0.657121986179626,0.959170202734559,"9.995"
"39542","24.1470",27.0852573333333,525.282047733518,54,8.26347555555556,84.4582231340991,0.305091269905929,0.160786426070563,"9.995"
"39544","24.1470",27.0852573333333,525.282047733518,58,17.9367817777778,377.16184736266,0.662234128220865,0.718017775383787,"9.995"
"39545","24.1476",14.246389,878.676756927788,41,7.107339,433.042916270481,0.49888705130823,0.492835292223474,"9.995"
"39546","24.1476",14.246389,878.676756927788,43,7.13905,445.633840657307,0.50111294869177,0.507164707776525,"9.995"
"39576","24.152",16.7700541111111,173.584991265561,42,12.8991056666667,144.159010676126,0.769174958005668,0.830480847595762,"9.995"
"39577","24.152",16.7700541111111,173.584991265561,71,3.87094844444444,29.4259805894349,0.230825041994332,0.169519152404238,"9.995"
"39582","24.153",56.1507657777778,1014.48897503287,41,41.2172071111111,233.710191989165,0.734045324942358,0.230372333007949,"9.995"
"39583","24.153",56.1507657777778,1014.48897503287,71,13.482292,639.307722517578,0.240108782369193,0.630177102217264,"9.995"
"39588","24.154",29.3212905555556,354.809419799532,42,18.2233377777778,38.4801284631071,0.621505310049355,0.108452950558214,"9.995"
"39589","24.154",29.3212905555556,354.809419799532,71,11.0979527777778,316.329291336425,0.378494689950645,0.891547049441786,"9.995"
"39596","24.156",82.6514343333333,1164.44829919057,42,66.2846926666667,244.88640577073,0.801978733960507,0.21030251488276,"9.995"
"39597","24.156",82.6514343333333,1164.44829919057,71,16.3667416666667,919.56189341984,0.198021266039493,0.78969748511724,"9.995"
"39601","24.1569",15.5348055555556,799.31149197263,21,9.61540555555555,696.744973091186,0.618958861195201,0.871681415929203,"9.995"
"39602","24.1569",15.5348055555556,799.31149197263,26,5.9194,102.566518881444,0.381041138804799,0.128318584070796,"9.995"
"39613","24.1589",11.9015833333333,714.428855656952,21,6.06770833333333,332.456992236404,0.509823622907316,0.465346534653465,"9.995"
"39614","24.1589",11.9015833333333,714.428855656952,25,5.833875,381.971863420549,0.490176377092684,0.534653465346535,"9.995"
"39620","24.1597",26.4941333333333,721.07799550168,21,10.6066833333333,491.611935328299,0.400340830171208,0.681773592309201,"9.995"
"39621","24.1597",26.4941333333333,721.07799550168,26,15.88745,229.466060173382,0.599659169828792,0.318226407690799,"9.995"
"39626","24.1602",38.3365127777778,938.801957651393,21,24.0992988888889,493.168116994086,0.628625222867385,0.525316455696203,"9.995"
"39627","24.1602",38.3365127777778,938.801957651393,26,14.2372138888889,445.633840657307,0.371374777132616,0.474683544303797,"9.995"
"39652","24.163",17.9106595555556,648.36187039125,42,11.4809573333333,514.388776073006,0.641012537685814,0.793366790312023,"9.995"
"39653","24.163",17.9106595555556,648.36187039125,71,6.42970222222222,133.973094318244,0.358987462314186,0.206633209687977,"9.995"
"39654","24.1630",20.7589228888889,565.459828922938,26,12.5813173333333,172.87763596293,0.60606792561802,0.30572929697273,"9.995"
"39655","24.1630",20.7589228888889,565.459828922938,73,8.17760555555556,392.582192960009,0.39393207438198,0.69427070302727,"9.995"
"39656","24.1631",11.9792111111111,438.560287631001,26,2.83163888888889,77.809083289371,0.236379412853193,0.17741935483871,"9.995"
"39657","24.1631",11.9792111111111,438.560287631001,43,9.14757222222222,360.751204341629,0.763620587146807,0.82258064516129,"9.995"
"39666","24.1640",27.4271013333333,1274.37131321937,26,11.3106652222222,294.684219075927,0.412390105857664,0.231238898756661,"9.995"
"39667","24.1640",27.4271013333333,1274.37131321937,43,16.1164361111111,979.687094143445,0.587609894142336,0.768761101243339,"9.995"
"39670","24.1643",26.4283111111111,1552.64488927427,25,7.5397,604.788783749202,0.285288755997356,0.389521640091116,"9.995"
"39671","24.1643",26.4283111111111,1552.64488927427,26,18.8886111111111,947.856105525066,0.714711244002644,0.610478359908884,"9.995"
"39735","24.172",27.7377222222222,511.134941680905,42,21.861922,317.461059820634,0.788165726978303,0.62109050650429,"9.995"
"39736","24.172",27.7377222222222,511.134941680905,71,5.24380022222222,66.3499273867546,0.189049417259688,0.129809022972599,"9.995"
"39759","24.182",80.0765304444444,1265.45863640623,42,62.5387542222222,125.060417505098,0.780987311452142,0.0988261598658468,"9.995"
"39760","24.182",80.0765304444444,1265.45863640623,71,17.5377762222222,1140.39821890113,0.219012688547858,0.901173840134153,"9.995"
"39761","24.183",28.396607,1231.92999506153,42,20.6793,776.110238046345,0.728231369332259,0.629995406522738,"9.995"
"39763","24.183",28.396607,1231.92999506153,78,4.434225,350.14087480217,0.156153339023919,0.284221405604042,"9.995"
"39764","24.184",27.1050196666667,214.045714576033,42,18.317832,30.5577490736439,0.675809581592999,0.142762723066755,"9.995"
"39765","24.184",27.1050196666667,214.045714576033,71,8.78718766666667,183.48796550239,0.324190418407001,0.857237276933245,"9.995"
"39771","24.192",35.066279,1454.74691539019,42,24.9398956666667,312.368101641693,0.711221617402481,0.214723329767578,"9.995"
"39772","24.192",35.066279,1454.74691539019,65,6.3581,923.098669932993,0.181316643262891,0.634542448701741,"9.995"
"39781","24.201",35.402118,999.21010049605,41,18.449946,181.507370655024,0.521153734361317,0.181650856576526,"9.995"
"39782","24.201",35.402118,999.21010049605,65,6.2011,541.126806512444,0.175161836362446,0.541554580206711,"9.995"
"39783","24.201",35.402118,999.21010049605,73,8.768776,207.820987912884,0.247690717261606,0.207985275378734,"9.995"
"39787","24.208",17.8312482222222,719.521813835893,41,5.36431488888889,128.880136139304,0.300837878651905,0.179119150609516,"9.995"
"39788","24.208",17.8312482222222,719.521813835893,73,12.4669333333333,590.641677696589,0.699162121348095,0.820880849390484,"9.995"
"39809","24.229",11.6532237777778,158.730529910317,43,3.73086266666667,24.3330224104942,0.32015712886088,0.153297682709447,"9.995"
"39810","24.229",11.6532237777778,158.730529910317,55,5.09861111111111,88.4194128288307,0.437527950062536,0.557040998217469,"9.995"
"39811","24.229",11.6532237777778,158.730529910317,76,2.82375,45.978094670992,0.242314921076584,0.289661319073084,"9.995"
"39816","24.239",10.7654222222222,222.816920328653,43,2.09253333333333,28.2942121052258,0.19437540768386,0.126984126984127,"9.995"
"39817","24.239",10.7654222222222,222.816920328653,55,4.49711111111111,123.787177960363,0.417736621776717,0.555555555555556,"9.995"
"39818","24.239",10.7654222222222,222.816920328653,73,4.17577777777778,70.7355302630646,0.387887970539422,0.317460317460317,"9.995"
"39819","24.24",20.839235,2183.74729028133,71,15.764135,1419.80356344023,0.75646418882459,0.65016843741902,"9.995"
"39820","24.24",20.839235,2183.74729028133,78,5.0751,763.943726841098,0.24353581117541,0.34983156258098,"9.995"
"39836","24.27",31.8786294444444,2101.55260411565,21,20.3601794444444,973.320896419769,0.638678004646547,0.463143722652306,"9.995"
"39838","24.27",31.8786294444444,2101.55260411565,73,9.48035,1082.25361302489,0.29738888293556,0.514978121844497,"9.995"
"39841","24.272",12.780067,360.326791160051,43,4.682896,5.09295817894065,0.366421866176445,0.0141342756183746,"9.995"
"39842","24.272",12.780067,360.326791160051,71,8.097171,355.23383298111,0.633578133823555,0.985865724381625,"9.995"
"39856","24.299",16.3759638888889,1488.98291203751,71,13.0032972222222,1220.18789703786,0.794047746468528,0.819477434679335,"9.995"
"39857","24.299",16.3759638888889,1488.98291203751,78,3.37266666666667,268.795014999645,0.205952253531472,0.180522565320665,"9.995"
"39863","24.31",19.0401754444444,1271.2589498878,65,3.70645,413.802852038928,0.194664697855054,0.325506343200534,"9.995"
"39864","24.31",19.0401754444444,1271.2589498878,71,13.6728254444444,779.647014559498,0.718103963082646,0.613287335855776,"9.995"
"39869","24.315",10.7904,1273.23954473516,21,1.704325,159.154943091895,0.157948268831554,0.125,"9.995"
"39870","24.315",10.7904,1273.23954473516,42,9.086075,1114.08460164327,0.842051731168446,0.875,"9.995"
"39876","24.324",42.7072097777778,1444.41952797178,42,17.4434875555556,155.901108699794,0.408443624538358,0.107933398628795,"9.995"
"39878","24.324",42.7072097777778,1444.41952797178,71,12.7952355555556,314.348696489059,0.299603641215011,0.217629774730656,"9.995"
"39881","24.325",27.664896,3283.68478587198,42,4.176596,196.078889889215,0.150970963346473,0.0597130670802637,"9.995"
"39882","24.325",27.664896,3283.68478587198,71,23.4883,3087.60589598277,0.849029036653527,0.940286932919736,"9.995"
"39903","24.357",12.877776,30.5577490736439,42,10.111092,15.278874536822,0.785158244715547,0.5,"9.995"
"39904","24.357",12.877776,30.5577490736439,71,2.766684,15.278874536822,0.214841755284453,0.5,"9.995"
"39914","24.375",29.1502883333333,1238.15472172468,42,23.2789483333333,1185.95190039054,0.798583810463167,0.957838208409506,"9.995"
"39915","24.375",29.1502883333333,1238.15472172468,71,5.87134,52.2028213341417,0.201416189536833,0.0421617915904936,"9.995"
"39919","24.379",28.177912,658.97219993071,14,8.58610088888889,89.5511813130398,0.30471033087508,0.135895234006011,"9.995"
"39920","24.379",28.177912,658.97219993071,71,19.5918111111111,569.42101861767,0.69528966912492,0.864104765993989,"9.995"
"39942","24.402",32.8585905555556,355.799717223215,42,11.2614493333333,49.7978133051975,0.34272466173779,0.139960238568588,"9.995"
"39943","24.402",32.8585905555556,355.799717223215,71,21.5971412222222,306.001903918017,0.65727533826221,0.860039761431411,"9.995"
"39952","24.410",15.4223613333333,34.5189387683755,42,8.00552,10.1859163578813,0.519085231306127,0.295081967213115,"9.995"
"39953","24.410",15.4223613333333,34.5189387683755,71,7.41684133333333,24.3330224104942,0.480914768693873,0.704918032786885,"9.995"
