"","X","Provincia","Estadillo","nArbol","Tipo","OrdenIFActual","bearing","distance","species","dbh_1","dbh_2","Calidad","Forma","height","ParEsp","PlotID0","INVENTORY_ID","PLOT_ID_short","PLOT_ID","TREE_ID_IFN2","TREE_ID","dbh","expan","g","slenderness","dead"
"25642",842664,42,376,27,6,27,145,"4.5",21,125,131,3,3,8,NA,42.376,"IFN2","42_376","42_376","42_376_27","IFN2_42_376_27",12.8,31.8309886183791,128.679635091038,62.5,0
"25643",842665,42,376,28,NA,28,154,"7.0",21,245,250,2,2,11,2,42.376,"IFN2","42_376","42_376","42_376_28","IFN2_42_376_28",24.75,14.1471060526129,481.105462466149,44.4444444444444,0
"25644",842666,42,376,29,NA,29,155,"6.8",21,184,187,2,2,11,2,42.376,"IFN2","42_376","42_376","42_376_29","IFN2_42_376_29",18.55,31.8309886183791,270.25747152047,59.2991913746631,0
"25645",842667,42,376,30,NA,30,155,"3.1",43,104,114,2,3,9,NA,42.376,"IFN2","42_376","42_376","42_376_30","IFN2_42_376_30",10.9,127.323954473516,93.3131557932508,82.5688073394495,0
"25646",842668,42,376,31,NA,31,163,"5.2",21,197,189,2,2,11,NA,42.376,"IFN2","42_376","42_376","42_376_31","IFN2_42_376_31",19.3,31.8309886183791,292.552961883916,56.9948186528497,0
"25647",842669,42,376,32,NA,32,181,"6.6",21,143,145,2,2,9,NA,42.376,"IFN2","42_376","42_376","42_376_32","IFN2_42_376_32",14.4,31.8309886183791,162.860163162095,62.5,0
"25648",842670,42,376,33,NA,33,184,"11.1",21,352,320,2,2,11,2,42.376,"IFN2","42_376","42_376","42_376_33","IFN2_42_376_33",33.6,14.1471060526129,886.683110549183,32.7380952380952,0
"25649",842671,42,376,34,NA,34,216,"4.4",43,90,85,2,3,5.5,NA,42.376,"IFN2","42_376","42_376","42_376_34","IFN2_42_376_34",8.75,127.323954473516,60.1320468851171,62.8571428571429,0
"25650",842672,42,376,35,NA,35,245,"4.5",43,100,95,2,5,4.5,NA,42.376,"IFN2","42_376","42_376","42_376_35","IFN2_42_376_35",9.75,127.323954473516,74.6619129079699,46.1538461538462,0
"25651",842673,42,376,36,NA,36,253,"4.4",43,115,103,2,5,6.5,NA,42.376,"IFN2","42_376","42_376","42_376_36","IFN2_42_376_36",10.9,127.323954473516,93.3131557932508,59.6330275229358,0
"25652",842674,42,376,37,NA,37,254,"2.1",43,102,100,2,3,7,NA,42.376,"IFN2","42_376","42_376","42_376_37","IFN2_42_376_37",10.1,127.323954473516,80.1184666481737,69.3069306930693,0
"25653",842675,42,376,38,NA,38,258,"3.6",43,102,106,2,3,8,NA,42.376,"IFN2","42_376","42_376","42_376_38","IFN2_42_376_38",10.4,127.323954473516,84.948665353068,76.9230769230769,0
"25654",842676,42,376,39,NA,39,265,"1.7",21,121,121,2,2,8,NA,42.376,"IFN2","42_376","42_376","42_376_39","IFN2_42_376_39",12.1,127.323954473516,114.99014510302,66.1157024793389,0
"25655",842677,42,376,40,3,40,296,"2.4",43,140,140,2,2,8,NA,42.376,"IFN2","42_376","42_376","42_376_40","IFN2_42_376_40",14,31.8309886183791,153.9380400259,57.1428571428571,0
"25656",842678,42,376,41,NA,41,297,"7.8",43,127,127,2,3,7,NA,42.376,"IFN2","42_376","42_376","42_376_41","IFN2_42_376_41",12.7,31.8309886183791,126.676869774374,55.1181102362205,0
"25657",842679,42,376,42,NA,42,304,"2.9",21,103,107,2,3,6.5,NA,42.376,"IFN2","42_376","42_376","42_376_42","IFN2_42_376_42",10.5,127.323954473516,86.5901475145687,61.9047619047619,0
"25658",842680,42,376,43,NA,43,312,"4.5",43,110,116,2,2,8.5,NA,42.376,"IFN2","42_376","42_376","42_376_43","IFN2_42_376_43",11.3,127.323954473516,100.28749148422,75.2212389380531,0
"25659",842681,42,376,44,4,44,318,"7.3",21,200,193,2,2,8.5,NA,42.376,"IFN2","42_376","42_376","42_376_44","IFN2_42_376_44",19.65,31.8309886183791,303.259902346431,43.2569974554707,0
"25660",842682,42,376,45,NA,45,337,"9.3",21,170,163,2,2,8.5,NA,42.376,"IFN2","42_376","42_376","42_376_45","IFN2_42_376_45",16.65,31.8309886183791,217.730042352449,51.0510510510511,0
"25661",842683,42,376,46,NA,46,337,"4.4",43,145,144,2,2,9.5,NA,42.376,"IFN2","42_376","42_376","42_376_46","IFN2_42_376_46",14.45,31.8309886183791,163.993100012796,65.7439446366782,0
"25662",842684,42,376,47,NA,47,337,"0.7",21,155,151,2,2,10.5,NA,42.376,"IFN2","42_376","42_376","42_376_47","IFN2_42_376_47",15.3,31.8309886183791,183.853856069709,68.6274509803922,0
"25663",842685,42,376,48,NA,48,344,"13.7",21,357,382,2,2,11.5,NA,42.376,"IFN2","42_376","42_376","42_376_48","IFN2_42_376_48",36.95,14.1471060526129,1072.30607598194,31.1231393775372,0
"25664",842686,42,376,49,NA,49,344,"9.8",21,134,144,2,2,9.5,NA,42.376,"IFN2","42_376","42_376","42_376_49","IFN2_42_376_49",13.9,31.8309886183791,151.746779150021,68.3453237410072,0
"25665",842687,42,376,50,NA,50,344,"6.2",12,135,135,2,2,9.5,NA,42.376,"IFN2","42_376","42_376","42_376_50","IFN2_42_376_50",13.5,31.8309886183791,143.138815279185,70.3703703703704,0
"25666",842688,42,376,51,NA,51,348,"8.2",21,165,165,2,2,10.5,NA,42.376,"IFN2","42_376","42_376","42_376_51","IFN2_42_376_51",16.5,31.8309886183791,213.824649984955,63.6363636363636,0
"25667",842689,42,376,52,NA,52,354,"1.8",43,90,83,3,3,6,NA,42.376,"IFN2","42_376","42_376","42_376_52","IFN2_42_376_52",8.65,127.323954473516,58.7654540808056,69.364161849711,0
"25668",842690,42,376,53,NA,53,355,"5.6",43,145,144,2,2,11,NA,42.376,"IFN2","42_376","42_376","42_376_53","IFN2_42_376_53",14.45,31.8309886183791,163.993100012796,76.1245674740484,0
"25669",842691,42,376,54,NA,54,372,"3.9",21,83,83,2,3,10,NA,42.376,"IFN2","42_376","42_376","42_376_54","IFN2_42_376_54",8.3,127.323954473516,54.1060794764502,120.481927710843,0
"25670",842692,42,376,55,NA,55,372,"3.7",21,87,94,2,3,10,NA,42.376,"IFN2","42_376","42_376","42_376_55","IFN2_42_376_55",9.05,127.323954473516,64.3260730776595,110.497237569061,0
"25671",842693,42,376,56,NA,56,387,"4.7",21,178,180,2,2,12,NA,42.376,"IFN2","42_376","42_376","42_376_56","IFN2_42_376_56",17.9,31.8309886183791,251.649425534176,67.0391061452514,0
"25672",842694,42,376,57,NA,57,390,"6.2",21,196,202,2,2,12.5,NA,42.376,"IFN2","42_376","42_376","42_376_57","IFN2_42_376_57",19.9,31.8309886183791,311.025526687023,62.8140703517588,0
"25673",845861,42,578,1,1,1,12,"8.8",43,180,156,3,5,14,NA,42.578,"IFN2","42_578","42_578","42_578_1","IFN2_42_578_1",16.8,31.8309886183791,221.670777637296,83.3333333333333,0
"25674",845862,42,578,2,NA,2,28,"11.1",21,555,530,2,2,20,NA,42.578,"IFN2","42_578","42_578","42_578_2","IFN2_42_578_2",54.25,5.09295817894065,2311.4758822639,36.8663594470046,0
"25675",845863,42,578,3,NA,3,49,"22.7",21,435,437,1,2,18.5,NA,42.578,"IFN2","42_578","42_578","42_578_3","IFN2_42_578_3",43.6,5.09295817894065,1493.01049269201,42.4311926605505,0
"25676",845864,42,578,4,NA,4,49,"7.1",21,566,532,2,2,19,NA,42.578,"IFN2","42_578","42_578","42_578_4","IFN2_42_578_4",54.9,5.09295817894065,2367.19791846154,34.608378870674,0
"25677",845865,42,578,5,NA,5,68,"10.4",43,170,181,3,5,13,NA,42.578,"IFN2","42_578","42_578","42_578_5","IFN2_42_578_5",17.55,31.8309886183791,241.904597821823,74.0740740740741,0
"25678",845866,42,578,6,NA,6,73,"20.0",21,505,510,4,2,19,NA,42.578,"IFN2","42_578","42_578","42_578_6","IFN2_42_578_6",50.75,5.09295817894065,2022.84205721534,37.4384236453202,0
"25679",845867,42,578,7,NA,7,85,"14.7",43,227,239,3,5,14,NA,42.578,"IFN2","42_578","42_578","42_578_7","IFN2_42_578_7",23.3,14.1471060526129,426.384808926841,60.0858369098712,0
"25680",845868,42,578,8,NA,8,88,"24.2",21,430,489,2,2,16.5,NA,42.578,"IFN2","42_578","42_578","42_578_8","IFN2_42_578_8",45.95,5.09295817894065,1658.29164569278,35.9085963003264,0
"25681",845869,42,578,9,NA,9,89,"5.5",43,224,203,3,2,13,NA,42.578,"IFN2","42_578","42_578","42_578_9","IFN2_42_578_9",21.35,31.8309886183791,358.002154335233,60.8899297423888,0
"25682",845870,42,578,10,NA,10,90,"10.9",21,373,392,1,1,16.5,NA,42.578,"IFN2","42_578","42_578","42_578_10","IFN2_42_578_10",38.25,14.1471060526129,1149.08660043568,43.1372549019608,0
"25683",845871,42,578,11,NA,11,93,"5.1",43,115,113,4,5,7.5,NA,42.578,"IFN2","42_578","42_578","42_578_11","IFN2_42_578_11",11.4,127.323954473516,102.070345315132,65.7894736842105,0
"25684",845872,42,578,12,NA,12,95,"8.6",43,212,206,3,5,11.5,NA,42.578,"IFN2","42_578","42_578","42_578_12","IFN2_42_578_12",20.9,31.8309886183791,343.069771753639,55.0239234449761,0
"25685",845873,42,578,13,2,13,115,"20.4",21,452,499,2,2,18,40,42.578,"IFN2","42_578","42_578","42_578_13","IFN2_42_578_13",47.55,5.09295817894065,1775.78721093704,37.8548895899054,0
"25686",845874,42,578,14,NA,14,116,"9.7",43,196,214,3,5,9.5,NA,42.578,"IFN2","42_578","42_578","42_578_14","IFN2_42_578_14",20.5,31.8309886183791,330.063578167778,46.3414634146341,0
"25687",845875,42,578,15,NA,15,138,"9.4",43,180,205,3,5,8.5,20,42.578,"IFN2","42_578","42_578","42_578_15","IFN2_42_578_15",19.25,31.8309886183791,291.039106923967,44.1558441558442,0
"25688",845876,42,578,16,NA,16,144,"6.2",21,394,400,2,2,17,NA,42.578,"IFN2","42_578","42_578","42_578_16","IFN2_42_578_16",39.7,14.1471060526129,1237.85819134908,42.8211586901763,0
"25689",845877,42,578,17,NA,17,151,"10.5",21,493,486,2,2,15.5,NA,42.578,"IFN2","42_578","42_578","42_578_17","IFN2_42_578_17",48.95,5.09295817894065,1881.89450281203,31.6649642492339,0
"25690",845878,42,578,18,NA,18,151,"5.6",43,199,210,3,5,10,NA,42.578,"IFN2","42_578","42_578","42_578_18","IFN2_42_578_18",20.45,31.8309886183791,328.455475428221,48.8997555012225,0
"25691",845879,42,578,19,5,19,172,"14.9",43,379,324,3,4,14,NA,42.578,"IFN2","42_578","42_578","42_578_19","IFN2_42_578_19",35.15,14.1471060526129,970.377102336224,39.8293029871977,0
"25692",845880,42,578,20,NA,20,184,"11.3",21,530,494,2,2,15,NA,42.578,"IFN2","42_578","42_578","42_578_20","IFN2_42_578_20",51.2,5.09295817894065,2058.87416145661,29.296875,0
"25693",845881,42,578,21,3,21,208,"15.2",21,352,352,2,2,14.5,NA,42.578,"IFN2","42_578","42_578","42_578_21","IFN2_42_578_21",35.2,14.1471060526129,973.139740375974,41.1931818181818,0
"25694",845882,42,578,22,NA,22,210,"18.2",21,559,535,2,2,16,NA,42.578,"IFN2","42_578","42_578","42_578_22","IFN2_42_578_22",54.7,5.09295817894065,2349.98199071987,29.2504570383912,0
"25695",845883,42,578,23,NA,23,221,"16.4",21,482,504,2,2,16,NA,42.578,"IFN2","42_578","42_578","42_578_23","IFN2_42_578_23",49.3,5.09295817894065,1908.90238215586,32.4543610547667,0
"25696",845884,42,578,24,NA,24,223,"12.4",43,566,548,2,4,14.5,NA,42.578,"IFN2","42_578","42_578","42_578_24","IFN2_42_578_24",55.7,5.09295817894065,2436.68994795895,26.032315978456,0
"25697",845885,42,578,25,NA,25,260,"13.8",21,269,269,5,2,8,NA,42.578,"IFN2","42_578","42_578","42_578_25","IFN2_42_578_25",26.9,14.1471060526129,568.321965016027,29.7397769516729,0
"25698",845886,42,578,26,NA,26,263,"11.0",21,279,262,2,2,16,NA,42.578,"IFN2","42_578","42_578","42_578_26","IFN2_42_578_26",27.05,14.1471060526129,574.677799653321,59.1497227356747,0
"25699",845887,42,578,27,NA,27,287,"25.2",43,464,453,2,4,15.5,NA,42.578,"IFN2","42_578","42_578","42_578_27","IFN2_42_578_27",45.85,5.09295817894065,1651.08169055279,33.8058887677208,0
"25700",845888,42,578,28,4,28,302,"12.5",43,340,339,3,5,13.5,NA,42.578,"IFN2","42_578","42_578","42_578_28","IFN2_42_578_28",33.95,14.1471060526129,905.251886627307,39.7643593519882,0
"25701",845889,42,578,29,NA,29,323,"12.2",43,384,363,2,5,12,30,42.578,"IFN2","42_578","42_578","42_578_29","IFN2_42_578_29",37.35,14.1471060526129,1095.64810939812,32.1285140562249,0
"25702",845890,42,578,30,NA,30,342,"3.1",43,106,120,3,5,8.5,NA,42.578,"IFN2","42_578","42_578","42_578_30","IFN2_42_578_30",11.3,127.323954473516,100.28749148422,75.2212389380531,0
"25703",845891,42,578,31,NA,31,347,"4.0",43,115,125,3,5,9.5,NA,42.578,"IFN2","42_578","42_578","42_578_31","IFN2_42_578_31",12,127.323954473516,113.097335529233,79.1666666666667,0
"25704",845892,42,578,32,NA,32,354,"9.7",43,253,205,3,5,11.5,NA,42.578,"IFN2","42_578","42_578","42_578_32","IFN2_42_578_32",22.9,14.1471060526129,411.870650867256,50.2183406113537,0
"25705",845893,42,578,33,NA,33,378,"10.6",21,276,269,3,2,11.5,NA,42.578,"IFN2","42_578","42_578","42_578_33","IFN2_42_578_33",27.25,14.1471060526129,583.207223707818,42.2018348623853,0
"25706",845894,42,578,34,6,34,386,"12.4",21,460,420,3,5,15.5,NA,42.578,"IFN2","42_578","42_578","42_578_34","IFN2_42_578_34",44,5.09295817894065,1520.53084433746,35.2272727272727,0
"25707",847157,42,653,1,1,1,0,"6.5",21,160,158,2,2,7.5,NA,42.653,"IFN2","42_653","42_653","42_653_1","IFN2_42_653_1",15.9,31.8309886183791,198.556509688509,47.1698113207547,0
"25708",847158,42,653,2,NA,2,3,"4.4",21,124,122,2,2,7,2,42.653,"IFN2","42_653","42_653","42_653_2","IFN2_42_653_2",12.3,127.323954473516,118.8228881404,56.9105691056911,0
"25709",847159,42,653,3,NA,3,5,"3.7",21,160,153,2,2,7,2,42.653,"IFN2","42_653","42_653","42_653_3","IFN2_42_653_3",15.65,31.8309886183791,192.361681674712,44.7284345047923,0
"25710",847160,42,653,4,NA,4,9,"9.9",21,178,177,2,2,7.5,NA,42.653,"IFN2","42_653","42_653","42_653_4","IFN2_42_653_4",17.75,31.8309886183791,247.449508855409,42.2535211267606,0
"25711",847161,42,653,5,NA,5,27,"7.3",21,136,137,2,2,7,NA,42.653,"IFN2","42_653","42_653","42_653_5","IFN2_42_653_5",13.65,31.8309886183791,146.337349299621,51.2820512820513,0
"25712",847162,42,653,6,NA,6,35,"3.4",21,114,112,2,2,7,2,42.653,"IFN2","42_653","42_653","42_653_6","IFN2_42_653_6",11.3,127.323954473516,100.28749148422,61.9469026548673,0
"25713",847163,42,653,7,NA,7,36,"3.8",21,177,187,2,2,7.5,2,42.653,"IFN2","42_653","42_653","42_653_7","IFN2_42_653_7",18.2,31.8309886183791,260.155287643771,41.2087912087912,0
"25714",847164,42,653,8,6,8,39,"9.9",21,139,144,2,3,6.5,NA,42.653,"IFN2","42_653","42_653","42_653_8","IFN2_42_653_8",14.15,31.8309886183791,157.254383770846,45.9363957597173,0
"25715",847165,42,653,9,NA,9,46,"8.7",43,131,120,3,5,6,9,42.653,"IFN2","42_653","42_653","42_653_9","IFN2_42_653_9",12.55,31.8309886183791,123.702174230507,47.808764940239,0
"25716",847166,42,653,10,NA,10,87,"4.7",21,89,86,2,3,6,2,42.653,"IFN2","42_653","42_653","42_653_10","IFN2_42_653_10",8.75,127.323954473516,60.1320468851171,68.5714285714286,0
"25717",847167,42,653,11,NA,11,88,"4.9",21,114,114,2,3,6.5,2,42.653,"IFN2","42_653","42_653","42_653_11","IFN2_42_653_11",11.4,127.323954473516,102.070345315132,57.0175438596491,0
"25718",847168,42,653,12,NA,12,93,"9.5",21,139,147,2,2,6.5,2,42.653,"IFN2","42_653","42_653","42_653_12","IFN2_42_653_12",14.3,31.8309886183791,160.606070433144,45.4545454545455,0
"25719",847169,42,653,13,2,13,101,"6.4",21,151,153,2,2,7,2,42.653,"IFN2","42_653","42_653","42_653_13","IFN2_42_653_13",15.2,31.8309886183791,181.458391671346,46.0526315789474,0
"25720",847170,42,653,14,NA,14,107,"4.7",21,150,165,2,2,7,NA,42.653,"IFN2","42_653","42_653","42_653_14","IFN2_42_653_14",15.75,31.8309886183791,194.82783190778,44.4444444444444,0
"25721",847171,42,653,15,NA,15,127,"3.9",21,151,149,2,2,7,NA,42.653,"IFN2","42_653","42_653","42_653_15","IFN2_42_653_15",15,31.8309886183791,176.714586764426,46.6666666666667,0
"25722",847172,42,653,16,NA,16,150,"2.7",21,124,123,2,2,7,2,42.653,"IFN2","42_653","42_653","42_653_16","IFN2_42_653_16",12.35,127.323954473516,119.790891376787,56.6801619433198,0
"25723",847173,42,653,17,NA,17,158,"2.9",21,151,145,2,2,7,2,42.653,"IFN2","42_653","42_653","42_653_17","IFN2_42_653_17",14.8,31.8309886183791,172.033613710577,47.2972972972973,0
"25724",847174,42,653,18,NA,18,193,"9.4",21,130,135,2,2,7,NA,42.653,"IFN2","42_653","42_653","42_653_18","IFN2_42_653_18",13.25,31.8309886183791,137.886465061465,52.8301886792453,0
"25725",847175,42,653,19,NA,19,196,"8.1",21,141,148,2,2,7.5,NA,42.653,"IFN2","42_653","42_653","42_653_19","IFN2_42_653_19",14.45,31.8309886183791,163.993100012796,51.9031141868512,0
"25726",847176,42,653,20,3,20,209,"8.2",21,160,157,2,2,7.5,NA,42.653,"IFN2","42_653","42_653","42_653_20","IFN2_42_653_20",15.85,31.8309886183791,197.309690104115,47.3186119873817,0
"25727",847177,42,653,21,NA,21,212,"5.7",21,133,133,2,2,7,NA,42.653,"IFN2","42_653","42_653","42_653_21","IFN2_42_653_21",13.3,31.8309886183791,138.929081123375,52.6315789473684,0
"25728",847178,42,653,22,NA,22,224,"7.9",21,197,193,2,2,7.5,NA,42.653,"IFN2","42_653","42_653","42_653_22","IFN2_42_653_22",19.5,31.8309886183791,298.64765163188,38.4615384615385,0
"25729",847179,42,653,23,5,23,242,"9.7",21,152,154,3,5,6,2,42.653,"IFN2","42_653","42_653","42_653_23","IFN2_42_653_23",15.3,31.8309886183791,183.853856069709,39.2156862745098,0
"25730",847180,42,653,24,NA,24,243,"4.9",43,81,72,2,3,6.5,NA,42.653,"IFN2","42_653","42_653","42_653_24","IFN2_42_653_24",7.65,127.323954473516,45.9634640174272,84.9673202614379,0
"25731",847181,42,653,25,NA,25,244,"9.1",21,161,155,2,2,8.5,2,42.653,"IFN2","42_653","42_653","42_653_25","IFN2_42_653_25",15.8,31.8309886183791,196.066797510539,53.7974683544304,0
"25732",847182,42,653,26,NA,26,260,"6.3",21,160,155,2,2,8,NA,42.653,"IFN2","42_653","42_653","42_653_26","IFN2_42_653_26",15.75,31.8309886183791,194.82783190778,50.7936507936508,0
"25733",847183,42,653,27,NA,27,314,"2.1",43,86,92,3,5,5,NA,42.653,"IFN2","42_653","42_653","42_653_27","IFN2_42_653_27",8.9,127.323954473516,62.2113885227119,56.1797752808989,0
"25734",847184,42,653,28,NA,28,319,"3.4",43,99,96,3,5,5.5,NA,42.653,"IFN2","42_653","42_653","42_653_28","IFN2_42_653_28",9.75,127.323954473516,74.6619129079699,56.4102564102564,0
"25735",847185,42,653,29,NA,29,323,"4.9",43,75,80,3,5,4.5,NA,42.653,"IFN2","42_653","42_653","42_653_29","IFN2_42_653_29",7.75,127.323954473516,47.1729771890592,58.0645161290323,0
"25736",847186,42,653,30,NA,30,349,"3.9",43,81,82,3,5,6,NA,42.653,"IFN2","42_653","42_653","42_653_30","IFN2_42_653_30",8.15,127.323954473516,52.168109508267,73.6196319018405,0
"25737",847187,42,653,31,4,31,357,"8.7",21,227,223,2,2,8,NA,42.653,"IFN2","42_653","42_653","42_653_31","IFN2_42_653_31",22.5,14.1471060526129,397.607820219958,35.5555555555556,0
"25738",847188,42,653,32,NA,32,364,"4.6",21,196,188,2,2,7.5,NA,42.653,"IFN2","42_653","42_653","42_653_32","IFN2_42_653_32",19.2,31.8309886183791,289.529178954835,39.0625,0
"25739",852823,42,1176,1,1,1,20,"19.5",21,497,487,2,2,16.5,NA,42.1176,"IFN2","42_1176","42_1176","42_1176_1","IFN2_42_1176_1",49.2,5.09295817894065,1901.1662102464,33.5365853658537,0
"25740",852824,42,1176,2,NA,2,76,"14.9",21,472,438,2,2,15,NA,42.1176,"IFN2","42_1176","42_1176","42_1176_2","IFN2_42_1176_2",45.5,5.09295817894065,1625.97054777357,32.967032967033,0
"25741",852825,42,1176,3,2,3,110,"11.7",21,558,560,2,2,19,NA,42.1176,"IFN2","42_1176","42_1176","42_1176_3","IFN2_42_1176_3",55.9,5.09295817894065,2454.22003496598,33.9892665474061,0
"25742",852826,42,1176,4,NA,4,124,"13.2",21,523,506,2,2,15,NA,42.1176,"IFN2","42_1176","42_1176","42_1176_4","IFN2_42_1176_4",51.45,5.09295817894065,2079.02944182479,29.1545189504373,0
"25743",852827,42,1176,5,NA,5,137,"7.5",21,506,509,2,2,14.5,NA,42.1176,"IFN2","42_1176","42_1176","42_1176_5","IFN2_42_1176_5",50.75,5.09295817894065,2022.84205721534,28.5714285714286,0
"25744",852828,42,1176,6,NA,6,173,"23.7",21,499,507,3,2,19,NA,42.1176,"IFN2","42_1176","42_1176","42_1176_6","IFN2_42_1176_6",50.3,5.09295817894065,1987.12803923025,37.7733598409543,0
"25745",852829,42,1176,7,NA,7,185,"1.7",43,112,114,3,3,7.5,NA,42.1176,"IFN2","42_1176","42_1176","42_1176_7","IFN2_42_1176_7",11.3,127.323954473516,100.28749148422,66.3716814159292,0
"25746",852830,42,1176,8,NA,8,195,"18.6",21,478,459,2,2,17,NA,42.1176,"IFN2","42_1176","42_1176","42_1176_8","IFN2_42_1176_8",46.85,5.09295817894065,1723.88810029974,36.2860192102455,0
"25747",852831,42,1176,9,3,9,221,"23.9",21,482,494,2,2,18,NA,42.1176,"IFN2","42_1176","42_1176","42_1176_9","IFN2_42_1176_9",48.8,5.09295817894065,1870.37860224122,36.8852459016393,0
"25748",852832,42,1176,10,NA,10,260,"4.5",43,107,113,3,3,8,NA,42.1176,"IFN2","42_1176","42_1176","42_1176_10","IFN2_42_1176_10",11,127.323954473516,95.0331777710912,72.7272727272727,0
"25749",852833,42,1176,11,4,11,302,"21.4",21,477,476,2,2,21.5,NA,42.1176,"IFN2","42_1176","42_1176","42_1176_11","IFN2_42_1176_11",47.65,5.09295817894065,1783.26420145258,45.1206715634837,0
"25750",852834,42,1176,12,NA,12,323,"23.6",21,493,477,2,2,19,NA,42.1176,"IFN2","42_1176","42_1176","42_1176_12","IFN2_42_1176_12",48.5,5.09295817894065,1847.45282985165,39.1752577319588,0
"25751",852835,42,1176,13,5,13,373,"4.5",43,149,150,2,3,8,NA,42.1176,"IFN2","42_1176","42_1176","42_1176_13","IFN2_42_1176_13",14.95,31.8309886183791,175.538453014738,53.5117056856187,0
"25752",852836,42,1176,14,6,14,392,"10.1",21,298,304,2,2,12.5,NA,42.1176,"IFN2","42_1176","42_1176","42_1176_14","IFN2_42_1176_14",30.1,14.1471060526129,711.578590019722,41.5282392026578,0
"25753",852837,42,1176,15,NA,15,396,"12.0",21,461,491,2,2,17,NA,42.1176,"IFN2","42_1176","42_1176","42_1176_15","IFN2_42_1176_15",47.6,5.09295817894065,1779.5237426994,35.7142857142857,0
"25754",852913,42,1187,1,1,1,14,"12.5",21,381,384,2,2,12,2,42.1187,"IFN2","42_1187","42_1187","42_1187_1","IFN2_42_1187_1",38.25,14.1471060526129,1149.08660043568,31.3725490196078,0
"25755",852914,42,1187,2,NA,2,16,"12.0",21,330,324,2,2,12,2,42.1187,"IFN2","42_1187","42_1187","42_1187_2","IFN2_42_1187_2",32.7,14.1471060526129,839.818402139258,36.697247706422,0
"25756",852915,42,1187,3,NA,3,31,"13.3",21,444,457,2,2,13,NA,42.1187,"IFN2","42_1187","42_1187","42_1187_3","IFN2_42_1187_3",45.05,5.09295817894065,1593.96753611053,28.8568257491676,0
"25757",852916,42,1187,4,NA,4,62,"11.3",21,379,352,2,2,13,2,42.1187,"IFN2","42_1187","42_1187","42_1187_4","IFN2_42_1187_4",36.55,14.1471060526129,1049.21536997806,35.5677154582763,0
"25758",852917,42,1187,5,NA,5,64,"11.7",21,276,262,2,2,13,2,42.1187,"IFN2","42_1187","42_1187","42_1187_5","IFN2_42_1187_5",26.9,14.1471060526129,568.321965016027,48.3271375464684,0
"25759",852918,42,1187,6,5,6,68,"21.4",43,1035,1035,4,4,11,NA,42.1187,"IFN2","42_1187","42_1187","42_1187_6","IFN2_42_1187_6",103.5,5.09295817894065,8413.38147585432,10.6280193236715,0
"25760",852919,42,1187,7,NA,7,99,"10.9",21,451,464,2,2,12.5,NA,42.1187,"IFN2","42_1187","42_1187","42_1187_7","IFN2_42_1187_7",45.75,5.09295817894065,1643.88744337607,27.3224043715847,0
"25761",852920,42,1187,8,2,8,207,"16.1",21,466,477,2,2,13,2,42.1187,"IFN2","42_1187","42_1187","42_1187_8","IFN2_42_1187_8",47.15,5.09295817894065,1746.03632850754,27.5715800636267,0
"25762",852921,42,1187,9,3,9,221,"4.5",21,434,445,2,2,13.5,NA,42.1187,"IFN2","42_1187","42_1187","42_1187_9","IFN2_42_1187_9",43.95,5.09295817894065,1517.07705591392,30.7167235494881,0
"25763",852922,42,1187,10,NA,10,227,"20.7",21,444,448,2,2,12,NA,42.1187,"IFN2","42_1187","42_1187","42_1187_10","IFN2_42_1187_10",44.6,5.09295817894065,1562.28261070367,26.9058295964126,0
"25764",852923,42,1187,11,NA,11,248,"10.7",21,326,322,2,2,11,NA,42.1187,"IFN2","42_1187","42_1187","42_1187_11","IFN2_42_1187_11",32.4,14.1471060526129,824.479576008105,33.9506172839506,0
"25765",852924,42,1187,12,NA,12,276,"13.6",21,242,245,2,2,13,NA,42.1187,"IFN2","42_1187","42_1187","42_1187_12","IFN2_42_1187_12",24.35,14.1471060526129,465.680242537024,53.388090349076,0
"25766",852925,42,1187,13,NA,13,284,"10.2",21,227,231,2,2,12,NA,42.1187,"IFN2","42_1187","42_1187","42_1187_13","IFN2_42_1187_13",22.9,14.1471060526129,411.870650867256,52.4017467248908,0
"25767",852926,42,1187,14,NA,14,289,"14.4",21,296,273,2,2,13,NA,42.1187,"IFN2","42_1187","42_1187","42_1187_14","IFN2_42_1187_14",28.45,14.1471060526129,635.703236949303,45.6942003514938,0
"25768",852927,42,1187,15,4,15,310,"18.7",21,543,523,4,5,13,NA,42.1187,"IFN2","42_1187","42_1187","42_1187_15","IFN2_42_1187_15",53.3,5.09295817894065,2231.22978841418,24.390243902439,0
"25769",852928,42,1187,16,NA,16,324,"7.9",21,370,393,2,2,11,NA,42.1187,"IFN2","42_1187","42_1187","42_1187_16","IFN2_42_1187_16",38.15,14.1471060526129,1143.08615846732,28.8335517693316,0
"25770",852929,42,1187,17,NA,17,326,"12.7",21,299,295,2,2,13,NA,42.1187,"IFN2","42_1187","42_1187","42_1187_17","IFN2_42_1187_17",29.7,14.1471060526129,692.791865951255,43.7710437710438,0
"25771",852930,42,1187,18,NA,18,370,"23.7",21,499,509,2,2,13.5,NA,42.1187,"IFN2","42_1187","42_1187","42_1187_18","IFN2_42_1187_18",50.4,5.09295817894065,1995.03699873566,26.7857142857143,0
