"","X","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","bearing","distance","species","dbh_1","dbh_2","height","Hcopa","Calidad","Forma","ParEsp","NPae","CPae","VPae","Agente","Import","Elemento","INVENTORY_ID","PLOT_ID_short","PLOT_ID","TREE_ID_IFN4","TREE_ID","dbh","expan","g","slenderness","dead"
"12945",863942,42.585,"42.585.A.1",42,42,585,"A","1",31,24,25,176,9.89999962,21,255,256,11.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_31","IFN4_42_585_A_1_31",25.55,14.1471060526129,512.709884561263,45.4011757338552,0
"12947",863944,42.585,"42.585.A.1",42,42,585,"A","1",33,25,0,185,11,21,276,286,13.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_33","IFN4_42_585_A_1_33",28.1,14.1471060526129,620.158243800259,49.466190747331,0
"12948",863945,42.585,"42.585.A.1",42,42,585,"A","1",34,26,27,185,6.9000001,21,233,250,12.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_34","IFN4_42_585_A_1_34",24.15,14.1471060526129,458.061880352068,50.9316778467909,0
"12949",863946,42.585,"42.585.A.1",42,42,585,"A","1",35,27,28,192,9,21,274,295,11.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_35","IFN4_42_585_A_1_35",28.45,14.1471060526129,635.703236949303,40.4217926186292,0
"12958",863955,42.585,"42.585.A.1",42,42,585,"A","1",44,28,37,284,3.79999995,21,296,284,13.6000004,4.0999999,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_44","IFN4_42_585_A_1_44",29,14.1471060526129,660.519855417254,46.8965531034483,0
"12961",863958,42.585,"42.585.A.1",42,42,585,"A","1",47,29,40,305,8.30000019,21,280,282,13.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_47","IFN4_42_585_A_1_47",28.1,14.1471060526129,620.158243800259,46.6192185053381,0
"12962",863959,42.585,"42.585.A.1",42,42,585,"A","1",48,30,41,306,5.19999981,21,283,293,13.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_48","IFN4_42_585_A_1_48",28.8,14.1471060526129,651.44065264838,47.2222236111111,0
"12964",863961,42.585,"42.585.A.1",42,42,585,"A","1",50,31,43,325,8.39999962,21,200,218,12.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_50","IFN4_42_585_A_1_50",20.9,31.8309886183791,343.069771753639,59.3301416267943,0
"12965",863962,42.585,"42.585.A.1",42,42,585,"A","1",51,32,0,333,10.1999998,21,260,270,14,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_51","IFN4_42_585_A_1_51",26.5,14.1471060526129,551.545860245858,52.8301886792453,0
"12966",863963,42.585,"42.585.A.1",42,42,585,"A","1",52,33,44,336,12.8999996,21,338,330,15.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_52","IFN4_42_585_A_1_52",33.4,14.1471060526129,876.158775159657,45.8083838323353,0
"12967",863964,42.585,"42.585.A.1",42,42,585,"A","1",53,34,0,350,12.6999998,43,295,247,10.5,NA,2,2,NA,NA,41,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_53","IFN4_42_585_A_1_53",27.1,14.1471060526129,576.80426518072,38.7453874538745,0
"12968",863965,42.585,"42.585.A.1",42,42,585,"A","1",54,35,45,355,11.3000002,43,291,302,15.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_54","IFN4_42_585_A_1_54",29.65,14.1471060526129,690.461196901373,51.2647548060708,0
"12969",863966,42.585,"42.585.A.1",42,42,585,"A","1",55,36,0,366,12.6999998,21,258,261,12.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_55","IFN4_42_585_A_1_55",25.95,14.1471060526129,528.88908672725,47.7841988439306,0
"12970",863967,42.585,"42.585.A.1",42,42,585,"A","1",56,37,46,376,9.19999981,21,251,240,14.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_56","IFN4_42_585_A_1_56",24.55,14.1471060526129,473.361436575051,57.8411397148676,0
"12971",863968,42.585,"42.585.A.1",42,42,585,"A","1",57,38,47,386,9.89999962,21,218,216,12.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_57","IFN4_42_585_A_1_57",21.7,31.8309886183791,369.836141162224,59.447002764977,0
"12972",863969,42.585,"42.585.A.1",42,42,585,"A","1",58,39,48,390,5.5999999,21,260,253,14.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_58","IFN4_42_585_A_1_58",25.65,14.1471060526129,516.731123157858,55.7504881091618,0
"12973",863970,42.585,"42.585.A.1",42,42,585,"A","1",59,40,0,399,13.1999998,21,275,278,14.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_585","42_585_A_1","42_585_A_1_59","IFN4_42_585_A_1_59",27.65,14.1471060526129,600.454567376026,53.164556238698,0
"12974",864003,42.587,"42.587.A.1",42,42,587,"A","1",1,1,0,24,10.8000002,21,252,249,13.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_1","IFN4_42_587_A_1_1",25.05,14.1471060526129,492.839311027307,52.2954107784431,0
"12975",864004,42.587,"42.587.A.1",42,42,587,"A","1",2,2,1,31,3.29999995,21,262,267,12.5,2.9000001,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_2","IFN4_42_587_A_1_2",26.45,14.1471060526129,549.466518608263,47.2589792060491,0
"12976",864005,42.587,"42.587.A.1",42,42,587,"A","1",3,3,2,38,10.8000002,21,295,310,12.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_3","IFN4_42_587_A_1_3",30.25,14.1471060526129,718.688406893878,40.3305778512397,0
"12978",864007,42.587,"42.587.A.1",42,42,587,"A","1",5,4,0,53,14.3000002,21,258,264,15.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_5","IFN4_42_587_A_1_5",26.1,14.1471060526129,535.021082887976,59.0038298850575,0
"12979",864008,42.587,"42.587.A.1",42,42,587,"A","1",6,5,4,66,6.30000019,21,230,229,12.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_6","IFN4_42_587_A_1_6",22.95,14.1471060526129,413.671176156844,54.4662309368192,0
"12980",864009,42.587,"42.587.A.1",42,42,587,"A","1",7,6,5,86,6.19999981,21,225,218,12.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_7","IFN4_42_587_A_1_7",22.15,31.8309886183791,385.334010421465,55.981939503386,0
"12981",864010,42.587,"42.587.A.1",42,42,587,"A","1",8,7,6,88,8.19999981,21,190,201,12.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_8","IFN4_42_587_A_1_8",19.55,31.8309886183791,300.181141545913,63.4271079283887,0
"12983",864012,42.587,"42.587.A.1",42,42,587,"A","1",10,8,8,98,1.60000002,43,122,116,8.89999962,5.0999999,3,2,NA,NA,NA,NA,300,1,3,"IFN4","42_587","42_587_A_1","42_587_A_1_10","IFN4_42_587_A_1_10",11.9,127.323954473516,111.220233918713,74.7899127731092,0
"12984",864013,42.587,"42.587.A.1",42,42,587,"A","1",11,9,0,99,8.80000019,43,136,129,12.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_11","IFN4_42_587_A_1_11",13.25,31.8309886183791,137.886465061465,91.3207577358491,0
"12985",864014,42.587,"42.587.A.1",42,42,587,"A","1",12,10,9,105,9.69999981,43,251,249,12,NA,2,2,NA,NA,49,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_12","IFN4_42_587_A_1_12",25,14.1471060526129,490.873852123405,48,0
"12986",864015,42.587,"42.587.A.1",42,42,587,"A","1",13,11,0,131,12.8000002,21,228,230,14,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_13","IFN4_42_587_A_1_13",22.9,14.1471060526129,411.870650867256,61.1353711790393,0
"12987",864016,42.587,"42.587.A.1",42,42,587,"A","1",14,12,0,140,13.3999996,21,239,226,12.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_14","IFN4_42_587_A_1_14",23.25,14.1471060526129,424.556794701533,54.6236550537634,0
"12989",864018,42.587,"42.587.A.1",42,42,587,"A","1",16,13,0,156,10.3999996,21,249,251,12.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_16","IFN4_42_587_A_1_16",25,14.1471060526129,490.873852123405,51.5999984,0
"12990",864019,42.587,"42.587.A.1",42,42,587,"A","1",17,14,11,160,7.80000019,21,244,259,13.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_17","IFN4_42_587_A_1_17",25.15,14.1471060526129,496.782009807562,52.0874767395626,0
"12991",864020,42.587,"42.587.A.1",42,42,587,"A","1",18,15,12,176,6.69999981,21,279,273,13,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_18","IFN4_42_587_A_1_18",27.6,14.1471060526129,598.28490494964,47.1014492753623,0
"12992",864021,42.587,"42.587.A.1",42,42,587,"A","1",19,16,13,189,7.80000019,21,201,204,12.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_19","IFN4_42_587_A_1_19",20.25,31.8309886183791,322.062334378166,60.7407417283951,0
"12993",864022,42.587,"42.587.A.1",42,42,587,"A","1",20,17,14,197,5.80000019,21,215,224,12.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_20","IFN4_42_587_A_1_20",21.95,31.8309886183791,378.406798620299,56.4920255125285,0
"12995",864024,42.587,"42.587.A.1",42,42,587,"A","1",22,18,0,203,14.3999996,21,225,240,13.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_22","IFN4_42_587_A_1_22",23.25,14.1471060526129,424.556794701533,57.6344068817204,0
"12996",864025,42.587,"42.587.A.1",42,42,587,"A","1",23,19,16,206,4.0999999,43,110,103,7.80000019,6.30000019,3,5,NA,NA,42,NA,316,1,9,"IFN4","42_587","42_587_A_1","42_587_A_1_23","IFN4_42_587_A_1_23",10.65,127.323954473516,89.0818231879471,73.2394384037559,0
"12997",864026,42.587,"42.587.A.1",42,42,587,"A","1",24,20,17,209,4.19999981,43,155,152,9.69999981,6.5,2,5,NA,NA,42,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_24","IFN4_42_587_A_1_24",15.35,31.8309886183791,185.057478755115,63.1921811726384,0
"12998",864027,42.587,"42.587.A.1",42,42,587,"A","1",25,21,18,216,8.30000019,21,286,283,12.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_25","IFN4_42_587_A_1_25",28.45,14.1471060526129,635.703236949303,43.9367311072056,0
"13001",864030,42.587,"42.587.A.1",42,42,587,"A","1",28,22,0,247,11.8999996,21,236,236,13.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_28","IFN4_42_587_A_1_28",23.6,14.1471060526129,437.435361085843,58.4745771186441,0
"13002",864031,42.587,"42.587.A.1",42,42,587,"A","1",29,23,0,252,14,21,232,224,13.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_29","IFN4_42_587_A_1_29",22.8,14.1471060526129,408.28138126053,59.2105263157895,0
"13003",864032,42.587,"42.587.A.1",42,42,587,"A","1",30,24,21,264,2.79999995,43,363,384,9.19999981,5.0999999,3,5,NA,NA,42,NA,300,2,3,"IFN4","42_587","42_587_A_1","42_587_A_1_30","IFN4_42_587_A_1_30",37.35,14.1471060526129,1095.64810939812,24.6318602677376,0
"13004",864033,42.587,"42.587.A.1",42,42,587,"A","1",31,25,22,270,3.20000005,43,283,295,10.1000004,4.5999999,3,5,NA,NA,42,NA,300,2,3,"IFN4","42_587","42_587_A_1","42_587_A_1_31","IFN4_42_587_A_1_31",28.9,14.1471060526129,655.972400051183,34.9480982698962,0
"13006",864035,42.587,"42.587.A.1",42,42,587,"A","1",33,26,0,292,10.6000004,21,279,270,13.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_33","IFN4_42_587_A_1_33",27.45,14.1471060526129,591.799479615386,48.451731147541,0
"13008",864037,42.587,"42.587.A.1",42,42,587,"A","1",35,27,25,309,8.5,21,313,286,14.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_35","IFN4_42_587_A_1_35",29.95,14.1471060526129,704.50411606292,49.7495813021703,0
"13011",864040,42.587,"42.587.A.1",42,42,587,"A","1",38,28,28,343,11.6999998,21,320,320,15,NA,2,2,NA,NA,41,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_38","IFN4_42_587_A_1_38",32,14.1471060526129,804.247719318987,46.875,0
"13012",864041,42.587,"42.587.A.1",42,42,587,"A","1",39,29,29,353,3.5999999,21,276,275,13.3000002,3.79999995,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_39","IFN4_42_587_A_1_39",27.55,14.1471060526129,596.119169514072,48.2758627949183,0
"13013",864042,42.587,"42.587.A.1",42,42,587,"A","1",40,30,30,391,10.5,21,291,286,13.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_587","42_587_A_1","42_587_A_1_40","IFN4_42_587_A_1_40",28.85,14.1471060526129,653.704562854373,45.4072804159445,0
"13014",865159,42.626,"42.626.A.1",42,42,626,"A","1",1,1,0,5,7.19999981,21,152,139,7.9000001,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_1","IFN4_42_626_A_1_1",14.55,31.8309886183791,166.270754686648,54.2955333333333,0
"13015",865160,42.626,"42.626.A.1",42,42,626,"A","1",2,2,0,9,7.80000019,21,138,139,7.5999999,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_2","IFN4_42_626_A_1_2",13.85,31.8309886183791,150.657039198307,54.8736454873646,0
"13016",865161,42.626,"42.626.A.1",42,42,626,"A","1",3,3,0,12,3.5999999,21,101,100,5.80000019,2.4000001,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_3","IFN4_42_626_A_1_3",10.05,127.323954473516,79.3271779985508,57.7114446766169,0
"13017",865162,42.626,"42.626.A.1",42,42,626,"A","1",4,4,0,50,4.4000001,43,87,82,5.80000019,1.39999998,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_4","IFN4_42_626_A_1_4",8.45,127.323954473516,56.0793923619863,68.6390555029586,0
"13018",865163,42.626,"42.626.A.1",42,42,626,"A","1",5,5,0,92,4.69999981,43,91,87,6.0999999,4.5999999,2,3,NA,NA,41,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_5","IFN4_42_626_A_1_5",8.9,127.323954473516,62.2113885227119,68.5393247191011,0
"13019",865164,42.626,"42.626.A.1",42,42,626,"A","1",6,6,0,109,1.79999995,43,109,85,5.69999981,5,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_6","IFN4_42_626_A_1_6",9.7,127.323954473516,73.8981131940659,58.7628846391753,0
"13020",865165,42.626,"42.626.A.1",42,42,626,"A","1",7,7,0,163,2.79999995,43,77,79,6.19999981,4.30000019,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_7","IFN4_42_626_A_1_7",7.8,127.323954473516,47.7836242611007,79.487177051282,0
"13021",865166,42.626,"42.626.A.1",42,42,626,"A","1",8,8,0,187,2.29999995,43,75,75,6.19999981,4.19999981,2,3,NA,NA,49,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_8","IFN4_42_626_A_1_8",7.5,127.323954473516,44.1786466911065,82.6666641333333,0
"13022",865167,42.626,"42.626.A.1",42,42,626,"A","1",9,9,1,216,7.5999999,43,170,181,8.89999962,NA,2,2,NA,39,49,1,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_9","IFN4_42_626_A_1_9",17.55,31.8309886183791,241.904597821823,50.7122485470085,0
"13023",865168,42.626,"42.626.A.1",42,42,626,"A","1",10,10,0,249,2.0999999,43,85,80,5.80000019,3.0999999,2,3,NA,NA,41,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_10","IFN4_42_626_A_1_10",8.25,127.323954473516,53.4561624962388,70.3030326060606,0
"13024",865169,42.626,"42.626.A.1",42,42,626,"A","1",11,11,0,250,0.699999988,43,84,85,6.30000019,1.79999995,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_11","IFN4_42_626_A_1_11",8.45,127.323954473516,56.0793923619863,74.5562152662722,0
"13025",865170,42.626,"42.626.A.1",42,42,626,"A","1",12,12,0,351,4.4000001,21,101,100,6.4000001,3.0999999,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_12","IFN4_42_626_A_1_12",10.05,127.323954473516,79.3271779985508,63.6815930348259,0
"13026",865171,42.626,"42.626.A.1",42,42,626,"A","1",13,13,0,353,9,21,134,149,7.80000019,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_13","IFN4_42_626_A_1_13",14.15,31.8309886183791,157.254383770846,55.123676254417,0
"13027",865172,42.626,"42.626.A.1",42,42,626,"A","1",14,14,0,355,8.30000019,21,145,147,8,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_14","IFN4_42_626_A_1_14",14.6,31.8309886183791,167.4154725098,54.7945205479452,0
"13028",865173,42.626,"42.626.A.1",42,42,626,"A","1",15,15,0,368,3,21,82,85,5.30000019,2.4000001,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_15","IFN4_42_626_A_1_15",8.35,127.323954473516,54.7599234474786,63.4730561676647,0
"13029",865174,42.626,"42.626.A.1",42,42,626,"A","1",16,16,0,378,2.5999999,21,119,134,6.30000019,1.89999998,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_16","IFN4_42_626_A_1_16",12.65,31.8309886183791,125.681377602268,49.8023730434783,0
"13030",865175,42.626,"42.626.A.1",42,42,626,"A","1",17,17,0,383,9.19999981,21,140,136,6.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_17","IFN4_42_626_A_1_17",13.8,31.8309886183791,149.57122623741,47.1014492753623,0
"13031",865176,42.626,"42.626.A.1",42,42,626,"A","1",18,18,0,389,2.70000005,21,91,90,5.69999981,2.9000001,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_626","42_626_A_1","42_626_A_1_18","IFN4_42_626_A_1_18",9.05,127.323954473516,64.3260730776595,62.9834233149171,0
"13033",865532,42.642,"42.642.A.1",42,42,642,"A","1",2,1,2,22,18.2000008,21,565,510,15.8999996,NA,3,2,NA,NA,NA,NA,312,1,8,"IFN4","42_642","42_642_A_1","42_642_A_1_2","IFN4_42_642_A_1_2",53.75,5.09295817894065,2269.06438144044,29.5813946046512,0
"13034",865533,42.642,"42.642.A.1",42,42,642,"A","1",3,2,3,27,3.5999999,43,97,100,7.0999999,4.30000019,3,3,NA,NA,NA,NA,316,1,9,"IFN4","42_642","42_642_A_1","42_642_A_1_3","IFN4_42_642_A_1_3",9.85,127.323954473516,76.2012933082289,72.0812172588833,0
"13035",865534,42.642,"42.642.A.1",42,42,642,"A","1",4,3,4,38,1.60000002,43,88,90,8.19999981,2.5999999,3,3,NA,NA,NA,NA,316,1,9,"IFN4","42_642","42_642_A_1","42_642_A_1_4","IFN4_42_642_A_1_4",8.9,127.323954473516,62.2113885227119,92.1348293258427,0
"13036",865535,42.642,"42.642.A.1",42,42,642,"A","1",5,4,5,52,14,21,385,371,16.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_5","IFN4_42_642_A_1_5",37.8,14.1471060526129,1122.20831178881,42.5925936507937,0
"13037",865536,42.642,"42.642.A.1",42,42,642,"A","1",6,5,6,62,3.4000001,43,146,141,10.1999998,5,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_6","IFN4_42_642_A_1_6",14.35,31.8309886183791,161.731153302211,71.0801379790941,0
"13038",865537,42.642,"42.642.A.1",42,42,642,"A","1",7,6,0,80,4.9000001,43,80,72,3,0,5,3,NA,NA,NA,NA,316,3,9,"IFN4","42_642","42_642_A_1","42_642_A_1_7","IFN4_42_642_A_1_7",7.6,127.323954473516,45.3645979178366,39.4736842105263,0
"13039",865538,42.642,"42.642.A.1",42,42,642,"A","1",8,7,7,81,5.19999981,21,241,231,12.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_8","IFN4_42_642_A_1_8",23.6,14.1471060526129,437.435361085843,54.2372889830508,0
"13040",865539,42.642,"42.642.A.1",42,42,642,"A","1",9,8,0,88,13.8000002,21,248,239,12.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_9","IFN4_42_642_A_1_9",24.35,14.1471060526129,465.680242537024,52.5667359342916,0
"13041",865540,42.642,"42.642.A.1",42,42,642,"A","1",10,9,8,94,5.0999999,21,178,160,13,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_10","IFN4_42_642_A_1_10",16.9,31.8309886183791,224.317569447945,76.9230769230769,0
"13042",865541,42.642,"42.642.A.1",42,42,642,"A","1",11,10,0,97,5.5999999,21,131,142,10.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_11","IFN4_42_642_A_1_11",13.65,31.8309886183791,146.337349299621,76.1904732600732,0
"13044",865543,42.642,"42.642.A.1",42,42,642,"A","1",13,11,9,105,4.5,21,172,171,11.1999998,7.5999999,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_13","IFN4_42_642_A_1_13",17.15,31.8309886183791,231.003271313866,65.3061212827988,0
"13045",865544,42.642,"42.642.A.1",42,42,642,"A","1",14,12,10,106,11.8999996,21,350,342,15.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_14","IFN4_42_642_A_1_14",34.6,14.1471060526129,940.247265292889,43.6416196531792,0
"13046",865545,42.642,"42.642.A.1",42,42,642,"A","1",15,13,11,126,4.4000001,21,135,130,8,7.5,3,3,NA,NA,NA,NA,316,1,9,"IFN4","42_642","42_642_A_1","42_642_A_1_15","IFN4_42_642_A_1_15",13.25,31.8309886183791,137.886465061465,60.377358490566,0
"13047",865546,42.642,"42.642.A.1",42,42,642,"A","1",16,14,0,130,14.8999996,21,445,471,17.1000004,NA,3,2,NA,NA,NA,NA,312,1,8,"IFN4","42_642","42_642_A_1","42_642_A_1_16","IFN4_42_642_A_1_16",45.8,5.09295817894065,1647.48260346902,37.3362454148472,0
"13052",865551,42.642,"42.642.A.1",42,42,642,"A","1",21,15,16,155,11.1999998,21,372,341,16.2000008,NA,3,2,NA,NA,NA,NA,321,1,4,"IFN4","42_642","42_642_A_1","42_642_A_1_21","IFN4_42_642_A_1_21",35.65,14.1471060526129,998.180197320493,45.4417974754558,0
"13053",865552,42.642,"42.642.A.1",42,42,642,"A","1",22,16,17,166,5.19999981,21,462,493,17.2999992,NA,2,2,NA,NA,41,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_22","IFN4_42_642_A_1_22",47.75,5.09295817894065,1790.75689993139,36.2303648167539,0
"13054",865553,42.642,"42.642.A.1",42,42,642,"A","1",23,17,18,170,13.8000002,21,303,295,14.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_23","IFN4_42_642_A_1_23",29.9,14.1471060526129,702.153812058953,47.1571919732442,0
"13056",865555,42.642,"42.642.A.1",42,42,642,"A","1",25,18,20,199,13.1000004,21,445,469,17.1000004,NA,3,2,NA,NA,NA,NA,321,1,4,"IFN4","42_642","42_642_A_1","42_642_A_1_25","IFN4_42_642_A_1_25",45.7,5.09295817894065,1640.29621027394,37.4179439824945,0
"13057",865556,42.642,"42.642.A.1",42,42,642,"A","1",26,19,0,230,22.2999992,21,570,543,18.2000008,NA,3,2,NA,NA,NA,NA,312,1,9,"IFN4","42_642","42_642_A_1","42_642_A_1_26","IFN4_42_642_A_1_26",55.65,5.09295817894065,2432.31724368423,32.7044039532794,0
"13060",865559,42.642,"42.642.A.1",42,42,642,"A","1",29,20,23,250,18.3999996,21,455,480,20.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_29","IFN4_42_642_A_1_29",46.75,5.09295817894065,1716.53677349034,42.9946532620321,0
"13061",865560,42.642,"42.642.A.1",42,42,642,"A","1",30,21,24,262,11.3999996,21,586,648,19.6000004,NA,2,2,NA,30,NA,25,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_30","IFN4_42_642_A_1_30",61.7,5.09295817894065,2989.92441425611,31.7666132901134,0
"13062",865561,42.642,"42.642.A.1",42,42,642,"A","1",31,22,0,270,3.0999999,43,97,102,6.5,1.79999995,3,5,NA,NA,NA,NA,316,1,9,"IFN4","42_642","42_642_A_1","42_642_A_1_31","IFN4_42_642_A_1_31",9.95,127.323954473516,77.7563816717559,65.3266331658292,0
"13064",865563,42.642,"42.642.A.1",42,42,642,"A","1",33,23,26,312,3.79999995,21,380,369,17.1000004,6.19999981,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_33","IFN4_42_642_A_1_33",37.45,14.1471060526129,1101.52288766033,45.6608822429906,0
