"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"76021",40,1292,NA,921120,2,36,6,3,1,"S",921127,2,"0457","1","0457K03","404","4553","92","074","7","7","0","0","09","08","3","2","9","1","80","70","23","23","0","6","4","4",NA,"26",NA,"3",NA,"4",NA,"45",NA,"1",NA,"3","23","3","1",NA,"26","3","1",NA,"45","3","6",NA,"23","26","45",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,"M204","M305","41",NA,"2.25",NA,"40.1292",404000,4553000,40
"76115",40,47,NA,920414,3,25,6,1,0,"S",920422,1,"0401","2","0401K11","395","4587","91","063","7","7","0","0","09","08","1","1","9","1","70","70","26","23","0","6","4","4",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,"M402","P204","302",NA,"0.25",NA,"40.47",395000,4587000,40
"76173",40,115,NA,920415,1,0,0,0,2,"S",920422,3,"0401","2","0401M13","400","4580","91","081","2","2","0","0","09","08","1","1","9","1","70","15","26","26","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","1",NA,"9",NA,"0","9",NA,NA,"P704","255",NA,"0.50",NA,"40.115",4e+05,4580000,40
"76463",40,444,NA,920421,3,12,5,0,1,"S",920428,3,"0429","2","0429K03","376","4572","91","084","2","2","0","0","08","08","1","1","9","1","70","60","26","26","5","5","4","3","23","23","5","5","4","3",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"01","100",NA,"0.25",NA,"40.444",376000,4572000,40
"76465",40,446,NA,920421,3,9,5,2,0,"S",920428,3,"0429","2","0429K04","378","4572","91","176","2","2","0","0","08","08","1","1","9","1","70","80","26","23","5","5","4","4","23","26","5","5","4","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P305","250",NA,"0.25",NA,"40.446",378000,4572000,40
"76480",40,463,NA,920421,3,8,5,2,2,"S",920428,3,"0429","2","0429K04","378","4571","91","176","2","2","0","0","08","08","1","1","9","1","70","70","26","26","5","7","4","4","23","23","5","3","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P305","50",NA,"0.25",NA,"40.463",378000,4571000,40
"76497",40,481,NA,920421,3,12,4,2,1,"S",920429,1,"0429","2","0429K04","378","4570","91","176","2","2","0","0","08","08","1","1","9","1","70","70","26","23","5","6","4","4","23","26","5","4","4","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P305","250",NA,"0.25",NA,"40.481",378000,4570000,40
"76527",40,515,NA,920430,3,8,5,2,0,"S",920508,3,"0429","2","0429K03","376","4568","91","057","2","2","0","0","08","08","1","1","9","1","70","65","26","26","5","6","4","4","23","23","5","4","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P305","225",NA,"0.25",NA,"40.515",376000,4568000,40
"76565",40,557,NA,920430,3,16,5,2,3,"S",920511,3,"0429","2","0429L03","376","4566","91","057","2","2","0","0","08","07","1","2","9","1","70","40","26","23","5","5","4","4","23","26","5","5","4","3",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P305","385",NA,"1.00",NA,"40.557",376000,4566000,40
"77088",40,1151,NA,920420,2,8,4,0,1,"S",920428,4,"0455","2","0455J12","372","4558","91","189","7","7","0","0","09","09","1","1","9","1","70","30","26","23","0","6","4","4",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"01","45",NA,"0.25",NA,"40.1151",372000,4558000,40
"77091",40,1155,NA,920420,2,11,6,0,0,"S",920428,4,"0455","2","0455J06","356","4555","91","069","2","2","0","0","08","08","1","2","9","1","80","50","26","23","5","5","4","4","23","26","5","5","4","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"01","100",NA,"0.75",NA,"40.1155",356000,4555000,40
"77117",40,1187,NA,920420,2,15,6,1,2,"S",920428,2,"0456","1","0456J10","391","4558","91","043","2","2","0","0","09","08","3","2","9","1","80","70","26","26","0","7","4","4",NA,"45",NA,"2",NA,"2",NA,"23",NA,"1",NA,"4","26","3","1",NA,"45","3","6",NA,"23","3","1",NA,"26","23","45","15",NA,NA,NA,"2","01","W","19",NA,NA,NA,"1","1","3",NA,"0",NA,"2","0",NA,NA,"P305","380",NA,"1.75",NA,"40.1187",391000,4558000,40
"77339",40,1441,NA,920422,2,10,5,1,1,"S",920505,4,"0481","1","0481K12","370","4534","92","185","7","7","0","0","09","09","1","1","9","1","70","70","26","26","7","6","4","4","23","23","3","4","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23","45",NA,NA,NA,NA,"1","03","W","14",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,"P204","P305","300",NA,"0.25",NA,"40.1441",370000,4534000,40
"77424",40,1543,NA,920424,4,16,6,1,1,"S",920505,2,"0482","1","0482M04","379","4522","91","225","7","7","0","0","10","10","2","1","9","1","00","80","26","26","0","8","1","3",NA,"23",NA,"1",NA,"4",NA,"45",NA,"1",NA,"2","26","3","6",NA,"23","3","6",NA,"45","3","6",NA,"26","23","45",NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"01","220",NA,"0.50",NA,"40.1543",379000,4522000,40
"85480",45,1347,NA,930902,3,10,4,2,5,"S",930910,3,"0711","2","0711L04","405","4362","93","200","0","0","0","0","07","07","1","1","1","1","60","50","23","23","0","6","4","4",NA,"26",NA,"3",NA,"4",NA,"44",NA,"1",NA,"3","23","3","1",NA,"26","3","1",NA,"44","3","6",NA,"23","26","44","45",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"01","45",NA,"0.50",NA,"45.1347",405000,4362000,45
"85482",45,1349,NA,930903,3,9,4,2,4,"S",930910,3,"0711","2","0711L05","407","4362","93","200","0","0","0","0","07","07","1","1","1","1","60","50","23","23","0","8","4","4",NA,"26",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","44","45",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P204","164",NA,"0.25",NA,"45.1349",407000,4362000,45
"86530",45,843,NA,930823,13,32,4,2,2,"S",930903,12,"0655","2","0655M12","364","4393","93","112","0","0","0","0","07","07","1","2","1","1","50","90","23","26","0","8","4","4",NA,"23",NA,"1",NA,"4",NA,"45",NA,"1",NA,"3","26","1","2","28","23","1","2","30","45","3","6",NA,"26","23","45",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"3","3","4","0",NA,"P902","M204","335",NA,"1.00",NA,"45.843",364000,4393000,45
"88700",47,8,NA,921006,1,15,4,1,3,"S",921009,2,"0310","1","0310M08","337","4637","92","181","5","5","0","0","08","08","5","5","9","1","40","50","24","24","0","0","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","1","2","25",NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"4","1","1",NA,"2",NA,"4","0",NA,NA,"01","43",NA,"8.00",NA,"47.8",337000,4637000,47
"88720",47,41,NA,921006,1,1,1,3,2,"S",921009,2,"0342","1","0342K06","327","4628","92","197","6","6","0","0","08","08","1","1","9","1","25","30","45","45","0","5","4","3",NA,"44",NA,"5",NA,"3",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"44","3","6",NA,NA,NA,NA,NA,"45","44","95",NA,NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","110",NA,"0.25",NA,"47.41",327000,4628000,47
"88722",47,43,NA,921006,1,13,5,2,3,"S",921009,2,"0342","1","0342K03","321","4627","92","164","5","5","0","0","08","08","1","4","9","1","40","60","45","24","0","0","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","45","95",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","1",NA,"1",NA,"4","0",NA,NA,"01","240",NA,"6.00",NA,"47.43",321000,4627000,47
"88737",47,64,NA,921006,1,0,0,2,2,"S",921009,2,"0342","1","0342K04","324","4625","92","164","6","6","0","0","08","08","1","1","9","1","05","30","45","44","0","6","4","3",NA,"45",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"44","3","6",NA,"45","3","6",NA,NA,NA,NA,NA,"44","45","15",NA,NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P304","275",NA,"0.25",NA,"47.64",324000,4625000,47
"88755",47,84,NA,921006,3,6,5,2,1,"S",921009,2,"0342","1","0342L05","325","4623","92","043","6","6","0","0","08","08","1","1","9","1","80","60","45","45","0","6","4","3",NA,"23",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"45","3","6",NA,"23","3","1",NA,NA,NA,NA,NA,"45","23",NA,NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","0",NA,NA,"01","30",NA,"0.25",NA,"47.84",325000,4623000,47
"88854",47,243,NA,921007,1,18,5,1,0,"S",921014,3,"0372","1","0372K05","354","4605","92","076","2","2","0","0","07","07","1","1","9","1","75","75","23","23","0","6","3","4","26","26","0","4","4","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","45",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P704","363",NA,"0.25",NA,"47.243",354000,4605000,47
"88864",47,254,NA,921007,1,17,5,1,0,"S",921014,3,"0372","1","0372L06","359","4604","92","076","2","2","0","0","06","06","1","1","9","1","75","75","23","26","0","7","4","4",NA,"23",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23","45","15",NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"01","320",NA,"0.25",NA,"47.254",359000,4604000,47
"88884",47,281,NA,921007,3,18,6,0,1,"S",921015,3,"0372","1","0372L08","363","4602","92","175","6","6","0","0","07","07","1","1","9","1","45","65","23","23","0","5","4","4",NA,"26",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P108","157",NA,"0.25",NA,"47.281",363000,4602000,47
"88889",47,286,NA,921007,3,17,6,2,1,"S",921015,3,"0372","1","0372L03","348","4601","92","186","2","2","0","0","06","06","1","1","9","1","50","75","23","23","0","7","4","4",NA,"26",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","45",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"01","278",NA,"0.25",NA,"47.286",348000,4601000,47
"88896",47,295,NA,921007,3,10,5,1,2,"S",921015,3,"0372","1","0372L09","366","4601","92","007","2","2","0","0","07","07","1","1","9","1","25","55","26","26","0","5","3","4",NA,"23",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P305","309",NA,"0.25",NA,"47.295",366000,4601000,47
"88910",47,311,NA,921007,3,14,5,0,0,"S",921015,3,"0372","1","0372M03","348","4599","92","218","2","2","0","0","06","06","1","1","9","1","50","65","23","23","0","7","4","4",NA,"26",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"01","320",NA,"0.25",NA,"47.311",348000,4599000,47
"88914",47,316,NA,921007,3,15,5,0,0,"S",921015,3,"0372","1","0372M08","361","4599","92","007","6","6","0","0","07","07","1","1","9","1","45","60","23","26","0","7","4","4","26","23","0","3","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P305","174",NA,"0.25",NA,"47.316",361000,4599000,47
"88932",47,338,NA,921008,1,15,5,2,3,"S",921016,3,"0372","1","0372M12","371","4598","92","110","2","2","0","0","08","08","3","2","9","1","15","60","26","26","0","6","4","4",NA,"23",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P305","237",NA,"2.00",NA,"47.338",371000,4598000,47
"88939",47,345,NA,921008,1,20,5,1,1,"S",921016,3,"0372","1","0372M05","352","4597","92","193","2","2","0","0","06","06","1","1","9","1","75","85","26","26","0","6","4","4",NA,"23",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"M305","380",NA,"0.25",NA,"47.345",352000,4597000,47
"88944",47,351,NA,921008,1,13,5,2,1,"S",921016,3,"0372","1","0372M07","358","4597","92","111","2","2","0","0","06","06","1","1","9","1","35","65","26","23","0","6","2","4",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","45",NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"2","2","4","4",NA,NA,"01","112",NA,"0.25",NA,"47.351",358000,4597000,47
"88946",47,354,NA,921008,1,36,6,0,1,"S",921016,3,"0372","1","0372M10","366","4597","92","007","6","6","0","0","07","07","1","1","9","1","70","85","26","26","0","8","4","4",NA,"23",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P305","387",NA,"0.25",NA,"47.354",366000,4597000,47
"88956",47,364,NA,921008,1,10,6,0,0,"S",921016,3,"0372","1","0372M06","355","4596","92","193","6","6","0","0","06","06","1","1","9","1","30","50","26","26","0","7","4","4",NA,"23",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P305","125",NA,"0.25",NA,"47.364",355000,4596000,47
"88960",47,368,NA,921008,1,9,4,2,0,"S",921016,3,"0372","1","0372M07","359","4596","92","111","6","6","0","0","06","06","1","1","9","1","75","55","26","26","0","7","3","4",NA,"23",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"M305","185",NA,"0.25",NA,"47.368",359000,4596000,47
"89049",47,476,NA,921009,1,16,5,4,2,"S",921020,1,"0373","1","0373M04","382","4597","92","093","6","6","0","0","08","08","1","1","9","1","60","60","26","23","0","5","4","4",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","45","44","38",NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,"P204","M305","142",NA,"0.50",NA,"47.476",382000,4597000,47
"89057",47,486,NA,921009,2,14,4,1,1,"S",921020,1,"0374","1","0374J03","404","4609","92","114","6","6","0","0","07","07","1","2","9","1","40","40","23","26","5","7","4","4","26","23","5","3","0","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"3","0",NA,"G305","P204","270",NA,"1.00",NA,"47.486",404000,4609000,47
"89060",47,491,NA,921009,2,20,5,2,1,"S",921020,1,"0374","1","0374K04","406","4608","92","114","6","6","0","0","07","07","1","1","9","1","70","70","23","23","5","6","4","4","26","26","5","4","0","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","58","15","45",NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"3","0",NA,"G902","P204","238",NA,"0.25",NA,"47.491",406000,4608000,47
"89066",47,779,NA,921020,1,8,6,2,3,"S",921021,3,"0401","1","0401J04","378","4592","92","145","2","2","0","0","08","08","1","2","9","1","30","50","26","26","0","8","4","4",NA,"23",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"M305","239",NA,"1.00",NA,"47.779",378000,4592000,47
"89098",47,819,NA,921020,3,19,6,1,1,"S",921022,1,"0427","1","0427K12","344","4571","92","072","6","6","0","0","07","07","1","1","9","1","20","70","23","23","0","8","0","3",NA,"26",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"23","1","2","32","26","3","1",NA,NA,NA,NA,NA,"23","26","45",NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"3",NA,"0","4",NA,"P305","M204","94",NA,"0.25",NA,"47.819",344000,4571000,47
"89103",47,825,NA,921020,3,23,6,1,0,"S",921022,3,"0427","1","0427K12","343","4570","92","072","6","6","0","0","07","07","1","1","9","1","60","90","23","23","0","7","4","4",NA,"26",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"23","1","2","31","26","1","2","31",NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P204","296",NA,"0.25",NA,"47.825",343000,4570000,47
"89117",47,844,NA,921020,3,10,5,2,0,"S",921022,3,"0428","1","0428J13","366","4577","92","112","2","2","0","0","07","07","1","2","9","1","80","70","26","23","6","5","4","4","23","23","4","3","4","2",NA,"26",NA,"2",NA,"4","23","3","1",NA,"23","1","2","15","26","3","1",NA,"23","26",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","4",NA,"P305","P204","147",NA,"0.75",NA,"47.844",366000,4577000,47
"89119",47,846,NA,921020,3,22,5,0,1,"S",921022,3,"0428","1","0428J14","368","4577","92","112","6","6","0","0","07","07","1","1","9","1","80","60","26","23","6","7","4","4","23","26","4","3","4","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"M305","372",NA,"0.25",NA,"47.846",368000,4577000,47
"89120",47,847,NA,921020,3,13,6,1,1,"S",921022,3,"0428","1","0428J15","369","4577","92","075","2","2","0","0","07","07","1","1","9","1","80","60","26","23","6","6","4","4","23","26","4","4","4","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P305","11",NA,"0.25",NA,"47.847",369000,4577000,47
"89134",47,863,NA,921021,1,11,6,1,1,"S",921022,3,"0428","1","0428J05","353","4575","92","104","5","5","0","0","07","07","1","1","9","1","80","60","26","26","7","6","4","4","23","23","3","4","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P305","166",NA,"0.50",NA,"47.863",353000,4575000,47
"89143",47,873,NA,921021,1,12,4,2,1,"S",921022,3,"0428","1","0428J04","351","4574","92","104","6","6","0","0","07","07","1","1","9","1","80","70","26","26","7","7","4","3","23","23","3","3","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23","45",NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"3",NA,"0","0",NA,"P204","P305","24",NA,"0.25",NA,"47.873",351000,4574000,47
"89148",47,878,NA,921021,1,15,6,0,1,"S",921022,3,"0428","1","0428J13","365","4574","92","002","6","6","0","0","07","07","1","1","9","1","80","60","26","26","6","6","4","4","23","23","4","4","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,"P112","P305","228",NA,"0.25",NA,"47.878",365000,4574000,47
"89156",47,888,NA,921021,1,26,6,2,0,"S",921023,1,"0428","1","0428J11","363","4573","92","002","6","6","0","0","07","07","1","1","9","1","80","80","26","26","6","5","4","3","23","23","4","5","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P305","297",NA,"0.25",NA,"47.888",363000,4573000,47
"89160",47,893,NA,921021,1,13,5,0,1,"S",921023,1,"0428","1","0428K03","349","4572","92","095","6","6","0","0","07","07","1","1","9","1","80","60","26","23","7","7","4","4","23","26","3","3","4","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,"P305","P204","89",NA,"0.25",NA,"47.893",349000,4572000,47
"89165",47,905,NA,921021,1,9,4,0,0,"S",921023,1,"0428","1","0428K10","368","4571","92","079","2","2","0","0","07","07","1","1","9","1","80","50","26","23","6","9","4","4","23","26","4","1","4","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","15",NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,"P305","P204","261",NA,"0.25",NA,"47.905",368000,4571000,47
"89168",47,908,NA,921021,1,26,5,0,1,"S",921023,1,"0428","1","0428K05","352","4569","92","232","6","6","0","0","07","07","2","1","9","1","80","80","26","23","0","6","4","4",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","45",NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,"M204","M305","232",NA,"0.25",NA,"47.908",352000,4569000,47
"89179",47,924,NA,921021,3,11,4,1,0,"S",921023,3,"0428","1","0428L05","356","4565","92","104","2","2","0","0","07","07","1","1","9","1","80","40","26","26","6","6","4","4","23","23","4","4","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P305","324",NA,"0.50",NA,"47.924",356000,4565000,47
"89187",47,937,NA,921021,3,15,6,2,0,"S",921023,3,"0428","1","0428M07","356","4563","92","011","2","2","0","0","07","07","1","2","9","1","80","70","26","26","6","7","4","4","23","23","4","3","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P305","396",NA,"2.25",NA,"47.937",356000,4563000,47
