"","PlotID0","FECHGR","anno.gr.x","mes.gr.x","PlotID","FechaIni","Cla","Subclase","anno.gr.y","mes.gr.y","diff.year"
"72",22.61,931210,1993,12,"22.61.A.1","10/06/04 13:20:25","A","1",2004,10,11
"73",22.62,931203,1993,12,"22.62.A.1","10/07/04 15:42:24","A","1",2004,10,11
"74",22.66,931015,1993,10,"22.66.A.1","09/02/04 10:56:10","A","1",2004,9,11
"75",22.7,931203,1993,12,"22.70.A.4","09/01/04 15:26:05","A","4",2004,9,11
"76",22.763,940128,1994,1,"22.763.A.4","10/21/04 10:28:19","A","4",2004,10,11
"77",25.53,901016,1990,10,"25.53.A.1","07/06/01 00:00:00","A","1",2001,7,11
"78",25.69,901019,1990,10,"25.69.A.1","08/03/01 00:00:00","A","1",2001,8,11
"79",26.1052,902203,1990,22,"26.1052.A.1","3/08/99","A","1",1999,3,7
"80",26.1062,902203,1990,22,"26.1062.A.1","9/08/99","A","1",1999,9,8
"81",26.1063,902203,1990,22,"26.1063.A.1","9/08/99","A","1",1999,9,8
"82",26.1076,902003,1990,20,"26.1076.A.1","2/09/99","A","1",1999,2,8
"83",26.1094,902003,1990,20,"26.1094.A.1","6/09/99","A","1",1999,6,8
"84",26.1124,901703,1990,17,"26.1124.A.1","18/08/99","A","1",1999,18,9
"85",26.228,902802,1990,28,"26.228.A.1","14/07/99","A","1",1999,14,8
"86",26.687,902103,1990,21,"26.687.A.1","9/08/99","A","1",1999,9,8
"87",26.688,902103,1990,21,"26.688.A.1","9/08/99","A","1",1999,9,8
"88",26.945,902203,1990,22,"26.945.A.1","7/09/99","A","1",1999,7,8
"89",26.961,902203,1990,22,"26.961.A.1","23/08/99","A","1",1999,23,9
"90",26.977,902303,1990,23,"26.977.A.2C","18/08/99","A","2C",1999,18,9
"91",42.105,921216,1992,12,"42.105.A.1 ","11/20/03 12:53:28","A","1 ",2003,11,11
"92",42.266,920110,1992,1,"42.266.A.1 ","01/21/04 10:59:04","A","1 ",2004,1,12
"93",42.35,920108,1992,1,"42.35.A.1 ","12/05/03 10:20:02","A","1 ",2003,12,12
"94",42.508,920113,1992,1,"42.508.A.1 ","11/13/03 13:48:23","A","1 ",2003,11,12
"95",42.535,920113,1992,1,"42.535.A.1 ","12/04/03 14:16:12","A","1 ",2003,12,12
