"","Provincia","Estadillo","nArbol","Tipo","OrdenIFActual","Rumbo","Distancia","Especie","Diametro1","Diametro2","Calidad","Forma","Altura","ParEsp","PlotID0"
"613998",30,815,7,NA,"7","263","8.5","24","224","222","2","2","7.5",NA,"30.815"
"613999",30,815,8,NA,"8","284","3.6","24","210","193","2","2","8.0",NA,"30.815"
"614000",30,815,9,NA,"9","285","9.5","24","185","173","2","2","8.0",NA,"30.815"
"614001",30,815,10,NA,"10","287","4.9","24","157","145","2","2","7.5",NA,"30.815"
"614002",30,815,11,NA,"11","307","6.3","24","153","154","2","2","7.0",NA,"30.815"
"614003",30,815,12,NA,"12","310","3.9","24","77","75","2","3","6.0",NA,"30.815"
"614004",30,815,13,NA,"13","348","2.6","24","85","87","3","5","3.0",NA,"30.815"
"614005",30,815,14,NA,"14","350","4.3","24","162","159","2","2","9.5",NA,"30.815"
"614006",30,815,15,NA,"15","355","7.7","26","202","205","2","2","9.0",NA,"30.815"
"614007",30,815,16,NA,"16","382","5.9","24","169","175","2","2","9.5",NA,"30.815"
"614008",30,815,17,NA,"17","386","4.8","24","195","208","2","2","10.5",NA,"30.815"
"614275",30,828,1,"1","1","25","3.4","26","206","225","2","2","8.0",NA,"30.828"
"614276",30,828,2,NA,"2","44","8.3","26","140","122","2","3","5.0",NA,"30.828"
"614277",30,828,3,NA,"3","46","1.9","26","170","167","6","5","7.0",NA,"30.828"
"614278",30,828,4,NA,"4","48","2.4","26","202","190","3","5","6.0",NA,"30.828"
"614279",30,828,5,NA,"5","68","5.6","26","176","182","3","5","5.5",NA,"30.828"
"614280",30,828,6,"2","6","192","6.4","26","133","137","3","5","4.5",NA,"30.828"
"614281",30,828,7,"3","7","222","11.5","24","300","313","3","5","8.0",NA,"30.828"
"614282",30,828,8,"5","8","295","2.0","26","139","131","2","3","4.5",NA,"30.828"
"614283",30,828,9,"4","9","325","8.8","24","193","195","2","2","7.5",NA,"30.828"
"614284",30,828,10,NA,"10","333","4.9","26","166","163","3","5","6.5",NA,"30.828"
"614285",30,828,11,NA,"11","350","9.2","26","194","195","3","5","5.5",NA,"30.828"
"614286",30,828,12,"6","12","356","4.2","26","226","231","2","2","6.5",NA,"30.828"
"614287",30,828,13,NA,"13","357","13.4","26","263","260","2","2","7.5",NA,"30.828"
"614288",30,828,14,NA,"14","370","9.0","24","220","206","2","2","8.5",NA,"30.828"
"614620",30,886,1,NA,"1","19","4.6","24","106","105","2","3","6.0",NA,"30.886"
"614621",30,886,2,NA,"2","45","3.2","26","127","121","3","3","4.5",NA,"30.886"
"614622",30,886,3,"1","3","47","7.0","24","167","170","2","2","7.5",NA,"30.886"
"614623",30,886,4,NA,"4","69","3.9","24","168","170","2","2","8.0",NA,"30.886"
"614624",30,886,5,NA,"5","74","9.3","26","208","222","2","2","10.0",NA,"30.886"
"614625",30,886,6,NA,"6","85","2.6","24","83","83","2","3","6.5",NA,"30.886"
"614626",30,886,7,NA,"7","93","5.6","26","154","155","2","2","7.5",NA,"30.886"
"614627",30,886,8,NA,"8","97","4.5","26","184","179","2","2","8.0","1","30.886"
"614628",30,886,9,NA,"9","110","7.5","24","153","157","2","2","8.0",NA,"30.886"
"614629",30,886,10,NA,"10","117","7.4","24","207","211","2","2","9.5",NA,"30.886"
"614630",30,886,11,NA,"11","124","4.7","24","99","97","2","3","6.5",NA,"30.886"
"614631",30,886,12,NA,"12","129","9.9","24","147","159","2","2","8.0",NA,"30.886"
"614632",30,886,13,NA,"13","167","2.2","26","116","115","2","3","6.5",NA,"30.886"
"614633",30,886,14,NA,"14","197","9.7","24","124","135","2","2","7.5",NA,"30.886"
"614634",30,886,15,"2","15","198","5.1","26","193","191","2","2","8.5",NA,"30.886"
"614635",30,886,16,"4","16","204","8.2","24","174","165","2","2","9.0",NA,"30.886"
"614636",30,886,17,NA,"17","215","8.0","24","124","126","2","2","8.0",NA,"30.886"
"614637",30,886,18,NA,"18","218","9.1","24","127","126","2","2","7.5",NA,"30.886"
"614638",30,886,19,NA,"19","233","2.9","24","79","81","2","3","7.0",NA,"30.886"
"614639",30,886,20,NA,"20","242","8.3","24","136","136","2","2","7.5",NA,"30.886"
"614640",30,886,21,NA,"21","243","3.4","24","109","104","2","3","7.0",NA,"30.886"
"614641",30,886,22,NA,"22","278","3.9","26","124","123","3","3","5.5",NA,"30.886"
"614642",30,886,23,NA,"23","282","1.9","24","80","78","2","3","5.5",NA,"30.886"
"614643",30,886,24,NA,"24","295","1.6","26","224","229","2","2","9.0",NA,"30.886"
"614644",30,886,25,NA,"25","328","4.8","24","74","79","2","3","7.0",NA,"30.886"
"614645",30,886,26,NA,"26","333","8.4","26","195","199","2","2","8.0",NA,"30.886"
"614646",30,886,27,"3","27","338","3.9","24","139","128","2","3","7.0",NA,"30.886"
"614647",30,886,28,NA,"28","379","2.8","26","172","166","2","2","7.5",NA,"30.886"
"614648",30,886,29,NA,"29","381","6.9","26","212","211","2","2","8.0",NA,"30.886"
"614649",30,886,30,NA,"30","381","8.4","24","140","137","2","2","8.0",NA,"30.886"
"614650",30,886,31,NA,"31","395","12.6","26","239","227","2","2","9.0",NA,"30.886"
"614663",30,889,1,"1","1","28","14.6","26","236","245","2","2","7.5",NA,"30.889"
"614664",30,889,2,NA,"2","53","9.8","26","140","142","2","3","5.5",NA,"30.889"
"614665",30,889,3,NA,"3","70","11.3","26","304","300","2","2","8.0",NA,"30.889"
"614666",30,889,4,"2","4","100","9.9","26","237","251","3","5","5.5",NA,"30.889"
"614667",30,889,5,NA,"5","115","3.8","26","94","91","2","3","4.0",NA,"30.889"
"614668",30,889,6,NA,"6","178","12.1","26","317","309","3","5","6.0",NA,"30.889"
"614669",30,889,7,"3","7","265","9.1","26","150","151","2","3","5.0",NA,"30.889"
"614670",30,889,8,"5","8","278","7.7","24","202","200","2","2","8.0",NA,"30.889"
"614671",30,889,9,NA,"9","299","6.5","24","176","170","2","2","7.0",NA,"30.889"
"614672",30,889,10,"6","10","312","8.2","26","190","185","2","2","7.5",NA,"30.889"
"614673",30,889,11,"4","11","322","2.9","24","233","220","2","2","8.0",NA,"30.889"
"614674",30,889,12,NA,"12","329","5.5","26","151","151","2","2","6.5",NA,"30.889"
"614675",30,889,13,NA,"13","396","8.9","26","219","215","2","2","6.0",NA,"30.889"
"614710",30,903,1,"1","1","2","5.1","24","207","220","3","5","8.0",NA,"30.903"
"614711",30,903,2,NA,"2","6","7.8","24","160","200","2","2","6.5",NA,"30.903"
"614712",30,903,3,NA,"3","10","4.3","26","105","110","2","3","7.0",NA,"30.903"
"614713",30,903,4,NA,"4","23","1.3","26","130","135","2","2","8.0",NA,"30.903"
"614714",30,903,5,"2","5","101","4.5","24","210","214","2","2","8.5",NA,"30.903"
"614715",30,903,6,"5","6","115","8.6","24","315","294","2","2","9.0",NA,"30.903"
"614716",30,903,7,NA,"7","130","2.7","24","130","132","2","2","8.0",NA,"30.903"
"614717",30,903,8,NA,"8","166","2.2","24","279","277","2","2","9.0",NA,"30.903"
"614718",30,903,9,NA,"9","224","3.3","24","129","128","2","2","8.5",NA,"30.903"
"614719",30,903,10,NA,"10","232","12.4","24","260","263","2","2","8.0",NA,"30.903"
"614720",30,903,11,NA,"11","236","5.3","24","225","224","2","2","8.5",NA,"30.903"
"614721",30,903,12,NA,"12","250","3.2","24","147","148","2","2","8.5",NA,"30.903"
"614722",30,903,13,"3","13","252","4.4","24","124","126","2","3","8.0",NA,"30.903"
"614723",30,903,14,NA,"14","260","3.2","24","91","92","2","3","8.5",NA,"30.903"
"614724",30,903,15,NA,"15","290","0.6","24","189","186","2","2","9.5",NA,"30.903"
"614725",30,903,16,"6","16","290","5.4","26","197","181","2","2","7.0",NA,"30.903"
"614726",30,903,17,"4","17","336","7.0","25","158","161","2","3","6.0",NA,"30.903"
"614727",30,903,18,NA,"18","390","3.7","24","94","97","2","3","7.0",NA,"30.903"
"614746",30,907,1,"1","1","12","8.9","24","215","220","2","2","10.0",NA,"30.907"
"614747",30,907,2,"3","2","44","3.1","26","151","144","3","5","6.0",NA,"30.907"
"614748",30,907,3,NA,"3","81","5.1","24","179","174","2","2","8.5",NA,"30.907"
"614749",30,907,4,NA,"4","103","5.5","24","212","199","2","2","9.0",NA,"30.907"
"614750",30,907,5,"2","5","171","5.5","26","210","211","2","2","7.0",NA,"30.907"
"614751",30,907,6,NA,"6","179","6.7","24","243","229","2","2","8.5",NA,"30.907"
"614752",30,907,7,NA,"7","192","4.1","24","222","223","2","2","8.5",NA,"30.907"
"614753",30,907,8,"4","8","252","4.9","24","199","194","2","2","8.0",NA,"30.907"
"614754",30,907,9,NA,"9","258","1.4","26","107","108","2","3","5.5",NA,"30.907"
"614755",30,907,10,NA,"10","274","4.8","24","111","106","2","3","6.5",NA,"30.907"
"614756",30,907,11,NA,"11","301","4.4","26","96","90","2","3","4.0",NA,"30.907"
"614757",30,907,12,NA,"12","327","1.1","26","171","164","2","2","6.0",NA,"30.907"
"614758",30,907,13,NA,"13","327","6.5","24","197","192","2","2","8.0",NA,"30.907"
"614759",30,907,14,NA,"14","328","4.3","26","94","96","2","3","5.0",NA,"30.907"
"614760",30,907,15,NA,"15","332","3.3","26","97","99","2","3","4.5",NA,"30.907"
"614761",30,907,16,NA,"16","340","7.8","24","152","154","2","2","8.0",NA,"30.907"
"614762",30,907,17,NA,"17","351","4.1","26","94","98","2","3","5.0",NA,"30.907"
"614763",30,907,18,NA,"18","356","5.9","24","173","175","2","2","7.5",NA,"30.907"
"614764",30,907,19,NA,"19","365","4.3","24","73","77","2","3","6.0",NA,"30.907"
"617154",30,1639,1,"1","1","70","7.4","24","172","157","3","2","5.5",NA,"30.1639"
"617155",30,1639,2,NA,"2","92","7.2","24","131","124","3","3","4.0",NA,"30.1639"
"617156",30,1639,3,"2","3","123","9.2","24","153","139","2","3","5.5","1","30.1639"
"617157",30,1639,4,NA,"4","170","3.7","24","246","248","3","2","7.0",NA,"30.1639"
"617158",30,1639,5,NA,"5","171","2.1","24","169","174","2","2","7.0",NA,"30.1639"
"617159",30,1639,6,"3","6","171","2.8","26","201","212","2","2","7.5",NA,"30.1639"
"617160",30,1639,7,NA,"7","179","10.5","24","177","176","3","2","6.0",NA,"30.1639"
"617161",30,1639,8,NA,"8","197","10.8","26","240","250","2","2","10.0",NA,"30.1639"
"617162",30,1639,9,"4","9","205","11.0","24","282","291","2","2","8.5","1","30.1639"
"617163",30,1639,10,NA,"10","224","10.1","24","151","163","2","2","6.5",NA,"30.1639"
"617164",30,1639,11,NA,"11","274","13.5","24","224","240","3","2","7.5",NA,"30.1639"
"617165",30,1639,12,NA,"12","289","4.6","24","160","154","3","3","4.5",NA,"30.1639"
"617166",30,1639,13,NA,"13","294","9.6","24","174","162","2","2","5.0",NA,"30.1639"
"617167",30,1639,14,NA,"14","312","9.0","24","155","149","2","2","5.0",NA,"30.1639"
"617168",30,1639,15,NA,"15","315","4.8","24","175","160","2","2","6.0",NA,"30.1639"
"619104",30,867,1,"1","1","6","6.1","24","165","184","3","5","5.5",NA,"30.867"
"619105",30,867,2,NA,"2","38","2.0","24","155","149","2","2","7.5",NA,"30.867"
"619106",30,867,3,NA,"3","39","5.6","26","195","194","2","2","7.0",NA,"30.867"
"619107",30,867,4,"5","4","50","9.1","24","130","132","2","3","7.5","1","30.867"
"619108",30,867,5,NA,"5","73","6.0","24","130","126","2","3","8.0",NA,"30.867"
"619109",30,867,6,"2","6","107","7.4","26","215","219","2","2","8.5",NA,"30.867"
"619110",30,867,7,NA,"7","108","9.5","26","216","199","2","2","8.5",NA,"30.867"
"619111",30,867,8,NA,"8","109","7.1","24","176","163","2","2","7.5",NA,"30.867"
"619112",30,867,9,NA,"9","136","5.1","26","192","185","2","2","7.5",NA,"30.867"
"619113",30,867,10,NA,"10","148","2.2","24","170","179","2","2","8.0",NA,"30.867"
"619114",30,867,11,NA,"11","162","2.3","24","105","69","3","5","5.0",NA,"30.867"
"619115",30,867,12,NA,"12","164","3.7","24","182","189","2","2","8.5",NA,"30.867"
"619116",30,867,13,NA,"13","187","10.2","24","261","261","2","2","9.5",NA,"30.867"
"619117",30,867,14,NA,"14","189","9.8","24","126","127","2","2","7.0",NA,"30.867"
"619118",30,867,15,NA,"15","210","4.5","26","196","202","2","2","8.5",NA,"30.867"
"619119",30,867,16,"3","16","220","10.6","24","260","242","2","2","9.0",NA,"30.867"
"619120",30,867,17,NA,"17","226","5.2","24","234","253","2","2","9.5",NA,"30.867"
"619121",30,867,18,NA,"18","235","4.5","26","129","128","2","3","8.0",NA,"30.867"
"619122",30,867,19,NA,"19","247","3.1","26","145","132","6","2","8.0",NA,"30.867"
"619123",30,867,20,NA,"20","275","2.9","24","292","278","2","2","10.0",NA,"30.867"
"619124",30,867,21,NA,"21","333","7.5","26","174","183","2","2","6.5",NA,"30.867"
"619125",30,867,22,NA,"22","347","10.2","24","264","252","2","2","10.5",NA,"30.867"
"619126",30,867,23,NA,"23","349","8.1","24","251","298","2","2","10.5",NA,"30.867"
"619127",30,867,24,NA,"24","355","3.2","24","81","79","3","3","5.0",NA,"30.867"
"619128",30,867,25,"4","25","363","9.1","26","163","160","3","5","6.0",NA,"30.867"
"619129",30,867,26,NA,"26","377","14.8","24","231","262","2","2","9.5",NA,"30.867"
"619130",30,867,27,NA,"27","393","2.9","24","149","167","2","2","8.0","1","30.867"
"619131",30,867,28,NA,"28","394","14.5","24","256","270","2","2","9.0",NA,"30.867"
"619132",30,867,29,"6","29","399","3.8","24","220","210","2","2","8.5",NA,"30.867"
"619655",30,1657,1,"1","1","20","6.5","24","254","237","2","2","11.5",NA,"30.1657"
"619656",30,1657,2,NA,"2","45","13.1","26","330","313","2","2","14.5",NA,"30.1657"
"619657",30,1657,3,NA,"3","52","8.9","24","220","222","2","2","11.5",NA,"30.1657"
"619658",30,1657,4,NA,"4","67","11.6","26","321","309","2","2","15.0",NA,"30.1657"
"619659",30,1657,5,NA,"5","77","10.0","26","395","394","2","2","16.5",NA,"30.1657"
"619660",30,1657,6,"3","6","118","3.5","24","322","338","3","2","13.0",NA,"30.1657"
"619661",30,1657,7,NA,"7","132","9.2","24","358","336","2","2","13.0",NA,"30.1657"
"619662",30,1657,8,NA,"8","150","12.2","24","269","238","2","2","15.5",NA,"30.1657"
"619663",30,1657,9,NA,"9","151","4.1","24","152","148","2","2","9.5",NA,"30.1657"
"619664",30,1657,10,NA,"10","151","7.2","24","138","132","3","2","7.5",NA,"30.1657"
"619665",30,1657,11,NA,"11","181","8.9","24","212","200","3","2","9.5",NA,"30.1657"
"619666",30,1657,12,NA,"12","188","10.7","24","256","264","2","2","12.0",NA,"30.1657"
"619667",30,1657,13,"4","13","212","7.7","24","169","179","3","2","10.0",NA,"30.1657"
"619668",30,1657,14,NA,"14","227","4.4","24","158","161","2","2","9.0",NA,"30.1657"
"619669",30,1657,15,NA,"15","240","11.5","24","397","382","2","2","15.0",NA,"30.1657"
"619670",30,1657,16,NA,"16","249","13.2","24","300","304","2","2","14.0",NA,"30.1657"
"619671",30,1657,17,NA,"17","287","4.5","24","106","109","3","5","4.0",NA,"30.1657"
"619672",30,1657,18,NA,"18","324","8.4","24","322","333","2","2","11.0",NA,"30.1657"
"619673",30,1657,19,"2","19","327","15.2","26","380","392","2","2","14.5",NA,"30.1657"
"619674",30,1657,20,NA,"20","366","12.4","26","381","406","2","2","15.0",NA,"30.1657"
"619675",30,1657,21,NA,"21","367","5.5","24","241","229","2","2","8.5",NA,"30.1657"
"619676",30,1657,22,NA,"22","397","12.1","26","430","436","2","2","15.0",NA,"30.1657"
"619677",30,1657,23,NA,"23","397","5.2","24","153","149","3","2","7.5",NA,"30.1657"
"621010",30,867,1,"1","1","6","6.1","24","165","184","3","5","5.5",NA,"30.867"
"621011",30,867,2,NA,"2","38","2.0","24","155","149","2","2","7.5",NA,"30.867"
"621012",30,867,3,NA,"3","39","5.6","26","195","194","2","2","7.0",NA,"30.867"
"621013",30,867,4,"5","4","50","9.1","24","130","132","2","3","7.5","1","30.867"
"621014",30,867,5,NA,"5","73","6.0","24","130","126","2","3","8.0",NA,"30.867"
"621015",30,867,6,"2","6","107","7.4","26","215","219","2","2","8.5",NA,"30.867"
"621016",30,867,7,NA,"7","108","9.5","26","216","199","2","2","8.5",NA,"30.867"
"621017",30,867,8,NA,"8","109","7.1","24","176","163","2","2","7.5",NA,"30.867"
"621018",30,867,9,NA,"9","136","5.1","26","192","185","2","2","7.5",NA,"30.867"
"621019",30,867,10,NA,"10","148","2.2","24","170","179","2","2","8.0",NA,"30.867"
"621020",30,867,11,NA,"11","162","2.3","24","105","69","3","5","5.0",NA,"30.867"
"621021",30,867,12,NA,"12","164","3.7","24","182","189","2","2","8.5",NA,"30.867"
"621022",30,867,13,NA,"13","187","10.2","24","261","261","2","2","9.5",NA,"30.867"
"621023",30,867,14,NA,"14","189","9.8","24","126","127","2","2","7.0",NA,"30.867"
"621024",30,867,15,NA,"15","210","4.5","26","196","202","2","2","8.5",NA,"30.867"
"621025",30,867,16,"3","16","220","10.6","24","260","242","2","2","9.0",NA,"30.867"
"621026",30,867,17,NA,"17","226","5.2","24","234","253","2","2","9.5",NA,"30.867"
"621027",30,867,18,NA,"18","235","4.5","26","129","128","2","3","8.0",NA,"30.867"
"621028",30,867,19,NA,"19","247","3.1","26","145","132","6","2","8.0",NA,"30.867"
"621029",30,867,20,NA,"20","275","2.9","24","292","278","2","2","10.0",NA,"30.867"
"621030",30,867,21,NA,"21","333","7.5","26","174","183","2","2","6.5",NA,"30.867"
"621031",30,867,22,NA,"22","347","10.2","24","264","252","2","2","10.5",NA,"30.867"
"621032",30,867,23,NA,"23","349","8.1","24","251","298","2","2","10.5",NA,"30.867"
"621033",30,867,24,NA,"24","355","3.2","24","81","79","3","3","5.0",NA,"30.867"
"621034",30,867,25,"4","25","363","9.1","26","163","160","3","5","6.0",NA,"30.867"
"621035",30,867,26,NA,"26","377","14.8","24","231","262","2","2","9.5",NA,"30.867"
"621036",30,867,27,NA,"27","393","2.9","24","149","167","2","2","8.0","1","30.867"
"621037",30,867,28,NA,"28","394","14.5","24","256","270","2","2","9.0",NA,"30.867"
"621038",30,867,29,"6","29","399","3.8","24","220","210","2","2","8.5",NA,"30.867"
"621585",30,1657,1,"1","1","20","6.5","24","254","237","2","2","11.5",NA,"30.1657"
"621586",30,1657,2,NA,"2","45","13.1","26","330","313","2","2","14.5",NA,"30.1657"
"621587",30,1657,3,NA,"3","52","8.9","24","220","222","2","2","11.5",NA,"30.1657"
"621588",30,1657,4,NA,"4","67","11.6","26","321","309","2","2","15.0",NA,"30.1657"
"621589",30,1657,5,NA,"5","77","10.0","26","395","394","2","2","16.5",NA,"30.1657"
"621590",30,1657,6,"3","6","118","3.5","24","322","338","3","2","13.0",NA,"30.1657"
"621591",30,1657,7,NA,"7","132","9.2","24","358","336","2","2","13.0",NA,"30.1657"
"621592",30,1657,8,NA,"8","150","12.2","24","269","238","2","2","15.5",NA,"30.1657"
"621593",30,1657,9,NA,"9","151","4.1","24","152","148","2","2","9.5",NA,"30.1657"
"621594",30,1657,10,NA,"10","151","7.2","24","138","132","3","2","7.5",NA,"30.1657"
"621595",30,1657,11,NA,"11","181","8.9","24","212","200","3","2","9.5",NA,"30.1657"
"621596",30,1657,12,NA,"12","188","10.7","24","256","264","2","2","12.0",NA,"30.1657"
"621597",30,1657,13,"4","13","212","7.7","24","169","179","3","2","10.0",NA,"30.1657"
"621598",30,1657,14,NA,"14","227","4.4","24","158","161","2","2","9.0",NA,"30.1657"
"621599",30,1657,15,NA,"15","240","11.5","24","397","382","2","2","15.0",NA,"30.1657"
"621600",30,1657,16,NA,"16","249","13.2","24","300","304","2","2","14.0",NA,"30.1657"
"621601",30,1657,17,NA,"17","287","4.5","24","106","109","3","5","4.0",NA,"30.1657"
"621602",30,1657,18,NA,"18","324","8.4","24","322","333","2","2","11.0",NA,"30.1657"
"621603",30,1657,19,"2","19","327","15.2","26","380","392","2","2","14.5",NA,"30.1657"
"621604",30,1657,20,NA,"20","366","12.4","26","381","406","2","2","15.0",NA,"30.1657"
"621605",30,1657,21,NA,"21","367","5.5","24","241","229","2","2","8.5",NA,"30.1657"
"621606",30,1657,22,NA,"22","397","12.1","26","430","436","2","2","15.0",NA,"30.1657"
"621607",30,1657,23,NA,"23","397","5.2","24","153","149","3","2","7.5",NA,"30.1657"
"884264",44,648,1,"1","1","22","8.6","24","213","207","2","2","7.0",NA,"44.648"
"884265",44,648,2,NA,"2","28","1.8","24","87","88","3","5","3.0",NA,"44.648"
"884266",44,648,3,NA,"3","58","1.6","26","158","167","2","5","6.0",NA,"44.648"
"884267",44,648,4,NA,"4","95","9.7","24","170","174","2","2","8.0",NA,"44.648"
"884268",44,648,5,"2","5","102","12.0","24","248","244","2","2","7.5",NA,"44.648"
"884269",44,648,6,NA,"6","115","8.5","26","157","152","2","2","6.0",NA,"44.648"
"884270",44,648,7,NA,"7","119","4.6","24","208","206","2","2","7.0","1","44.648"
"884271",44,648,8,NA,"8","123","8.0","26","172","170","2","5","6.0",NA,"44.648"
"884272",44,648,9,NA,"9","147","5.9","26","155","150","2","5","5.0",NA,"44.648"
"884273",44,648,10,"3","10","200","7.5","24","190","189","2","2","6.0",NA,"44.648"
"884274",44,648,11,"4","11","324","7.7","24","222","207","2","5","7.0",NA,"44.648"
"884275",44,648,12,NA,"12","338","6.3","26","160","163","2","2","6.0",NA,"44.648"
"884276",44,648,13,NA,"13","380","9.3","24","170","155","2","5","6.5",NA,"44.648"
"884277",44,648,14,NA,"14","390","8.1","24","201","216","2","5","6.0",NA,"44.648"
"913747",46,1869,1,NA,"1","23","4.8","26","74","77","2","3","4.0",NA,"46.1869"
"913748",46,1869,2,"1","2","140","9.9","24","260","259","2","2","11.5",NA,"46.1869"
"913749",46,1869,3,"2","3","141","4.0","24","125","134","2","3","6.5",NA,"46.1869"
"913750",46,1869,4,NA,"4","146","6.7","26","138","143","2","3","6.0",NA,"46.1869"
"913751",46,1869,5,NA,"5","150","7.7","26","182","178","2","2","8.5",NA,"46.1869"
"913752",46,1869,6,NA,"6","178","9.3","26","159","176","2","2","7.5",NA,"46.1869"
"913753",46,1869,7,NA,"7","232","4.0","24","110","113","2","3","6.5",NA,"46.1869"
"913754",46,1869,8,"3","8","252","3.9","24","220","206","2","2","11.0",NA,"46.1869"
"913755",46,1869,9,NA,"9","256","8.0","26","182","191","2","2","6.5",NA,"46.1869"
"913756",46,1869,10,NA,"10","274","5.9","24","210","206","2","2","11.0",NA,"46.1869"
"913757",46,1869,11,NA,"11","282","2.7","24","88","79","2","3","6.0",NA,"46.1869"
"913758",46,1869,12,"4","12","305","13.6","26","226","228","2","2","10.5",NA,"46.1869"
"913759",46,1869,13,NA,"13","312","6.9","24","125","125","2","3","7.5",NA,"46.1869"
"913760",46,1869,14,NA,"14","321","5.3","24","178","177","2","2","10.0",NA,"46.1869"
"913761",46,1869,15,NA,"15","333","7.4","24","254","234","2","2","10.0",NA,"46.1869"
"913762",46,1869,16,NA,"16","345","13.6","26","221","242","2","2","10.0",NA,"46.1869"
"913763",46,1869,17,NA,"17","348","12.6","26","245","240","2","2","10.0",NA,"46.1869"
"913764",46,1869,18,NA,"18","390","8.8","24","136","149","2","3","8.0",NA,"46.1869"
"914087",46,32,1,NA,"1","82","4.0","37","82","79","2","5","3.0",NA,"46.32"
"914676",46,211,1,"1","1","3","7.9","24","166","155","2","2","11.0",NA,"46.211"
"914677",46,211,2,NA,"2","8","5.5","24","156","149","2","2","12.5",NA,"46.211"
"914678",46,211,3,NA,"3","16","7.8","24","266","277","2","2","13.0",NA,"46.211"
"914679",46,211,4,NA,"4","16","1.8","24","174","187","2","2","12.5",NA,"46.211"
"914680",46,211,5,NA,"5","28","7.2","24","238","265","2","2","13.5",NA,"46.211"
"914681",46,211,6,NA,"6","29","5.7","24","333","341","2","2","13.5",NA,"46.211"
"914682",46,211,7,NA,"7","33","4.4","24","88","91","2","3","8.5",NA,"46.211"
"914683",46,211,8,NA,"8","51","8.8","24","233","243","2","2","13.0",NA,"46.211"
"914684",46,211,9,NA,"9","69","11.9","24","215","235","2","2","13.0",NA,"46.211"
"914685",46,211,10,"2","10","114","14.2","24","338","318","2","2","14.5",NA,"46.211"
"914686",46,211,11,NA,"11","116","7.7","26","233","218","2","2","12.0",NA,"46.211"
"914687",46,211,12,NA,"12","160","5.5","24","303","292","2","2","17.0",NA,"46.211"
"914688",46,211,13,NA,"13","162","7.7","26","192","191","5","2","12.5",NA,"46.211"
"914689",46,211,14,NA,"14","170","9.3","26","267","259","2","2","13.0",NA,"46.211"
"914690",46,211,15,NA,"15","178","14.8","24","263","247","2","2","14.5",NA,"46.211"
"914691",46,211,16,NA,"16","189","8.9","24","252","261","2","2","14.0",NA,"46.211"
"914692",46,211,17,NA,"17","198","12.1","24","294","291","2","2","14.0",NA,"46.211"
"914693",46,211,18,"3","18","203","7.1","24","273","277","2","2","14.0",NA,"46.211"
"914694",46,211,19,NA,"19","250","14.3","26","331","334","2","2","13.5",NA,"46.211"
"914695",46,211,20,NA,"20","255","1.1","24","297","303","2","2","13.0",NA,"46.211"
"914696",46,211,21,NA,"21","273","5.2","26","295","304","2","2","12.0",NA,"46.211"
"914697",46,211,22,"4","22","373","15.7","24","271","255","2","2","15.0",NA,"46.211"
"914698",46,211,23,NA,"23","374","7.5","24","298","279","2","2","13.5",NA,"46.211"
"914699",46,211,24,NA,"24","382","5.7","24","345","321","2","2","14.5",NA,"46.211"
"914700",46,211,25,NA,"25","387","12.1","26","237","236","2","2","11.5",NA,"46.211"
"914701",46,211,26,NA,"26","394","2.7","26","176","177","2","2","11.0",NA,"46.211"
"916635",46,876,1,"1","1","41","6.5","26","160","172","2","2","9.5",NA,"46.876"
"916636",46,876,2,NA,"2","48","7.4","24","277","289","2","2","12.0",NA,"46.876"
"916637",46,876,3,NA,"3","52","5.4","26","160","156","2","3","7.0","030","46.876"
"916638",46,876,4,NA,"4","53","11.8","26","230","220","2","2","8.0",NA,"46.876"
"916639",46,876,5,NA,"5","61","9.4","24","224","227","2","2","11.5",NA,"46.876"
"916640",46,876,6,NA,"6","62","7.2","26","142","143","2","3","7.0","030","46.876"
"916641",46,876,7,NA,"7","69","9.2","26","163","153","2","3","7.0",NA,"46.876"
"916642",46,876,8,NA,"8","87","11.3","26","268","245","2","2","8.5",NA,"46.876"
"916643",46,876,9,"2","9","130","14.2","24","234","220","2","2","9.5",NA,"46.876"
"916644",46,876,10,NA,"10","199","7.4","26","220","219","2","2","8.0",NA,"46.876"
"916645",46,876,11,"3","11","205","8.5","26","130","132","2","3","7.5",NA,"46.876"
"916646",46,876,12,NA,"12","274","5.5","26","241","239","2","2","7.5",NA,"46.876"
"916647",46,876,13,"4","13","325","9.0","24","202","193","2","2","8.5",NA,"46.876"
"916648",46,876,14,NA,"14","333","7.6","26","230","235","2","2","7.5",NA,"46.876"
"916649",46,876,15,NA,"15","349","3.8","24","185","184","2","2","9.5",NA,"46.876"
"916650",46,876,16,NA,"16","381","5.1","24","138","144","2","2","8.0",NA,"46.876"
"918667",46,1559,1,NA,"1","3","2.1","24","123","124","2","3","6.0",NA,"46.1559"
"918668",46,1559,2,"1","2","6","7.7","24","191","198","2","2","8.5","1","46.1559"
"918669",46,1559,3,NA,"3","14","4.9","24","274","282","2","2","9.5","1","46.1559"
"918670",46,1559,4,NA,"4","26","7.5","24","227","242","2","5","9.5",NA,"46.1559"
"918671",46,1559,5,NA,"5","33","13.3","24","275","289","2","2","10.5","1","46.1559"
"918672",46,1559,6,NA,"6","45","13.9","24","299","290","2","2","11.0",NA,"46.1559"
"918673",46,1559,7,NA,"7","45","7.9","24","229","213","2","2","9.0","1","46.1559"
