"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"63658",31,1044,NA,901907,NA,NA,NA,NA,NA,"6",900608,NA,"0018","1","0180766","005","0020","88","095",NA,NA,NA,NA,NA,"09",NA,"5",NA,"1",NA,"80",NA,"21",NA,"5",NA,"4",NA,"43",NA,"4",NA,"4",NA,"91",NA,"1",NA,"4","21","3","1",NA,"43","3","6",NA,"91","3","6",NA,"43","21","91","37",NA,NA,NA,"3","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","220",NA,"13.50",NA,"31.1044",5000,20000,31
"63662",31,1048,NA,901907,NA,NA,NA,NA,NA,"6",900608,NA,"0018","1","0180770","023","0016","88","095",NA,NA,NA,NA,NA,"10",NA,"5",NA,"1",NA,"75",NA,"43",NA,"6",NA,"4",NA,"21",NA,"3",NA,"4",NA,"91",NA,"1",NA,"4","43","3","6",NA,"21","3","1",NA,"91","3","6",NA,"43","21","91","95","12","71","31","3","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P802","55",NA,"7.75",NA,"31.1048",23000,16000,31
"63718",31,1104,NA,902307,NA,NA,NA,NA,NA,"6",900908,NA,"0019","1","0190837","002","0017","89","241",NA,NA,NA,NA,NA,"08",NA,"5",NA,"1",NA,"85",NA,"21",NA,"6",NA,"4",NA,"43",NA,"3",NA,"4",NA,"91",NA,"1",NA,"3","21","3","1",NA,"43","3","6",NA,"91","3","6",NA,"21","43","76","91","37","78",NA,"3","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"M306","229",NA,"8.50",NA,"31.1104",2000,17000,31
"63797",31,1185,NA,902507,NA,NA,NA,NA,NA,"6",901308,NA,"0020","1","0200924","002","0018","89","119",NA,NA,NA,NA,NA,NA,NA,"5",NA,"1",NA,"85",NA,"43",NA,"5",NA,"4",NA,"21",NA,"3",NA,"4",NA,"91",NA,"2",NA,"3","43","3","6",NA,"21","3","1",NA,"91","3","6",NA,"43","21","91","37","76","16",NA,"3","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P204","366",NA,"16.00",NA,"31.1185",2000,18000,31
"63834",31,1222,NA,902707,NA,NA,NA,NA,NA,"6",901608,NA,"0021","1","0210977","028","0003","89","023",NA,NA,NA,NA,NA,"06",NA,"5",NA,"1",NA,"80",NA,"43",NA,"5",NA,"2",NA,"21",NA,"3",NA,"3",NA,"91",NA,"2",NA,"2","43","3","6",NA,"21","3","1",NA,"91","3","6",NA,"43","91","21","78","37","74",NA,"3","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","101",NA,"10.00",NA,"31.1222",28000,3000,31
"65191",32,1442,7,891811,NA,NA,NA,NA,NA,"S",890112,NA,"0265","1","0265K08","636","4664","87","092","5","5","0","0","11","11","4","5","9","1","60","60","21","21","0","8","3","3",NA,"43",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"21","1","2","25","43","3","6",NA,NA,NA,NA,NA,"21","43",NA,NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0","3","4","0",NA,NA,"P402","3",NA,"9.50",NA,"32.1442",636000,4664000,32
"66891",33,1814,11,902006,NA,NA,NA,NA,NA,"6",902606,NA,"0024","1","0242165","011","0053","88","028",NA,NA,NA,NA,NA,NA,NA,"5",NA,"1",NA,"30",NA,"21",NA,"6",NA,"3",NA,"43",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43","76",NA,NA,NA,NA,"2","06","G","18",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"M112","G412","342","207","8.25","8.75","33.1814",11000,53000,33
"68323",34,308,NA,920327,2,19,5,3,3,"S",920409,3,"0132","1","0132M10","364","4726","91","037","2","2","0","0","10","10","2","3","9","1","70","90","21","21","7","5","2","3","43","43","3","5","0","3",NA,NA,NA,NA,NA,NA,"21","1","1","20","43","3","6",NA,NA,NA,NA,NA,"21","43","37",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","17",NA,"3.00",NA,"34.308",364000,4726000,34
"68397",34,382,NA,920408,1,21,5,2,3,"S",920409,2,"0163","2","0163J10","346","4725","91","073","3","3","0","0","10","10","1","2","9","1","00","70","21","21","4","6","3","3","26","43","3","2","3","3","25","25","3","2","3","3","21","1","2","29","25","1","2","28","43","3","6",NA,"21","25","43","26",NA,NA,NA,"1","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","0",NA,NA,"P204","145",NA,"0.75",NA,"34.382",346000,4725000,34
"68463",34,448,NA,920401,2,15,5,2,4,"S",920407,2,"0164","2","0164J11","373","4722","91","037","3","3","0","0","10","10","2","2","9","1","80","60","21","21","0","8","3","3",NA,"43",NA,"2",NA,"2",NA,NA,NA,NA,NA,NA,"21","1","2","22","43","3","6",NA,NA,NA,NA,NA,"21","43","15",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"4","0",NA,NA,"P402","275",NA,"0.75",NA,"34.448",373000,4722000,34
"68477",34,462,NA,920401,2,28,5,1,2,"S",920407,2,"0164","2","0164K13","373","4720","91","037","3","3","0","0","10","10","1","4","9","1","80","80","21","21","0","8","3","3",NA,"43",NA,"1",NA,"2",NA,"25",NA,"1",NA,"2","21","1","2","32","43","3","6",NA,"25","1","2","15","21","43","25",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"3",NA,"0","0",NA,NA,"01","179",NA,"6.75",NA,"34.462",373000,4720000,34
"68480",34,465,NA,920401,2,37,6,1,1,"S",920407,2,"0164","2","0164K05","354","4719","91","129","3","3","0","0","10","10","2","3","9","1","80","80","21","21","7","6","3","3","25","43","3","3","3","3",NA,"26",NA,"1",NA,"3","21","1","1","25","43","3","6",NA,"26","1","1","27","21","43","26","15",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"2","1","2","3",NA,NA,"01","108",NA,"3.25",NA,"34.465",354000,4719000,34
"68512",34,497,NA,920408,1,24,4,1,1,"S",920409,2,"0164","2","0164L06","357","4712","91","157","3","3","0","0","10","10","1","2","9","1","90","90","25","21","7","5","2","4","02","43","3","5","0","2",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43","15","95",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","90",NA,"1.50",NA,"34.497",357000,4712000,34
"71173",37,1755,NA,920723,3,22,5,1,2,"S",920729,1,"0573","2","0573K02","684","4459","92","221","2","2","0","0","11","11","5","4","9","1","70","70","23","21","0","6","2","4",NA,"43",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"21","1","2","27","43","3","6",NA,NA,NA,NA,NA,"21","43","26",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,NA,"01","370",NA,"6.75",NA,"37.1755",684000,4459000,37
"71179",37,1763,NA,920723,3,22,4,2,3,"S",920729,1,"0573","2","0573L04","690","4458","92","234","2","2","0","0","11","11","4","4","9","1","70","50","21","21","0","7","2","3",NA,"43",NA,"3",NA,"2",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43",NA,NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P304","180",NA,"5.25",NA,"37.1763",690000,4458000,37
"72227",37,1032,NA,920708,2,49,5,1,2,"S",920728,2,"0527","1","0527M02","741","4489","92","061","2","2","3","3","13","13","4","5","9","1","80","80","21","21","0","8","4","4",NA,"43",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43",NA,NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0","4","1","0",NA,NA,"P204","290",NA,"7.50",NA,"37.1032",741000,4489000,37
"76171",40,113,NA,920415,1,13,4,1,1,"S",920422,3,"0401","2","0401M13","398","4580","91","081","2","2","0","0","09","08","1","1","9","1","70","70","26","26","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","4",NA,NA,"01","1",NA,"0.25",NA,"40.113",398000,4580000,40
"77505",40,1634,NA,920507,1,15,6,2,2,"S",920512,1,"0483","1","0483M08","415","4524","91","181","2","2","4","4","14","14","4","3","9","1","90","50","21","21","0","7","4","4",NA,"43",NA,"3",NA,"2",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43",NA,NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P305","2",NA,"4.00",NA,"40.1634",415000,4524000,40
"77525",40,1656,NA,920508,1,25,5,2,2,"S",920513,1,"0483","1","0483M07","414","4522","91","181","2","2","4","4","13","13","4","5","9","1","40","60","21","21","0","5","4","4",NA,"43",NA,"5",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43",NA,NA,NA,NA,NA,"2","01","W","18",NA,NA,NA,"1","1","1",NA,"0",NA,"0","4",NA,NA,"P305","136",NA,"8.50",NA,"40.1656",414000,4522000,40
"78975",42,6,0,920107,NA,26,6,2,1,"S",920114,6,"0279","2","0279K05","524","4660","91","121","2","2","3","3","14","14","5","5","9","1","70","80","21","71","0","9","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","21","65","37",NA,NA,NA,"2","01","W","20",NA,NA,NA,"2","1","2",NA,"0",NA,"0","4",NA,"M410","P407","0",NA,"12.50",NA,"42.6",524000,4660000,42
"78976",42,7,0,920108,NA,39,6,2,0,"S",920114,6,"0279","2","0279K04","522","4659","91","121","2","2","3","3","14","14","5","5","9","1","70","90","21","71","0","0","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","3","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","65",NA,NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"2","1","1",NA,"0",NA,"1","0",NA,NA,"G402","210",NA,"9.50",NA,"42.7",522000,4659000,42
"78999",42,32,0,920108,NA,39,6,1,0,"S",920114,8,"0279","2","0279M02","514","4653","91","215","2","2","3","3","16","16","4","3","9","1","70","65","21","21","0","0","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","71",NA,NA,NA,NA,NA,"2","01","W","19",NA,NA,NA,"1","1","1",NA,"0",NA,"0","4",NA,NA,"M410","12",NA,"2.75",NA,"42.32",514000,4653000,42
"79047",42,82,0,920108,NA,18,4,3,1,"S",920115,6,"0280","2","0280K04","548","4663","91","209","1","1","3","3","13","13","4","5","9","1","25","70","43","43","0","7","3","4",NA,"21",NA,"3",NA,"2",NA,NA,NA,NA,NA,NA,"43","3","6",NA,"21","1","1","15",NA,NA,NA,NA,"43","21","37","15",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,NA,"01","60",NA,"10.00",NA,"42.82",548000,4663000,42
"79110",42,151,NA,920109,6,18,5,3,2,"S",920116,8,"0280","2","0280L03","545","4658","91","116","2","2","3","3","13","13","4","5","9","1","35","80","43","21","0","6","4","4",NA,"43",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43","37",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","310",NA,"8.00",NA,"42.151",545000,4658000,42
"79117",42,158,NA,920109,8,17,4,4,3,"S",920115,8,"0280","2","0280L12","563","4658","91","165","3","3","0","0","12","12","3","5","9","1","60","80","43","21","0","5","2","3",NA,"43",NA,"5",NA,"2",NA,NA,NA,NA,NA,NA,"21","1","2","20","43","3","6",NA,NA,NA,NA,NA,"21","43","15","95",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,NA,"01","55",NA,"8.00",NA,"42.158",563000,4658000,42
"79225",42,276,NA,920110,8,20,6,3,2,"S",920116,8,"0316","1","0316K13","511","4645","91","069","2","2","0","0","14","14","4","5","9","1","90","30","21","21","0","9","4","4",NA,"43",NA,"1",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43","74",NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P405","71",NA,"8.00",NA,"42.276",511000,4645000,42
"79253",42,307,NA,920113,6,20,6,2,1,"S",920117,6,"0316","1","0316K09","502","4641","91","220","2","2","0","0","12","12","3","4","9","1","90","60","21","21","7","9","4","4","26",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,NA,"21","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","26","43","15",NA,NA,NA,"1","02","W","19",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"M305","295",NA,"6.25",NA,"42.307",502000,4641000,42
"79286",42,342,NA,920113,8,26,5,2,2,"S",920117,8,"0316","1","0316L13","510","4639","91","069","2","2","0","0","14","14","4","5","9","1","90","80","21","21","0","7","4","4",NA,"43",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43",NA,NA,NA,NA,NA,"1","04","W","19",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"M305","010",NA,"11.25",NA,"42.342",510000,4639000,42
"79297",42,354,NA,920113,8,25,6,1,1,"S",920120,3,"0316","1","0316L12","508","4638","91","173","2","2","0","0","13","13","4","3","9","1","90","80","21","21","7","7","4","4","26","43","3","3","4","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43",NA,NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"M305","350",NA,"3.00",NA,"42.354",508000,4638000,42
"79767",42,2589,NA,920129,3,23,6,2,1,"S",920207,3,"0317","1","0317L06","523","4638","91","215","6","6","3","3","11","11","2","2","9","1","70","80","21","21","0","4","4","4",NA,"43",NA,"4",NA,"3",NA,"26",NA,"1",NA,"4","21","3","1",NA,"43","3","6",NA,"26","3","1",NA,"21","26","43","37",NA,NA,NA,"2","03","W","18",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"G308","G414","71",NA,"2.00",NA,"42.2589",523000,4638000,42
"79773",42,376,NA,920113,8,57,6,2,1,"S",920124,2,"0316","1","0316L13","512","4637","91","117","2","2","0","0","11","11","1","3","9","1","90","80","21","21","0","7","4","3",NA,"43",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43",NA,NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M305","020",NA,"3.00",NA,"42.376",512000,4637000,42
"79960",42,578,NA,920114,1,34,6,3,2,"S",920120,1,"0317","1","0317K03","517","4644","91","215","2","2","3","3","13","13","4","5","9","1","70","85","21","21","7","6","4","4","02","43","3","3","0","4",NA,"71",NA,"1",NA,"2","21","3","1",NA,"43","3","6",NA,"71","3","6",NA,"21","43","71","65",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,"M410","P413","85",NA,"7.50",NA,"42.578",517000,4644000,42
"79976",42,596,NA,920114,2,34,5,2,2,"S",920117,10,"0317","1","0317K04","521","4643","91","215","2","2","3","3","12","12","3","2","9","1","70","85","21","21","0","8","4","3",NA,"43",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43","37","57",NA,NA,NA,"2","02","W","16",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","105",NA,"2.25",NA,"42.596",521000,4643000,42
"80028",42,652,NA,920115,1,26,5,2,2,"S",920116,1,"0317","2","0317L08","526","4640","91","173","3","3","3","3","12","12","3","3","9","1","55","80","02","43","4","6","0","2","26","21","6","3","1","3",NA,"15",NA,"1",NA,"2","43","3","6",NA,"21","3","1",NA,"15","3","6",NA,"21","43","15",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,NA,"01","45",NA,"3.75",NA,"42.652",526000,4640000,42
"80029",42,653,NA,920115,1,32,6,4,2,"S",920116,1,"0317","2","0317L10","530","4640","91","160","6","6","0","0","11","11","3","3","9","1","20","80","02","21","0","7","0","3","43","43","0","3","4","2",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43","15","95","44","45",NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","250",NA,"2.75",NA,"42.653",530000,4640000,42
"80042",42,668,NA,920115,1,31,6,2,1,"S",920115,2,"0317","1","0317L02","514","4638","91","069","2","2","3","3","13","13","2","3","9","1","80","60","21","21","0","6","4","4",NA,"43",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"M405","136",NA,"4.00",NA,"42.668",514000,4638000,42
"80496",42,1176,NA,920113,7,15,6,4,3,"S",920116,10,"0349","2","0349J03","516","4630","91","001","2","2","3","3","11","11","2","2","9","1","90","70","21","21","0","7","4","4",NA,"43",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43","37","15","44",NA,NA,"2","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P305","236",NA,"1.50",NA,"42.1176",516000,4630000,42
"80506",42,1187,NA,920113,7,19,5,1,1,"S",920116,10,"0349","2","0349J03","516","4629","91","001","6","6","3","0","11","11","2","2","9","1","90","70","21","21","0","9","4","4",NA,"43",NA,"1",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P404","P305","161",NA,"1.00",NA,"42.1187",516000,4629000,42
"80512",42,1194,NA,920113,7,24,5,2,2,"S",920116,10,"0349","2","0349J11","534","4629","91","173","3","3","0","0","10","10","1","1","9","1","80","90","21","21","6","8","2","3","02","43","4","2","0","3",NA,NA,NA,NA,NA,NA,"21","1","2","22","43","3","6",NA,NA,NA,NA,NA,"21","43",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P303","151",NA,"0.50",NA,"42.1194",534000,4629000,42
"80803",42,1524,NA,920108,9,38,5,3,6,"S",920114,5,"0352","1","0352J53","597","4631","91","217","5","5","0","0","10","10","2","2","9","1","90","90","43","43","0","5","3","3",NA,"21",NA,"5",NA,"3",NA,NA,NA,NA,NA,NA,"43","3","6",NA,"21","3","1",NA,NA,NA,NA,NA,"43","21","37","15",NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","183",NA,"2.00",NA,"42.1524",597000,4631000,42
"81394",42,325,NA,921217,1,15,5,3,2,"S",921222,3,"0316","1","0316L12","507","4640","91","069","2","2","0","0","13","13","4","5","9","1","50","70","21","21","0","7","3","3",NA,"43",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43","15",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"M305","206","390","11.75","5.75","42.325",507000,4640000,42
"81408",42,585,NA,921218,1,21,6,2,2,"S",921222,3,"0317","2","0317K07","528","4644","91","174","1","1","3","3","13","13","3","4","9","1","10","60","21","21","0","8","1","2",NA,"43",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43","15",NA,NA,NA,NA,"3","01","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,NA,"01","258",NA,"4.75",NA,"42.585",528000,4644000,42
"81410",42,625,NA,921218,1,27,4,1,2,"S",921222,3,"0317","1","0317K02","514","4641","91","069","2","2","3","3","14","14","4","4","9","1","70","70","21","21","0","7","4","4",NA,"43",NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"43","3","6",NA,NA,NA,NA,NA,"21","43",NA,NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M305","224",NA,"6.25",NA,"42.625",514000,4641000,42
"82300",43,572,0,910216,NA,NA,NA,NA,NA,"5",910326,NA,"0445","1","0445J04","333","4577","89","116","6",NA,"0",NA,"11","11","5","5","9","1","80","95","24","43","6","7","3","3","45","21",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"43","3","6",NA,"21","3","1",NA,NA,NA,NA,NA,"43","21","65","45","95","37","14","1","06","G","13",NA,NA,NA,"4","1","3",NA,"0",NA,"0","0",NA,NA,"P306","025",NA,"10.25",NA,"43.572",333000,4577000,43
"83708",44,1059,NA,940607,12,18,4,4,2,"S",940616,13,"0565","1","0565J12","620","4481","94","163","2","2","3","3","16","16","5","2","9","1","35","60","21","43","0","5","4","3",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"43","3","6",NA,"21","3","1",NA,NA,NA,NA,NA,"43","21","37","15",NA,NA,NA,"2","01","W","16",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","194",NA,"2.00",NA,"44.1059",620000,4481000,44
"85049",44,39,NA,940908,12,27,4,2,1,"S",941021,12,"0466","2","0466M09","656","4542","94","036","4","4","0","0","13","13","4","5","9","1","0","90","21","21","0","8","1","3",NA,"43",NA,"2",NA,"2",NA,NA,NA,NA,NA,NA,"21","1","2","22","43","3","6",NA,NA,NA,NA,NA,"21","43",NA,NA,NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,NA,"01","035",NA,"7.75",NA,"44.39",656000,4542000,44
"85063",44,203,NA,940908,12,15,4,4,4,"S",941021,12,"0492","2","0492K94","666","4536","94","023","6","6","0","0","12","12","2","2","9","1","60","70","21","21","6","8","4","4","25",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,NA,"21","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","43","37","95",NA,NA,NA,"3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","185",NA,"1.00",NA,"44.203",666000,4536000,44
"92038",50,592,NA,931130,13,39,4,1,2,"S",931202,12,"0352","1","0352J55","600","4629","93","140","3","3","0","0","10","10","2","3","9","1","90","90","21","43","5","6","2","2","43","21","5","4","0","3",NA,NA,NA,NA,NA,NA,"43","3","6",NA,"21","3","1",NA,NA,NA,NA,NA,"43","21","78","16",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","185",NA,"3.25",NA,"50.592",6e+05,4629000,50
