"","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","Rumbo","Distancia","Especie","Diametro1","Diametro2","Altura","Hcopa","Calidad","Forma","ParEsp","NPae","CPae","VPae","Agente","Import","Elemento"
"833473","40.655","40.655.A.1",40,40,655,"A","1",2,888,2,26,13.3999996,26,378,392,14,NA,6,2,NA,NA,NA,NA,200,3,9
"833474","40.655","40.655.A.1",40,40,655,"A","1",3,888,888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833475","40.655","40.655.A.1",40,40,655,"A","1",4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833476","40.655","40.655.A.1",40,40,655,"A","1",5,2,4,109,6.4000001,23,340,333,13.8000002,NA,2,2,NA,NA,45,NA,100,NA,NA
"833477","40.655","40.655.A.1",40,40,655,"A","1",6,3,5,113,6.19999981,23,376,382,14.3000002,NA,2,2,NA,NA,45,NA,100,NA,NA
"833478","40.655","40.655.A.1",40,40,655,"A","1",7,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833479","40.655","40.655.A.1",40,40,655,"A","1",8,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833480","40.655","40.655.A.1",40,40,655,"A","1",9,4,8,134,9.89999962,26,362,361,14.1000004,NA,3,2,NA,NA,NA,NA,312,1,3
"833481","40.655","40.655.A.1",40,40,655,"A","1",10,5,9,136,2.5,26,183,192,8.80000019,NA,5,2,NA,NA,NA,NA,321,3,7
"833482","40.655","40.655.A.1",40,40,655,"A","1",11,6,10,160,8.69999981,26,379,392,13.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"833483","40.655","40.655.A.1",40,40,655,"A","1",12,7,11,184,11.3999996,26,397,398,11.8999996,NA,3,2,NA,NA,NA,NA,312,1,3
"833484","40.655","40.655.A.1",40,40,655,"A","1",13,888,888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833485","40.655","40.655.A.1",40,40,655,"A","1",14,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833486","40.655","40.655.A.1",40,40,655,"A","1",15,8,13,212,5.0999999,23,255,262,12.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"833487","40.655","40.655.A.1",40,40,655,"A","1",16,9,14,222,9.60000038,26,334,338,11.1000004,NA,4,2,NA,NA,NA,NA,321,3,7
"833488","40.655","40.655.A.1",40,40,655,"A","1",17,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833489","40.655","40.655.A.1",40,40,655,"A","1",18,10,16,238,5.4000001,26,288,288,13.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"833490","40.655","40.655.A.1",40,40,655,"A","1",19,11,17,239,11,26,354,351,12.5,NA,3,2,NA,NA,NA,NA,312,1,3
"833491","40.655","40.655.A.1",40,40,655,"A","1",20,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833492","40.655","40.655.A.1",40,40,655,"A","1",21,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833493","40.655","40.655.A.1",40,40,655,"A","1",22,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833494","40.655","40.655.A.1",40,40,655,"A","1",23,12,21,258,2.29999995,26,327,312,14.8000002,NA,3,2,NA,NA,NA,NA,312,1,3
"833495","40.655","40.655.A.1",40,40,655,"A","1",24,13,22,274,6.4000001,23,243,233,11.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"833496","40.655","40.655.A.1",40,40,655,"A","1",25,14,0,312,11.3999996,26,378,370,10.1000004,NA,3,2,NA,NA,NA,NA,316,1,9
"833497","40.655","40.655.A.1",40,40,655,"A","1",26,15,23,315,3.70000005,23,193,207,11.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"833498","40.655","40.655.A.1",40,40,655,"A","1",27,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833499","40.655","40.655.A.1",40,40,655,"A","1",28,16,25,321,11.1000004,23,400,434,13.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"833500","40.655","40.655.A.1",40,40,655,"A","1",29,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833501","40.655","40.655.A.1",40,40,655,"A","1",30,17,27,337,10.8000002,26,296,290,15.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"833502","40.655","40.655.A.1",40,40,655,"A","1",31,18,28,352,13.5,26,339,345,13.6999998,NA,2,2,NA,30,NA,25,100,NA,NA
"833503","40.655","40.655.A.1",40,40,655,"A","1",32,19,29,364,4,23,234,231,11.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"833504","40.655","40.655.A.1",40,40,655,"A","1",33,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839075","40.1151","40.1151.A.1",40,40,1151,"A","1",1,1,1,1,5.30000019,26,274,275,11.3000002,NA,2,2,NA,30,NA,10,100,NA,NA
"839076","40.1151","40.1151.A.1",40,40,1151,"A","1",2,2,0,27,14.6999998,23,239,252,7.9000001,NA,2,2,NA,NA,NA,NA,100,NA,NA
"839077","40.1151","40.1151.A.1",40,40,1151,"A","1",3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839078","40.1151","40.1151.A.1",40,40,1151,"A","1",4,3,3,51,4.5,23,445,422,14.1999998,9.5,2,2,NA,NA,NA,NA,100,NA,NA
"839079","40.1151","40.1151.A.1",40,40,1151,"A","1",5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839080","40.1151","40.1151.A.1",40,40,1151,"A","1",6,4,5,114,22.7999992,23,509,507,12.8999996,NA,2,2,NA,NA,41,NA,100,NA,NA
"839081","40.1151","40.1151.A.1",40,40,1151,"A","1",7,5,6,162,7.30000019,23,292,281,8.89999962,NA,2,2,NA,NA,NA,NA,100,NA,NA
"839082","40.1151","40.1151.A.1",40,40,1151,"A","1",8,6,7,172,23.6000004,23,524,519,12.8999996,NA,2,2,NA,NA,41,NA,100,NA,NA
"839083","40.1151","40.1151.A.1",40,40,1151,"A","1",9,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839084","40.1151","40.1151.A.1",40,40,1151,"A","1",10,7,9,212,13.5,23,490,550,16.7999992,NA,2,2,NA,30,NA,15,100,NA,NA
"839085","40.1151","40.1151.A.1",40,40,1151,"A","1",11,8,10,227,17.7999992,26,467,508,11.8999996,NA,3,2,NA,26,NA,5,322,1,4
"839086","40.1151","40.1151.A.1",40,40,1151,"A","1",12,9,11,238,6,26,451,462,14.3999996,NA,3,2,NA,NA,NA,NA,312,1,3
"839087","40.1151","40.1151.A.1",40,40,1151,"A","1",13,10,12,241,24,26,496,476,14.3000002,NA,2,2,NA,30,NA,15,100,NA,NA
"839088","40.1151","40.1151.A.1",40,40,1151,"A","1",14,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839089","40.1151","40.1151.A.1",40,40,1151,"A","1",15,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839090","40.1151","40.1151.A.1",40,40,1151,"A","1",16,11,0,303,24.7999992,23,468,454,13.6999998,NA,2,2,NA,NA,41,NA,100,NA,NA
"839091","40.1151","40.1151.A.1",40,40,1151,"A","1",17,12,15,330,6,23,443,454,12.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"839092","40.1151","40.1151.A.1",40,40,1151,"A","1",18,13,16,364,20.3999996,23,466,464,12.5,NA,2,2,NA,NA,41,NA,100,NA,NA
"839809","40.1228","40.1228.A.1",40,40,1228,"A","1",1,1,1,38,9.5,23,191,196,8.89999962,NA,3,3,NA,NA,NA,NA,316,1,9
"839810","40.1228","40.1228.A.1",40,40,1228,"A","1",2,2,2,43,13.6999998,26,384,389,14.1000004,NA,3,2,NA,NA,NA,NA,312,2,3
"839811","40.1228","40.1228.A.1",40,40,1228,"A","1",3,3,3,50,6.69999981,26,355,384,13,NA,3,2,NA,27,NA,12,322,2,4
"839812","40.1228","40.1228.A.1",40,40,1228,"A","1",4,4,4,73,11.3000002,26,329,326,12.1999998,NA,3,2,NA,NA,NA,NA,312,1,3
"839813","40.1228","40.1228.A.1",40,40,1228,"A","1",5,5,5,87,14.6999998,26,342,345,10.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"839814","40.1228","40.1228.A.1",40,40,1228,"A","1",6,6,6,112,8,23,324,309,8.80000019,NA,2,2,NA,NA,NA,NA,100,NA,NA
"839815","40.1228","40.1228.A.1",40,40,1228,"A","1",7,7,7,157,5.30000019,23,375,358,10,NA,2,2,NA,NA,NA,NA,100,NA,NA
"839816","40.1228","40.1228.A.1",40,40,1228,"A","1",8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839817","40.1228","40.1228.A.1",40,40,1228,"A","1",9,8,9,237,9.60000038,23,296,277,9.80000019,NA,2,2,NA,NA,41,NA,100,NA,NA
"839818","40.1228","40.1228.A.1",40,40,1228,"A","1",10,9,10,278,8.10000038,23,289,289,10.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"839819","40.1228","40.1228.A.1",40,40,1228,"A","1",11,10,11,310,6.30000019,23,290,291,10,NA,2,4,NA,NA,NA,NA,100,NA,NA
"839820","40.1228","40.1228.A.1",40,40,1228,"A","1",12,11,0,314,10.6999998,23,254,270,7.19999981,NA,2,3,NA,NA,41,NA,100,NA,NA
"839821","40.1228","40.1228.A.1",40,40,1228,"A","1",13,12,12,361,8.10000038,23,237,237,8.19999981,NA,3,2,NA,NA,NA,NA,311,1,2
"840395","40.1292","40.1292.A.1",40,40,1292,"A","1",1,1,1,7,8.39999962,23,405,424,13,NA,2,2,NA,NA,41,NA,100,NA,NA
"840396","40.1292","40.1292.A.1",40,40,1292,"A","1",2,2,2,17,11.1000004,23,333,319,11.3999996,NA,3,2,NA,NA,NA,NA,316,1,9
"840397","40.1292","40.1292.A.1",40,40,1292,"A","1",3,3,3,26,13,23,390,379,11.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"840398","40.1292","40.1292.A.1",40,40,1292,"A","1",4,4,4,81,9.19999981,23,372,382,14,NA,2,2,NA,NA,41,NA,100,NA,NA
"840399","40.1292","40.1292.A.1",40,40,1292,"A","1",5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840400","40.1292","40.1292.A.1",40,40,1292,"A","1",6,888,6,122,10.3999996,26,280,274,9.5,NA,6,2,NA,NA,NA,NA,200,3,9
"840401","40.1292","40.1292.A.1",40,40,1292,"A","1",7,5,7,123,21.1000004,23,629,623,17.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA
"840402","40.1292","40.1292.A.1",40,40,1292,"A","1",8,6,8,139,5.30000019,26,210,204,11,NA,3,2,NA,NA,NA,NA,322,2,4
"840403","40.1292","40.1292.A.1",40,40,1292,"A","1",9,7,9,143,7.5999999,45,137,140,7.19999981,NA,2,5,NA,NA,NA,NA,100,NA,NA
"840404","40.1292","40.1292.A.1",40,40,1292,"A","1",10,8,10,156,9.80000019,45,197,185,8.89999962,NA,2,4,NA,NA,NA,NA,100,NA,NA
"840405","40.1292","40.1292.A.1",40,40,1292,"A","1",11,9,11,158,8.80000019,45,140,161,8,NA,2,5,NA,NA,NA,NA,100,NA,NA
"840406","40.1292","40.1292.A.1",40,40,1292,"A","1",12,10,12,161,4.4000001,26,382,361,12.8999996,NA,4,2,NA,NA,NA,NA,311,1,2
"840407","40.1292","40.1292.A.1",40,40,1292,"A","1",13,888,888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840408","40.1292","40.1292.A.1",40,40,1292,"A","1",14,888,888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840409","40.1292","40.1292.A.1",40,40,1292,"A","1",15,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840410","40.1292","40.1292.A.1",40,40,1292,"A","1",16,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840411","40.1292","40.1292.A.1",40,40,1292,"A","1",17,11,15,282,9.60000038,23,415,398,13.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"840412","40.1292","40.1292.A.1",40,40,1292,"A","1",18,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840413","40.1292","40.1292.A.1",40,40,1292,"A","1",19,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840414","40.1292","40.1292.A.1",40,40,1292,"A","1",20,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840415","40.1292","40.1292.A.1",40,40,1292,"A","1",21,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840416","40.1292","40.1292.A.1",40,40,1292,"A","1",22,888,20,306,11.1000004,26,286,264,11.3999996,NA,6,2,NA,NA,NA,NA,200,3,9
"840417","40.1292","40.1292.A.1",40,40,1292,"A","1",23,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840418","40.1292","40.1292.A.1",40,40,1292,"A","1",24,12,22,337,13.1999998,23,342,342,10.1999998,NA,2,4,NA,NA,NA,NA,100,NA,NA
"840419","40.1292","40.1292.A.1",40,40,1292,"A","1",25,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840420","40.1292","40.1292.A.1",40,40,1292,"A","1",26,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840421","40.1292","40.1292.A.1",40,40,1292,"A","1",27,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840422","40.1292","40.1292.A.1",40,40,1292,"A","1",28,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842273","40.1441","40.1441.A.1",40,40,1441,"A","1",1,1,1,18,15.1999998,23,542,535,15,NA,2,2,NA,NA,NA,NA,100,NA,NA
"842274","40.1441","40.1441.A.1",40,40,1441,"A","1",2,2,2,43,20.7999992,23,457,508,12.3999996,NA,2,4,NA,NA,NA,NA,100,NA,NA
"842275","40.1441","40.1441.A.1",40,40,1441,"A","1",3,3,0,96,12.1999998,26,275,273,10.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"842276","40.1441","40.1441.A.1",40,40,1441,"A","1",4,4,3,115,23.5,23,502,482,11.6999998,NA,2,4,NA,NA,NA,NA,100,NA,NA
"842277","40.1441","40.1441.A.1",40,40,1441,"A","1",5,5,4,136,11.6000004,26,559,523,12.6000004,NA,3,2,NA,25,NA,8,322,1,4
"842278","40.1441","40.1441.A.1",40,40,1441,"A","1",6,6,0,232,24.7000008,23,434,444,10.8000002,NA,2,4,NA,NA,41,NA,100,NA,NA
"842279","40.1441","40.1441.A.1",40,40,1441,"A","1",7,7,5,246,18.2999992,23,507,562,11.8999996,NA,2,4,NA,NA,NA,NA,100,NA,NA
"842280","40.1441","40.1441.A.1",40,40,1441,"A","1",8,8,6,246,4.30000019,26,430,422,13.1000004,7.0999999,2,2,NA,NA,NA,NA,100,NA,NA
"842281","40.1441","40.1441.A.1",40,40,1441,"A","1",9,888,7,277,5.0999999,26,300,303,14,NA,6,2,NA,NA,NA,NA,200,3,9
"842282","40.1441","40.1441.A.1",40,40,1441,"A","1",10,9,8,294,23.2000008,23,507,493,13.6999998,NA,2,4,NA,NA,NA,NA,100,NA,NA
"842283","40.1441","40.1441.A.1",40,40,1441,"A","1",11,10,9,304,18.2000008,23,525,529,15.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"842284","40.1441","40.1441.A.1",40,40,1441,"A","1",12,11,10,320,7.4000001,23,508,509,15.6999998,7.19999981,2,2,NA,NA,NA,NA,100,NA,NA
"842285","40.1441","40.1441.A.1",40,40,1441,"A","1",13,12,11,343,11,23,415,385,14.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"842286","40.1441","40.1441.A.1",40,40,1441,"A","1",14,13,0,372,19.1000004,26,441,428,14.6000004,NA,3,2,NA,21,NA,8,312,2,9
"842662","40.1536","40.1536.A.1",40,40,1536,"A","1",1,1,1,6,7.4000001,23,302,309,10.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"842663","40.1536","40.1536.A.1",40,40,1536,"A","1",2,2,0,7,21.2000008,23,474,509,14.1999998,NA,2,2,NA,NA,41,NA,100,NA,NA
"842664","40.1536","40.1536.A.1",40,40,1536,"A","1",3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842665","40.1536","40.1536.A.1",40,40,1536,"A","1",4,3,3,45,9.89999962,26,393,419,12.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"842666","40.1536","40.1536.A.1",40,40,1536,"A","1",5,4,4,85,3.4000001,26,265,263,9.10000038,2.70000005,3,2,NA,NA,NA,NA,300,1,9
"842667","40.1536","40.1536.A.1",40,40,1536,"A","1",6,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842668","40.1536","40.1536.A.1",40,40,1536,"A","1",7,5,6,163,4.9000001,23,530,523,14.8999996,8.39999962,3,2,NA,NA,NA,NA,410,1,3
"842669","40.1536","40.1536.A.1",40,40,1536,"A","1",8,6,7,178,21,23,496,532,18.6000004,NA,2,2,NA,NA,41,NA,100,NA,NA
"842670","40.1536","40.1536.A.1",40,40,1536,"A","1",9,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842671","40.1536","40.1536.A.1",40,40,1536,"A","1",10,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842672","40.1536","40.1536.A.1",40,40,1536,"A","1",11,888,888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842673","40.1536","40.1536.A.1",40,40,1536,"A","1",12,888,888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842674","40.1536","40.1536.A.1",40,40,1536,"A","1",13,7,0,254,15.6000004,23,474,476,14.1000004,NA,3,2,NA,NA,41,NA,410,1,3
"842675","40.1536","40.1536.A.1",40,40,1536,"A","1",14,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842676","40.1536","40.1536.A.1",40,40,1536,"A","1",15,8,11,332,22.7000008,23,547,581,13.8000002,NA,3,2,NA,NA,41,NA,410,1,3
"842677","40.1536","40.1536.A.1",40,40,1536,"A","1",16,9,0,365,3.0999999,26,116,111,4.0999999,1.70000005,2,3,NA,NA,NA,NA,100,NA,NA
"842684","40.1543","40.1543.A.1",40,40,1543,"A","1",1,888,1,1,12.5,26,293,285,10,NA,6,2,NA,NA,NA,NA,200,3,9
"842685","40.1543","40.1543.A.1",40,40,1543,"A","1",2,888,2,45,12.3999996,26,346,334,10,NA,6,2,NA,NA,41,NA,200,3,9
"842686","40.1543","40.1543.A.1",40,40,1543,"A","1",3,1,3,83,13.1999998,23,476,476,13.3999996,NA,3,2,NA,NA,NA,NA,410,1,3
"842687","40.1543","40.1543.A.1",40,40,1543,"A","1",4,2,4,105,12.6000004,23,553,545,12.5,NA,3,2,NA,NA,NA,NA,410,1,3
"842688","40.1543","40.1543.A.1",40,40,1543,"A","1",5,888,5,134,11.3999996,26,272,259,10,NA,6,2,NA,NA,NA,NA,200,3,9
"842689","40.1543","40.1543.A.1",40,40,1543,"A","1",6,3,6,135,9.80000019,26,220,223,4.30000019,NA,5,2,NA,NA,NA,NA,410,3,9
"842690","40.1543","40.1543.A.1",40,40,1543,"A","1",7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842691","40.1543","40.1543.A.1",40,40,1543,"A","1",8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842692","40.1543","40.1543.A.1",40,40,1543,"A","1",9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842693","40.1543","40.1543.A.1",40,40,1543,"A","1",10,4,10,187,12.8000002,26,307,305,10.3999996,NA,3,2,NA,NA,NA,NA,311,1,9
"842694","40.1543","40.1543.A.1",40,40,1543,"A","1",11,5,11,204,13.8000002,26,365,363,10.8000002,NA,4,2,NA,NA,NA,NA,311,2,9
"842695","40.1543","40.1543.A.1",40,40,1543,"A","1",12,6,12,266,19,23,566,566,14.8999996,NA,3,4,NA,NA,41,NA,311,1,9
"842696","40.1543","40.1543.A.1",40,40,1543,"A","1",13,7,0,266,16.1000004,23,475,472,12.1000004,NA,4,4,NA,NA,41,NA,311,1,9
"842697","40.1543","40.1543.A.1",40,40,1543,"A","1",14,8,13,271,1.79999995,23,543,541,12.5,NA,3,2,NA,NA,41,NA,410,1,3
"842698","40.1543","40.1543.A.1",40,40,1543,"A","1",15,9,14,290,5.30000019,26,342,330,11.3000002,NA,3,2,NA,NA,NA,NA,311,1,9
"842699","40.1543","40.1543.A.1",40,40,1543,"A","1",16,10,15,291,13.3999996,26,359,335,11.6999998,NA,3,2,NA,NA,NA,NA,311,1,9
"842700","40.1543","40.1543.A.1",40,40,1543,"A","1",17,11,16,314,13.3999996,26,276,273,10.8000002,NA,3,2,NA,NA,NA,NA,311,1,9
"842701","40.1543","40.1543.A.1",40,40,1543,"A","1",18,12,17,324,7.30000019,26,327,330,12.1000004,NA,5,2,NA,NA,NA,NA,311,3,9
"842702","40.1543","40.1543.A.1",40,40,1543,"A","1",19,13,18,340,6.5999999,26,317,301,14.6000004,NA,3,2,NA,NA,NA,NA,311,1,9
"842703","40.1543","40.1543.A.1",40,40,1543,"A","1",20,14,0,360,21.1000004,23,450,450,10.1999998,NA,3,2,NA,NA,NA,NA,311,1,9
"842704","40.1543","40.1543.A.1",40,40,1543,"A","1",21,15,19,385,11,26,365,360,13.1000004,NA,4,2,NA,NA,41,NA,311,2,9
"848271","40.3000","40.3000.N.N",40,40,3000,"N","N",1,1,0,73,7.5999999,23,579,570,15.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848272","40.3000","40.3000.N.N",40,40,3000,"N","N",2,2,0,96,20.6000004,26,480,432,15.8000002,NA,4,2,NA,27,NA,15,312,3,9
"848273","40.3000","40.3000.N.N",40,40,3000,"N","N",3,3,0,110,24.3999996,26,438,420,16.6000004,NA,3,2,NA,NA,NA,NA,312,1,3
"848274","40.3000","40.3000.N.N",40,40,3000,"N","N",4,4,0,129,6.5999999,26,393,422,16.6000004,NA,2,2,NA,30,NA,20,100,NA,NA
"848275","40.3000","40.3000.N.N",40,40,3000,"N","N",5,5,0,173,7.80000019,23,621,648,14.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848276","40.3000","40.3000.N.N",40,40,3000,"N","N",6,6,0,178,24.7000008,26,407,457,15.8999996,NA,4,2,NA,27,NA,15,322,2,9
"848277","40.3000","40.3000.N.N",40,40,3000,"N","N",7,7,0,190,1.60000002,23,601,611,17.2000008,8.60000038,2,2,NA,NA,NA,NA,100,NA,NA
"848278","40.3000","40.3000.N.N",40,40,3000,"N","N",8,8,0,200,9.5,23,522,565,9.69999981,NA,3,2,NA,NA,41,NA,316,1,8
"848279","40.3000","40.3000.N.N",40,40,3000,"N","N",9,9,0,272,11,26,374,345,11.5,NA,3,2,NA,NA,NA,NA,312,1,3
"848280","40.3000","40.3000.N.N",40,40,3000,"N","N",10,10,0,301,12,26,425,432,16.6000004,NA,3,2,NA,NA,NA,NA,312,1,3
"848281","40.3000","40.3000.N.N",40,40,3000,"N","N",11,11,0,306,3.5,26,271,264,12.6999998,10.1999998,3,2,NA,NA,NA,NA,316,1,9
"848282","40.3000","40.3000.N.N",40,40,3000,"N","N",12,12,0,327,6.5,26,229,227,14.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848283","40.3000","40.3000.N.N",40,40,3000,"N","N",13,13,0,332,14.3999996,26,296,307,16.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848284","40.3000","40.3000.N.N",40,40,3000,"N","N",14,14,0,351,10.8000002,26,318,330,16.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848285","40.3000","40.3000.N.N",40,40,3000,"N","N",15,15,0,353,21.2000008,26,487,514,17.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848286","40.3000","40.3000.N.N",40,40,3000,"N","N",16,16,0,372,9.10000038,26,366,370,16.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848287","40.3000","40.3000.N.N",40,40,3000,"N","N",17,17,0,372,1.5,26,338,339,15.6000004,13.3999996,2,2,NA,NA,NA,NA,100,NA,NA
"848288","40.3000","40.3000.N.N",40,40,3000,"N","N",18,18,0,382,5.69999981,26,229,244,15.6999998,NA,3,2,NA,NA,NA,NA,316,1,9
"848310","40.3004","40.3004.N.N",40,40,3004,"N","N",1,1,0,23,3.5999999,26,490,571,11.5,5.9000001,3,2,NA,28,NA,10,322,1,4
"848311","40.3004","40.3004.N.N",40,40,3004,"N","N",2,2,0,109,2,23,150,146,5.80000019,1.5,3,3,NA,NA,NA,NA,316,1,9
"848312","40.3004","40.3004.N.N",40,40,3004,"N","N",3,3,0,127,14.3000002,23,245,239,6.9000001,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848313","40.3004","40.3004.N.N",40,40,3004,"N","N",4,4,0,140,17.7999992,26,500,416,13.8999996,NA,3,2,NA,26,NA,3,322,1,4
"848314","40.3004","40.3004.N.N",40,40,3004,"N","N",5,5,0,169,7.9000001,23,187,183,7.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"848315","40.3004","40.3004.N.N",40,40,3004,"N","N",6,6,0,176,8.80000019,23,145,140,5.5,NA,3,3,NA,NA,NA,NA,316,1,9
"848316","40.3004","40.3004.N.N",40,40,3004,"N","N",7,7,0,230,5.5999999,26,525,520,17.2999992,NA,3,2,NA,26,NA,4,322,1,4
"848317","40.3004","40.3004.N.N",40,40,3004,"N","N",8,8,0,238,18.8999996,26,425,450,16.6000004,NA,3,2,NA,22,NA,4,322,1,9
"848318","40.3004","40.3004.N.N",40,40,3004,"N","N",9,9,0,266,13.3000002,26,524,483,18.8999996,NA,3,2,NA,28,NA,9,322,1,4
"848319","40.3004","40.3004.N.N",40,40,3004,"N","N",10,10,0,298,24.5,26,500,458,17.2999992,NA,3,2,NA,28,NA,9,322,1,4
"848320","40.3004","40.3004.N.N",40,40,3004,"N","N",11,11,0,328,24.6000004,26,428,478,19.3999996,NA,3,2,NA,26,NA,4,322,1,4
