"","CoorX","CoorY","PlotID0","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID"
"62198",NA,NA,"34.1062",34,34,1062,"N","N",0,1997,"","2-2","","","","2003","",1,"1","2",100,85,1,2,2,2,2,4,"04/07/03 00:00:00","12/30/99 13:59:00",1,2,1,1,4,4,NA,NA,"0","0","","5","",75,0,5.2,0,2,"2",2,"PARCELA PINCHADA A 25M DESDE EL CRUCE     DE CORTAFUEGOS Y DESDE EL BORDE DE   LA   MASA 32M A 200G, TODO  INDICADO  EN  EL CROQUIS. 
PARCELA  PINCHADA EN   UNA   REPOBLACION DE   PINOS   SILVESTRES CON   MATAS DE  ROBLE.
NO   DEJO OCUPACION A  LAS   OTRAS SPP.
UN   PIE A 19G Y 7.8M  SE VA   JUSTO POR    DIAMETRO. EL PIE  N20  ESTA  TUMBADO. 
FUERA DE LOS 10M    HAY   ERICA TETRALIX Y  CYTISUS SPP.",24,70,"04/07/03 00:00:00","12/30/99 12:43:17","04/07/03 00:00:00","12/30/99 14:16:48",94,"056","370","066","10",335222,12,27,335222,11,28,"D",2,"34.1062.N.N"
"62263",NA,NA,"34.1121",34,34,1121,"N","N",0,1997,"","1-2","","","","2003","",1,"1","2",100,70,1,3,1,1,2,4,"05/28/03 00:00:00","12/30/99 15:34:00",1,2,1,1,7,4,NA,NA,"0","0","","5","",379,0,4.5,0,2,"1",1,"PARCELA PINCHADA EN EL CRUCE DE COORDENADAS.ZONA DE  REPOBLACION DE  PINUS  SYLVESTRIS CON  SUBPISO  DE Q.  PYRENAICA.CON RUMBO 182 NO  ENTRA 021 POR DIAM.PIE 9 ENTRA    JUSTO.CON RUMBO 248 NO ENTRA 043 POR    DISTANCIA.",20,66,"05/28/03 00:00:00","12/30/99 15:03:25","05/28/03 00:00:00","12/30/99 15:38:23",35,"056","380","243","10",352865,18,21,352865,17,22,"D",2,"34.1121.N.N"
"62593",NA,NA,"34.308",34,34,308,"A","1",0,1985,"M","0010","1997","","4-3","2003","037",1,"1","1",100,90,1,2,2,2,3,4,"05/07/03 00:00:00","12/30/99 12:00:00",1,2,1,1,5,3,NA,NA,"0","0","","0","",20,0,3,0,2,"2",2,"A 70G. SILVESTRE NO ENTRA POR   DIAMETRO.

A 141G. REBOLLO NO ENTRA POR  DIAMETRO.

A 160G. REBOLLO NO  ENTRA  POR DIAMETRO.

A 189G.     REBOLLO NO   ENTRA  POR DIAMETRO.

PIE 4 MEDIDO CON CINTA.  PIE  9 COMPROBADA   FORMA.

PIE 12  COMPROBADA FORMA.

PIE 17 COMPROBADA  FORMA.
 
PIE 20 COMPROBADA FORMA. PIE 21 COMPROBADO RUMBO.",21,49,"05/07/03 00:00:00","12/30/99 10:11:43","05/07/03 00:00:00","12/30/99 12:02:15",111,"157","330","105","10",352849,40,-1,352849,39,0,"D",2,"34.308.A.1"
"62753",NA,NA,"34.462",34,34,462,"A","1",0,1985,"K","0013","1997","","2-4","2003","037",1,"1","2",90,90,1,2,1,2,2,4,"06/13/03 00:00:00","12/30/99 11:18:00",1,2,1,1,4,5,NA,NA,"0","0","","0","",180,0,6.8,0,2,"2",2,"PARCELA LOCALIZADA POR PINCHAZO DE FOTO AEREA Y LOCALIZANDO LOS PIES DEL  IFN2. LA PARCELA ESTA PINCHADA ENTRE  DOS REPOBLACIONES, PERO QUE NO TIENEN SUPERFICIE SUFICIENTE COMO PARA  SER  DOS     TESELAS. HAY 043 EN ESTADO 2,  PERO DOMINA EL 3 PIE 10  COMPROBADO   DIAMETRO. A 137 GRADOS  PIE NO ENTRA POR DIAMETRO. PIE 19  ENTRA POR  CORRECCION DE PENDIENTE. SE  HAN  COMPROBADO LOS PARAMETROS  ESPECIALES QUE VARIAN DEL IFN2.SE HAN COMPROBADO LAS FORMAS DE LOS PIES 5 Y 9, ASI COMO LOS RUMBOS EN GENERAL.",23,51,"06/13/03 00:00:00","12/30/99 09:58:00","06/13/03 00:00:00","12/30/99 11:29:16",91,"157","365","190","10",352879,4,35,352879,3,36,"D",2,"34.462.A.1"
"62756",NA,NA,"34.465",34,34,465,"A","1",0,1984,"K","0005","1997","","1-3","2003","129",1,"1","2",100,70,1,2,2,2,3,4,"06/13/03 00:00:00","12/30/99 11:17:00",1,2,1,1,11,3,NA,NA,"0","K","0","4","",110,0,3.2,0,1,"1",2,"A 3G. REBOLLO NO ENTRA POR DIAMETRO.

A 199G. SILVESTRE NO ENTRA POR  DIAMETRO.

A 210G. SILVESTRE NO ENTRA  POR  DIAMETRO.
A 226G. SILVESTRE NO  ENTRA POR  DIAMETRO.RUMBOS COMPROBADOS. EL  MAJUELO SOLO ESTA PRESENTE.LOS RESTOS  LIGEROS DE LA CLARA SE  ENCUENTRAN  ESPARCIDOS POR EL SUELO.",21,49,"06/13/03 00:00:00","12/30/99 09:33:37","06/13/03 00:00:00","12/30/99 11:18:29",105,"157","200","000","10",353398,8,31,353398,7,32,"D",2,"34.465.A.1"
"62765",NA,NA,"34.474",34,34,474,"A","4",0,1997,"","2-4","1985","K","0013","2003","208",1,"1","2",90,50,1,2,2,2,2,4,"05/22/03 00:00:00","12/30/99 14:59:00",1,2,1,1,2,2,NA,NA,"B","0","","0","",339,0,0.5,0,2,"1",2,"NO SE HA PODIDO LOCALIZAR  LA PARCELA,   YA QUE SE HAN HECHO CORTAS DE  ENTRESACA  FUERTES EN LA ZONA. HAY  043 EN ESTADO 2, PERO DOMINA EL 3. A  2 GRADOS PIE  NO  ENTRA POR DIAMETRO. A  46 GRADOS PIE  NO  ENTRA POR DIAMETRO.  A 302 GRADOS  PIE  NO ENTRA POR  DIAMETRO. EL SUELO  ESTA ACABALLONADO  PERO ES MUY ANTIGUO.",23,51,"05/22/03 00:00:00","12/30/99 13:57:45","05/22/03 00:00:00","12/30/99 15:16:12",78,"157","339","066","06",352866,36,3,352866,35,4,"D",2,"34.474.A.4"
"62789",NA,NA,"34.497",34,34,497,"A","4",0,1997,"","3-2","1984","L","0006","2003","157",1,"1","1",100,90,1,3,2,2,2,4,"06/18/03 00:00:00","12/30/99 16:14:00",1,2,1,1,5,2,NA,NA,"0","N","","0","",90,0,1.5,0,1,"1",1,"EN EL PINCHAZO NO COINCIDEN LOS PIES Y  NO HAY SILICONA. EL 10% PARA RESTO DE  ESPECIES.EN EL MODELO DE COMBUSTIBLE INFLUYE LA REGENERACION.LA CLAVE 4104    ES C.SCOPARIUS. SE OBSERVA EN LA ZONA  ENTRESACA MUY ANTIGUA.",18,71,"06/18/03 00:00:00","12/30/99 14:54:31","06/18/03 00:00:00","12/30/99 16:30:37",96,"047","360","240","05",352848,38,1,352848,37,2,"D",2,"34.497.A.4"
"65204",NA,NA,"37.1032",37,37,1032,"A","1",0,1984,"M","0002","1997","","3-3","2002","061",1,"1","2",95,80,1,2,1,2,1,4,"06/04/02 00:00:00","12/30/99 12:15:00",1,2,1,1,2,5,NA,NA,"0","J","0","0","",300,0,7.5,0,1,"1",2,"REJON NO ENCONTRADO (HAY MUCHA CAPA DE MATERIA ORGANICA) PERO LOCALIZADO  EL   CENTRO. COMPROBADO DIAMETRO PIE  8  Y POSIBLE ERROR EN IFN2 EN LA  SEGUNDA    MEDIDA, QUE SERIA 355 EN  LUGAR DE 255. COMPROBADO    DIAMETRO   PIE  9. 021 A    104G  NO  ENTRA  POR  SER   BIFURCADO   POR    DEBAJO   DE  1'30M.    PIE 15   BIFURCADO  A     9M.     PIE   17   MEDIDA LA  PARTE VIVA.   021 A  218G  NO ENTRA POR POCO   DIAMETRO,   OTRO A    268G, OTRO A 344G.  PIE 49   (IFN2)   MEDIDO  A 2M POR HERIDA  EN EL   TRONCO   (FALTA  PARTE DEL MISMO). A   +25M HAY  017, 058, 092. A +10M HAY   0106, 2102,  0136, 3121, 4104. COMPROBADAS ALTURAS Y DN EN GENERAL. COMPROBADO EL PASO DE ALGUNOS PIES A FORMA 1.POR   ALREDEDORES LOS  PINOS NO TIENEN TANTO   DIAMETRO.",1,1,"06/04/02 00:00:00","12/30/99 09:43:24","06/04/02 00:00:00","12/30/99 12:17:46",154,"010","220","85","13",977360,18,23,977360,17,24,"D",4,"37.1032.A.1"
"65893",NA,NA,"37.1763",37,37,1763,"A","1",0,1984,"L","0004","1997","","3-2","2002","234",1,"1","2",95,75,1,2,2,2,2,4,"03/08/02 00:00:00","12/30/99 12:32:00",1,2,1,1,8,4,NA,NA,"0","1","","0","",180,0,5.5,0,2,"2",2,"PARCELA LOCALIZADA POR LAS FOTOGRAFIAS  AEREAS.
EL CENTRO DE LA PARCELA ESTA  ENTRE UN  RODAL DE ROBLE Y UN CLARO EN  UNA  PLANTACION DE PINOS. LOS PINOS    ESTAN  CLARAMENTE ALINEADOS. HE CONSIDERADO  QUE LA PARCELA ESTA EN UNA  PLANTACION  PORQUE EL PINO TIENE    MAYORIA DE  OCUPACION.
PIE N7: NO    BIFURCADO POR ARRIBA (COMPROBADO).
PIE   N10: DISTANCIA COMPROBADA. LO     INCLUIDO PORQUE ESTABA EN EL IFN2     AUNQUE ACTUALMENTE NO ENTRARIA.
PIE    N14: MEDIDO A 1.35M
PIE N16: MEDIDO A    1.40M
EL MODELO 06 TAMBIEN SE PODRIA    APLICAR  A PARTE DE LA PARCELA.",19,57,"03/08/02 00:00:00","12/30/99 10:40:17","03/08/02 00:00:00","12/30/99 12:44:58",125,"269","342","90","10",195602,26,15,195602,25,16,"D",2,"37.1763.A.1"
"66570",NA,NA,"37.950",37,37,950,"A","1",0,1984,"K","0004","1997","","1-3","2002","018",1,"1","1",100,80,1,2,3,2,2,4,"05/06/02 00:00:00","12/30/99 15:32:00",1,2,1,1,6,4,NA,NA,"0","E","N","5","",240,0,5,0,2,"2",2,"REJON ENCONTRADO POR LOS PIES MAYORES. BOSQUE NATURAL DE ROBLE CON  REPOBLACION DE 021 EN TERRAZAS DENTRO DE ESTE. PIE  2(IFN2) CORTADO CON LA MADERA EN EL  SUELO. PIE 2, 12, 16  MEDIDO A 1'40M.  COMPROBADA FORMA PIE 4 Y 11. PIE 8 ENTRA JUSTO POR PENDIENTE. 043 A 94G NO ENTRA POR POCO DIAMETRO,  OTRO A 103G, OTRO A 169G.  REGENERACION   DE 043 MUY ABUNDANTE EN  TODA LA   PARCELA. A +10M HAY 0128, 2109, 1102.  CLAREO EN LOS ROBLES.  PODAS EN LOS  PINOS POSTERIORES AL  IFN2. HAY LIMPIAS.  QUEDAN LOS RESTOS  DISPERSOS, ALGUN  APILADO DE LIMPIA.",1,1,"05/06/02 00:00:00","12/30/99 14:11:03","05/06/02 00:00:00","12/30/99 15:47:10",96,"010","260","60","12",977654,30,11,977654,29,12,"D",4,"37.950.A.1"
"69731",NA,NA,"39.1855",39,39,1855,"N","N",0,1999,"14","9381","","","","2000","",1,"1","1",100,90,1,2,1,3,2,4,"03/16/00 00:00:00","12/30/99 11:16:00",1,2,1,1,8,9,NA,NA,"0","0","","1","",84,0,10.8,0,2,"2",2,"MASA DE PINO SILVESTRE PURA,      ALREDEDORES.
10% DEMAS     ESPECIES.
COMPROBADOS LOS   DIAMS.
PARCELA Y ZONA AFECTADAS FUEGO   LEJANO,  DEL CUAL ESTAN BASTANTE   RECUPERADAS.
AGENTE 313 HIEDRA.
ARB. NO ENTRA POR DIAM. A 228 G.
ARB. NO ENTRA POR DIST. A 395 G.",5,27,"03/16/00 00:00:00","12/30/99 10:12:20","03/16/00 00:00:00","12/30/99 11:39:09",107,"059","067","373","12",NA,NA,NA,NA,NA,NA,"D",4,"39.1855.N.N"
"69743",NA,NA,"39.1866",39,39,1866,"N","N",0,1999,"16","7225","","","","2000","",1,"1","1",100,75,1,2,2,2,2,4,"03/08/00 00:00:00","12/30/99 16:07:00",1,2,1,1,4,5,NA,NA,"0","2","4","5","0",0,0,12.8,0,1,"3",3,"PARCELA DESPLAZADA 38 MTS. A 211G. PARA   DEJAR FUERA UNA PISTA.
DEJO UN 10% DE  OCUP. AL RESTO DE SPS.
ENTRAN POR  PENDIENTE LOS PIES: 3, 6 Y  11.
NO  ENTRAN PIES POR DIAM. A: 125, 126,   294, 300 Y 323G.
NO ENTRA  PIE POR  DIST. A 325G.
EL CLAREO Y LAS PODAS SOLO LOS HAN  HECHO EN LOS PINOS.
ACCESO Y LEVANTAMIENTO DIFICIL POR EL  MATORRAL Y LA PENDIENTE.",19,6,"03/08/00 00:00:00","12/30/99 14:38:54","03/08/00 00:00:00","12/30/99 16:14:15",95,"059","030","070","10",NA,NA,NA,NA,NA,NA,"D",4,"39.1866.N.N"
"69750",NA,NA,"39.1873",39,39,1873,"N","N",0,1999,"16","7227","","","","2000","",1,"1","2",100,85,1,3,1,3,2,4,"02/09/00 00:00:00","12/30/99 12:32:00",1,2,1,1,7,6,NA,NA,"0","4","0","0","",310,0,1.5,0,2,"2",3,"DEJO UN 10% DE OCUP. AL RESTO DE     SPS. SUBPISO TODAS LAS ESPS DEBAJO DEL PINO.
COMPROBADO LOS PINOS UNCINATAS.
NO    ENTRA PIE POR DIST. A 82G.
NO ENTRAN    PIES POR DIAM. A: 211, 298,  328 Y    339G.
PIES CON CALIDAD 3 POR    DOMINANCIA. PIE 11 DIAM Y ALTURA CORRECTA.
PRESENTES JULIO MARTIN Y MAXIMO PULGAR.

LA PODA ES ANTIGUA.",19,6,"02/09/00 00:00:00","12/30/99 10:36:44","02/09/00 00:00:00","12/30/99 12:47:11",130,"059","280","040","11",NA,NA,NA,NA,NA,NA,"D",4,"39.1873.N.N"
"69764",NA,NA,"39.1891",39,39,1891,"N","N",0,1999,"16","7226","","","","2000","",1,"1","1",100,85,1,2,2,2,2,4,"02/11/00 00:00:00","12/30/99 14:27:00",1,2,1,1,4,6,NA,NA,"0","0","","5","0",160,0,3.5,0,2,"2",2,"NO ENTRA PIE POR DIAM. A 80G.
LAS TERRAZAS SON VIEJAS.",19,6,"02/11/00 00:00:00","12/30/99 13:32:18","02/11/00 00:00:00","12/30/99 15:14:54",103,"059","010","070","10",NA,NA,NA,NA,NA,NA,"D",4,"39.1891.N.N"
"70964",NA,NA,"40.1062",40,40,1062,"A","3E",0,2002,"","1-1 ","1984","J","0004","2004","",1,"1","2",90,80,1,2,2,2,2,4,"","",1,2,1,1,4,4,NA,NA,"0","0","","2","3",60,NA,2.5,NA,2,"2",2,"[CLAESP. RESTO DE ESPECIES=10%]PARCELA A3E DESPLAZADA 15 METROS RUMBO 250 DE EJE DE COORDENADAS PARA METERLA COMPLETAMENTE EN SU TESELA.[PIES MAYORES]RUMBO 150 NO ENTRA POR POCA DISTANCIA.",4,990,"01/23/04 19:54:02","","01/23/04 21:33:23","",NA,"400","390","190","10",78357,32,8,78357,33,7,"T",99,"40.1062.A.3E"
"70979",NA,NA,"40.1075",40,40,1075,"A","1 ",0,1984,"J","0005","2002","","1-2 ","2003","400",1,"1","2",80,70,1,2,4,2,1,3,"","",1,2,2,1,9,5,NA,NA,"0","0","","5","1",260,0,6.5,0,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2,Y  FOTOS AEREAS.SE DA EL PINO SIN MARCO REGULAR YA QUE SE HAN DEJADO FAJAS  DE REBOLLOS ENTRE CADA TERRAZA DE PINO,DE  APROXIMADAMENTE 8-METROS DE ANCHA. 
PIE N.21 Y 22 ENTRAN POR  CORRECCION PENDIENTE.ALTURA DE PIE N.13 COMPROBADA.SE CORRIGE CALIDAD A  PIE  N.13,14 Y 19.SE CORRIGE FORMA A   PIE N.26.",4,990,"11/27/03 13:42:43","","11/27/03 15:13:42","",91,"400","125","325","10",78327,10,31,78327,9,32,"D",99,"40.1075.A.1 "
"70999",NA,NA,"40.1092",40,40,1092,"A","1 ",0,1984,"K","0001","2002","","1-3 ","2004","",1,"1","2",90,85,1,2,3,2,2,4,"","",1,2,1,1,4,3,NA,NA,"0","0","","3","2",290,NA,1.2,NA,2,"1",2,"PARCELA LOCALIZADA POR PIE IFN2 Y FOTOS AEREAS.EL MARCO DE PLANTACION DEL PINO ES DE 1,5X1,5 ,PERO DEJANDO UNA FAJA DE 6 METROS DE REBOLLO ENTRE CADA 2 FILAS DE PINO.LA PARCELA SE LEVANTA CON NIEVE.",4,990,"02/23/04 18:02:42","","02/23/04 19:37:23","",NA,"400","120","320","10",375329,0,40,375329,1,39,"T",99,"40.1092.A.1 "
"71028",NA,NA,"40.1117",40,40,1117,"A","4 ",0,2002,"","3-1 ","1984","L","0002","2004","",1,"1","2",85,75,1,2,3,2,2,4,"","",1,2,1,1,6,3,NA,NA,"0","0","","2","3",65,NA,2,NA,2,"1",2,"PARCELA PINCHADA A4 EN EJE DE COORDENADAS POR NO LOCALIZARSE EL REJON IFN2 EN EL LUGAR DEL PINCHAZO.[PIES MAYORES]REBOLLO RUMBO 93 NO TIENE 22.5.PINO RUMBO 294 SE VA DE 10 METROS POR POCO.",4,990,"01/30/04 10:11:44","","01/30/04 12:27:48","",NA,"400","350","150","10",375328,16,24,375328,17,23,"T",99,"40.1117.A.4 "
"71042",NA,NA,"40.1130",40,40,1130,"A","1 ",0,1984,"L","0002","2002","","3-1 ","2004","",1,"1","2",100,80,1,2,1,3,2,4,"","",1,2,1,1,7,2,NA,NA,"0","0","","5","",265,NA,2.2,NA,2,"2",2,"REJON LOCALIZADO,REFERENCIAS:FOTOS IFN2.NO HAY UN MARCO DE PLANTACION DEFINIDO, HAY 2 FILAS DE PINOS POR TERRAZA Y MEZCLADAS CON EL REBOLLO(MARCO ENTRE PINOS 1.5X2).PIE 12 DEL IFN3 ALTURA COMPROBADA.A RUMBO 117 UN PIE DE SP 043 NO ENTRA POR DIAMETRO JUSTO.OTRO POSIBLE MODELO COMBUSTIBLE 05.",4,990,"02/12/04 10:13:42","","02/12/04 12:20:09","",NA,"400","80","280","10",375306,14,26,375306,15,25,"T",99,"40.1130.A.1 "
"71043",NA,NA,"40.1131",40,40,1131,"A","1 ",0,1984,"L","0003","2002","","3-1 ","2004","",1,"1","2",85,70,1,2,2,2,2,4,"","",1,2,1,1,4,4,NA,NA,"0","0","","1","3",210,NA,1.5,NA,2,"2",2,"PARCELA LOCALIZADA POR PIE IFN2 Y FOTOS AEREAS.EL MARCO DE PLANTACION DEL PINO NO SE OBSERVA BIEN AL HABER MARRAS.
40,",4,990,"03/09/04 10:35:20","","03/09/04 12:13:59","",NA,"400","280","80","10",423184,8,32,423184,9,31,"T",99,"40.1131.A.1 "
"71044",NA,NA,"40.1132",40,40,1132,"A","1 ",0,1984,"L","0003","2002","","3-1 ","2004","",1,"1","2",85,80,1,2,2,2,2,4,"","",1,2,1,1,7,5,NA,NA,"0","0","","1","5",115,NA,3.5,NA,3,"2",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.NO SE LE DA OCUPACION AL RESTO DE ESPECIES POR SER MUY ESCASAS.[ESPECIES PRESENTES]CODIGO 016 PARA PERAL SILVESTRE.
40,",4,990,"03/09/04 13:57:36","","03/09/04 15:42:57","",NA,"400","160","360","10",423184,10,30,423184,11,29,"T",99,"40.1132.A.1 "
"71051",NA,NA,"40.1138",40,40,1138,"A","4 ",0,2002,"","3-1 ","1984","L","0003","2004","",1,"1","1",85,75,1,2,2,2,2,4,"","",1,2,1,1,7,4,NA,NA,"0","0","","1","4",385,NA,2,NA,2,"2",2,"PARCELA PINCHADA A4 EN EJE DE COORDENADAS POR NO LOCALIZARSE EL REJON IFN2 NI LOS PIES MAYORES EN EL LUGAR DEL PINCHAZO.",4,990,"03/11/04 14:01:47","","03/11/04 15:29:46","",NA,"400","20","220","10",423184,16,24,423184,17,23,"T",99,"40.1138.A.4 "
"71052",NA,NA,"40.1139",40,40,1139,"A","3C",0,1984,"L","0004","2002","","3-1 ","2004","",1,"1","1",90,80,1,2,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",140,NA,4.5,NA,2,"1",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.NO SE LE DA OCUPACION AL RESTO DE ESPECIES POR SER MUY ESCASAS.
40,[PIES MAYORES]N.39 ALTURA COMPROBADA.Y TIENE TABLILLA DE COTO DE CAZA CLAVADA EN EL FUSTE.CORREGIDA CALIDAD A PIES N.6,11 Y 39.LOS DAÑOS SON CASI TODOS POR NIEVE EN RAMAS Y GUIAS TERMINALES.LA PARCELA SE HA LEVANTADO CON ALGO DE NIEVE.
40,HAY REGENERACION DE ENEBRO COMUN Y REBOLLO.FCC TOTAL:90%.FCC ARBOREA:80%.ORIENTACION:140.PENDIENTE:4,5.",4,990,"01/21/04 18:17:50","","01/21/04 20:00:32","",NA,"400","","","",NA,NA,NA,NA,NA,NA,"T",99,"40.1139.A.3C"
"71586",NA,NA,"40.1616",40,40,1616,"A","1 ",0,1985,"M","0005","2002","","3-4 ","2004","",1,"1","1",100,70,1,2,2,2,1,4,"","",1,2,1,1,5,4,NA,NA,"0","0","","0","",210,NA,6.2,NA,2,"2",2,"PIE 3 ALTURA Y DIAMETRO COMPROBADO. PIE 14 MEDIDO POR DEBAJO DE 1.30 MTRS.
40,PIE 18 MEDIDO CON CINTA METRICA.",2,990,"01/16/04 02:00:00","","01/16/04 04:21:26","",NA,"401","260","60","10",375359,0,40,375359,1,39,"T",99,"40.1616.A.1 "
"71606",NA,NA,"40.1634",40,40,1634,"A","1 ",0,1985,"M","0008","2002","","4-3 ","2004","",1,"1","1",95,70,1,2,1,2,2,4,"","",1,2,1,1,1,0,NA,NA,"1","1","","0","",393,NA,4,NA,1,"1",1,"PARCELA LOCALIZADA POR CROQUIS Y PIES DEL IFN2. CLASIFICADA DE GABINETE COMO A3C-E, ES A1 SOBRE EL TERRENO. PIE 12 CALIDAD COMPROBADA.",25,990,"01/09/04 00:00:00","","01/09/04 18:16:47","",NA,"401","20","210","10",78333,32,8,78333,33,7,"T",99,"40.1634.A.1 "
"71632",NA,NA,"40.1656",40,40,1656,"A","1 ",0,1985,"M","0007","2002","","3-4 ","2004","",1,"1","1",70,65,1,2,3,2,1,4,"","",1,2,1,1,10,1,NA,NA,"1","0","","0","",136,NA,8.5,NA,2,"1",3,"PARCELA LOCALIZADA POR FOTO AEREA Y POR PIES IFN2. COMPOSICION ESPECIFICA CORREGIDA.FCCA ES LA CORRECTA.LA OCUPACION ES LA CORRECTA.PIE N6 FORMA CORREGIDA. HT COMPROBADA DEL N 18.FM DEL PIE 22 COMPROBADA.PIE N 24 HT COMPROBADAPIE N 30 FM COMPROBADAPIE N 31 HT COMPROBADA..MATORRAL Y REGENERACION COMPROBADA.PARCELA LEVANTADA CON 20CM DE NIEVE.[LOCALIZACIÓN ACCESO LEVANTAMIENTO]LEVANTAMIENTO 3 AL TENER QUE COMPROBAR MUCHOS REBOLLOS.",2,990,"02/23/04 09:18:17","","02/23/04 11:31:45","",NA,"401","95","305","10",375390,20,20,375390,21,19,"T",99,"40.1656.A.1 "
"71717",NA,NA,"40.1752",40,40,1752,"A","1 ",0,1982,"3","4646","2002","","4-2 ","2004","",1,"1","1",90,40,1,2,2,2,1,4,"","",1,2,1,1,7,1,NA,NA,"0","0","","0","",37,NA,2,NA,1,"1",1,"REJON LOCALIZADO POR FOTOS AEREAS Y POR PIE IFN2. [CLAESP. RESTO DE ESPECIES=10%]. [PIESMAY 001-021] DIAMETRO COMPROBADO.",25,990,"01/30/04 09:19:20","","01/30/04 09:59:03","",NA,"402","240","40","10",375397,26,14,375397,27,13,"T",99,"40.1752.A.1 "
"72829",NA,NA,"40.965",40,40,965,"A","1 ",0,1984,"K","0011","2002","","2-4 ","2004","",1,"1","2",90,80,1,2,3,3,2,4,"","",1,2,1,1,4,3,NA,NA,"0","0","","1","5",300,NA,3,NA,2,"2",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.EL MARCO DE PLANTACION DEL PINO ES DE 8X2.[PIES MAYORES]N.5 ENTRA POR CORRECCION DE PENDIENTE.
40,[PIESMAY 011-043]CALIDAD CORREGIDA. [PIESMAY 015-043] ALTURA COMPROBADA. ",4,990,"02/16/04 18:03:46","","02/16/04 19:13:12","",NA,"400","225","25","10",375306,18,22,375306,19,21,"T",99,"40.965.A.1 "
"72832",NA,NA,"40.971",40,40,971,"A","1 ",0,1984,"K","0011","2002","","2-4 ","2003","400",1,"1","2",85,80,1,2,2,2,2,4,"","",1,2,1,1,4,4,NA,NA,"0","0","","3","1",180,0,1,0,2,"1",2,"PARCELA LOCALIZADA POR PIES IFN2 Y FOTOS AEREAS.LA OCUPACION DE LA  PARCELA  HA CAMBIADO AL HABER  CRECIDO BASTANTE LOS PINOS. LOS  PINOS SE HAN  PLANTADO  DEJANDO  FAJAS DE MONTE (REBOLLO) ENTRE CADA  DOS FILAS  DE PINO(CON MARCO 1,5X2   ENTRE ESTOS).  SE CORRIGE FORMA A LOS PIES DE   IFN2.LA PARCELA ES DE  FACIL  MECANIZACION.",4,990,"12/05/03 10:23:57","","12/05/03 12:17:35","",114,"400","175","375","10",78366,26,15,78366,25,16,"T",99,"40.971.A.1 "
"73070",NA,NA,"42.1187",42,42,1187,"A","1 ",0,1984,"J","0003","2000","","1-1 ","2003","420",1,"1","1",100,70,1,1,2,2,2,4,"","",1,2,1,1,6,1,NA,NA,"0","0","","0","",160,0,1,0,1,"1",1,"LA PARCELA HA SIDO LOCALIZADA CON FOTO AEREA Y PIES DEL IFN2.
PINO A 279G  NO    ENTRA POR DIAMETRO.

PINO A  280G  NO  POR  DIAMETRO.
PIE A 338G  NO POR     DIAMETRO. SE OBSERVAN  ENTRESACAS MUY  ANTIGUAS.
",18,990,"11/27/03 14:37:11","","11/27/03 15:49:08","",72,"422","240","205","1",78338,13,0,78338,12,0,"T",99,"42.1187.A.1 "
"73079",NA,NA,"42.1194",42,42,1194,"A","3C",0,1984,"J","0011","2000","","2-2 ","2004","",1,"1","1",100,80,1,2,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",170,NA,0.5,NA,2,"1",2,"[IDENTIFICACION Y CLASIFICACION] PARCELA ENCONTRADA CON FOTO AEREA, CROQUIS Y PIES MAYORES. PARCELA DESPLAZADA EN IFN2 HACIA OTRA TESELA QUE NO ERA LA SUYA.[PIESMAY 018-043]P. E. COMPROBADO.
42,[PIESMAY 025-043] FORMA COMPROBADA.
42,[PIESMAY 038-043] ALTURA COMPROBADA.",7,990,"02/13/04 12:32:57","","02/13/04 13:53:36","",NA,"420","","","",NA,NA,NA,NA,NA,NA,"T",99,"42.1194.A.3C"
