"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"52679",26,945,NA,902203,NA,NA,NA,NA,NA,"3",902903,NA,"0279","2","0279J06","524","4668","88","112","0","0","0","3","12",NA,"4","5","0","1","0","90","71","71","0","4","0","4","21","21","0","4","0","4",NA,"43",NA,"1",NA,"3","71","3","6",NA,"21","3","1",NA,"43","3","6",NA,"71","21","43","37","65","76",NA,"3","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P902","240","5","10.00","6.00","26.945",524000,4668000,26
"52920",26,228,NA,902802,NA,NA,NA,NA,NA,"4",901503,NA,"0240","1","0240J08","500","4686","88","061","6","6","0","0","09",NA,"5","5","9","1","60","80","71","71","0","6","0","4",NA,"21",NA,"3",NA,"4",NA,"65",NA,"1",NA,"3","71","3","6",NA,"21","3","1",NA,"65","3","6",NA,"71","21","26","65","33","16",NA,"3","03","W","19",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","210",NA,"11.25",NA,"26.228",5e+05,4686000,26
"53388",26,687,NA,902103,NA,NA,NA,NA,NA,"4",902403,NA,"0241","1","0241M06","522","4669","88","112","0","0","0","0","12",NA,"5","5","0","1","0","80","71","21","0","7","0","4",NA,"71",NA,"2",NA,"4",NA,"43",NA,"1",NA,"4","21","3","1",NA,"71","3","6",NA,"43","3","6",NA,"21","71","43","37","45",NA,NA,"2","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P414","360",NA,"8.50",NA,"26.687",522000,4669000,26
"53389",26,688,NA,902103,NA,NA,NA,NA,NA,"4",902403,NA,"0241","1","0241M06","523","4669","88","112","0","0","0","0","12",NA,"5","5","0","1","0","70","71","21","0","5","0","4",NA,"71",NA,"4",NA,"4",NA,"43",NA,"1",NA,"3","21","3","1",NA,"71","3","6",NA,"43","3","6",NA,"21","71","65","43","95","37",NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P402","382",NA,"7.75",NA,"26.688",523000,4669000,26
"53609",26,961,NA,902203,NA,NA,NA,NA,NA,"5",902803,NA,"0279","2","0279J06","524","4667","88","112","0","0","0","3","14",NA,"4","4","0","1","0","60","21","21","0","5","0","4",NA,"71",NA,"4",NA,"4",NA,"65",NA,"1",NA,"3","21","3","1",NA,"71","3","6",NA,"65","3","6",NA,"21","71","65","43",NA,NA,NA,"3","02","W","15",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P208","P102","380",NA,"4.25",NA,"26.961",524000,4667000,26
"53625",26,977,NA,902303,NA,NA,NA,NA,NA,"5",902803,NA,"0279","2","0279J06","526","4666","88","112","0","0","0","3","14",NA,"4","4","0","1","0","50","71","71","0","5","0","4",NA,"21",NA,"4",NA,"4",NA,"43",NA,"1",NA,"3","71","3","6",NA,"21","3","1",NA,"43","3","6",NA,"21","71","43",NA,NA,NA,NA,"1","02","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,"M110","P402","51",NA,"6.00",NA,"26.977",526000,4666000,26
"53700",26,1052,NA,902203,NA,NA,NA,NA,NA,"5",902903,NA,"0279","2","0279K10","539","4660","88","091","0","0","0","3","15",NA,"4","4","0","1","0","70","71","71","0","8","0","3",NA,"21",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"71","3","6",NA,"21","3","1",NA,NA,NA,NA,NA,"71","21","37",NA,NA,NA,NA,"3","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","175",NA,"6.75",NA,"26.1052",539000,4660000,26
"53709",26,1062,NA,902203,NA,NA,NA,NA,NA,"5",903003,NA,"0279","2","0279L05","524","4658","88","177","0","0","0","0","14",NA,"4","5","0","1","0","90","71","71","0","5","0","4",NA,"65",NA,"3",NA,"4",NA,"21",NA,"2",NA,"4","71","3","6",NA,"65","3","6",NA,"21","3","1",NA,"71","65","21","37",NA,NA,NA,"3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","213",NA,"7.75",NA,"26.1062",524000,4658000,26
"53710",26,1063,NA,902203,NA,NA,NA,NA,NA,"5",903003,NA,"0279","2","0279L06","525","4658","88","177","0","0","0","0","13",NA,"5","5","0","1","0","60","21","21","0","4","0","4",NA,"71",NA,"4",NA,"4",NA,"65",NA,"1",NA,"3","21","3","1",NA,"71","3","6",NA,"65","3","6",NA,"21","71","65","76","37","43",NA,"3","2","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","283",NA,"9.00",NA,"26.1063",525000,4658000,26
"53723",26,1076,NA,902003,NA,NA,NA,NA,NA,"5",903003,NA,"0279","2","0279L07","528","4657","88","177","0","0","0","0","12",NA,"4","5","0","1","0","60","71","71","0","5","0","4",NA,"21",NA,"4",NA,"4",NA,"42",NA,"1",NA,"4","71","3","6",NA,"21","3","1",NA,"21","3","6",NA,"71","21","42","37","76",NA,NA,"1","02","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","160","315","8.50","33.00","26.1076",528000,4657000,26
"53741",26,1094,NA,902003,NA,NA,NA,NA,NA,"5",903103,NA,"0279","2","0279L06","526","4655","88","177","0","0","0","3","13",NA,"5","5","0","1","0","70","71","21","0","4","0","4","21","71","0","4","0","4",NA,"65",NA,"2",NA,"3","21","3","1",NA,"71","3","6",NA,"65","3","6",NA,"71","21","65","37","95","76",NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","9",NA,NA,"01","271",NA,"14.25",NA,"26.1094",526000,4655000,26
"53771",26,1124,NA,901703,NA,NA,NA,NA,NA,"4",903003,NA,"0279","2","0279M10","535","4652","88","091","0","0","0","0","15",NA,"4","4","0","1","00","85","71","71","0","8","0","4",NA,"21",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"71","3","6",NA,"21","3","1",NA,NA,NA,NA,NA,"71","21","65","37",NA,NA,NA,"3","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","324",NA,"5.50",NA,"26.1124",535000,4652000,26
"62450",31,1302,NA,902208,NA,NA,NA,NA,NA,"6",903108,NA,"0022","1","0221096","007","0003","88","059",NA,NA,NA,NA,NA,"08",NA,"5",NA,"1",NA,"95",NA,"21",NA,"4",NA,"4",NA,"71",NA,"4",NA,"4",NA,"91",NA,"2",NA,"3","21","3","1",NA,"71","3","6",NA,"91","3","6",NA,"21","71","91","76","45","65","37","2","07","G","17",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","270",NA,"11.00",NA,"31.1302",7000,3000,31
"62475",31,1327,NA,902208,NA,NA,NA,NA,NA,"6",900309,NA,"0023","1","0231160","008","0030","89","181",NA,NA,NA,NA,NA,NA,NA,"5",NA,"1",NA,"90",NA,"21",NA,"5",NA,"4",NA,"71",NA,"2",NA,"3",NA,"91",NA,"2",NA,"3","21","3","1",NA,"71","3","6",NA,"91","3","6",NA,"21","71","91","45","65","78","76","2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P704","M405","250",NA,"13.50",NA,"31.1327",8000,30000,31
"62542",31,1402,NA,902408,NA,NA,NA,NA,NA,"6",900409,NA,"0025","1","0251309","009","0031","89","209",NA,NA,NA,NA,NA,"11",NA,"5",NA,"1",NA,"70",NA,"71",NA,"5",NA,"3",NA,"21",NA,"4",NA,"4",NA,"65",NA,"1",NA,"3","71","3","6",NA,"21","3","1",NA,"65","3","6",NA,"71","21","65","78","42",NA,NA,"1","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P305","360",NA,"7.25",NA,"31.1402",9000,31000,31
"62543",31,1403,NA,902408,NA,NA,NA,NA,NA,"6",900409,NA,"0025","1","0251310","010","0029","88","209",NA,NA,NA,NA,NA,"10",NA,"4",NA,"1",NA,"50",NA,"21",NA,"8",NA,"4",NA,"71",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"71","3","6",NA,NA,NA,NA,NA,"21","71","65","91","43",NA,NA,"1","01","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","385",NA,"04.75",NA,"31.1403",10000,29000,31
"62547",31,1407,NA,902408,NA,NA,NA,NA,NA,"6",900409,NA,"0025","1","0251312","006","0038","89","071",NA,NA,NA,NA,NA,"13",NA,"2",NA,"1",NA,"95",NA,"21",NA,"5",NA,"4",NA,"71",NA,"4",NA,"3",NA,"91",NA,"1",NA,"3","21","3","1",NA,"71","3","6",NA,"91","3","6",NA,"21","71","91","37","65",NA,NA,"3","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","42",NA,"2.00",NA,"31.1407",6000,38000,31
"62548",31,1408,NA,902408,NA,NA,NA,NA,NA,"6",900409,NA,"0025","1","0251312","002","0015","89","071",NA,NA,NA,NA,NA,"12",NA,"2",NA,"1",NA,"85",NA,"71",NA,"6",NA,"4",NA,"21",NA,"3",NA,"4",NA,"91",NA,"1",NA,"3","71","3","6",NA,"21","3","1",NA,"91","3","6",NA,"71","21","91","65",NA,NA,NA,"1","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","053",NA,"2.00",NA,"31.1408",2000,15000,31
"62551",31,1411,NA,902408,NA,NA,NA,NA,NA,"6",900509,NA,"0025","1","0251312","006","0037","89","071",NA,NA,NA,NA,NA,"12",NA,"4",NA,"1",NA,"70",NA,"71",NA,"6",NA,"3",NA,"21",NA,"3",NA,"4",NA,"91",NA,"1",NA,"3","71","3","6",NA,"21","3","1",NA,"91","3","6",NA,"71","21","91","37","44",NA,NA,"1","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P405","010",NA,"05.50",NA,"31.1411",6000,37000,31
"62616",31,1607,NA,903008,NA,NA,NA,NA,NA,"5",900709,NA,"0117","3","0117L05","005","0031","88","128",NA,NA,NA,NA,NA,NA,NA,"5",NA,"1",NA,"70",NA,"21",NA,"7",NA,"4",NA,"71",NA,"3",NA,"2",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"71","3","6",NA,NA,NA,NA,NA,"21","71","37",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"P708","P404","390",NA,"9.25",NA,"31.1607",5000,31000,31
"62618",31,1609,NA,903008,NA,NA,NA,NA,NA,"5",900709,NA,"0118","4","0118330","008","0037","88","128",NA,NA,NA,NA,NA,NA,NA,"4",NA,"1",NA,"60",NA,"21",NA,"7",NA,"3",NA,"71",NA,"2",NA,"3",NA,"37",NA,"1",NA,"3","21","3","1",NA,"71","3","6",NA,"37","3","6",NA,"21","71","37","57",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","33",NA,"6.00",NA,"31.1609",8000,37000,31
"62744",31,125,NA,900307,NA,NA,NA,NA,NA,"3",901807,NA,"0005","1","0050081","041","0004","89","117",NA,"6",NA,NA,NA,"07",NA,"5",NA,"1",NA,"95",NA,"71",NA,"9",NA,"4",NA,"41",NA,"1",NA,"4",NA,NA,NA,NA,NA,NA,"71","3","6",NA,"41","3","1",NA,NA,NA,NA,NA,"71","41","65",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","042",NA,"15.25",NA,"31.125",41000,4000,31
"62760",31,141,NA,900307,NA,NA,NA,NA,NA,"3",901807,NA,"0005","1","0050088","033","0066","89","259",NA,NA,NA,NA,NA,"00",NA,"1",NA,"1",NA,"70",NA,"79",NA,"5",NA,"4",NA,"54",NA,"4",NA,"3",NA,"91",NA,"1",NA,"2","79","3","6",NA,"54","3","6",NA,"91","3","6",NA,"79","54","91",NA,NA,NA,NA,"2","06","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","137",NA,"0.25",NA,"31.141",33000,66000,31
"63194",31,576,NA,900207,NA,NA,NA,NA,NA,"3",900308,NA,"0014","1","0140430","002","0010","88","144",NA,NA,NA,NA,NA,"10",NA,"4",NA,"1",NA,"80",NA,"71",NA,"6",NA,"4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"71","3","6",NA,"21","3","1",NA,NA,NA,NA,NA,"71","21","65","42",NA,NA,NA,"3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","220",NA,"04.50",NA,"31.576",2000,10000,31
"63378",31,761,NA,900708,NA,NA,NA,NA,NA,"4",901008,NA,"0015","1","0150543","002","0011","88","134",NA,NA,NA,NA,NA,"09",NA,"5",NA,"1",NA,"40",NA,"21",NA,"5",NA,"4",NA,"71",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"71","3","6",NA,NA,NA,NA,NA,"21","71","42","55",NA,NA,NA,"3","04","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M202","293",NA,"10.75",NA,"31.761",2000,11000,31
"63382",31,765,NA,900708,NA,NA,NA,NA,NA,"4",901008,NA,"0015","1","0150551","039","0010","88","247",NA,NA,NA,NA,NA,"10",NA,"4",NA,"1",NA,"60",NA,"21",NA,"5",NA,"4",NA,"71",NA,"5",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"71","3","6",NA,NA,NA,NA,NA,"21","71","42",NA,NA,NA,NA,"3","01","W","19",NA,NA,NA,"2","1","3",NA,"0",NA,"0","4",NA,NA,"M810","385",NA,"5.50",NA,"31.765",39000,10000,31
"63393",31,776,NA,900708,NA,NA,NA,NA,NA,"4",901008,NA,"0015","1","0150555","034","0025","88","247",NA,NA,NA,NA,NA,NA,NA,"5",NA,"1",NA,"90",NA,"71",NA,"8",NA,"3",NA,"21",NA,"2",NA,"4",NA,NA,NA,NA,NA,NA,"71","3","6",NA,"21","3","1",NA,NA,NA,NA,NA,"21","71","31","65","56","78",NA,"3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","9",NA,NA,"M415","105","171","10.50","9.00","31.776",34000,25000,31
"63396",31,779,NA,900708,NA,NA,NA,NA,NA,"4",901008,NA,"0015","1","0150557","010","0048","88","128",NA,NA,NA,NA,NA,NA,NA,"5",NA,"1",NA,"90",NA,"71",NA,"7",NA,"3",NA,"21",NA,"2",NA,"4",NA,"91",NA,"1",NA,"3","71","3","6",NA,"21","3","1",NA,"91","3","6",NA,"71","21","91","31","65",NA,NA,"2","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P702","331",NA,"11.50",NA,"31.779",10000,48000,31
"63470",31,854,NA,900908,NA,NA,NA,NA,NA,"5",902208,NA,"0016","1","0160601","008","0025","89","017",NA,NA,NA,NA,NA,"06",NA,"3",NA,"1",NA,"95",NA,"71",NA,"5",NA,"4",NA,"21",NA,"4",NA,"4",NA,"44",NA,"1",NA,"4","71","3","1",NA,"21","3","6",NA,"44","3","6",NA,"71","21","44",NA,NA,NA,NA,"3","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M406","370",NA,"03.00",NA,"31.854",8000,25000,31
"63498",31,882,NA,900908,NA,NA,NA,NA,NA,"4",901308,NA,"0016","1","0160624","010","0020","88","185",NA,NA,NA,NA,NA,"10",NA,"5",NA,"1",NA,"70",NA,"21",NA,"4",NA,"4",NA,"71",NA,"4",NA,"3",NA,"91",NA,"1",NA,"3","21","3","1",NA,"71","3","6",NA,"91","3","6",NA,"71","21","91","41","37",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","97",NA,"9.75",NA,"31.882",10000,20000,31
"63504",31,888,NA,900908,NA,NA,NA,NA,NA,"4",901308,NA,"0016","1","0160631","034","0006","88","185",NA,NA,NA,NA,NA,"08",NA,"5",NA,"1",NA,"60",NA,"71",NA,"5",NA,"4",NA,"21",NA,"3",NA,"4",NA,"91",NA,"1",NA,"3","71","3","6",NA,"21","3","1",NA,"91","3","6",NA,"71","21","91","41","31","37","95","3","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","128",NA,"12.00",NA,"31.888",34000,6000,31
"63546",31,931,NA,901607,NA,NA,NA,NA,NA,"6",900108,NA,"0017","1","0170676","036","0007","89","156",NA,NA,NA,NA,NA,"10",NA,"5",NA,"1",NA,"75",NA,"71",NA,"7",NA,"4",NA,"21",NA,"2",NA,"4",NA,"91",NA,"1",NA,"3","71","3","6",NA,"21","3","1",NA,"91","3","6",NA,"71","21","91",NA,NA,NA,NA,"3","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P913","47",NA,"12.00",NA,"31.931",36000,7000,31
"63567",31,952,NA,901607,NA,NA,NA,NA,NA,"6",900108,NA,"0017","1","0170694","009","0011","88","134",NA,NA,NA,NA,NA,"10",NA,"3",NA,"1",NA,"70",NA,"71",NA,"7",NA,"4",NA,"21",NA,"2",NA,"4",NA,"91",NA,"1",NA,"4","71","3","6",NA,"21","3","1",NA,"91","3","6",NA,"71","91","21","31","65",NA,NA,"3","03","W","19",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","50",NA,"2.75",NA,"31.952",9000,11000,31
"63569",31,954,NA,901608,NA,NA,NA,NA,NA,"5",902008,NA,"0017","1","0170695","002","0009","88","134",NA,NA,NA,NA,NA,"12",NA,"5",NA,"1",NA,"70",NA,"71",NA,"5",NA,"4",NA,"21",NA,"4",NA,"4",NA,"91",NA,"1",NA,"4","71","3","6",NA,"21","3","1",NA,"91","3","6",NA,"71","21","57","42","91",NA,NA,"3","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","75",NA,"9.50",NA,"31.954",2000,9000,31
"63578",31,963,NA,901607,NA,NA,NA,NA,NA,"6",900108,NA,"0017","1","0170698","022","0031","88","093",NA,NA,NA,NA,NA,"08",NA,"5",NA,"1",NA,"80",NA,"21",NA,"5",NA,"4",NA,"71",NA,"4",NA,"4",NA,"91",NA,"1",NA,"4","21","3","1",NA,"71","3","6",NA,"91","3","6",NA,"21","71","91","76","74","43","42","3","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P406","M802","243",NA,"15.50",NA,"31.963",22000,31000,31
"63579",31,964,NA,901608,NA,NA,NA,NA,NA,"5",902008,NA,"0017","1","0170699","009","0012","88","198",NA,NA,NA,NA,NA,"11",NA,"5",NA,"1",NA,"80",NA,"71",NA,"4",NA,"4",NA,"21",NA,"4",NA,"4",NA,"91",NA,"1",NA,"4","71","3","6",NA,"21","3","1",NA,"91","3","6",NA,"71","21","91","76","95","37","74","3","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","155",NA,"11.00",NA,"31.964",9000,12000,31
"63582",31,967,NA,901607,NA,NA,NA,NA,NA,"6",900208,NA,"0017","1","0170700","006","0009","88","198",NA,NA,NA,NA,NA,"12",NA,"4",NA,"1",NA,"70",NA,"71",NA,"7",NA,"3",NA,"21",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"71","3","6",NA,"21","3","1",NA,NA,NA,NA,NA,"71","91","65","21","74","76",NA,"3","03","W","20",NA,NA,NA,"1","2","2",NA,"0",NA,"0","0",NA,NA,"01","170",NA,"4.50",NA,"31.967",6000,9000,31
"63584",31,969,NA,901607,NA,NA,NA,NA,NA,"6",900208,NA,"0017","1","0170701","009","0013","88","198",NA,NA,NA,NA,NA,"11",NA,"5",NA,"1",NA,"60",NA,"21",NA,"5",NA,"4",NA,"71",NA,"4",NA,"4",NA,"91",NA,"1",NA,"4","21","3","1",NA,"71","3","6",NA,"91","3","6",NA,"71","21","91","31","76","57",NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","235",NA,"13.00",NA,"31.969",9000,13000,31
"63589",31,974,NA,901608,NA,NA,NA,NA,NA,"5",902008,NA,"0017","1","0170703","010","0019","88","095",NA,NA,NA,NA,NA,"11",NA,"4",NA,"1",NA,"60",NA,"21",NA,"6",NA,"4",NA,"71",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"71","3","6",NA,NA,NA,NA,NA,"21","71","37","91","42","43",NA,"3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","79",NA,"7.00",NA,"31.974",10000,19000,31
"63651",31,1037,NA,901907,NA,NA,NA,NA,NA,"6",900608,NA,"0018","1","0180764","009","0017","88","095",NA,NA,NA,NA,NA,"10",NA,"4",NA,"1",NA,"80",NA,"71",NA,"7",NA,"4",NA,"21",NA,"2",NA,"4",NA,"91",NA,"1",NA,"4","71","3","6",NA,"21","3","1",NA,"91","3","6",NA,"71","21","91","74","76",NA,NA,"2","02","W","14",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","372",NA,"6.75",NA,"31.1037",9000,17000,31
"63652",31,1038,NA,901907,NA,NA,NA,NA,NA,"6",900608,NA,"0018","1","0180764","023","0014","88","222",NA,NA,NA,NA,NA,"10",NA,"5",NA,"1",NA,"70",NA,"21",NA,"5",NA,"4",NA,"71",NA,"3",NA,"4",NA,"91",NA,"2",NA,"4","21","3","1",NA,"71","3","6",NA,"91","3","6",NA,"21","71","91","43","37",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","330",NA,"23.50",NA,"31.1038",23000,14000,31
"63669",31,1055,NA,901608,NA,NA,NA,NA,NA,"5",902408,NA,"0018","1","0180773","007","0034","89","222",NA,NA,NA,NA,NA,NA,NA,"5",NA,"1",NA,"80",NA,"21",NA,"6",NA,"4",NA,"71",NA,"2",NA,"3",NA,"91",NA,"2",NA,"3","21","3","1",NA,"71","3","6",NA,"91","3","6",NA,"21","71","91","37","44","65",NA,"3","07","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P305","164",NA,"10.00",NA,"31.1055",7000,34000,31
"63672",31,1058,NA,901907,NA,NA,NA,NA,NA,"6",900608,NA,"0018","1","0180773","010","0015","89","119",NA,NA,NA,NA,NA,NA,NA,"5",NA,"1",NA,"80",NA,"21",NA,"4",NA,"4",NA,"71",NA,"3",NA,"4",NA,"91",NA,"2",NA,"3","21","3","1",NA,"71","3","6",NA,"91","3","6",NA,"21","71","91","31","65",NA,NA,"3","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P105","370",NA,"9.75",NA,"31.1058",10000,15000,31
"63675",31,1061,NA,901907,NA,NA,NA,NA,NA,"6",900708,NA,"0018","1","0180774","010","0055","88","252",NA,NA,NA,NA,NA,"12",NA,"5",NA,"1",NA,"60",NA,"71",NA,"7",NA,"4",NA,"21",NA,"2",NA,"4",NA,"91",NA,"1",NA,"3","71","3","6",NA,"21","3","1",NA,"91","3","6",NA,"71","21","91","37",NA,NA,NA,"3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M814","322",NA,"15.00",NA,"31.1061",10000,55000,31
"63677",31,1063,NA,901907,NA,NA,NA,NA,NA,"6",900708,NA,"0018","1","0180775","010","0039","89","252",NA,NA,NA,NA,NA,NA,NA,"5",NA,"1",NA,"60",NA,"21",NA,"6",NA,"4",NA,"71",NA,"3",NA,"4",NA,"37",NA,"1",NA,"3","21","3","1",NA,"71","3","6",NA,"37","3","6",NA,"21","71","37","65","44","78","91","3","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P305","314",NA,"12.00",NA,"31.1063",10000,39000,31
"63678",31,1064,NA,901907,NA,NA,NA,NA,NA,"6",900708,NA,"0018","1","0180775","010","0057","88","247",NA,NA,NA,NA,NA,"13",NA,"5",NA,"1",NA,"60",NA,"21",NA,"9",NA,"4",NA,"71",NA,"1",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"71","3","6",NA,NA,NA,NA,NA,"21","71","37",NA,NA,NA,NA,"3","02","W","17",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","230",NA,"9.25",NA,"31.1064",10000,57000,31
"63689",31,1075,NA,901608,NA,NA,NA,NA,NA,"5",902008,NA,"0018","1","0180783","010","0044","88","128",NA,NA,NA,NA,NA,"11",NA,"5",NA,"1",NA,"75",NA,"21",NA,"4",NA,"4",NA,"71",NA,"4",NA,"3",NA,"65",NA,"1",NA,"3","21","3","1",NA,"71","3","6",NA,"65","3","6",NA,"21","71","65","44","76","78","91","3","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","310",NA,"13.50",NA,"31.1075",10000,44000,31
"63728",31,1114,NA,902307,NA,NA,NA,NA,NA,"6",900908,NA,"0019","1","0190843","007","0042","89","222",NA,NA,NA,NA,NA,NA,NA,"5",NA,"1",NA,"75",NA,"21",NA,"6",NA,"4",NA,"71",NA,"2",NA,"4",NA,"91",NA,"2",NA,"3","21","3","1",NA,"71","3","6",NA,"91","3","6",NA,"21","71","91","44","78",NA,NA,"3","07","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"M306","197",NA,"24.00",NA,"31.1114",7000,42000,31
"63738",31,1124,NA,902407,NA,NA,NA,NA,NA,"6",900908,NA,"0019","1","0190849","002","0016","89","119",NA,NA,NA,NA,NA,NA,NA,"5",NA,"1",NA,"75",NA,"71",NA,"5",NA,"4",NA,"21",NA,"4",NA,"4",NA,"91",NA,"1",NA,"3","71","3","6",NA,"21","3","1",NA,"91","3","6",NA,"71","21","91",NA,NA,NA,NA,"3","07","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","37",NA,"13.50",NA,"31.1124",2000,16000,31
"63865",31,1253,NA,903007,NA,NA,NA,NA,NA,"6",901708,NA,"0021","1","0211016","010","0004","88","113",NA,NA,NA,NA,NA,"11",NA,"5",NA,"1",NA,"70",NA,"21",NA,"3",NA,"4",NA,"91",NA,"3",NA,"2",NA,"71",NA,"2",NA,"4","21","3","1",NA,"91","3","6",NA,"71","3","6",NA,"21","71","91","37","65",NA,NA,"3","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","116",NA,"12.25",NA,"31.1253",10000,4000,31
